N	2gram	Vygotskiy__6	Mirosoze
239	те отношения	2	1
240	установить что	4	1
241	имеет свою	1	1
242	начинается с	3	1
243	и новых	1	1
244	и через	1	1
245	что иное	1	1
246	принадлежит к	2	1
247	я не	4	1
248	ему в	1	1
249	зависимости от	5	1
250	не способен	1	1
251	еще не	8	1
252	как ему	1	1
253	иное как	1	1
254	его ума	1	1
255	во всех	4	1
256	самом деле	2	1
257	друг к	3	1
258	всякий раз	3	1
259	к которой	2	1
260	тех же	1	1
261	с психологической	1	1
262	отличие от	1	1
263	что они	2	1
264	и психолог	1	1
265	которые не	1	1
266	а начало	1	1
267	этот центральный	1	1
268	что во	1	1
269	в одной	4	1
270	его на	1	1
271	как к	1	1
272	что совершается	1	1
273	кто не	1	1
274	отношение между	3	1
275	его к	1	1
276	силе и	1	1
277	есть самое	1	1
278	быть выражена	2	1
279	что же	1	1
280	сущности и	1	1
281	переходит на	1	1
282	движение и	3	1
283	ее как	1	1
284	в мышлении	6	1
285	может уже	1	1
286	вообще чем	1	1
287	вверх от	1	1
288	стоит у	1	1
289	потребности в	1	1
290	ключ к	2	1
291	всех этих	1	1
292	нее и	1	1
293	к одному	2	1
294	этого вопроса	2	1
295	в силу	17	1
296	с таким	1	1
297	своего пути	1	1
298	в плане	3	1
299	которое может	1	1
300	конца и	1	1
301	момент когда	1	1
302	и заключается	1	1
303	в каждом	3	1
304	как они	2	1
305	в состоянии	4	1
306	и характер	1	1
307	они должны	1	1
308	значение в	1	1
309	была в	2	1
310	к другу	4	1
311	на все	1	1
312	в понимании	1	1
313	знает что	1	1
314	это было	1	1
315	не умеет	4	1
316	от одного	1	1
317	влияния и	1	1
318	рост и	1	1
319	не совпадает	2	1
320	зрения и	1	1
321	всю свою	2	1
322	которой он	1	1
323	основывается на	1	1
324	выйти за	1	1
325	хотя в	2	1
326	во время	1	1
327	что такое	3	1
328	поверхности в	1	1
329	в такой	2	1
330	и без	1	1
331	но у	1	1
332	возможны только	4	1
333	в отличие	1	1
334	стоит в	1	1
335	и ту	1	1
336	что я	2	1
337	до последнего	1	1
338	не путем	1	1
339	ответить на	1	1
340	точку зрения	2	1
341	обращение к	1	1
342	и более	2	1
343	только те	3	1
344	и наоборот	1	1
345	не должно	1	1
346	вовсе не	1	1
347	выражена и	1	1
348	в отношении	10	1
349	жизнь его	2	1
350	не менее	2	1
351	еще до	1	1
352	что ему	1	1
353	мысли в	4	1
354	что их	3	1
355	от строения	1	1
356	и именно	1	1
357	он еще	1	1
358	когда они	1	1
359	в самых	1	1
360	и слишком	1	1
361	это еще	1	1
362	не могло	2	1
363	мышления и	7	1
364	знает он	1	1
365	казалось бы	2	1
366	находятся в	1	1
367	может в	1	1
368	во всем	1	1
369	же он	1	1
370	склонен видеть	1	1
371	только с	1	1
372	в области	6	1
373	не потому	1	1
374	но все-таки	1	1
375	от того	10	1
376	переносятся в	1	1
377	и всех	1	1
378	оно не	4	1
379	которой она	1	1
380	в самые	1	1
381	и самое	1	1
382	такова логика	1	1
383	приходит к	2	1
384	и о	1	1
385	но впервые	1	1
386	связи со	1	1
387	сравнению со	1	1
388	на той	1	1
389	в пределах	5	1
390	не столько	1	1
391	дать его	1	1
392	к исследованию	2	1
393	можно было	7	1
394	так и	6	1
395	иное отношение	3	1
396	нужно было	1	1
397	когда его	1	1
398	подойти к	1	1
399	жизнь и	1	1
400	является в	1	1
401	и даже	1	1
402	новых и	2	1
403	означает что	2	1
404	об этом	1	1
405	путь ко	1	1
406	в разных	5	1
407	находится в	1	1
408	выше самого	1	1
409	именно потому	2	1
410	при котором	2	1
411	исключительное и	1	1
412	в глаза	1	1
413	этой мысли	1	1
414	не стоит	1	1
415	в значительной	2	1
416	нас в	2	1
417	заключается в	7	1
418	доходит до	1	1
419	и всю	1	1
420	по типу	2	1
421	этот момент	1	1
422	и отождествление	1	1
423	во всей	1	1
424	и только	3	1
425	в другой	3	1
426	и можно	1	1
427	даже для	1	1
428	все время	3	1
429	и наконец	2	1
430	мы уже	2	1
431	только может	1	1
432	в сферу	3	1
433	на которой	1	1
434	и истинное	1	1
435	остается до	1	1
436	мысли не	1	1
437	в новой	2	1
438	этот вопрос	3	1
439	не имеющих	1	1
440	что как	1	1
441	между тем	1	1
442	между этими	4	1
443	и ее	1	1
444	в эти	1	1
445	так что	6	1
446	то и	1	1
447	этим именем	1	1
448	бы установить	1	1
449	самой мысли	2	1
450	ряду других	1	1
451	в нашей	3	1
452	и везде	1	1
453	оно всегда	1	1
454	ответ на	1	1
455	его и	1	1
456	что она	1	1
457	цели и	1	1
458	на одном	2	1
459	в первый	1	1
460	в одном	2	1
461	говорим что	2	1
462	ее не	1	1
463	в новый	2	1
464	встречаемся с	1	1
465	одного только	1	1
466	рядом с	1	1
467	она лежит	1	1
468	и из	1	1
469	влияние на	1	1
470	как у	1	1
471	из наших	1	1
472	к которому	2	1
473	с той	1	1
474	чем он	2	1
475	мысли для	1	1
476	и др	2	1
477	обратиться к	1	1
478	говорит о	1	1
479	а на	1	1
480	свой путь	1	1
481	не на	2	1
482	всегда начинается	1	1
483	в ряду	2	1
484	ближе к	1	1
485	если не	1	1
486	не видит	2	1
487	мышлении и	1	1
488	все более	2	1
489	в частности	4	1
490	все основные	2	1
491	к его	2	1
492	мы говорим	2	1
493	ничего нет	1	1
494	перейти в	1	1
495	оно имеет	1	1
496	над ним	1	1
497	отношений между	10	1
498	влияния на	1	1
499	на периферии	1	1
500	ко всякому	1	1
501	к жизни	4	1
502	сравнению с	14	1
503	она есть	1	1
504	который он	1	1
505	с предметом	1	1
506	в это	1	1
507	потому и	1	1
508	протекает в	1	1
509	приблизиться к	1	1
510	что мы	11	1
511	но это	2	1
512	под влиянием	1	1
513	на одной	1	1
514	новое слово	1	1
515	к пониманию	1	1
516	совершается в	3	1
517	отношений и	2	1
518	бы даже	1	1
519	но когда	2	1
520	особого рода	1	1
521	целый ряд	4	1
522	бы он	1	1
523	себе что	2	1
524	тем более	1	1
525	не должен	1	1
526	о двух	1	1
527	лежит в	3	1
528	психологической точки	1	1
529	но всегда	1	1
530	от всякого	1	1
531	с формальной	1	1
532	приведут к	1	1
533	это все	1	1
534	обычно не	1	1
535	впервые в	1	1
536	вперед по	1	1
537	самой своей	4	1
538	но этот	1	1
539	не что	1	1
540	есть то	1	1
541	на это	1	1
542	в своих	3	1
543	с первого	1	1
544	что раньше	1	1
545	так же	15	1
546	он часто	1	1
547	они не	4	1
548	смысле что	2	1
549	относится ко	1	1
