N	2gram	Propp_Isto_2	Formalny
341	к тем	1	1
342	она сама	1	1
343	можно найти	5	1
344	в котором	5	1
345	из которой	1	1
346	не столько	2	1
347	в отличие	1	1
348	знаем что	12	1
349	своего рода	1	1
350	от его	1	1
351	как одна	1	1
352	в силу	2	1
353	мифе и	1	1
354	но он	4	1
355	и эти	2	1
356	есть еще	1	1
357	не знает	2	1
358	и очень	1	1
359	этом не	1	1
360	на один	2	1
361	можно указать	1	1
362	в обоих	1	1
363	самого начала	2	1
364	в русской	5	1
365	эти формы	1	1
366	на котором	2	1
367	здесь на	2	1
368	к этим	1	1
369	которого он	1	1
370	но вместе	1	1
371	говорить о	1	1
372	и снова	1	1
373	того чтобы	2	1
374	правда в	1	1
375	под этим	1	1
376	на себя	1	1
377	отрицательное отношение	1	1
378	что самое	1	1
379	в русском	2	1
380	на природу	1	1
381	потому что	9	1
382	на которой	2	1
383	только с	2	1
384	что на	1	1
385	и из	2	1
386	него именно	1	1
387	которое как	1	1
388	не стали	1	1
389	в мифе	2	1
390	не могут	1	1
391	встречается в	3	1
392	относиться к	1	1
393	могут быть	2	1
394	лежит в	1	1
395	же что	1	1
396	весьма сложные	1	1
397	этом они	1	1
398	например на	1	1
399	что при	5	1
400	получает право	1	1
401	и о	1	1
402	то она	1	1
403	как один	1	1
404	ни одно	1	1
405	миром и	1	1
406	необходимо еще	1	1
407	только при	1	1
408	быть вполне	1	1
409	характер и	1	1
410	тело в	1	1
411	с самого	2	1
412	в точном	1	1
413	роль в	3	1
414	дано в	2	1
415	что у	2	1
416	здесь он	1	1
417	здесь нет	2	1
418	мог бы	3	1
419	подойти к	2	1
420	пройти мимо	1	1
421	остается только	1	1
422	думает что	1	1
423	этим для	1	1
424	и делают	1	1
425	приобщается к	1	1
426	мире в	1	1
427	связанное с	1	1
428	в другом	9	1
429	другими словами	4	1
430	одного из	1	1
431	а также	2	1
432	происходит не	1	1
433	е к	1	1
434	к абсолютному	1	1
435	и социальной	2	1
436	связь между	1	1
437	вся эта	1	1
438	понимать язык	1	1
439	и во	1	1
440	в науку	1	1
441	должно было	3	1
442	вслед за	1	1
443	и подобных	1	1
444	в свете	2	1
445	видим что	5	1
446	она дает	2	1
447	к нему	5	1
448	в двух	1	1
449	сознание к	1	1
450	мы видим	8	1
451	проникнуть в	2	1
452	могло быть	1	1
453	и действительно	1	1
454	к нашему	1	1
455	в стороне	1	1
456	переходят к	1	1
457	очень много	8	1
458	страх перед	3	1
459	который в	1	1
460	именно на	1	1
461	с которыми	1	1
462	так что	6	1
463	которые мы	1	1
464	из которого	1	1
465	для всех	1	1
466	к какому	1	1
467	в сторону	1	1
468	к какому-нибудь	1	1
469	слова в	2	1
470	а это	1	1
471	от других	1	1
472	случае действительно	1	1
473	из них	2	1
474	мы знаем	11	1
475	от нового	1	1
476	был бы	2	1
477	мы рассматривали	1	1
478	себе в	1	1
479	никто не	1	1
480	у нее	4	1
481	так как	14	1
482	но что	1	1
483	у него	4	1
484	отличие от	1	1
485	этим же	2	1
486	в руки	2	1
487	исходили из	1	1
488	связан с	5	1
489	к самым	1	1
490	материал и	1	1
491	не были	1	1
492	ней и	1	1
493	его себе	1	1
494	здесь дело	1	1
495	что они	10	1
496	а именно	3	1
497	в следующих	1	1
498	а с	2	1
499	этой роли	1	1
500	когда его	1	1
501	что не	1	1
502	его из	2	1
503	а на	1	1
504	а сам	1	1
505	зависит от	2	1
506	к своему	1	1
507	к таким	2	1
508	одну из	1	1
509	там где	1	1
510	в какую-нибудь	1	1
511	здесь имеет	1	1
512	несмотря на	1	1
513	стояло на	1	1
514	здесь эта	1	1
515	представления о	5	1
516	его на	2	1
517	требует от	1	1
518	по своему	1	1
519	и нисколько	1	1
520	в сборнике	2	1
521	наряду с	6	1
522	в той	1	1
523	во все	1	1
524	что же	1	1
525	несколько человек	1	1
526	образ и	1	1
527	отдельности и	1	1
528	значит что	1	1
529	это значит	1	1
530	они сами	1	1
531	к следующему	1	1
532	здесь идет	1	1
533	в это	1	1
534	весь ход	1	1
535	поэтому что	1	1
536	между прочим	3	1
537	еще указать	1	1
538	кроме того	2	1
539	в более	1	1
540	они так	1	1
541	только одна	1	1
542	и для	2	1
543	как живого	1	1
544	не подлежит	1	1
545	или в	2	1
546	мира и	1	1
547	том что	7	1
548	чтобы понять	2	1
549	ее и	1	1
550	для нас	4	1
551	особого рода	1	1
552	ситуация при	1	1
553	еще более	1	1
554	не должен	4	1
555	ни к	1	1
556	них и	1	1
557	они и	1	1
558	е в	1	1
559	руки и	4	1
560	сказать что	2	1
561	другой стороны	2	1
562	они весьма	1	1
563	часто встречается	1	1
564	в отдельности	1	1
565	из этого	1	1
566	формы его	1	1
567	живого и	1	1
568	есть и	2	1
569	только одну	1	1
570	явления не	1	1
571	себе не	1	1
572	и состоит	1	1
573	пр необходимо	1	1
574	также не	2	1
575	ее в	2	1
576	и эта	1	1
577	которому отнесены	1	1
578	к этому	1	1
