N	2gram	Nazirov_Tv_2	Problema
156	метафоры и	1	4
157	в искусстве	2	4
158	же как	3	3
159	то в	1	3
160	и значение	1	3
161	говорить о	2	3
162	и ее	2	3
163	первого взгляда	1	3
164	ведь тоже	1	3
165	но не	5	3
166	общего с	1	3
167	и как	1	3
168	в самом	3	3
169	что это	1	3
170	в этой	5	3
171	на то	1	3
172	идеи и	1	3
173	свой собственный	1	3
174	что у	4	3
175	содержит в	1	3
176	значение в	1	3
177	об этом	4	3
178	его в	3	3
179	первую очередь	1	3
180	с другими	2	3
181	том смысле	1	3
182	но уже	3	3
183	и тогда	2	3
184	не значит	1	3
185	в которых	3	3
186	но эта	2	3
187	необходимо сказать	1	3
188	в таких	1	3
189	на себе	1	3
190	чем не	1	3
191	ничего не	4	3
192	как будто	1	3
193	именно потому	1	3
194	и такие	1	3
195	как только	1	3
196	только еще	1	3
197	если же	1	3
198	она не	1	3
199	у чехова	1	3
200	то или	1	3
201	с собой	1	3
202	когда в	1	3
203	если бы	4	3
204	не так	2	3
205	образов и	1	3
206	этот вопрос	3	3
207	не мешает	2	3
208	самом деле	2	3
209	уже в	2	3
210	для него	3	3
211	отличие от	2	3
212	говорим о	1	3
213	что для	1	3
214	прежде всего	8	3
215	ни о	1	3
216	в первую	1	3
217	жизнь в	1	3
218	если не	4	3
219	с первого	1	3
220	самого себя	1	3
221	образ и	2	3
222	отдельно от	1	3
223	с этой	3	3
224	и символа	1	3
225	это уже	2	3
226	и ни	1	3
227	ни к	2	3
228	будто бы	1	3
229	или иного	1	3
230	из этого	2	3
231	точно так	1	3
232	и другие	1	3
233	к тому	1	3
234	смысле что	1	3
235	относится и	2	2
236	только потому	1	2
237	и до	1	2
238	почти всегда	1	2
239	в самих	1	2
240	мы и	1	2
241	нечто более	1	2
242	с большим	3	2
243	литературы и	1	2
244	быть в	1	2
245	не был	1	2
246	нам представляется	1	2
247	во всех	1	2
248	то он	1	2
249	не то	1	2
250	него с	1	2
251	или иное	1	2
252	в известном	1	2
253	с этим	1	2
254	дает нам	1	2
255	и нет	1	2
256	когда он	4	2
257	не являются	1	2
258	себе не	1	2
259	для ее	1	2
260	еще на	1	2
261	в которой	2	2
262	а может	1	2
263	с их	1	2
264	нами в	1	2
265	например как	1	2
266	у тургенева	2	2
267	эта последняя	1	2
268	что все	1	2
269	же не	2	2
270	в другом	1	2
271	не обязан	1	2
272	ведь в	1	2
273	для них	1	2
274	мы видели	1	2
275	жизни но	1	2
276	в этих	1	2
277	в котором	3	2
278	в их	3	2
279	еще нет	1	2
280	не столько	2	2
281	в отличие	2	2
282	король лир	1	2
283	является в	1	2
284	образом и	1	2
285	заставляет нас	3	2
286	и более	1	2
287	произведения в	1	2
288	однако в	1	2
289	нас к	1	2
290	в процессе	2	2
291	в основе	2	2
292	действительности но	1	2
293	и по	2	2
294	как она	1	2
295	со своим	1	2
296	а мы	1	2
297	однако это	2	2
298	свое собственное	1	2
299	могут быть	2	2
300	что оно	1	2
301	и за	1	2
302	для себя	1	2
303	но тоже	1	2
304	только то	1	2
305	том как	1	2
306	жизнь и	1	2
307	себя не	1	2
308	не стоит	2	2
309	переходит в	1	2
310	сразу же	1	2
311	даже если	1	2
312	который в	1	2
313	по мнению	3	2
314	она ни	1	2
315	с одной	1	2
316	себя в	2	2
317	и у	2	2
318	своим собственным	1	2
319	в начале	3	2
320	является не	1	2
321	из них	2	2
322	в известной	4	2
323	друг друга	2	2
324	даже не	1	2
325	до сих	3	2
326	именно в	6	2
327	а с	3	2
328	такое изображение	1	2
329	в частности	2	2
330	эти слова	1	2
331	вместе с	3	2
332	и особенно	1	2
333	как это	1	2
334	к другой	1	2
335	он будет	1	2
336	сих пор	3	2
337	ничего кроме	1	2
338	пока еще	1	2
339	и для	1	2
340	в реалистическом	1	2
341	мы только	1	2
342	в результате	1	2
343	своей собственной	1	2
344	а к	1	2
345	ее и	1	2
346	но когда	1	2
347	от него	1	2
348	своих героев	3	2
349	к самому	2	2
350	героя в	4	2
351	по поводу	1	2
352	это понятие	1	2
353	как на	1	2
354	от этой	2	1
355	чем было	1	1
356	речь идет	1	1
357	не должны	2	1
358	одним из	3	1
359	не остается	1	1
360	он более	1	1
361	изображения и	1	1
362	в первом	1	1
363	смысл этого	1	1
364	действительности и	1	1
365	создает условия	1	1
366	становиться на	1	1
367	той же	1	1
368	из всех	1	1
369	например в	5	1
370	ней нет	1	1
371	что если	1	1
372	древних греков	1	1
373	это казалось	1	1
374	не вполне	1	1
375	же что	1	1
376	из действительности	1	1
377	и он	2	1
378	и на	5	1
379	между собой	1	1
380	без которой	1	1
381	мысли и	1	1
382	писателя а	1	1
383	к целому	1	1
384	бы не	2	1
385	то мы	1	1
386	своего рода	3	1
387	он говорит	1	1
388	жить и	1	1
389	словами что	1	1
390	и всякий	1	1
391	с присущей	1	1
392	в противоречии	1	1
393	не все	1	1
394	присущей ему	1	1
395	ответ на	1	1
396	есть по	1	1
397	другое и	1	1
398	это общее	1	1
399	во что	2	1
400	в произведениях	2	1
401	внимания ни	1	1
402	в истории	2	1
403	такова же	1	1
404	однако не	1	1
405	третий раз	1	1
406	имеет в	2	1
407	и материальными	1	1
408	в этот	2	1
409	сливается с	1	1
410	из жизни	2	1
411	в литературном	2	1
412	сказать о	1	1
413	в дрездене	1	1
414	из этих	1	1
415	и и	1	1
416	собой в	1	1
417	античной мифологии	1	1
418	основе же	1	1
419	вообще а	1	1
420	и элементарного	1	1
421	но его	1	1
422	общее положение	1	1
423	тому же	2	1
424	во многих	2	1
425	но ведь	2	1
426	а более	1	1
427	у а	1	1
428	оказывается не	1	1
429	на его	4	1
430	к выводу	1	1
431	т ii	2	1
432	или очень	1	1
433	а скорее	2	1
434	от которого	1	1
435	о которой	1	1
436	этого вопроса	1	1
437	не к	1	1
438	том чтобы	1	1
439	несколько ниже	1	1
440	в образе	3	1
441	так например	3	1
442	что она	4	1
443	такие термины	1	1
444	однако все	1	1
445	речи или	1	1
446	лишь в	1	1
447	входит в	1	1
448	то все	1	1
449	в жизни	1	1
450	в них	1	1
451	не видно	1	1
452	со своими	2	1
453	в своих	3	1
454	которой он	2	1
455	всегда и	1	1
456	духовной жизни	1	1
457	о принципе	1	1
458	после этого	1	1
459	потому и	1	1
460	автора и	1	1
461	в один	1	1
462	перед собой	1	1
463	в саду	1	1
464	во время	1	1
465	от своего	1	1
466	в такой	2	1
467	это делает	1	1
468	одной области	1	1
469	представление о	7	1
470	классической литературы	2	1
471	говорил о	1	1
472	знаем что	1	1
473	войне и	1	1
474	точку зрения	2	1
475	но он	1	1
476	в прямом	1	1
477	и эти	1	1
478	является так	1	1
479	зрения и	1	1
480	даже в	1	1
481	по улице	1	1
482	что с	1	1
483	вплоть до	1	1
484	дня и	1	1
485	а а	4	1
486	участвует в	1	1
487	из нас	2	1
488	правдой жизни	1	1
489	хотелось бы	1	1
490	в идее	1	1
491	всей их	1	1
492	и имеет	1	1
493	казалось бы	3	1
494	символическое значение	1	1
495	и никогда	1	1
496	к ней	1	1
497	не говорит	1	1
498	на него	2	1
499	то этот	1	1
500	целом и	2	1
501	не столь	1	1
502	факта что	1	1
503	от их	1	1
504	представляется нам	1	1
505	идею и	1	1
506	если у	2	1
507	не могут	1	1
508	с красивой	1	1
509	героев и	1	1
510	всего что	1	1
511	бы он	1	1
512	его идею	1	1
513	она дана	1	1
514	кроме него	1	1
515	принцип который	1	1
516	из всего	1	1
517	именно эту	1	1
518	более не	2	1
519	здесь необходимо	1	1
520	быть может	3	1
521	какой-то другой	1	1
522	но при	1	1
523	по сути	3	1
524	то чтобы	1	1
525	говорили что	1	1
526	в пределах	1	1
527	в дальнейшем	4	1
528	он сначала	1	1
529	и давно	1	1
530	особенно в	2	1
531	мог бы	1	1
532	отлична от	1	1
533	которого у	1	1
534	д все	1	1
535	к самой	1	1
536	а все	1	1
537	в которые	1	1
538	что от	1	1
539	но у	4	1
540	поэтому в	1	1
541	означает что	1	1
542	образом в	1	1
543	говорят что	1	1
544	произведения как	1	1
545	и поэтому	2	1
546	нам хотелось	1	1
547	функционировать и	1	1
548	почему же	1	1
549	к одному	1	1
550	там же	9	1
551	мы понимаем	1	1
552	однако такое	1	1
553	истории в	1	1
554	образом если	1	1
555	нуждается в	1	1
556	по разным	1	1
557	в античной	3	1
558	в ту	2	1
559	в свете	3	1
560	все время	2	1
561	ли здесь	1	1
562	и она	1	1
563	условия для	1	1
564	второй план	1	1
565	в литературе	2	1
566	в третий	1	1
567	образом как	1	1
568	писателя и	1	1
569	конце своей	1	1
570	и мире	1	1
571	их жизни	1	1
572	еще от	1	1
573	точка зрения	2	1
574	же он	1	1
575	без этого	1	1
576	от одной	1	1
577	от автора	1	1
578	и событий	1	1
579	не порождает	1	1
580	не можем	1	1
581	в душе	4	1
582	и других	2	1
583	был бы	1	1
584	в одном	2	1
585	отличен от	1	1
586	как его	1	1
587	у него	6	1
588	как носитель	1	1
589	дальше в	1	1
590	в руки	2	1
591	а потому	1	1
592	связан с	1	1
593	что на	2	1
594	и эту	1	1
595	термины как	1	1
596	от этих	1	1
597	не прав	1	1
598	важным и	1	1
599	представляет собою	1	1
600	и между	1	1
601	такое же	1	1
602	же о	1	1
603	души и	1	1
604	и множество	1	1
605	что не	3	1
606	его именно	1	1
607	они отличаются	1	1
608	а главное	1	1
609	нужно сказать	1	1
610	не означает	2	1
611	зависит от	2	1
612	и далее	2	1
613	была бы	1	1
614	и исторической	1	1
615	нам нечто	1	1
616	этот принцип	1	1
617	будет иметь	1	1
618	уже давно	1	1
619	шире понятия	1	1
620	начиная с	2	1
621	нет в	1	1
622	в анализе	1	1
623	сути дела	3	1
624	требует от	1	1
625	который на	1	1
626	в изображении	1	1
627	что за	1	1
628	но сам	1	1
629	однако эти	2	1
630	идейность и	1	1
631	во все	1	1
632	в терминах	4	1
633	поскольку он	1	1
634	в первой	2	1
635	о соотношении	1	1
636	главного героя	3	1
637	в художественную	1	1
638	имеют дело	1	1
639	идеологическим содержанием	1	1
640	только для	2	1
641	то ничего	1	1
642	остается в	1	1
643	вообще говоря	2	1
644	этот образ	1	1
645	поэтому нам	1	1
646	заключающийся в	1	1
647	представляется что	1	1
648	об отношении	1	1
649	это как	1	1
650	но отнюдь	1	1
651	не с	1	1
652	себя самого	1	1
653	но эти	2	1
654	в литературной	2	1
655	не должен	1	1
656	несмотря на	1	1
657	и предметом	1	1
658	от морали	1	1
659	а н	2	1
660	в целях	1	1
661	новую жизнь	1	1
662	только как	1	1
663	а во	2	1
664	идея в	1	1
665	которые сами	1	1
666	д в	3	1
667	об этих	1	1
668	к другим	1	1
669	к этому	3	1
