N	2gram	Vygotskiy__3	Literetu
281	своего материала	1	1
282	очевидно что	2	1
283	уже как	2	1
284	с собою	1	1
285	которое при	1	1
286	не просто	2	1
287	нет и	1	1
288	определяется не	1	1
289	что автор	2	1
290	которые могли	1	1
291	в истории	2	1
292	независимо от	1	1
293	с этим	8	1
294	в своем	5	1
295	она как	1	1
296	перед нами	8	1
297	что по	3	1
298	общим делом	1	1
299	более или	1	1
300	ситуации в	1	1
301	своей правоты	1	1
302	бы не	3	1
303	т п	5	1
304	ее как	1	1
305	так сказать	5	1
306	стороны читатель	1	1
307	что эти	4	1
308	в определенном	1	1
309	заявляет что	1	1
310	он не	6	1
311	к героям	1	1
312	с тобой	1	1
313	и еще	1	1
314	собой не	1	1
315	в силу	2	1
316	в корне	1	1
317	а всегда	1	1
318	что без	1	1
319	поэзия и	1	1
320	здесь мы	4	1
321	что почти	1	1
322	значение в	1	1
323	так чтоб	1	1
324	по два	1	1
325	с другими	1	1
326	все может	1	1
327	такова природа	1	1
328	всю свою	1	1
329	своей основе	1	1
330	из первых	1	1
331	кажется что	1	1
332	только одно	1	1
333	самые различные	1	1
334	в них	3	1
335	о которых	9	1
336	жизни от	1	1
337	будь ее	1	1
338	все равно	1	1
339	мы обычно	1	1
340	предыдущих трех	1	1
341	и уже	2	1
342	темой для	1	1
343	же я	1	1
344	был бы	3	1
345	только тем	1	1
346	о ком	1	1
347	в понимании	1	1
348	русская поэзия	1	1
349	из общего	1	1
350	что такое	1	1
351	нас не	1	1
352	со всяким	1	1
353	во времена	1	1
354	в их	1	1
355	то для	1	1
356	не столько	1	1
357	не к	3	1
358	но это	3	1
359	но он	2	1
360	друг другу	2	1
361	и эти	2	1
362	была не	1	1
363	что сам	2	1
364	в таких	1	1
365	бы быть	1	1
366	вовсе не	8	1
367	тому что	6	1
368	же самого	2	1
369	то с	1	1
370	не имела	1	1
371	а от	1	1
372	я для	1	1
373	она не	6	1
374	в русской	2	1
375	мысли в	1	1
376	на два	1	1
377	и притом	1	1
378	с и	6	1
379	мы все	4	1
380	в самых	1	1
381	в уме	1	1
382	которых и	1	1
383	он мог	1	1
384	он с	1	1
385	только не	1	1
386	не имеет	6	1
387	писателя с	1	1
388	это явление	1	1
389	поэтическое произведение	1	1
390	и другими	2	1
391	к концу	3	1
392	нам ту	1	1
393	она составляет	1	1
394	не принадлежит	1	1
395	не по	1	1
396	прозе и	1	1
397	поэта как	1	1
398	в действительности	1	1
399	к той	1	1
400	суть по	1	1
401	у меня	1	1
402	когда мы	2	1
403	и всех	1	1
404	как только	3	1
405	того о	1	1
406	все хотят	1	1
407	ничего общего	1	1
408	на наших	2	1
409	аналогию с	1	1
410	и о	3	1
411	эстетическую реакцию	1	1
412	но по	1	1
413	есть одновременно	1	1
414	в виду	4	1
415	свою очередь	2	1
416	но при	1	1
417	с каким	1	1
418	нельзя не	2	1
419	не за	1	1
420	здесь нет	1	1
421	есть конечно	1	1
422	она была	4	1
423	том как	2	1
424	был не	1	1
425	не видели	1	1
426	для этого	2	1
427	по мере	1	1
428	если прежде	1	1
429	на этой	1	1
430	нет на	1	1
431	на вопрос	1	1
432	столь же	2	1
433	второй половине	1	1
434	определенным образом	1	1
435	все прочие	2	1
436	но мы	2	1
437	и который	2	1
438	аналогии с	2	1
439	времени в	1	1
440	нас в	1	1
441	в конечном	1	1
442	в музыке	1	1
443	нет у	1	1
444	собственно говоря	1	1
445	эти два	3	1
446	ним и	1	1
447	бы в	3	1
448	самого конца	2	1
449	по своим	1	1
450	и всякое	1	1
451	которой в	1	1
452	суть и	1	1
453	и она	1	1
454	в двух	9	1
455	трудно не	1	1
456	своей сущности	1	1
457	с каждым	2	1
458	будто бы	1	1
459	и действительно	2	1
460	по мнению	2	1
461	мире и	1	1
462	именно на	1	1
463	выдвигает и	1	1
464	а жизнь	1	1
465	так что	8	1
466	для всех	2	1
467	есть в	2	1
468	бы по	1	1
469	и у	1	1
470	то и	3	1
471	искусства как	1	1
472	в итоге	1	1
473	бы перед	1	1
474	за счет	1	1
475	по выражению	2	1
476	и других	1	1
477	но совершенно	1	1
478	роль и	1	1
479	и их	1	1
480	в прозе	1	1
481	в котором	6	1
482	представлений о	1	1
483	так как	6	1
484	ее не	3	1
485	дела до	1	1
486	друг друга	1	1
487	у него	4	1
488	нашего восприятия	1	1
489	время говорит	1	1
490	с действительностью	1	1
491	явно не	1	1
492	превращается в	1	1
493	момент в	1	1
494	до самого	2	1
495	только на	1	1
496	русской поэзии	2	1
497	из двух	3	1
498	ней и	1	1
499	мы воспринимаем	1	1
500	пришли к	1	1
501	двух направлений	1	1
502	есть не	1	1
503	лицо не	1	1
504	что они	4	1
505	чем он	1	1
506	совпадает с	2	1
507	это все	1	1
508	а с	2	1
509	что для	1	1
510	обратиться к	4	1
511	ничем не	1	1
512	не было	1	1
513	с тем	8	1
514	а сам	1	1
515	бы назвать	2	1
516	что несмотря	1	1
517	он отвечает	1	1
518	и я	2	1
519	не будь	1	1
520	именно поэтому	1	1
521	он представляет	1	1
522	что поскольку	1	1
523	одного а	1	1
524	рода и	1	1
525	к своему	2	1
526	конечно не	4	1
527	целом ряде	1	1
528	в той	5	1
529	есть только	2	1
530	лицом и	1	1
531	это значит	1	1
532	и было	1	1
533	и там	1	1
534	что здесь	2	1
535	действительность в	1	1
536	все это	3	1
537	и где	1	1
538	и более	2	1
539	от той	1	1
540	от имени	3	1
541	не знай	1	1
542	о котором	5	1
543	человек и	1	1
544	для нас	8	1
545	или менее	1	1
546	и все	10	1
547	у них	2	1
548	в этих	2	1
549	еще более	1	1
550	хотя бы	2	1
551	в зависимость	1	1
552	все остальные	1	1
553	отношении к	1	1
554	в заключительном	1	1
555	не есть	1	1
556	нисколько не	1	1
557	в общем	2	1
558	страсть к	3	1
559	какой степени	1	1
560	от своего	2	1
561	сказать что	4	1
562	к его	2	1
563	всех других	1	1
564	до какой	1	1
565	из этого	8	1
566	и жизнь	1	1
567	есть и	1	1
568	из своей	2	1
569	самое существо	1	1
570	в таком	3	1
571	к этой	2	1
572	он однако	1	1
573	что за	2	1
574	по причине	1	1
575	который не	4	1
576	этой точки	1	1
577	для тебя	1	1
578	они не	2	1
