N	2gram	Vygotskiy__3	Marksizm
109	сказать что	4	4
110	и то	8	3
111	лежащая в	1	3
112	в котором	6	3
113	и до	1	3
114	не имеют	2	3
115	высшей степени	1	3
116	в ней	15	3
117	еще не	1	3
118	столь же	2	3
119	в ее	7	3
120	отличие от	1	3
121	относится к	1	3
122	в истории	2	3
123	с этим	8	3
124	перед нами	8	3
125	все эти	4	3
126	в этой	13	3
127	нами в	2	3
128	он не	6	3
129	не к	3	3
130	не как	1	3
131	в корне	1	3
132	одно и	3	3
133	здесь мы	4	3
134	не будет	1	3
135	в другом	5	3
136	конечно в	3	3
137	той же	2	3
138	с другими	1	3
139	мы постараемся	1	3
140	в этих	2	3
141	в своей	5	3
142	в отличие	1	3
143	мысли и	1	3
144	а иногда	1	3
145	не имеет	6	3
146	каждый раз	1	3
147	у нас	2	3
148	бы он	1	3
149	не есть	1	3
150	и это	8	3
151	значения и	1	3
152	на основе	1	3
153	о том	6	3
154	что и	4	3
155	слов и	2	3
156	в двух	9	3
157	в какой	5	3
158	вступить в	1	3
159	с одной	6	3
160	в качестве	2	3
161	так как	6	3
162	в высшей	1	3
163	до сих	6	3
164	с другой	7	3
165	к которым	5	3
166	не прав	1	3
167	не было	1	3
168	одной стороны	5	3
169	хоть сколько-нибудь	1	3
170	для понимания	1	3
171	должно быть	1	3
172	сих пор	5	3
173	что оно	2	3
174	только что	2	3
175	а в	7	3
176	во всяком	2	3
177	отношения к	2	2
178	одним из	1	2
179	в зависимости	1	2
180	от своего	2	2
181	из всего	2	2
182	зависимости от	1	2
183	и он	1	2
184	быть понято	1	2
185	он был	3	2
186	то мы	1	2
187	но как	2	2
188	дело обстоит	1	2
189	из важнейших	1	2
190	что они	4	2
191	определяется не	1	2
192	в собственном	1	2
193	в одной	2	2
194	независимо от	1	2
195	это одно	3	2
196	в своем	5	2
197	более и	2	2
198	вступает в	1	2
199	его к	2	2
200	более или	1	2
201	от этого	1	2
202	что это	10	2
203	же слово	1	2
204	бы не	3	2
205	в тех	4	2
206	тому же	1	2
207	не следует	1	2
208	из него	4	2
209	этом последнем	1	2
210	и с	1	2
211	то есть	15	2
212	это было	1	2
213	в жизни	1	2
214	далеко не	3	2
215	можем сказать	2	2
216	и потому	1	2
217	он и	1	2
218	перейдем к	1	2
219	двух направлениях	1	2
220	мы не	5	2
221	и всюду	1	2
222	и тогда	1	2
223	или менее	1	2
224	нас не	1	2
225	место в	3	2
226	или вернее	2	2
227	совершенно иначе	2	2
228	но они	2	2
229	на такое	1	2
230	и почти	1	2
231	как о	1	2
232	в определении	1	2
233	которых и	1	2
234	находятся в	2	2
235	или как	1	2
236	ли это	2	2
237	лежит в	2	2
238	должен быть	3	2
239	и о	3	2
240	но по	1	2
241	степени в	1	2
242	не с	1	2
243	все то	7	2
244	и даже	4	2
245	прав в	1	2
246	в определенном	1	2
247	всяком случае	2	2
248	все время	30	2
249	будет ли	1	2
250	но не	1	2
251	мы увидим	12	2
252	которой мы	1	2
253	или же	1	2
254	это же	2	2
255	и у	1	2
256	в виде	2	2
257	мы знаем	1	2
258	не так	3	2
259	ведь это	1	2
260	друг друга	1	2
261	но что	2	2
262	у него	4	2
263	тем что	3	2
264	бы это	1	2
265	это будет	2	2
266	именно как	1	2
267	именно в	1	2
268	здесь в	2	2
269	мы никогда	1	2
270	и прежде	1	2
271	а с	2	2
272	что не	3	2
273	они не	2	2
274	до конца	2	2
275	однако и	2	2
276	так называемой	3	2
277	о чем	1	2
278	мы встречаем	1	2
279	и всякое	1	2
280	в речи	3	2
281	все более	2	2
282	вместе с	5	2
283	и особенно	1	2
284	к его	2	2
285	там где	6	2
286	того или	1	2
287	в начале	1	2
288	или в	5	2
289	имеет дело	1	2
290	от него	1	2
291	еще более	1	2
292	между ними	1	2
293	или иного	1	2
294	жизни и	1	2
295	что в	20	2
296	именно здесь	1	2
297	и эта	1	2
298	как на	3	2
299	этом совершенно	1	1
300	как известно	1	1
301	не иначе	2	1
302	речь идет	4	1
303	деле какой	1	1
304	например в	2	1
305	для построения	1	1
306	относится и	1	1
307	и действительно	2	1
308	конечно во	1	1
309	шансов на	1	1
310	дело вовсе	1	1
311	словами и	1	1
312	нам кажется	1	1
313	то в	1	1
314	между двумя	1	1
315	уже указывали	1	1
316	что эти	4	1
317	в обычном	1	1
318	это совершенно	1	1
319	видов и	1	1
320	бы что	1	1
321	что уже	1	1
322	дан в	1	1
323	найти для	1	1
324	сущности это	1	1
325	и стиль	1	1
326	совпадает с	2	1
327	под ним	1	1
328	котором не	1	1
329	всего сказанного	1	1
330	то это	2	1
331	для нашей	1	1
332	так а	1	1
333	из ее	1	1
334	бы формулировать	1	1
335	но при	1	1
336	принадлежит и	1	1
337	между собой	2	1
338	время в	5	1
339	всего этого	2	1
340	что его	2	1
341	там и	1	1
342	совершенно прав	2	1
343	из этих	3	1
344	видели что	2	1
345	совсем не	3	1
346	только при	1	1
347	не все	1	1
348	и чем	2	1
349	на тот	1	1
350	и я	2	1
351	необходимый для	1	1
352	как в	4	1
353	что именно	2	1
354	части в	1	1
355	как нам	1	1
356	кроме того	1	1
357	и где	1	1
358	когда он	4	1
359	могли бы	5	1
360	и наконец	2	1
361	и каждое	1	1
362	а оно	1	1
363	увидим что	9	1
364	ясно и	2	1
365	для которого	1	1
366	к чему	6	1
367	с единичным	1	1
368	в которой	5	1
369	как это	6	1
370	в зачаточном	1	1
371	заключенной в	1	1
372	образами и	1	1
373	ее как	1	1
374	в такую	1	1
375	не могла	2	1
376	а вовсе	2	1
377	и если	6	1
378	чем сильнее	3	1
379	что она	16	1
380	из-за которого	1	1
381	главным образом	3	1
382	в обратном	1	1
383	в нашей	1	1
384	и самый	1	1
385	всех этих	2	1
386	и читателя	1	1
387	в силу	2	1
388	и вот	2	1
389	можно назвать	2	1
390	есть особая	1	1
391	противоречие которое	3	1
392	так например	2	1
393	речь его	1	1
394	в нее	2	1
395	становится как	1	1
396	но все	1	1
397	как они	1	1
398	в совершенно	2	1
399	со всеми	2	1
400	ясно что	6	1
401	не умели	1	1
402	заключается в	7	1
403	как особый	1	1
404	древности и	1	1
405	не совпадает	2	1
406	моменты в	1	1
407	всего того	2	1
408	всю свою	1	1
409	здесь это	1	1
410	только одно	1	1
411	к области	1	1
412	из нее	2	1
413	но уже	1	1
414	в них	3	1
415	о которых	9	1
416	с тем	8	1
417	несмотря на	5	1
418	с сильным	1	1
419	все это	3	1
420	и какая	1	1
421	можно ответить	1	1
422	до крайности	4	1
423	места в	2	1
424	что такое	1	1
425	заключать в	1	1
426	и известный	1	1
427	только для	3	1
428	почти не	1	1
429	мере не	1	1
430	не столько	1	1
431	на известный	1	1
432	собой не	1	1
433	но он	2	1
434	друг другу	2	1
435	мы упоминали	1	1
436	не могли	4	1
437	тем именно	1	1
438	баснях и	1	1
439	этого мало	1	1
440	и вся	1	1
441	же самого	2	1
442	нет никакого	2	1
443	он как	1	1
444	бы на	1	1
445	что эта	4	1
446	что с	4	1
447	в русской	2	1
448	мысли в	1	1
449	она ни	1	1
450	и притом	1	1
451	и часто	2	1
452	было не	1	1
453	с и	6	1
454	но только	8	1
455	это еще	1	1
456	не могло	1	1
457	или еще	1	1
458	и всегда	2	1
459	в самой	4	1
460	на себя	1	1
461	в противоречие	2	1
462	тогда начинается	1	1
463	уже говорили	3	1
464	это слово	1	1
465	имеет совершенно	1	1
466	итоги нашему	1	1
467	бы такое	1	1
468	не принадлежит	1	1
469	так то	1	1
470	этом отношении	1	1
471	за ними	1	1
472	в действительности	1	1
473	конечно только	1	1
474	что можно	1	1
475	не могут	2	1
476	когда мы	2	1
477	есть только	2	1
478	что все	3	1
479	и другой	1	1
480	и такие	1	1
481	героев он	1	1
482	от той	1	1
483	этой своей	1	1
484	в некоторых	1	1
485	здесь не	3	1
486	они ни	1	1
487	уже с	1	1
488	в себя	1	1
489	говорили что	1	1
490	роль в	1	1
491	слова а	1	1
492	и когда	5	1
493	здесь нет	1	1
494	было задачей	1	1
495	подойти к	1	1
496	когда в	4	1
497	остается только	1	1
498	по сравнению	1	1
499	все остальные	1	1
500	понятно что	1	1
501	и вообще	1	1
502	с ним	2	1
503	мысль о	1	1
504	могут стать	1	1
505	при такой	2	1
506	другое значение	1	1
507	внимание на	2	1
508	не создал	1	1
509	и что	18	1
510	всеми теми	1	1
511	той степени	2	1
512	еще дальше	1	1
513	можно сказать	1	1
514	другому в	1	1
515	которое он	1	1
516	этих двух	1	1
517	нет это	1	1
518	мы понимаем	1	1
519	эта перемена	1	1
520	в конечном	1	1
521	эти два	3	1
522	ним и	1	1
523	и только	3	1
524	в другой	1	1
525	которой в	1	1
526	в другую	1	1
527	всегда в	1	1
528	что здесь	2	1
529	но с	1	1
530	своего смысла	1	1
531	внутреннее противоречие	2	1
532	всякого рода	1	1
533	что конечно	1	1
534	мы видим	12	1
535	тот же	3	1
536	дело с	1	1
537	и так	1	1
538	в литературу	1	1
539	для нее	1	1
540	этих слов	1	1
541	бы над	1	1
542	на элементы	1	1
543	именно на	1	1
544	с которыми	1	1
545	так что	8	1
546	есть в	2	1
547	же самым	1	1
548	отчетливости и	1	1
549	уже не	2	1
550	ни одного	1	1
551	или не	2	1
552	мы получим	1	1
553	же в	2	1
554	кажется что	1	1
555	и везде	1	1
556	не из	1	1
557	смысла в	1	1
558	автора в	1	1
559	и других	1	1
560	из них	6	1
561	уже показали	1	1
562	был бы	3	1
563	был сам	1	1
564	одно из	2	1
565	по рецепту	2	1
566	эти три	1	1
567	могло бы	2	1
568	в одном	8	1
569	иначе как	2	1
570	выводит из	1	1
571	у нее	1	1
572	гораздо большей	1	1
573	ее не	3	1
574	к ним	3	1
575	не о	1	1
576	меня то	1	1
577	никакого отношения	1	1
578	в других	1	1
579	были бы	3	1
580	со всем	1	1
581	со стороны	2	1
582	и точно	1	1
583	обычном смысле	1	1
584	или иначе	1	1
585	а именно	1	1
586	к которому	1	1
587	сам себя	2	1
588	с той	4	1
589	в баснях	1	1
590	характерно для	1	1
591	и между	4	1
592	как же	2	1
593	еще и	2	1
594	и затем	2	1
595	себя и	1	1
596	больше и	3	1
597	говорит о	2	1
598	имеют никакого	1	1
599	превращается в	1	1
600	в стиле	1	1
601	а на	1	1
602	которых мы	6	1
603	на которых	1	1
604	другой стороны	5	1
605	подвести итоги	1	1
606	мы все	4	1
607	дело в	1	1
608	на основании	1	1
609	на эту	1	1
610	него не	1	1
611	раскрывается в	1	1
612	если не	1	1
613	и глубоко	1	1
614	бы оно	1	1
615	из элементов	1	1
616	мы перейдем	1	1
617	ни на	1	1
618	деле даже	1	1
619	то другим	1	1
620	противоречие с	2	1
621	мы говорим	1	1
622	к себе	2	1
623	к самому	2	1
624	понимания чтобы	1	1
625	роли которую	1	1
626	он говорит	6	1
627	сравнению с	1	1
628	в течение	4	1
629	существует не	1	1
630	мы сразу	1	1
631	что же	2	1
632	когда же	1	1
633	эту мысль	1	1
634	действие и	1	1
635	у самого	1	1
636	из этой	1	1
637	от оценки	1	1
638	где одни	1	1
639	и было	1	1
640	быть не	2	1
641	и оценка	1	1
642	в целом	4	1
643	но это	3	1
644	истиной и	1	1
645	план в	1	1
646	это последнее	1	1
647	каждой из	1	1
648	деле как	1	1
649	этого рода	1	1
650	что ж	1	1
651	особенно это	1	1
652	о котором	5	1
653	хотя и	1	1
654	к одной	1	1
655	это часто	1	1
656	у них	2	1
657	или нет	1	1
658	и ни	1	1
659	мы попытаемся	1	1
660	мы должны	1	1
661	потому что	14	1
662	все они	2	1
663	конечно нельзя	2	1
664	мы в	2	1
665	себе никакого	1	1
666	нам не	2	1
667	дело до	1	1
668	какой мере	2	1
669	в последнем	1	1
670	это и	1	1
671	из этого	8	1
672	значение не	1	1
673	протекает и	1	1
674	в заключение	1	1
675	которые приводят	1	1
676	наше чувство	5	1
677	ее в	4	1
678	и другие	2	1
679	каждое слово	1	1
680	гораздо более	1	1
681	смысле что	1	1
