N	2gram	Losev_Prob_5	Problemy
618	ты их	1	1
619	для всех	1	1
620	со своим	1	1
621	что если	1	1
622	этот момент	1	1
623	на свое	2	1
624	в план	1	1
625	и других	1	1
626	это такая	1	1
627	участие в	2	1
628	и чужой	1	1
629	она действительно	1	1
630	не так	4	1
631	себе в	1	1
632	и их	5	1
633	никто не	1	1
634	до того	1	1
635	которая может	1	1
636	своих собственных	1	1
637	среди которых	1	1
638	мы можем	5	1
639	идет в	1	1
640	и вместе	1	1
641	другое что	1	1
642	поступков в	1	1
643	разработан в	1	1
644	в очень	1	1
645	о каком	1	1
646	именно как	1	1
647	тут к	1	1
648	не были	1	1
649	без всякой	1	1
650	стоит перед	1	1
651	до сих	2	1
652	прикован к	4	1
653	и речи	2	1
654	что человек	1	1
655	чем он	1	1
656	еще и	4	1
657	ее стиля	1	1
658	его из	1	1
659	не говоря	1	1
660	не под	1	1
661	бесконечности но	1	1
662	ничем не	1	1
663	в рассказе	1	1
664	власти и	2	1
665	жизнь в	3	1
666	него не	2	1
667	все такого	1	1
668	ум и	1	1
669	в те	2	1
670	но оно	1	1
671	в непрерывном	1	1
672	все основные	1	1
673	к его	1	1
674	всех людей	1	1
675	женщиной и	1	1
676	vi с	1	1
677	в данном	2	1
678	на себя	1	1
679	на тот	2	1
680	тех самых	1	1
681	даже с	1	1
682	на первом	3	1
683	я с	1	1
684	хочет показать	1	1
685	собою на	1	1
686	первом плане	3	1
687	бога и	1	1
688	только для	2	1
689	в который	1	1
690	что касается	3	1
691	самого и	1	1
692	вообще нет	1	1
693	под названием	4	1
694	сам же	3	1
695	слова но	1	1
696	ли в	2	1
697	к действию	1	1
698	и человек	1	1
699	котором он	1	1
700	или в	4	1
701	бы даже	1	1
702	собой он	1	1
703	в ходу	1	1
704	несмотря на	6	1
705	от всякого	1	1
706	здесь только	1	1
707	одной из	1	1
708	о своем	2	1
709	в свою	2	1
710	с ней	1	1
711	и свое	2	1
712	из тех	2	1
713	во-вторых если	1	1
714	был у	1	1
715	всех других	1	1
716	из этого	4	1
717	вселенной а	1	1
718	себе но	1	1
719	сущности в	1	1
720	об этих	1	1
721	в своих	1	1
722	и вновь	1	1
