N	2gram	Potebnia_M_1	Vladivir
143	те же	1	3
144	должен был	1	3
145	только одно	1	3
146	в них	3	3
147	должно быть	7	3
148	или менее	1	3
149	в отношении	1	3
150	в следующем	1	3
151	с точки	3	3
152	не столько	1	3
153	что я	1	3
154	но он	2	3
155	не могли	2	3
156	том же	2	3
157	же время	4	3
158	к ней	2	3
159	в области	1	3
160	когда мы	2	3
161	и вполне	1	3
162	сравнительно с	2	3
163	где он	1	3
164	и это	3	3
165	из воспоминаний	1	3
166	никак не	2	3
167	что и	6	3
168	мы будем	2	3
169	уже не	2	3
170	уже в	1	3
171	в виде	1	3
172	сказать о	1	3
173	даже и	2	3
174	дело в	2	3
175	наконец в	1	3
176	не говоря	1	3
177	под влиянием	2	3
178	нет ничего	2	3
179	в данном	1	3
180	да и	1	3
181	своей жизни	1	3
182	и для	5	3
183	еще более	2	3
184	тем более	2	3
185	хотя бы	2	3
186	в свою	4	3
187	в таком	5	3
188	точно так	11	3
189	сам по	1	2
190	не имел	1	2
191	но тем	3	2
192	и есть	2	2
193	в чисто	1	2
194	из его	1	2
195	что эти	1	2
196	его не	1	2
197	еще на	1	2
198	что если	3	2
199	есть нечто	4	2
200	и бытия	1	2
201	не вполне	1	2
202	ему в	1	2
203	но то	1	2
204	а другие	1	2
205	языке в	2	2
206	есть для	2	2
207	только тогда	5	2
208	себе и	1	2
209	он на	1	2
210	и хотя	1	2
211	есть его	1	2
212	в самом	3	2
213	бы с	1	2
214	но его	1	2
215	во многих	2	2
216	как он	1	2
217	на то	2	2
218	не могла	2	2
219	человек не	1	2
220	мысли и	9	2
221	и по	6	2
222	на этом	1	2
223	но дело	2	2
224	но все	2	2
225	это значит	1	2
226	и может	2	2
227	на все	2	2
228	заключается в	3	2
229	это не	7	2
230	на свои	2	2
231	с тем	5	2
232	мы видели	4	2
233	мы не	10	2
234	еще в	1	2
235	нисколько не	2	2
236	народа и	2	2
237	и при	3	2
238	в их	2	2
239	их в	1	2
240	однако в	4	2
241	даже в	1	2
242	то с	1	2
243	она не	3	2
244	не имеет	5	2
245	тогда когда	9	2
246	того как	6	2
247	и притом	4	2
248	к этим	1	2
249	это нисколько	1	2
250	с и	3	2
251	в самых	1	2
252	само по	4	2
253	того чтобы	2	2
254	ровно ничего	1	2
255	уже и	1	2
256	как будто	2	2
257	уже о	1	2
258	начиная с	1	2
259	которое в	1	2
260	к тому	4	2
261	а что	1	2
262	будто бы	1	2
263	можно и	1	2
264	в виду	2	2
265	свою очередь	4	2
266	людей в	1	2
267	говоря уже	1	2
268	ничего не	1	2
269	о нем	1	2
270	после того	1	2
271	в чем	1	2
272	в сущности	2	2
273	и во	3	2
274	нас в	1	2
275	или как	1	2
276	к нему	1	2
277	которой мы	1	2
278	и всякая	1	2
279	в теории	2	2
280	в каких	1	2
281	на другие	1	2
282	от нас	2	2
283	история и	2	2
284	себя в	1	2
285	мы находим	1	2
286	друг друга	5	2
287	бытия и	3	2
288	но уже	2	2
289	ее на	1	2
290	для того	3	2
291	нельзя себе	2	2
292	видно из	1	2
293	себе представить	7	2
294	что не	10	2
295	что для	3	2
296	не на	1	2
297	если не	2	2
298	прибавить еще	1	2
299	и потому	5	2
300	только его	1	2
301	или по	1	2
302	такого рода	1	2
303	можно было	1	2
304	в более	4	2
305	и от	3	2
306	собственно говоря	1	2
307	к этой	3	2
308	же в	2	2
309	в сравнении	3	2
310	в своих	4	2
311	от этой	1	1
312	истории то	1	1
313	если б	2	1
314	и т	6	1
315	не должны	1	1
316	одним из	2	1
317	например в	1	1
318	дошел до	1	1
319	вообще все	1	1
320	в тех	1	1
321	уже все	1	1
322	а из	1	1
323	отношений в	1	1
324	от самого	1	1
325	не имело	1	1
326	собственном смысле	1	1
327	высшей степени	1	1
328	с таким	1	1
329	по его	7	1
330	есть не	2	1
331	было больше	1	1
332	до него	1	1
333	из своих	1	1
334	этом не	1	1
335	что иное	2	1
336	в полной	1	1
337	жизни как	1	1
338	имеет дело	1	1
339	и самого	1	1
340	есть первое	1	1
341	которые он	1	1
342	в которых	1	1
343	иное как	2	1
344	бы то	2	1
345	в какие	2	1
346	не без	1	1
347	в создании	3	1
348	самом деле	1	1
349	других источников	1	1
350	но тогда	2	1
351	мысли если	1	1
352	то он	2	1
353	но как	3	1
354	а только	4	1
355	не все	2	1
356	если в	1	1
357	то совсем	1	1
358	что так	1	1
359	жизни все	1	1
360	не внешним	1	1
361	что они	1	1
362	связи и	1	1
363	но без	2	1
364	во что	1	1
365	о необходимости	1	1
366	более чем	1	1
367	независимо от	6	1
368	общего с	1	1
369	что именно	2	1
370	из следующих	1	1
371	не нуждаясь	1	1
372	природы и	1	1
373	некоторое время	1	1
374	этой стороны	1	1
375	когда он	1	1
376	вопросом о	2	1
377	что по	3	1
378	его к	2	1
379	сказать об	1	1
380	удовольствия и	4	1
381	духа и	7	1
382	самом начале	1	1
383	себе не	1	1
384	в противоположность	1	1
385	этой цели	2	1
386	ясно и	1	1
387	та же	1	1
388	себя к	1	1
389	он в	1	1
390	в нашем	1	1
391	все усилия	1	1
392	тоже не	1	1
393	думать что	3	1
394	может считаться	1	1
395	что ничего	1	1
396	времени не	1	1
397	человеческую личность	1	1
398	о ее	1	1
399	если он	1	1
400	его но	1	1
401	так сказать	2	1
402	можно себе	2	1
403	все ее	2	1
404	что каждая	1	1
405	что она	1	1
406	времена и	1	1
407	т д	4	1
408	после этого	2	1
409	на том	1	1
410	и совершенно	1	1
411	к одному	2	1
412	жизнью и	1	1
413	целом а	1	1
414	с представлением	1	1
415	но вместе	2	1
416	его от	1	1
417	ней не	1	1
418	прежде чем	3	1
419	так например	3	1
420	от нее	6	1
421	то ни	3	1
422	что все	3	1
423	им как	1	1
424	них не	2	1
425	лишь в	1	1
426	бытием но	1	1
427	а как	2	1
428	всех народов	1	1
429	всех человеческих	1	1
430	и отдельные	2	1
431	он есть	2	1
432	в свой	1	1
433	в природу	1	1
434	состоянии когда	1	1
435	прибавить что	1	1
436	в жизни	3	1
437	с необходимостью	1	1
438	к области	1	1
439	для них	2	1
440	из нее	1	1
441	на которую	2	1
442	что природа	2	1
443	все равно	1	1
444	далеко не	1	1
445	на основании	2	1
446	мы имеем	1	1
447	со своими	1	1
448	во внимание	3	1
449	между собою	6	1
450	оно имеет	1	1
451	чем в	2	1
452	и того	2	1
453	не понимает	1	1
454	не так	3	1
455	в г	2	1
456	во время	1	1
457	но если	2	1
458	от своего	1	1
459	на степени	1	1
460	действительно нас	1	1
461	взгляд на	2	1
462	в такой	1	1
463	и без	3	1
464	духу и	1	1
465	это подтверждается	1	1
466	ни малейшего	2	1
467	что до	2	1
468	бы мы	1	1
469	любовь и	1	1
470	что имеет	2	1
471	есть организм	1	1
472	народов а	1	1
473	выше мы	1	1
474	п с	1	1
475	если бы	14	1
476	без всяких	1	1
477	есть еще	1	1
478	что сам	3	1
479	что этот	1	1
480	могли быть	1	1
481	для нее	2	1
482	случае мы	1	1
483	было но	1	1
484	она по	1	1
485	и необходимость	2	1
486	на рубеже	1	1
487	или что	1	1
488	будем рассматривать	1	1
489	что сущность	1	1
490	что с	1	1
491	природа и	2	1
492	самого начала	3	1
493	в возможности	1	1
494	что такое	1	1
495	часов и	1	1
496	на него	3	1
497	знания и	1	1
498	совсем иное	1	1
499	но только	1	1
500	не могло	3	1
501	когда уже	2	1
502	может только	1	1
503	только не	2	1
504	следовательно и	2	1
505	самого предмета	4	1
506	и всегда	2	1
507	в отношениях	2	1
508	развития всякий	1	1
509	связанное с	2	1
510	в самой	3	1
511	и весь	1	1
512	а второй	3	1
513	этих последних	3	1
514	всех точек	1	1
515	во всем	4	1
516	вернее сказать	1	1
517	прибегать к	1	1
518	в сознании	3	1
519	его природа	1	1
520	из пределов	1	1
521	в каком	6	1
522	свое собственное	1	1
523	сравнении с	2	1
524	должны быть	7	1
525	форм мысли	3	1
526	отказаться от	1	1
527	ничего общего	2	1
528	к индивидуальной	1	1
529	своего развития	1	1
530	не будет	2	1
531	и многие	1	1
532	только при	2	1
533	совершенно ясно	1	1
534	ни стало	1	1
535	в собственном	2	1
536	исторической жизни	1	1
537	только то	2	1
538	в произведении	1	1
539	с самого	3	1
540	нельзя в	1	1
541	всей своей	1	1
542	так в	1	1
543	и необходимости	4	1
544	от того	4	1
545	слова а	1	1
546	его самого	2	1
547	в нескольких	1	1
548	на нее	1	1
549	времени и	2	1
550	больше в	1	1
551	столько же	3	1
552	здесь нет	1	1
553	не позже	1	1
554	еще не	6	1
555	когда в	3	1
556	есть прямо	1	1
557	том как	3	1
558	этом месте	1	1
559	быть может	1	1
560	отрицать что	1	1
561	силою и	1	1
562	для этого	2	1
563	что весьма	1	1
564	против этого	1	1
565	из других	1	1
566	насколько это	1	1
567	человеческого развития	1	1
568	и деятельности	1	1
569	в известных	1	1
570	и должно	2	1
571	на их	1	1
572	на вопрос	1	1
573	язык и	5	1
574	разумеется в	1	1
575	то как	1	1
576	притом в	1	1
577	не имеем	2	1
578	влияние на	2	1
579	все его	1	1
580	в вопросах	1	1
581	к истине	1	1
582	во втором	5	1
583	в глазах	3	1
584	точек в	1	1
585	что бы	2	1
586	еще только	2	1
587	и об	1	1
588	в лице	1	1
589	не зная	2	1
590	значит что	1	1
591	при самом	4	1
592	таком состоянии	2	1
593	но с	2	1
594	части его	1	1
595	можно считать	1	1
596	на каждое	2	1
597	этот вопрос	2	1
598	дело с	1	1
599	что даже	2	1
600	моей стороны	1	1
601	в какой	1	1
602	но ни	1	1
603	известного рода	1	1
604	как нечто	1	1
605	которое мы	2	1
606	поэтому и	1	1
607	и ее	1	1
608	и тем	3	1
609	по этому	2	1
610	с какой	1	1
611	для всех	5	1
612	с двумя	1	1
613	к идее	1	1
614	с нею	4	1
615	если мы	3	1
616	только на	3	1
617	человеческого духа	6	1
618	хотя в	3	1
619	слова не	2	1
620	или даже	3	1
621	при помощи	2	1
622	в душе	11	1
623	и других	4	1
624	уже с	2	1
625	из них	1	1
626	организм в	1	1
627	и этот	1	1
628	премудрости божией	1	1
629	следует что	1	1
630	и их	3	1
631	никто не	3	1
632	в одном	8	1
633	т п	4	1
634	в прошлом	1	1
635	с этими	1	1
636	к ним	2	1
637	заметить что	2	1
638	с моей	1	1
639	тем что	9	1
640	этом отношении	1	1
641	значение только	1	1
642	есть следствие	1	1
643	и природа	1	1
644	это развитие	1	1
645	это будет	2	1
646	как можно	1	1
647	рядом с	1	1
648	их взаимных	1	1
649	нужно было	3	1
650	не были	2	1
651	развития а	1	1
652	до сих	1	1
653	и опять	1	1
654	что человек	5	1
655	говорить и	1	1
656	и красоте	1	1
657	в природе	6	1
658	ли может	1	1
659	его из	1	1
660	к более	1	1
661	не лишены	1	1
662	то и	7	1
663	а на	1	1
664	ничем не	1	1
665	не действительный	2	1
666	что несмотря	1	1
667	человеческой жизни	1	1
668	возвращаясь к	1	1
669	понятие о	1	1
670	него только	1	1
671	что из	1	1
672	что мы	4	1
673	об том	2	1
674	то она	2	1
675	все более	3	1
676	такой степени	1	1
677	все то	2	1
678	того с	1	1
679	вследствие чего	1	1
680	организмом или	1	1
681	время с	1	1
682	что во	2	1
683	его как	1	1
684	все требуемые	1	1
685	многих случаях	1	1
686	о воплощении	1	1
687	чем то	1	1
688	над ним	1	1
689	не могут	4	1
690	он говорит	1	1
691	в общих	1	1
692	она есть	1	1
693	почти та	1	1
694	есть только	11	1
695	перед нами	1	1
696	лиц не	1	1
697	не что	2	1
698	даже с	2	1
699	в мир	1	1
700	призыва к	1	1
701	человек всегда	1	1
702	работ на	1	1
703	чувства и	13	1
704	существ и	1	1
705	мысли это	1	1
706	тех пор	1	1
707	как например	2	1
708	сих пор	1	1
709	выше его	1	1
710	но для	1	1
711	в смысле	4	1
712	даже постоянно	1	1
713	за ним	2	1
714	этом смысле	4	1
715	при всем	1	1
716	и случайное	1	1
717	тем и	1	1
718	и другим	1	1
719	потому не	1	1
720	нельзя сказать	1	1
721	по возможности	1	1
722	развития и	3	1
723	не с	1	1
724	от него	4	1
725	к цели	1	1
726	из себя	5	1
727	с действительно	1	1
728	пришлось бы	1	1
729	есть уже	3	1
730	та что	2	1
731	то вопрос	1	1
732	с i	1	1
733	между ними	1	1
734	отношением к	1	1
735	была бы	2	1
736	равно как	1	1
737	по одному	1	1
738	которая тоже	1	1
739	организм есть	1	1
740	мы увидим	3	1
741	время не	1	1
742	в действительности	4	1
743	которым принадлежат	1	1
744	но эти	2	1
745	бы даже	2	1
746	языке а	2	1
747	и другие	1	1
748	можно думать	2	1
749	следующее в	2	1
750	с общим	1	1
751	бы из	1	1
752	от огня	1	1
753	они не	1	1
