N	2gram	Tiupa_Anal_2	Problema
294	к его	2	2
295	или иного	3	2
296	по поводу	3	2
297	к этому	2	2
298	а между	1	1
299	зависимость от	1	1
300	выражения в	1	1
301	тех же	1	1
302	о с	1	1
303	мере в	1	1
304	в первом	1	1
305	к другому	1	1
306	из его	2	1
307	исходит из	1	1
308	мышления но	1	1
309	то самое	1	1
310	и за	3	1
311	и композиционного	1	1
312	который в	1	1
313	бы уже	1	1
314	факторов художественного	6	1
315	связан с	1	1
316	почти все	1	1
317	высказывания в	3	1
318	что иное	1	1
319	жизненной позиции	3	1
320	на себя	5	1
321	с ее	2	1
322	целого в	2	1
323	организации произведения	2	1
324	и самого	1	1
325	данности произведения	1	1
326	иное как	1	1
327	на своих	1	1
328	во внешнем	1	1
329	и всего	1	1
330	слова как	1	1
331	то он	1	1
332	в противовес	1	1
333	в общем	2	1
334	форма может	1	1
335	себе и	1	1
336	смыслом но	1	1
337	идет о	1	1
338	ибо на	1	1
339	стороны и	1	1
340	все остальные	1	1
341	в полном	1	1
342	как уже	3	1
343	выглядит в	2	1
344	имеет в	1	1
345	эстетическое видение	1	1
346	в противоположность	2	1
347	при чтении	1	1
348	не приходится	1	1
349	бы и	1	1
350	в литературном	1	1
351	всего романа	1	1
352	не даны	1	1
353	и я	2	1
354	восприятия как	1	1
355	которые в	1	1
356	в главе	1	1
357	в этой	9	1
358	но ведь	1	1
359	как он	1	1
360	если он	1	1
361	в наших	1	1
362	и если	3	1
363	соотнесении с	1	1
364	художественном восприятии	1	1
365	всех этих	1	1
366	в понимании	1	1
367	анализа является	1	1
368	в принципе	1	1
369	не как	1	1
370	почти то	1	1
371	характер в	1	1
372	свое время	1	1
373	его от	3	1
374	целом как	1	1
375	подобно тому	3	1
376	его можно	1	1
377	своей эстетической	1	1
378	так например	2	1
379	нуждающейся в	1	1
380	определить и	1	1
381	в одну	2	1
382	в совершенно	1	1
383	значение в	1	1
384	мы уже	1	1
385	данного эстетического	1	1
386	актуализации в	1	1
387	нашем случае	1	1
388	от степени	1	1
389	это было	2	1
390	в один	4	1
391	все равно	1	1
392	мифа но	1	1
393	под вопросом	1	1
394	этого не	1	1
395	вне эстетической	1	1
396	воля и	1	1
397	автора и	3	1
398	обратимся к	1	1
399	нисколько не	1	1
400	но я	1	1
401	следствием этого	1	1
402	не становится	1	1
403	к предмету	2	1
404	к одному	1	1
405	том смысле	1	1
406	равной мере	1	1
407	единство всех	1	1
408	и эти	1	1
409	однако в	1	1
410	по себе	2	1
411	тому что	1	1
412	таких случаях	1	1
413	вплоть до	1	1
414	до известной	1	1
415	что с	2	1
416	виду что	1	1
417	как о	3	1
418	мышления и	1	1
419	на слова	1	1
420	между эстетическим	2	1
421	эта внутренняя	1	1
422	того и	2	1
423	именно с	1	1
424	этих двух	1	1
425	и является	4	1
426	в сознании	4	1
427	уже и	2	1
428	и несколько	1	1
429	личности в	1	1
430	и нисколько	1	1
431	данного произведения	2	1
432	случайно и	1	1
433	позволил бы	1	1
434	значительной степени	2	1
435	так она	1	1
436	анализа в	1	1
437	своей есть	1	1
438	говоря словами	1	1
439	композиции в	1	1
440	некоторой степени	1	1
441	свою очередь	1	1
442	могут и	1	1
443	языка и	2	1
444	характер и	1	1
445	за пределами	2	1
446	отвлечься от	1	1
447	не возникает	1	1
448	однако эта	1	1
449	и исторически	1	1
450	было в	1	1
451	на которую	2	1
452	в одном	2	1
453	это только	2	1
454	имеется в	1	1
455	в синтаксисе	1	1
456	строго говоря	2	1
457	всякой эстетической	1	1
458	где каждый	1	1
459	мире в	1	1
460	автора к	1	1
461	ничему не	1	1
462	мы это	1	1
463	его художественной	1	1
464	и выглядит	1	1
465	для нас	1	1
466	а также	7	1
467	в которую	1	1
468	на протяжении	2	1
469	комедии и	1	1
470	главы как	1	1
471	это имеет	1	1
472	борьба с	3	1
473	ибо и	1	1
474	и взаимодействия	1	1
475	в глазах	1	1
476	них в	1	1
477	вообще и	2	1
478	есть вне	1	1
479	что здесь	1	1
480	необходимое для	1	1
481	на которой	1	1
482	научного мышления	1	1
483	этот вопрос	1	1
484	к их	1	1
485	они могут	1	1
486	в контексте	5	1
487	между этими	1	1
488	человека с	1	1
489	для всех	2	1
490	это ни	1	1
491	есть в	3	1
492	со своим	3	1
493	уже не	4	1
494	только на	3	1
495	впечатления то	1	1
496	не принимает	1	1
497	или даже	2	1
498	из них	3	1
499	связывается с	2	1
500	его и	1	1
501	который как	1	1
502	для него	4	1
503	сами по	1	1
504	моментов в	1	1
505	с этими	1	1
506	к ним	1	1
507	не о	2	1
508	может служить	1	1
509	только с	1	1
510	образом не	1	1
511	глубине и	1	1
512	характерно и	2	1
513	с другим	1	1
514	ли он	1	1
515	непосредственно в	1	1
516	или иначе	1	1
517	именно в	3	1
518	а о	1	1
519	литературное произведение	3	1
520	личности героя	1	1
521	обратиться к	1	1
522	только что	1	1
523	читателю и	1	1
524	на этот	2	1
525	одну из	2	1
526	о чем	2	1
527	художественного целого	7	1
528	но оно	1	1
529	художественное значение	1	1
530	субъектами и	1	1
531	вместе с	2	1
532	так же	2	1
533	и особенно	4	1
534	до этого	1	1
535	смысла не	1	1
536	однако для	1	1
537	не становясь	1	1
538	его личной	1	1
539	в столь	2	1
540	для обозначения	1	1
541	который мы	1	1
542	тому как	3	1
543	становится собственно	1	1
544	и всей	1	1
545	целого романа	3	1
546	а эстетический	2	1
547	языка то	1	1
548	этого слова	3	1
549	есть то	1	1
550	и звучит	1	1
551	освобождаясь от	1	1
552	к тому	7	1
553	в результате	3	1
554	число композиционных	1	1
555	вне нас	1	1
556	от эстетической	1	1
557	самого внешнего	1	1
558	к счастью	1	1
559	бы в	3	1
560	еще более	2	1
561	ведь есть	1	1
562	я в	3	1
563	могли быть	1	1
564	как человек	1	1
565	отношении к	1	1
566	тенденцией к	1	1
567	с людьми	2	1
568	но эта	2	1
569	но если	1	1
570	отношением к	1	1
571	а со	1	1
572	быть признано	1	1
573	факторы художественного	1	1
574	не что	1	1
575	из этого	1	1
576	ее нет	1	1
577	в свое	1	1
578	выходят за	2	1
579	в которой	1	1
580	эмоционально-волевых реакций	1	1
581	в действительности	3	1
582	к этой	1	1
583	это в	1	1
584	смысле что	1	1
