N	2gram	Propp_Isto_7	Problema
111	и потому	1	4
112	хотя бы	1	4
113	может и	1	4
114	сказать что	2	4
115	другой стороны	8	4
116	например в	3	3
117	которую мы	1	3
118	бы то	1	3
119	иногда и	1	3
120	значение имеет	1	3
121	должны ли	1	3
122	кроме того	3	3
123	и к	1	3
124	в целом	1	3
125	он не	6	3
126	то ни	1	3
127	а как	1	3
128	и тем	2	3
129	том что	10	3
130	тем не	4	3
131	на него	2	3
132	как его	1	3
133	имеем дело	1	3
134	как только	2	3
135	и это	2	3
136	хотя и	3	3
137	и от	2	3
138	в дальнейшем	3	3
139	ясно что	1	3
140	если бы	1	3
141	но здесь	2	3
142	на ее	1	3
143	иных случаях	1	3
144	но с	1	3
145	одной из	4	3
146	мы увидим	6	3
147	с одной	5	3
148	и даже	3	3
149	бытия в	1	3
150	оно не	1	3
151	одной стороны	5	3
152	его как	1	3
153	связь с	2	3
154	в иных	1	3
155	и на	2	3
156	в тех	5	3
157	здесь совершенно	1	3
158	но это	3	3
159	все это	8	3
160	от него	3	3
161	и все	6	3
162	ни было	1	3
163	не знает	1	3
164	в таком	1	3
165	все что	1	3
166	они не	2	3
167	ряд как	1	2
168	он может	4	2
169	и должны	1	2
170	и есть	1	2
171	в котором	2	2
172	его не	2	2
173	есть не	1	2
174	можно и	1	2
175	мы имеем	12	2
176	но она	1	2
177	не вполне	3	2
178	я не	1	2
179	и он	3	2
180	не остается	1	2
181	оно может	1	2
182	в чем	5	2
183	с его	3	2
184	а только	1	2
185	не все	3	2
186	дает нам	1	2
187	показать что	1	2
188	и у	2	2
189	что это	6	2
190	нами в	2	2
191	на то	3	2
192	не имеют	2	2
193	собственно не	2	2
194	всех своих	1	2
195	в каждом	1	2
196	здесь мы	5	2
197	только там	2	2
198	о которых	1	2
199	всем искусствам	1	2
200	же стороны	1	2
201	на первый	4	2
202	и при	1	2
203	где оно	2	2
204	не путем	1	2
205	не его	2	2
206	и более	1	2
207	не могли	1	2
208	задачи и	3	2
209	в таких	2	2
210	а иногда	1	2
211	что эта	1	2
212	она не	2	2
213	дело в	1	2
214	одна из	7	2
215	действительности но	1	2
216	в самой	1	2
217	и весь	1	2
218	связь и	1	2
219	во всем	2	2
220	связи с	3	2
221	к себе	3	2
222	не могут	2	2
223	отличается от	2	2
224	же самое	1	2
225	а ее	1	2
226	для того	1	2
227	должен быть	1	2
228	нами выше	2	2
229	можно сделать	1	2
230	и которые	1	2
231	здесь нет	3	2
232	том как	1	2
233	здесь все	1	2
234	и здесь	12	2
235	в другом	1	2
236	другими словами	2	2
237	и что	10	2
238	от них	1	2
239	и во	1	2
240	выше в	3	2
241	нем и	1	2
242	в него	1	2
243	в каких	2	2
244	того что	6	2
245	в современной	1	2
246	что он	21	2
247	в какой	1	2
248	и ее	2	2
249	не можем	2	2
250	в виде	1	2
251	в начале	1	2
252	не дает	1	2
253	ни с	2	2
254	что и	8	2
255	вовсе не	4	2
256	в некоторых	1	2
257	тем что	6	2
258	в особенности	2	2
259	связаны с	2	2
260	здесь в	1	2
261	и пр	1	2
262	в связи	2	2
263	человек в	1	2
264	в частности	1	2
265	как это	2	2
266	из которых	1	2
267	к своему	1	2
268	другой же	1	2
269	по существу	4	2
270	для понимания	1	2
271	можно сказать	1	2
272	или в	8	2
273	мы должны	4	2
274	но зато	1	2
275	в этих	13	2
276	не нуждается	1	2
277	и другие	9	2
278	и эта	2	2
279	к этому	2	2
280	всех видах	1	1
281	не вносят	1	1
282	чего не	1	1
283	от своей	1	1
284	в чисто	1	1
285	к другому	1	1
286	из его	1	1
287	и за	1	1
288	который в	1	1
289	связан с	1	1
290	бы что	1	1
291	что уже	1	1
292	вопрос о	3	1
293	который был	1	1
294	время как	2	1
295	что иное	1	1
296	на себя	2	1
297	причем это	1	1
298	здесь прежде	1	1
299	бы ни	1	1
300	такое же	2	1
301	но объяснить	1	1
302	этим не	2	1
303	и связь	1	1
304	но далеко	1	1
305	на своих	1	1
306	по своему	1	1
307	то он	1	1
308	искусство в	1	1
309	себе и	3	1
310	ждет своего	1	1
311	в свои	1	1
312	опасность в	1	1
313	только путем	1	1
314	которые не	2	1
315	план выступает	1	1
316	стороны и	2	1
317	им в	2	1
318	может получить	1	1
319	что по	2	1
320	в непосредственной	1	1
321	имеет в	1	1
322	вот несколько	1	1
323	есть ли	1	1
324	вот на	1	1
325	не приходится	1	1
326	ни один	1	1
327	то время	2	1
328	которые в	1	1
329	представления не	2	1
330	в специальной	1	1
331	в главе	1	1
332	в этой	1	1
333	но он	2	1
334	как он	6	1
335	если он	3	1
336	в наших	1	1
337	не могла	1	1
338	она все	1	1
339	и если	3	1
340	т д	16	1
341	всех этих	6	1
342	есть та	1	1
343	этого вопроса	1	1
344	и вот	1	1
345	значения но	1	1
346	характер в	1	1
347	ему на	1	1
348	его от	1	1
349	так например	2	1
350	в нее	1	1
351	в одну	2	1
352	могла бы	1	1
353	они должны	2	1
354	имеют в	1	1
355	в совершенно	1	1
356	мы уже	4	1
357	себя не	1	1
358	от одного	1	1
359	характер не	1	1
360	с теорией	1	1
361	в один	2	1
362	он является	1	1
363	это положение	2	1
364	она и	1	1
365	ни одной	1	1
366	быть понят	2	1
367	этого не	2	1
368	с тем	1	1
369	и уже	1	1
370	неотделим от	1	1
371	выйти за	1	1
372	действительно не	1	1
373	автора и	1	1
374	обратимся к	1	1
375	при изучении	1	1
376	можно найти	2	1
377	о той	1	1
378	искусствам и	1	1
379	еще нет	1	1
380	в которых	1	1
381	нему здесь	1	1
382	направлен на	2	1
383	истолковать как	1	1
384	жизнь уже	1	1
385	силу и	1	1
386	лежит не	1	1
387	не должно	1	1
388	по себе	1	1
389	находясь на	1	1
390	форма действительно	1	1
391	же мы	1	1
392	тому что	2	1
393	уже выше	6	1
394	вообще невозможно	1	1
395	некоторых случаях	1	1
396	можно ли	1	1
397	таких случаях	1	1
398	вплоть до	2	1
399	не раз	1	1
400	как можно	1	1
401	но для	2	1
402	мышления и	1	1
403	что их	1	1
404	она никогда	1	1
405	или за	1	1
406	культа и	1	1
407	не их	1	1
408	этому как	1	1
409	того и	1	1
410	и без	1	1
411	под этим	1	1
412	находятся в	1	1
413	может его	3	1
414	очень мало	1	1
415	того в	1	1
416	во всей	1	1
417	правда это	1	1
418	с достаточной	1	1
419	во избежание	1	1
420	в сознании	1	1
421	до того	1	1
422	ли это	1	1
423	однако это	1	1
424	ему не	1	1
425	очень часто	1	1
426	становится достоянием	1	1
427	нуждается ни	1	1
428	мы все	1	1
429	героя его	2	1
430	его с	1	1
431	так она	1	1
432	для его	1	1
433	даже и	1	1
434	в наши	1	1
435	можем назвать	1	1
436	приходит к	3	1
437	из всего	2	1
438	подобных случаях	1	1
439	как не	1	1
440	связи со	2	1
441	без всякого	2	1
442	если в	2	1
443	и исторически	2	1
444	на том	2	1
445	что у	4	1
446	на нее	1	1
447	наши задачи	1	1
448	мог бы	1	1
449	на которую	1	1
450	его она	1	1
451	имеется в	2	1
452	в которое	1	1
453	что под	1	1
454	это как	2	1
455	случаях мы	2	1
456	о ней	1	1
457	для нас	6	1
458	а также	1	1
459	мы понимаем	1	1
460	вопросу о	1	1
461	на протяжении	1	1
462	ее от	1	1
463	имеют отношение	2	1
464	бояться они	1	1
465	порядок по	1	1
466	в самый	1	1
467	она на	1	1
468	один момент	1	1
469	что здесь	7	1
470	на которой	1	1
471	задачу и	1	1
472	к которой	2	1
473	или становится	1	1
474	этот вопрос	2	1
475	к их	1	1
476	и действительно	1	1
477	его место	1	1
478	со своим	4	1
479	уже не	2	1
480	только на	2	1
481	его во	1	1
482	или даже	2	1
483	из них	2	1
484	котором можно	1	1
485	не для	1	1
486	к ним	2	1
487	не о	1	1
488	друг друга	2	1
489	или это	2	1
490	но что	1	1
491	не просто	2	1
492	деле и	1	1
493	с другим	1	1
494	есть момент	1	1
495	до сих	2	1
496	ли он	4	1
497	здесь более	1	1
498	именно в	1	1
499	а о	1	1
500	задача может	2	1
501	мы еще	1	1
502	которую претендует	1	1
503	только что	1	1
504	связано с	3	1
505	смысла и	1	1
506	а на	1	1
507	на этот	2	1
508	во что	1	1
509	не совсем	2	1
510	таким например	1	1
511	о чем	1	1
512	всех других	2	1
513	что мы	3	1
514	мы просто	1	1
515	о содержании	1	1
516	и ему	1	1
517	и вне	1	1
518	но оно	2	1
519	вместе с	7	1
520	так же	6	1
521	до этого	1	1
522	происходит в	3	1
523	теперь к	1	1
524	но этот	1	1
525	направление в	1	1
526	его личной	1	1
527	видит в	2	1
528	образом и	1	1
529	дело конечно	1	1
530	же их	1	1
531	и всей	1	1
532	не сделает	2	1
533	есть и	4	1
534	и формы	1	1
535	как например	1	1
536	сих пор	3	1
537	должен стать	1	1
538	особенно ясен	1	1
539	о мире	1	1
540	же значение	1	1
541	и собственно	1	1
542	которые имеют	1	1
543	и часто	1	1
544	для выражения	1	1
545	и может	1	1
546	к тому	1	1
547	эта задача	5	1
548	мира и	1	1
549	своему предмету	1	1
550	ее и	1	1
551	у некоторых	2	1
552	еще более	1	1
553	и смысл	1	1
554	переносится в	1	1
555	я в	1	1
556	в мифе	2	1
557	но эта	2	1
558	но если	1	1
559	в иной	2	1
560	из этого	1	1
561	в свое	1	1
562	выходят за	1	1
563	но именно	1	1
564	в которой	2	1
565	в действительности	2	1
566	другого рода	1	1
567	жизни и	1	1
568	но эти	1	1
569	к этой	1	1
570	находит ее	1	1
571	это в	1	1
572	им и	1	1
