N	2gram	Tiupa_Vved_1	Problemy
138	тем что	2	4
139	или иной	3	4
140	с другой	5	4
141	и прежде	1	4
142	что не	1	4
143	до конца	3	4
144	а не	15	4
145	но как	1	4
146	по своему	2	4
147	в той	4	4
148	это он	1	4
149	человек и	1	4
150	бы в	3	4
151	но зато	1	4
152	тот же	1	4
153	что ты	1	4
154	во всяком	1	4
155	как его	2	3
156	за собой	1	3
157	высшей степени	2	3
158	говорить о	2	3
159	в виду	1	3
160	во всех	2	3
161	установкой на	2	3
162	в одной	2	3
163	в целом	3	3
164	все эти	1	3
165	тому же	4	3
166	было бы	4	3
167	этом смысле	1	3
168	в высшей	2	3
169	этого не	1	3
170	с тем	1	3
171	в котором	8	3
172	к одному	1	3
173	не как	2	3
174	героя из	1	3
175	но только	1	3
176	появляется в	2	3
177	только с	1	3
178	и т.д	5	3
179	с ее	1	3
180	не могу	1	3
181	в ее	1	3
182	с человеком	2	3
183	сводится к	4	3
184	время не	1	3
185	что и	2	3
186	это не	6	3
187	в форме	1	3
188	в него	1	3
189	того что	6	3
190	но так	1	3
191	уже не	5	3
192	уже в	1	3
193	из них	1	3
194	его и	1	3
195	с оглядкой	1	3
196	а с	2	3
197	слов в	1	3
198	другого человека	1	3
199	рассказ в	2	3
200	в начале	3	3
201	которой он	1	3
202	не мог	1	3
203	и от	2	3
204	мы должны	1	3
205	в речь	2	3
206	только что	1	3
207	том что	7	3
208	сказать что	1	3
209	другой стороны	2	3
210	например в	2	2
211	в движение	1	2
212	диалоге с	1	2
213	в первом	2	2
214	а как	1	2
215	в каждой	1	2
216	в ней	4	2
217	в которых	1	2
218	столь же	1	2
219	бы не	2	2
220	друг на	1	2
221	отличие от	2	2
222	определяется не	1	2
223	однако в	4	2
224	материалом для	1	2
225	в своем	5	2
226	мы можем	2	2
227	и слова	1	2
228	хотя и	7	2
229	в этот	2	2
230	бы и	4	2
231	всего романа	1	2
232	еще один	1	2
233	как он	2	2
234	героя к	1	2
235	так сказать	2	2
236	вообще не	1	2
237	при этом	26	2
238	но именно	1	2
239	всех этих	1	2
240	собой не	1	2
241	их в	2	2
242	и по	3	2
243	на этом	1	2
244	без исключения	2	2
245	что все	1	2
246	той же	1	2
247	было в	1	2
248	с другими	1	2
249	героя на	1	2
250	он есть	1	2
251	уж не	1	2
252	кажется что	1	2
253	все равно	2	2
254	глаза и	1	2
255	и того	2	2
256	в этих	3	2
257	в отличие	2	2
258	своего рода	10	2
259	тому чтобы	1	2
260	между двумя	3	2
261	тому что	1	2
262	не менее	4	2
263	о них	3	2
264	к другим	1	2
265	подобно тому	2	2
266	по своей	3	2
267	мире и	1	2
268	ли это	2	2
269	есть только	1	2
270	а что	1	2
271	бы он	1	2
272	для его	1	2
273	и он	1	2
274	из их	1	2
275	характер и	1	2
276	всей своей	2	2
277	так в	4	2
278	приводит к	2	2
279	с собой	1	2
280	можно было	2	2
281	те же	2	2
282	времени и	7	2
283	особенно в	1	2
284	мог бы	1	2
285	благодаря этому	1	2
286	о том	5	2
287	и та	1	2
288	быть и	2	2
289	мы увидим	1	2
290	то в	1	2
291	иной степени	1	2
292	в произведении	1	2
293	себя в	1	2
294	со своим	1	2
295	в сторону	1	2
296	в жизни	4	2
297	к слову	1	2
298	этот раз	2	2
299	него нет	1	2
300	в роман	1	2
301	каждый из	1	2
302	что на	2	2
303	им из	1	2
304	на этот	1	2
305	на друга	1	2
306	в рассказе	6	2
307	точек зрения	2	2
308	одна и	1	2
309	человека как	1	2
310	мы видели	2	2
311	вместе с	1	2
312	с каким-то	1	2
313	ивана и	1	2
314	тому как	2	2
315	из этого	1	2
316	материал для	1	2
317	пока еще	4	2
318	мире а	1	2
319	это уже	1	2
320	или в	1	2
321	в речи	2	2
322	его нельзя	1	2
323	хотя бы	1	2
324	будто бы	3	2
325	и внутренне	1	2
326	но эти	1	2
327	сохраняется и	2	2
328	путь к	1	1
329	я сказал	1	1
330	одним из	5	1
331	о героях	1	1
332	начинается с	1	1
333	и через	1	1
334	неизбежно должно	1	1
335	с кем	1	1
336	характера а	1	1
337	он может	1	1
338	в приведенном	2	1
339	и до	1	1
340	к рассказу	1	1
341	в доме	1	1
342	рассказ и	1	1
343	в их	1	1
344	этом направлении	1	1
345	до времени	1	1
346	мы не	4	1
347	в каждый	1	1
348	благодаря тому	1	1
349	развернуть в	1	1
350	своему герою	1	1
351	событий и	1	1
352	или нет?	1	1
353	зависимости от	1	1
354	того же	1	1
355	свою очередь	4	1
356	и самого	1	1
357	внешне но	1	1
358	на своих	1	1
359	бы она	1	1
360	без которого	1	1
361	ли его	1	1
362	сказать и	1	1
363	и главное	1	1
364	то он	2	1
365	к которой	1	1
366	тех же	1	1
367	не все	2	1
368	в качестве	8	1
369	xix столетия	2	1
370	тут же	1	1
371	друг от	1	1
372	отнюдь не	7	1
373	к истинному	1	1
374	своим словом	1	1
375	в центре	2	1
376	но пока	1	1
377	без другого	1	1
378	встречи с	1	1
379	что касается	5	1
380	перед нами	6	1
381	всему свету	1	1
382	бы я	1	1
383	могли бы	1	1
384	а непосредственно	1	1
385	главных героев	1	1
386	мертвых душ	4	1
387	именно эта	1	1
388	них как	2	1
389	впечатление что	1	1
390	к чему	1	1
391	оттого что	2	1
392	в ответ	1	1
393	тут и	1	1
394	чужих слов	1	1
395	это такая	1	1
396	тоже не	2	1
397	в этой	1	1
398	особое место	1	1
399	роль в	1	1
400	слово это	1	1
401	вследствие этого	3	1
402	не следует	3	1
403	еще раньше	1	1
404	чтобы они	1	1
405	они служат	1	1
406	и если	1	1
407	в повествовательном	1	1
408	на жизнь	1	1
409	чтобы в	1	1
410	из него	1	1
411	так например	1	1
412	заключает в	1	1
413	в нее	1	1
414	человека в	1	1
415	введение в	1	1
416	здесь мы	1	1
417	об этом	4	1
418	них не	1	1
419	а его	2	1
420	косвенной речи	1	1
421	себя не	1	1
422	входит в	1	1
423	в непосредственном	1	1
424	и мы	1	1
425	главного героя	1	1
426	голосов как	1	1
427	в итоге	3	1
428	участие в	1	1
429	по всему	1	1
430	только одно	1	1
431	период его	1	1
432	далеко не	4	1
433	и само	1	1
434	и было	1	1
435	как таковой	1	1
436	одного и	1	1
437	бы на	1	1
438	том как	3	1
439	или точнее	1	1
440	что такое	18	1
441	рассказа о	2	1
442	и ее	1	1
443	о герое	1	1
444	от времени	1	1
445	с первой	1	1
446	об этих	1	1
447	оказывается здесь	1	1
448	иначе как	1	1
449	говорит с	1	1
450	тем не	3	1
451	по крайней	1	1
452	без его	2	1
453	и более	3	1
454	том же	1	1
455	бы быть	1	1
456	а вот	1	1
457	бы иначе	1	1
458	но они	2	1
459	речь самого	1	1
460	на котором	1	1
461	одна из	4	1
462	реагирует на	1	1
463	на себе	1	1
464	у кого	1	1
465	с голосом	1	1
466	в процессе	1	1
467	в основе	3	1
468	и такого	1	1
469	того чтобы	1	1
470	рассказ с	1	1
471	все без	1	1
472	герою но	1	1
473	снова в	1	1
474	это сделать	1	1
475	только внешне	1	1
476	как она	1	1
477	а лишь	2	1
478	и после	1	1
479	с читателем	1	1
480	связи с	1	1
481	мы бы	1	1
482	в эпилоге	1	1
483	из истории	1	1
484	этом отношении	4	1
485	к читателю	1	1
486	с сюжетной	1	1
487	от их	1	1
488	же самое	1	1
489	значительной степени	1	1
490	и другим	1	1
491	первом и	1	1
492	как для	2	1
493	каким она	1	1
494	оно не	1	1
495	оно может	1	1
496	не совсем	1	1
497	их первой	1	1
498	от друга	1	1
499	здесь не	2	1
500	данном случае	6	1
501	миром и	1	1
502	в особенности	1	1
503	она только	1	1
504	условии что	1	1
505	котором мы	1	1
506	что может	1	1
507	становится лишь	1	1
508	это вовсе	1	1
509	здесь как	1	1
510	участия в	2	1
511	она была	2	1
512	всеми силами	1	1
513	если бы	7	1
514	он остается	1	1
515	никогда и	1	1
516	же было	1	1
517	приближается к	1	1
518	оно лишено	1	1
519	всех без	1	1
520	никак не	2	1
521	самому себе	1	1
522	в значительной	1	1
523	другим человеком	1	1
524	в приведенных	1	1
525	том или	1	1
526	от них	1	1
527	во втором	2	1
528	его герой	1	1
529	во всей	1	1
530	и только	1	1
531	крайней мере	1	1
532	но она	1	1
533	в последующих	1	1
534	и она	1	1
535	происходит в	1	1
536	большей или	1	1
537	известно что	1	1
538	или ближе	1	1
539	в формах	1	1
540	что будет	1	1
541	один из	3	1
542	но с	1	1
543	значение в	1	1
544	глазами но	1	1
545	нем не	1	1
546	еще и	1	1
547	очень много	1	1
548	действительной жизни	1	1
549	впрочем и	1	1
550	всех его	1	1
551	между этими	1	1
552	речь как	1	1
553	с одной	5	1
554	этого рассказа	1	1
555	из которого	1	1
556	есть в	2	1
557	чужой воли	1	1
558	не входит	1	1
559	то и	2	1
560	или не	2	1
561	оно в	1	1
562	а то	2	1
563	или даже	1	1
564	или просто	1	1
565	ответ на	1	1
566	себе в	1	1
567	интриги в	1	1
568	которая может	2	1
569	установки и	1	1
570	для меня	1	1
571	рассказ или	1	1
572	случае не	1	1
573	человек как	1	1
574	или напротив	2	1
575	или ином	1	1
576	лишь один	1	1
577	рассказа не	1	1
578	степени в	1	1
579	после него	1	1
580	устранить из	1	1
581	не оказывается	1	1
582	до начала	1	1
583	на второй	1	1
584	по своим	3	1
585	а именно	1	1
586	и создает	1	1
587	к которому	2	1
588	при всей	2	1
589	действующих лиц	2	1
590	к его	3	1
591	но о	2	1
592	подошла к	1	1
593	обратиться к	2	1
594	и их	1	1
595	превращается в	1	1
596	можно представить	1	1
597	не на	1	1
598	суде и	1	1
599	власти и	1	1
600	о чем	2	1
601	его собственной	1	1
602	произведение в	2	1
603	за выбор	1	1
604	жизнь в	1	1
605	а рассказ	1	1
606	именно поэтому	1	1
607	но оно	1	1
608	нет ничего	1	1
609	человек в	1	1
610	и особенно	1	1
611	и потому	1	1
612	в строгом	1	1
613	в москве	1	1
614	из которых	1	1
615	как если	1	1
616	в данном	13	1
617	находятся в	1	1
618	общения с	1	1
619	в мир	1	1
620	в тот	1	1
621	в первой	1	1
622	ко мне	1	1
623	плачут и	2	1
624	этом случае	1	1
625	можно сказать	4	1
626	внимания на	1	1
627	его отца	1	1
628	в аспекте	2	1
629	при всем	1	1
630	служат лишь	1	1
631	не является	3	1
632	в результате	3	1
633	между ними	1	1
634	в другой	1	1
635	которая в	3	1
636	в двух	1	1
637	в те	1	1
638	мысль о	1	1
639	в третьем	1	1
640	в романе	6	1
641	еще более	1	1
642	т.п но	1	1
643	не должен	1	1
644	могу и	1	1
645	является непосредственным	1	1
646	же в	1	1
647	или меньшей	1	1
648	на фоне	2	1
649	требует чтобы	1	1
650	может и	1	1
651	в свою	4	1
652	это все	1	1
653	является и	1	1
654	в своих	2	1
655	который не	1	1
656	к этому	2	1
657	и вновь	3	1
