N	2gram	Tiupa_Narr_1	StatiiOP
222	и только	2	2
223	все время	1	2
224	еще не	7	2
225	смысле является	1	2
226	и ее	2	2
227	в уста	1	2
228	есть в	2	2
229	и у	1	2
230	то и	1	2
231	что если	1	2
232	во втором	4	2
233	одно из	2	2
234	а то	1	2
235	в новом	1	2
236	цели и	1	2
237	вовсе не	1	2
238	при всей	4	2
239	должен был	1	2
240	или иной	5	2
241	до сих	1	2
242	себя и	2	2
243	что не	4	2
244	не на	2	2
245	ни на	1	2
246	в рамках	12	2
247	но не	5	2
248	не сразу	1	2
249	это за	1	2
250	быть не	1	2
251	в это	1	2
252	этого слова	2	2
253	на другое	1	2
254	сих пор	1	2
255	является как	1	2
256	один из	3	2
257	в результате	2	2
258	здесь только	1	2
259	одной из	4	2
260	в свою	3	2
261	как известно	2	1
262	границы между	1	1
263	одним из	2	1
264	также и	1	1
265	сам по	1	1
266	и то	1	1
267	на самом	1	1
268	переход от	4	1
269	показаться что	1	1
270	говорилось выше	1	1
271	идет о	2	1
272	он предстает	1	1
273	в первом	3	1
274	и до	2	1
275	должна быть	2	1
276	видеть в	1	1
277	уже по	1	1
278	соответствовало бы	1	1
279	элементы в	1	1
280	отношения к	2	1
281	есть не	1	1
282	им самим	1	1
283	в последние	2	1
284	при анализе	1	1
285	вещами и	1	1
286	этом не	1	1
287	совпадает с	1	1
288	на себя	3	1
289	но уже	1	1
290	ему в	2	1
291	в некотором	1	1
292	мы и	1	1
293	о роли	1	1
294	и он	3	1
295	в монастырь	1	1
296	пребывания в	1	1
297	между собой	2	1
298	истории в	3	1
299	традиции это	1	1
300	не требует	1	1
301	тот или	1	1
302	или иначе	3	1
303	значении этого	3	1
304	мы будем	1	1
305	к жизни	1	1
306	со всеми	1	1
307	от воли	1	1
308	не все	5	1
309	в такого	1	1
310	очевидно что	1	1
311	до наших	1	1
312	вследствие чего	2	1
313	из уст	1	1
314	что как	1	1
315	в своем	2	1
316	что нет	2	1
317	и где	1	1
318	когда он	3	1
319	и как	5	1
320	не являются	2	1
321	более или	2	1
322	это определение	1	1
323	от этого	1	1
324	поэтому и	1	1
325	них как	1	1
326	всего лишь	2	1
327	из жизни	1	1
328	так или	2	1
329	представляет собой	13	1
330	бы не	2	1
331	в известном	2	1
332	о ее	1	1
333	но на	1	1
334	всей его	2	1
335	человек не	1	1
336	в нем	4	1
337	и больше	1	1
338	они в	2	1
339	источник и	1	1
340	свое время	1	1
341	очевидным что	1	1
342	какой бы	1	1
343	этого жанра	1	1
344	что ни	1	1
345	подход к	2	1
346	второй в	1	1
347	была в	1	1
348	зрения на	2	1
349	вместе со	1	1
350	ко второму	1	1
351	что один	1	1
352	с начала	1	1
353	в последующих	1	1
354	делает его	1	1
355	времени эта	1	1
356	соответствии с	1	1
357	а за	1	1
358	мы видели	1	1
359	основывается на	1	1
360	теперь у	1	1
361	и того	1	1
362	их на	1	1
363	или менее	2	1
364	себя внимание	3	1
365	и при	1	1
366	наших дней	1	1
367	на фоне	1	1
368	то было	1	1
369	не понимает	1	1
370	но во	1	1
371	через посредство	1	1
372	автора который	1	1
373	чего нельзя	1	1
374	не могли	1	1
375	том же	1	1
376	бы быть	3	1
377	по себе	5	1
378	даже в	2	1
379	свою силу	1	1
380	но ясно	1	1
381	относительно которых	1	1
382	вплоть до	2	1
383	а иногда	2	1
384	не о	3	1
385	может служить	1	1
386	принадлежат к	1	1
387	дело в	1	1
388	словами о	1	1
389	на него	3	1
390	к изучению	1	1
391	которого он	2	1
392	чтобы стать	2	1
393	для кого	1	1
394	и над	1	1
395	иметь в	1	1
396	не могло	2	1
397	вытекает из	1	1
398	его от	1	1
399	сказывается и	1	1
400	последние десятилетия	1	1
401	преимущественно в	1	1
402	в самой	1	1
403	из четырех	1	1
404	обратим внимание	1	1
405	ему было	1	1
406	по своей	3	1
407	а лишь	1	1
408	присутствие в	1	1
409	свидетельствуют о	1	1
410	обращает на	3	1
411	было не	1	1
412	перед ним	1	1
413	и со	1	1
414	очень часто	1	1
415	все то	2	1
416	когда мы	2	1
417	же самое	1	1
418	не случайно	2	1
419	бы он	1	1
420	той или	4	1
421	в поле	1	1
422	протяжении всего	1	1
423	переходя к	1	1
424	в работах	1	1
425	всегда в	1	1
426	для себя	1	1
427	году в	1	1
428	как они	1	1
429	приходит к	2	1
430	и оно	1	1
431	свою очередь	3	1
432	здесь не	4	1
433	в ее	3	1
434	в собственном	2	1
435	в произведении	3	1
436	в пределах	2	1
437	приводит к	2	1
438	с языком	1	1
439	в классической	1	1
440	на том	3	1
441	и когда	2	1
442	и сам	1	1
443	по аналогии	1	1
444	можно было	2	1
445	те же	4	1
446	здесь как	1	1
447	особенно в	3	1
448	что никогда	1	1
449	является в	1	1
450	о котором	1	1
451	и вообще	1	1
452	с ним	1	1
453	к прошлому	1	1
454	но может	1	1
455	известной степени	1	1
456	тех кто	1	1
457	воли автора	1	1
458	и т.д	7	1
459	то они	2	1
460	голос в	1	1
461	со словами	2	1
462	его жизни	2	1
463	и который	1	1
464	может не	3	1
465	по терминологии	2	1
466	времени в	2	1
467	в значительной	2	1
468	как у	1	1
469	раньше у	1	1
470	эта фраза	1	1
471	героя до	1	1
472	эту форму	1	1
473	которых в	1	1
474	русской литературе	1	1
475	однако с	1	1
476	что и	1	1
477	именно в	6	1
478	по стилю	1	1
479	человека как	1	1
480	известном смысле	2	1
481	в двух	2	1
482	его в	2	1
483	их списка	1	1
484	внутреннее единство	1	1
485	согласно которой	1	1
486	он уже	2	1
487	который в	2	1
488	собственного голоса	1	1
489	это же	1	1
490	место из	1	1
491	итак в	1	1
492	с нею	1	1
493	ее а	1	1
494	ни одного	1	1
495	в значении	1	1
496	но основной	1	1
497	от других	1	1
498	то чему	1	1
499	то только	1	1
500	не дает	1	1
501	из них	3	1
502	тоже в	1	1
503	слова в	1	1
504	иногда и	1	1
505	того или	2	1
506	во всей	2	1
507	следует признать	2	1
508	смерти и	2	1
509	не противоречит	1	1
510	представляют собой	2	1
511	из двух	3	1
512	в данный	1	1
513	связаны с	1	1
514	ничего а	1	1
515	и тех	1	1
516	а именно	3	1
517	речи а	1	1
518	характерно для	1	1
519	было и	1	1
520	говорит о	2	1
521	он отличается	1	1
522	что случилось	1	1
523	что несмотря	1	1
524	о чем	2	1
525	совершенно очевидно	2	1
526	речи и	1	1
527	свидетельствует не	1	1
528	как говорит	3	1
529	и ему	1	1
530	если не	4	1
531	нет ничего	1	1
532	в частности	14	1
533	подхода к	1	1
534	в историю	1	1
535	по теме	1	1
536	в данном	5	1
537	видит в	1	1
538	встречается в	2	1
539	наряду с	2	1
540	в той	6	1
541	совершенно иными	1	1
542	тому как	2	1
543	и лежащее	1	1
544	в литературе	2	1
545	западной европе	1	1
546	когда она	1	1
547	по существу	2	1
548	в состоянии	1	1
549	от жанра	1	1
550	о его	1	1
551	этом и	1	1
552	ни для	7	1
553	в книге	1	1
554	и времени	1	1
555	однако и	1	1
556	на большую	1	1
557	но одновременно	1	1
558	с содержанием	1	1
559	совершенно иной	2	1
560	для нас	1	1
561	и все	2	1
562	собственно говоря	1	1
563	и события	1	1
564	собой лишь	1	1
565	но зато	1	1
566	хотя бы	4	1
567	политического и	1	1
568	а о	1	1
569	не знает	1	1
570	отношением к	1	1
571	понимать как	1	1
572	поэтому ни	1	1
573	или иного	2	1
574	в свое	1	1
575	представляла собой	1	1
576	жизни и	3	1
577	как социальная	1	1
578	также не	1	1
579	этой точки	2	1
580	и эта	1	1
581	которая не	1	1
582	так же	2	1
583	они не	2	1
