N	2gram	Losev_Vlad_1	FransuaR
326	что они	3	1
327	тем больше	1	1
328	что во	1	1
329	другой день	1	1
330	его на	2	1
331	западной философии	6	1
332	материализм это	1	1
333	самые серьезные	1	1
334	это был	5	1
335	течение нескольких	1	1
336	склонность к	1	1
337	что дело	2	1
338	что по	1	1
339	время весьма	1	1
340	свои лучшие	1	1
341	и философа	1	1
342	и стремления	1	1
343	здесь дается	1	1
344	время это	1	1
345	за это	2	1
346	всей своей	1	1
347	в себе	4	1
348	на то	5	1
349	так сказать	1	1
350	строгой и	1	1
351	него были	1	1
352	остались в	1	1
353	время и	2	1
354	платона и	3	1
355	а скорее	1	1
356	о которой	3	1
357	творца и	1	1
358	и еще	2	1
359	чем у	1	1
360	не как	1	1
361	была не	2	1
362	чтобы в	1	1
363	одной и	1	1
364	никому не	1	1
365	и по	8	1
366	все с	1	1
367	именно это	1	1
368	но все	1	1
369	человека в	1	1
370	для всей	1	1
371	на всю	2	1
372	них не	1	1
373	эта с	1	1
374	г в	1	1
375	было в	1	1
376	и мы	2	1
377	известно что	2	1
378	отца и	3	1
379	дело кончилось	1	1
380	в жизни	3	1
381	из первых	1	1
382	по всему	1	1
383	этом мы	1	1
384	но уже	1	1
385	о которых	1	1
386	ни одной	1	1
387	период его	1	1
388	далеко не	1	1
389	были в	2	1
390	все было	2	1
391	что не	1	1
392	а за	1	1
393	место и	1	1
394	и вопреки	1	1
395	жизни но	1	1
396	только во	1	1
397	и того	1	1
398	между ними	1	1
399	со всей	1	1
400	и сейчас	2	1
401	и тут	2	1
402	интерес и	2	1
403	в котором	6	1
404	время своего	1	1
405	понять в	1	1
406	что я	2	1
407	вот эта	1	1
408	и той	1	1
409	которые в	1	1
410	с такою	1	1
411	около года	1	1
412	тем не	2	1
413	и более	1	1
414	их в	1	1
415	на его	3	1
416	уже сказали	2	1
417	что этот	3	1
418	для нее	2	1
419	любовь к	1	1
420	сам он	1	1
421	и вся	1	1
422	тому что	1	1
423	необходимо сказать	2	1
424	раз и	3	1
425	любви и	1	1
426	что с	2	1
427	что ему	1	1
428	одна из	1	1
429	он еще	1	1
430	простоте и	1	1
431	из него	1	1
432	следовательно и	1	1
433	никогда не	9	1
434	и всегда	3	1
435	правда в	1	1
436	нами раньше	1	1
437	этих двух	1	1
438	в полной	2	1
439	с нами	1	1
440	очень мало	2	1
441	к концу	2	1
442	целое в	1	1
443	же этот	1	1
444	свидетельствуют о	3	1
445	со своим	5	1
446	не по	2	1
447	в области	1	1
448	больше того	1	1
449	и права	1	1
450	у нас	6	1
451	детей в	1	1
452	его отец	1	1
453	все то	1	1
454	прямо говорит	1	1
455	с трудом	1	1
456	и такие	2	1
457	это конечно	3	1
458	году и	2	1
459	его чувство	1	1
460	для его	2	1
461	указывает на	2	1
462	здесь под	1	1
463	слова с	1	1
464	и потому	6	1
465	время он	3	1
466	где он	2	1
467	приведем еще	1	1
468	он как	3	1
469	правда не	1	1
470	году в	2	1
471	разные стороны	1	1
472	даже самые	1	1
473	сегодня в	1	1
474	свою очередь	1	1
475	значительной мере	1	1
476	на другой	1	1
477	в произведении	1	1
478	через три	1	1
479	никак не	4	1
480	в дальнейшем	8	1
481	к жизни	2	1
482	и когда	1	1
483	он правда	1	1
484	и сам	6	1
485	то как	2	1
486	что у	4	1
487	эти факты	1	1
488	те же	1	1
489	раз он	1	1
490	началом как	1	1
491	которая была	1	1
492	еще не	2	1
493	подход к	1	1
494	она была	2	1
495	не были	2	1
496	поэтому в	1	1
497	в некоторой	1	1
498	если бы	1	1
499	образом в	2	1
500	о нем	7	1
501	часто и	2	1
502	было не	1	1
503	вот почему	1	1
504	тех кто	1	1
505	на вопрос	1	1
506	и поэтому	1	1
507	смысле оно	1	1
508	времени в	2	1
509	было ничего	1	1
510	связь между	1	1
511	умер в	1	1
512	на протяжении	1	1
513	и всю	1	1
514	которой мы	2	1
515	от них	1	1
516	вся эта	3	1
517	этому поводу	1	1
518	при дворе	3	1
519	во всей	1	1
520	этот последний	1	1
521	в знак	1	1
522	и можно	2	1
523	тем более	2	1
524	был достаточно	3	1
525	условия для	1	1
526	не мешало	2	1
527	с вопросом	1	1
528	в формах	1	1
529	их роль	1	1
530	порядка и	1	1
531	но с	1	1
532	рассуждение о	1	1
533	тот же	3	1
534	время когда	1	1
535	речи о	1	1
536	с ними	2	1
537	года то	2	1
538	в разные	1	1
539	которое мы	1	1
540	на несколько	2	1
541	между этими	1	1
542	и мировоззрения	1	1
543	по этому	2	1
544	и из	3	1
545	не будет	1	1
546	себя в	4	1
547	и роста	1	1
548	меры чтобы	1	1
549	он очень	2	1
550	на такой	2	1
551	свидетельствует о	3	1
552	из них	2	1
553	прямое и	1	1
554	мы знаем	2	1
555	говорит о	1	1
556	представлений о	1	1
557	с этими	3	1
558	для меня	4	1
559	друг друга	1	1
560	он пишет	3	1
561	случае не	1	1
562	тем что	2	1
563	в других	1	1
564	но к	1	1
565	иное как	1	1
566	нами не	1	1
567	во власти	1	1
568	основанной на	1	1
569	и человека	1	1
570	за ними	1	1
571	по которой	1	1
572	как у	1	1
573	был в	3	1
574	что иное	1	1
575	русской истории	2	1
576	а главное	1	1
577	что для	4	1
578	несколько дней	2	1
579	и пр	1	1
580	самом же	1	1
581	и стал	3	1
582	стихи и	1	1
583	до конца	1	1
584	еще достаточно	1	1
585	здесь весьма	1	1
586	у его	1	1
587	ярко свидетельствует	2	1
588	человеческой жизни	1	1
589	и своим	1	1
590	по приглашению	1	1
591	когда она	1	1
592	со своими	3	1
593	сейчас же	1	1
594	за нею	1	1
595	под влиянием	3	1
596	и средневековой	1	1
597	если не	3	1
598	как ни	1	1
599	в это	2	1
600	была уже	2	1
601	в частности	2	1
602	время с	1	1
603	к своему	3	1
604	имеются элементы	1	1
605	понимает как	1	1
606	что за	1	1
607	в церковь	1	1
608	чувства от	1	1
609	не удалось	1	1
610	основное содержание	1	1
611	некоторое время	2	1
612	да и	4	1
613	своего времени	2	1
614	этого слова	1	1
615	он чувствует	1	1
616	ему в	2	1
617	то перед	1	1
618	о его	2	1
619	видно что	5	1
620	на одной	3	1
621	в более	1	1
622	это уже	1	1
623	многие из	1	1
624	свою связь	1	1
625	было еще	1	1
626	еще одна	1	1
627	не существует	1	1
628	котором он	1	1
629	и самому	1	1
630	которая в	1	1
631	от него	2	1
632	отрывки из	2	1
633	вполне понятно	1	1
634	вообще в	1	1
635	декабря г	1	1
636	а из	1	1
637	но зато	2	1
638	на языке	1	1
639	время ее	1	1
640	свои чувства	2	1
641	петра i	1	1
642	же деле	1	1
643	в подробном	1	1
644	но вот	1	1
645	натуральной магии	1	1
646	этой же	1	1
647	в свою	1	1
648	и эта	1	1
649	больше всего	2	1
650	мы здесь	1	1
651	возвращается в	1	1
652	жизни а	1	1
653	не что	1	1
654	из этого	2	1
655	в свое	5	1
656	в виде	3	1
657	день после	1	1
658	ее в	1	1
659	именно здесь	1	1
660	в таком	1	1
661	во всяком	2	1
