N	2gram	Tiupa_Narr_2	FransuaR
344	то его	1	1
345	в отличие	5	1
346	мысли и	1	1
347	всякий раз	2	1
348	с замечательным	1	1
349	благодаря этим	2	1
350	что было	1	1
351	наиболее существенных	1	1
352	в аспекте	3	1
353	раз и	1	1
354	них звучит	1	1
355	ему как	1	1
356	между людьми	1	1
357	случае в	1	1
358	можно ли	1	1
359	вплоть до	1	1
360	представлений об	1	1
361	он остается	1	1
362	и такого	2	1
363	в обоих	2	1
364	граница между	1	1
365	дело не	1	1
366	не имел	1	1
367	на него	5	1
368	не по	1	1
369	говорить о	2	1
370	и внутренней	2	1
371	чем не	1	1
372	ничего не	6	1
373	характер так	1	1
374	между жизнью	1	1
375	потому что	2	1
376	этом отношении	3	1
377	ему в	2	1
378	у нас	2	1
379	и оно	1	1
380	в городе	1	1
381	что все	1	1
382	и смертью	1	1
383	же самое	1	1
384	сходство с	1	1
385	на дворе	1	1
386	в единую	1	1
387	именно таким	1	1
388	в полной	1	1
389	подчеркнуть что	2	1
390	в каждой	2	1
391	где этот	1	1
392	не будет	2	1
393	он вовсе	1	1
394	и образ	1	1
395	и сами	1	1
396	чем дело	1	1
397	данном случае	6	1
398	и от	1	1
399	как по	3	1
400	и рождается	1	1
401	всей своей	2	1
402	настаивая на	1	1
403	на том	3	1
404	природе своей	1	1
405	можно было	2	1
406	на нее	1	1
407	те же	2	1
408	по природе	1	1
409	когда его	1	1
410	еще в	1	1
411	если бы	4	1
412	о котором	3	1
413	собой и	1	1
414	не случайна	1	1
415	в самой	1	1
416	и что	2	1
417	с того	1	1
418	можно сказать	6	1
419	все его	4	1
420	звучит так	1	1
421	это была	1	1
422	и во	1	1
423	в конечном	3	1
424	и откуда	1	1
425	его смысла	2	1
426	для второго	1	1
427	эти два	2	1
428	было на	1	1
429	что и	2	1
430	я вижу	1	1
431	что вполне	1	1
432	в форме	5	1
433	еще более	1	1
434	них в	1	1
435	он обладает	1	1
436	и она	1	1
437	вся жизнь	2	1
438	в него	2	1
439	в современной	2	1
440	быть и	1	1
441	но с	1	1
442	дело с	2	1
443	сына в	1	1
444	будто бы	1	1
445	очень много	1	1
446	будущее время	1	1
447	именно на	1	1
448	со всеми	2	1
449	события и	1	1
450	как нечто	1	1
451	затем следует	1	1
452	слита с	1	1
453	в виде	2	1
454	него и	1	1
455	для него	4	1
456	в одном	1	1
457	у нее	4	1
458	в соответствии	3	1
459	каждый из	1	1
460	жизни на	2	1
461	образом что	1	1
462	они становятся	1	1
463	в это	1	1
464	как сам	1	1
465	до сих	1	1
466	чем он	1	1
467	а с	2	1
468	мира это	2	1
469	восприниматься как	1	1
470	говорит о	2	1
471	выступает в	1	1
472	и опять	2	1
473	с которым	1	1
474	сложное и	1	1
475	человек в	3	1
476	нуждаясь в	1	1
477	из многочисленных	1	1
478	что мы	1	1
479	не истории	1	1
480	не исключает	1	1
481	на фоне	2	1
482	речь но	1	1
483	смысловой значимости	1	1
484	xviii в	1	1
485	к его	3	1
486	который бы	1	1
487	и потому	1	1
488	в строгом	2	1
489	в разговоре	1	1
490	содержащий в	1	1
491	эпизодов но	1	1
492	дети в	1	1
493	есть на	1	1
494	в первой	1	1
495	с этой	3	1
496	с уксусом	1	1
497	слова и	1	1
498	сих пор	1	1
499	этом и	1	1
500	мира в	4	1
501	он приказал	1	1
502	принадлежности к	2	1
503	оно и	1	1
504	в связи	1	1
505	происходит в	1	1
506	сохраняется и	1	1
507	итоге мы	1	1
508	в другое	1	1
509	к одной	1	1
510	для нас	2	1
511	интерес к	2	1
512	не должен	2	1
513	времени все	1	1
514	от всего	2	1
515	только что	2	1
516	в системе	1	1
517	на роль	1	1
518	в свою	2	1
519	первый раз	1	1
520	и внутренне	1	1
521	событие этого	1	1
522	почему он	1	1
523	с каждым	1	1
524	в действительности	1	1
525	что в	4	1
526	разговоре с	2	1
527	а я	1	1
528	преломлении в	1	1
529	тайны и	1	1
530	в таком	3	1
531	все что	4	1
