N	2gram	Propp_Isto_1	formyVre
217	на друга	1	2
218	чем в	1	2
219	и всей	1	2
220	для него	2	2
221	в своей	1	2
222	лежат в	1	2
223	он должен	2	2
224	оказывается что	1	2
225	в отличие	2	2
226	в которых	1	2
227	точку зрения	3	2
228	но он	1	2
229	друг другу	1	2
230	по себе	3	2
231	раз и	3	2
232	самого начала	2	2
233	тогда когда	2	2
234	дело в	3	2
235	никогда не	14	2
236	в самой	1	2
237	с большой	1	2
238	к ней	1	2
239	во всем	3	2
240	в каком	1	2
241	других жанров	1	2
242	есть только	3	2
243	здесь совершенно	1	2
244	оно не	1	2
245	здесь еще	1	2
246	но по	1	2
247	этого целого	1	2
248	как по	1	2
249	с самого	2	2
250	если они	1	2
251	те же	1	2
252	здесь как	1	2
253	можно только	1	2
254	ту же	1	2
255	по сравнению	1	2
256	с ним	2	2
257	и приключения	1	2
258	в глаза	1	2
259	а также	1	2
260	в значительной	1	2
261	на основе	5	2
262	связь между	3	2
263	там где	4	2
264	того что	4	2
265	всякого рода	2	2
266	в стороне	3	2
267	иной характер	1	2
268	до наших	1	2
269	если мы	3	2
270	в данной	2	2
271	его и	2	2
272	ни с	1	2
273	истории этого	1	2
274	никто не	2	2
275	с этими	1	2
276	к ним	4	2
277	они с	1	2
278	отличие от	2	2
279	тем что	3	2
280	сколько угодно	1	2
281	и даже	4	2
282	даже не	2	2
283	с другой	6	2
284	не обязательно	1	2
285	еще и	2	2
286	соответствии с	1	2
287	в некоторых	2	2
288	в соответствии	1	2
289	одной стороны	4	2
290	что мы	7	2
291	здесь только	1	2
292	нигде в	1	2
293	дальнейшем оказывается	1	2
294	вступает в	2	2
295	но оно	4	2
296	к своему	2	2
297	к жизни	1	2
298	слагается из	1	2
299	этим мы	1	2
300	в это	1	2
301	здесь в	2	2
302	вне его	1	2
303	в более	1	2
304	одна из	2	2
305	уже на	1	2
306	где и	1	2
307	для нас	13	2
308	у них	1	2
309	мы должны	13	2
310	времени все	1	2
311	хотя бы	4	2
312	она же	1	2
313	ее в	5	2
314	или не	1	2
315	представлены и	1	2
316	была бы	2	2
317	совершенно не	1	2
318	равно как	1	2
319	нет но	1	2
320	в которой	1	2
321	можно назвать	2	2
322	их тоже	1	1
323	с природой	2	1
324	одним из	2	1
325	начинается с	3	1
326	связана с	1	1
327	и вызывает	1	1
328	с исторической	1	1
329	все остальное	1	1
330	героя эта	1	1
331	он может	1	1
332	в средние	1	1
333	по этим	1	1
334	и есть	1	1
335	i iii	1	1
336	тем же	1	1
337	в зависимости	2	1
338	в доме	2	1
339	по его	2	1
340	мотивы как	1	1
341	из всех	2	1
342	иногда довольно	1	1
343	мы имеем	13	1
344	бы в	2	1
345	социальной и	1	1
346	берегу моря	1	1
347	нам в	1	1
348	он действует	1	1
349	предыдущем разделе	1	1
350	на себе	1	1
351	не вполне	2	1
352	я не	3	1
353	не совсем	3	1
354	не знают	3	1
355	зависимости от	2	1
356	и он	3	1
357	приключения героев	1	1
358	что дорога	2	1
359	можем поставить	1	1
360	в брак	2	1
361	он был	1	1
362	черта его	1	1
363	материала это	1	1
364	и всего	1	1
365	оно совершенно	1	1
366	то он	2	1
367	которые связаны	1	1
368	но как	1	1
369	мы нашли	2	1
370	этого мотива	2	1
371	совершенно ясно	1	1
372	вступают в	1	1
373	тесно связан	2	1
374	некоторые мотивы	1	1
375	пришел бы	1	1
376	и я	1	1
377	отдельных стран	1	1
378	независимо от	1	1
379	пути в	2	1
380	народа в	2	1
381	стран и	1	1
382	родного дома	1	1
383	однако не	2	1
384	перед нами	3	1
385	в полном	1	1
386	в единый	1	1
387	могли бы	3	1
388	вопросом о	1	1
389	по пути	1	1
390	эти определяются	1	1
391	в фольклоре	1	1
392	себе не	1	1
393	увидим что	5	1
394	месте где	1	1
395	мотивы и	1	1
396	та же	1	1
397	что это	8	1
398	ни один	6	1
399	бы не	1	1
400	из этих	1	1
401	которые в	2	1
402	этих типов	1	1
403	тоже не	2	1
404	в этой	6	1
405	вообще а	1	1
406	необходимо сделать	1	1
407	и тот	2	1
408	но его	1	1
409	в жертву	2	1
410	количество этих	1	1
411	на то	4	1
412	как доказательства	1	1
413	и пространство	1	1
414	связанные с	2	1
415	о которой	1	1
416	различные формы	2	1
417	же здесь	1	1
418	в понимании	1	1
419	что еще	1	1
420	изменению и	1	1
421	встречаются в	1	1
422	значительной степени	1	1
423	здесь мы	7	1
424	могла бы	1	1
425	главным образом	1	1
426	в совершенно	1	1
427	знаем не	1	1
428	них не	1	1
429	очень важны	1	1
430	это было	2	1
431	по всему	1	1
432	жизни что	1	1
433	люди не	1	1
434	культов с	1	1
435	которой он	1	1
436	но значение	1	1
437	очень важное	1	1
438	или три	1	1
439	уже у	2	1
440	будем ответить	1	1
441	на одну	1	1
442	из проявлений	1	1
443	должно быть	2	1
444	и некоторые	1	1
445	уже видели	1	1
446	в один	1	1
447	и тогда	3	1
448	лучше всего	2	1
449	роль играют	2	1
450	в эту	1	1
451	во время	3	1
452	этом случае	1	1
453	таким же	1	1
454	нас не	3	1
455	наших дней	1	1
456	они уже	1	1
457	миф о	2	1
458	своего рода	1	1
459	должны были	2	1
460	для изучения	6	1
461	образом и	1	1
462	надо сказать	3	1
463	и более	1	1
464	есть еще	2	1
465	с такими	1	1
466	дорога в	2	1
467	что этот	2	1
468	в историческом	1	1
469	нет никакого	1	1
470	из которых	3	1
471	три типа	1	1
472	что происходит	1	1
473	вплоть до	1	1
474	до известной	1	1
475	в таких	2	1
476	ничего нового	1	1
477	она не	1	1
478	но связь	2	1
479	как о	2	1
480	дело не	5	1
481	тесная связь	1	1
482	как его	1	1
483	например что	1	1
484	из ряда	1	1
485	находится в	4	1
486	появляются в	1	1
487	на землю	1	1
488	что их	2	1
489	по своей	2	1
490	и обычаев	1	1
491	на природу	2	1
492	ним но	1	1
493	нам важно	1	1
494	здесь же	2	1
495	входят в	1	1
496	нет все	1	1
497	тесно связана	1	1
498	с другом	3	1
499	и со	1	1
500	посвятил свою	1	1
501	с которой	1	1
502	у нас	1	1
503	от их	1	1
504	пока не	2	1
505	должны быть	4	1
506	всего в	2	1
507	другом месте	1	1
508	этого и	1	1
509	что оно	1	1
510	бы он	1	1
511	всегда есть	1	1
512	день и	1	1
513	поставить вопрос	2	1
514	него как	1	1
515	и был	1	1
516	мы привели	2	1
517	где этот	1	1
518	и стали	1	1
519	приходит к	1	1
520	не делает	1	1
521	были бы	2	1
522	к какой	1	1
523	изучения и	1	1
524	полноте материала	1	1
525	нет никакой	1	1
526	и этим	2	1
527	в себя	1	1
528	во главе	1	1
529	так в	4	1
530	приводит к	2	1
531	мы отмечаем	1	1
532	как с	1	1
533	на том	1	1
534	в другом	3	1
535	с собой	1	1
536	небу и	1	1
537	из всего	1	1
538	живет в	2	1
539	которая была	1	1
540	как составные	1	1
541	обрядов и	1	1
542	этим в	1	1
543	вошел в	1	1
544	мог возникнуть	2	1
545	в эпоху	2	1
546	элемент в	1	1
547	образом в	1	1
548	но здесь	1	1
549	с фольклором	1	1
550	можно бы	1	1
551	и здесь	7	1
552	он попадает	2	1
553	мы это	1	1
554	о том	9	1
555	внимание на	1	1
556	или на	3	1
557	и силы	1	1
558	связи в	1	1
559	работа по	1	1
560	все в	1	1
561	будем называть	2	1
562	из дому	5	1
563	путь к	1	1
564	которой мы	1	1
565	и три	1	1
566	и только	2	1
567	но нельзя	1	1
568	века и	1	1
569	даже на	2	1
570	также в	1	1
571	на всю	1	1
572	в ту	2	1
573	у всех	1	1
574	и смысл	1	1
575	может иметь	1	1
576	их тождества	1	1
577	герой в	1	1
578	этом моменте	1	1
579	ведь всякая	1	1
580	тот же	2	1
581	природой и	1	1
582	что он	10	1
583	мы увидим	10	1
584	должен быть	3	1
585	очень много	3	1
586	иногда сам	1	1
587	их не	2	1
588	по этому	2	1
589	точка зрения	2	1
590	иметь какую-то	1	1
591	чаще всего	1	1
592	что из	1	1
593	себя в	2	1
594	встречу с	1	1
595	так что	4	1
596	а нужно	1	1
597	проникнуть в	1	1
598	всем мире	1	1
599	в большинстве	4	1
600	и они	1	1
601	нельзя читать	1	1
602	что во	1	1
603	этот момент	2	1
604	одного явления	1	1
605	является не	1	1
606	от других	1	1
607	или даже	3	1
608	при помощи	2	1
609	из них	3	1
610	в идеальном	1	1
611	и воскресение	1	1
612	сами по	1	1
613	мы можем	1	1
614	проник и	1	1
615	должны будем	4	1
616	но уже	2	1
617	которые могут	3	1
618	тут же	1	1
619	приступает к	1	1
620	явлений в	2	1
621	ее на	1	1
622	герой и	1	1
623	формы к	1	1
624	это будет	1	1
625	связан с	1	1
626	женится на	1	1
627	литературу и	1	1
628	тот момент	1	1
629	говорит о	2	1
630	еще достаточно	1	1
631	то и	2	1
632	которых мы	1	1
633	а наоборот	1	1
634	не на	2	1
635	др или	1	1
636	общим вопросам	1	1
637	при начале	1	1
638	но есть	1	1
639	для этой	1	1
640	между собою	1	1
641	уже давно	1	1
642	все более	1	1
643	не дается	1	1
644	люди и	1	1
645	своей социальной	1	1
646	но кроме	1	1
647	в иных	1	1
648	и приобретает	1	1
649	две особенности	1	1
650	и вот	2	1
651	когда мы	2	1
652	смысле этого	1	1
653	в тех	2	1
654	и братья	1	1
655	бы его	1	1
656	друг с	4	1
657	ко мне	2	1
658	отдельных мотивов	2	1
659	сюжета с	1	1
660	и мотивы	1	1
661	и особый	1	1
662	здесь идет	1	1
663	дело здесь	1	1
664	нам еще	1	1
665	этого слова	1	1
666	о своих	1	1
667	мы также	2	1
668	природу и	1	1
669	и оно	1	1
670	ведь и	1	1
671	стороне от	1	1
672	процесс не	1	1
673	к другим	1	1
674	при всем	1	1
675	на одной	1	1
676	вопрос в	2	1
677	известной степени	1	1
678	не существует	2	1
679	и от	2	1
680	она может	1	1
681	на первый	2	1
682	не более	2	1
683	бегство и	1	1
684	на обычную	1	1
685	на берегу	1	1
686	видим в	1	1
687	он видит	1	1
688	с людьми	1	1
689	этой же	1	1
690	этот вопрос	7	1
691	с ней	2	1
692	это делает	1	1
693	средние века	1	1
694	начать с	1	1
695	что ты	1	1
696	героя в	5	1
697	они всегда	1	1
698	строится на	1	1
699	начала не	1	1
700	где он	1	1
701	обычно только	1	1
702	к этой	1	1
703	носит иной	1	1
704	они их	1	1
705	все основные	1	1
706	исторической действительностью	1	1
707	гораздо более	1	1
