N	2gram	Vinokur_Vv_1	Istorich
384	меньшей мере	2	1
385	письменный памятник	1	1
386	а во-вторых	2	1
387	в целом	5	1
388	античности в	1	1
389	применительно к	2	1
390	памятник но	2	1
391	каждого народа	1	1
392	учение о	2	1
393	раз в	1	1
394	и тот	1	1
395	одно и	1	1
396	этот процесс	3	1
397	положение что	1	1
398	к выводу	6	1
399	задний план	1	1
400	тем не	8	1
401	не значит	1	1
402	есть та	1	1
403	здесь говорится	1	1
404	в силу	3	1
405	никак не	1	1
406	свое время	2	1
407	чтобы в	1	1
408	д все	2	1
409	подобно тому	1	1
410	что ни	1	1
411	на этом	3	1
412	на задний	1	1
413	жить в	1	1
414	это значит	1	1
415	по содержанию	2	1
416	как они	1	1
417	а затем	1	1
418	что все	1	1
419	того или	1	1
420	обоих случаях	1	1
421	которого не	1	1
422	отличается тем	1	1
423	и должна	1	1
424	д мы	1	1
425	нам по	1	1
426	выходя из	1	1
427	в жизни	1	1
428	по существу	2	1
429	духа в	1	1
430	был и	1	1
431	к образованию	1	1
432	о которых	2	1
433	она и	1	1
434	совершенно иного	1	1
435	означает совсем	1	1
436	она действительно	1	1
437	народов например	1	1
438	уже у	1	1
439	оно имеет	1	1
440	чем в	3	1
441	перед собой	1	1
442	и становится	1	1
443	одно из	5	1
444	об особом	2	1
445	к мысли	1	1
446	точки зрения	7	1
447	но если	3	1
448	от своего	1	1
449	и при	2	1
450	сторона его	1	1
451	эта черта	1	1
452	в котором	4	1
453	из которой	1	1
454	прийти к	1	1
455	не столько	2	1
456	высокой ступени	1	1
457	не от	1	1
458	от его	1	1
459	многих лет	1	1
460	и новые	1	1
461	а есть	1	1
462	в прямом	2	1
463	на языке	2	1
464	все это	6	1
465	надо сказать	1	1
466	и более	1	1
467	и наоборот	2	1
468	более древних	1	1
469	из числа	2	1
470	и очень	1	1
471	других народов	1	1
472	если и	1	1
473	не менее	8	1
474	в таких	1	1
475	что с	3	1
476	в обоих	2	1
477	правда в	1	1
478	ее с	1	1
479	к этим	1	1
480	но вместе	2	1
481	на связь	1	1
482	того чтобы	21	1
483	следовательно и	1	1
484	о природе	7	1
485	казалось бы	2	1
486	в общих	1	1
487	он почувствовал	1	1
488	под этим	1	1
489	эта традиция	2	1
490	и по-видимому	1	1
491	так называемых	4	1
492	как она	4	1
493	связь и	1	1
494	за исключением	1	1
495	только с	3	1
496	потом в	1	1
497	что на	1	1
498	в области	4	1
499	ли это	1	1
500	с идеями	1	1
501	по двум	1	1
502	не могут	5	1
503	есть только	2	1
504	языке и	1	1
505	сравнении с	1	1
506	похож на	1	1
507	разницей что	1	1
508	и надо	1	1
509	для такого	1	1
510	этой книги	2	1
511	тех же	1	1
512	должен быть	4	1
513	из их	1	1
514	и о	1	1
515	подобных случаях	1	1
516	тому что	2	1
517	в ее	11	1
518	только при	1	1
519	чтобы быть	1	1
520	языка так	1	1
521	прямом смысле	2	1
522	в многочисленных	1	1
523	не с	2	1
524	ясно что	9	1
525	отсюда и	2	1
526	по тому	1	1
527	это только	4	1
528	жизнь и	1	1
529	для этого	3	1
530	по мере	4	1
531	выводу что	5	1
532	нас и	1	1
533	об этом	5	1
534	образом в	1	1
535	своим собственным	1	1
536	них не	1	1
537	иное как	5	1
538	с полным	1	1
539	другом месте	2	1
540	в другом	3	1
541	на вопрос	6	1
542	настолько что	1	1
543	язык и	3	1
544	и из	1	1
545	др в	1	1
546	могут дать	1	1
547	одного из	1	1
548	говорилось о	1	1
549	теперь и	1	1
550	д но	5	1
551	собой всю	1	1
552	этих двух	1	1
553	должно было	1	1
554	которая сама	1	1
555	к нему	2	1
556	однако что	1	1
557	между тем	8	1
558	вообще с	1	1
559	но дело	3	1
560	находит свое	1	1
561	них в	1	1
562	наконец в	1	1
563	также в	1	1
564	в свете	1	1
565	не должен	1	1
566	как вообще	1	1
567	с которыми	1	1
568	он есть	1	1
569	хорошо известно	1	1
570	быть и	2	1
571	с той	1	1
572	но с	4	1
573	и вопрос	1	1
574	не как	3	1
575	этот вопрос	4	1
576	дело с	6	1
577	что даже	2	1
578	как нечто	8	1
579	уже и	7	1
580	может оказаться	3	1
581	народов но	2	1
582	прямо не	1	1
583	есть в	1	1
584	с двумя	1	1
585	одной из	3	1
586	уже в	5	1
587	чтобы он	2	1
588	о ней	1	1
589	а это	1	1
590	этой стороне	1	1
591	или даже	1	1
592	но совершенно	1	1
593	его и	1	1
594	из моих	1	1
595	по другим	1	1
596	роль и	1	1
597	для него	1	1
598	если таким	2	1
599	отношение к	3	1
600	можно с	1	1
601	к ним	1	1
602	при всей	1	1
603	может служить	3	1
604	но что	3	1
605	но уже	2	1
606	и никогда	1	1
607	могли не	1	1
608	указание на	1	1
609	для того	21	1
610	были бы	1	1
611	в особенности	4	1
612	именно как	3	1
613	говорится что	1	1
614	и даже	5	1
615	объяснение в	1	1
616	или иначе	4	1
617	эта работа	1	1
618	именно в	8	1
619	о своем	1	1
620	заметить что	1	1
621	еще и	3	1
622	древним но	1	1
623	из таких	1	1
624	своего собственного	1	1
625	народа или	2	1
626	только за	1	1
627	тесно связано	1	1
628	он только	1	1
629	в картине	1	1
630	долгое время	1	1
631	чем на	1	1
632	как о	4	1
633	на эту	1	1
634	точности соответствует	1	1
635	или с	1	1
636	образом возникает	2	1
637	несмотря на	2	1
638	для этой	1	1
639	к лицу	1	1
640	он представляет	1	1
641	имеет очень	1	1
642	еще раз	1	1
643	всем что	1	1
644	этих случаях	2	1
645	видит в	4	1
646	но тогда	1	1
647	а если	2	1
648	смысле этого	8	1
649	чем к	1	1
650	тому как	1	1
651	это есть	2	1
652	действительно ли	1	1
653	этого слова	2	1
654	на время	1	1
655	в подобных	1	1
656	и была	1	1
657	в так	1	1
658	по образцу	1	1
659	явление и	1	1
660	в достаточной	1	1
661	но разумеется	1	1
662	на одной	1	1
663	и для	4	1
664	и часто	1	1
665	однако и	1	1
666	письменности и	2	1
667	не существует	2	1
668	что иной	1	1
669	бы ему	1	1
670	к одной	1	1
671	на которой	1	1
672	это может	2	1
673	из себя	1	1
674	бы в	1	1
675	русском языке	1	1
676	тем более	2	1
677	чтобы его	1	1
678	но зато	2	1
679	будто бы	2	1
680	именно он	1	1
681	свою предысторию	1	1
682	в сравнении	1	1
683	же в	1	1
684	имея в	1	1
685	давно уже	1	1
686	похожи на	1	1
687	чтобы лучше	1	1
688	в нечто	2	1
689	подробное обсуждение	1	1
690	может и	1	1
691	не похожи	2	1
692	в свою	1	1
693	между ними	2	1
694	состоит из	1	1
695	в точности	1	1
696	на этот	4	1
697	не что	4	1
698	оно не	1	1
699	д в	2	1
700	время не	1	1
701	себе не	1	1
702	частности в	1	1
703	но еще	1	1
704	это в	2	1
705	этой точки	1	1
