N	2gram	Vygotskiy__1	Dialekti
360	то и	2	2
361	своим собственным	1	2
362	в нашей	1	2
363	не дает	2	2
364	из них	2	2
365	ту или	2	2
366	был бы	5	2
367	и их	2	2
368	никто не	1	2
369	мы находим	1	2
370	для меня	1	2
371	отличие от	4	2
372	от того	3	2
373	не было	3	2
374	и из	1	2
375	что человек	1	2
376	же тогда	2	2
377	вещей как	1	2
378	она является	1	2
379	другой стороны	5	2
380	его как	1	2
381	понятие о	1	2
382	в частности	3	2
383	вместе с	8	2
384	как это	4	2
385	ни от	1	2
386	сравнению с	1	2
387	что же	2	2
388	этой точки	5	2
389	поскольку он	1	2
390	мы еще	1	2
391	художественное произведение	10	2
392	но для	1	2
393	искусством и	2	2
394	показать как	1	2
395	при таком	1	2
396	чувства и	2	2
397	тот кто	2	2
398	главным образом	2	2
399	только что	2	2
400	а как	1	2
401	что этот	1	2
402	это все	3	2
403	функций и	1	2
404	и при	1	2
405	оно не	1	2
406	видим в	1	2
407	точно так	3	2
408	во всяком	8	2
409	все что	3	2
410	равным образом	1	1
411	смысле слова	3	1
412	речь идет	3	1
413	говоря о	1	1
414	же как	4	1
415	именно и	2	1
416	все остальное	1	1
417	утверждение что	1	1
418	что специально	1	1
419	на самом	2	1
420	идет о	2	1
421	жизни мы	1	1
422	решительно все	1	1
423	она конечно	1	1
424	предмета с	2	1
425	дело не	1	1
426	все те	1	1
427	и больше	1	1
428	в зависимости	5	1
429	которое может	2	1
430	чем именно	1	1
431	и этот	1	1
432	его не	2	1
433	и была	1	1
434	от всякой	1	1
435	при анализе	1	1
436	только благодаря	1	1
437	он как	1	1
438	оба эти	1	1
439	но она	1	1
440	об интеллигенции	2	1
441	то это	1	1
442	мы ее	1	1
443	действия как	1	1
444	это время	1	1
445	очень часто	4	1
446	поэтического образа	1	1
447	собой в	1	1
448	законы и	1	1
449	может не	1	1
450	именно эти	3	1
451	знаем что	1	1
452	без которого	1	1
453	а отношение	1	1
454	заключается не	2	1
455	науку и	1	1
456	видели что	2	1
457	которое только	1	1
458	остаться при	1	1
459	не то	2	1
460	и всякий	2	1
461	явлений и	1	1
462	значение и	1	1
463	очевидно что	6	1
464	отношение к	2	1
465	явлениями и	1	1
466	иначе не	1	1
467	судить об	1	1
468	полнее и	1	1
469	зрения в	1	1
470	как говорит	2	1
471	в одной	3	1
472	стороны и	3	1
473	как к	2	1
474	этому надо	1	1
475	совершенно другой	2	1
476	никакой другой	1	1
477	остановиться на	2	1
478	виду и	1	1
479	совершенно без	1	1
480	в полном	2	1
481	целый ряд	6	1
482	тот же	2	1
483	сведено на	1	1
484	удовольствия и	1	1
485	и художественного	2	1
486	имеет в	2	1
487	вещи но	1	1
488	стороны мы	1	1
489	не можем	3	1
490	истины и	1	1
491	и основной	1	1
492	есть как	1	1
493	и тот	2	1
494	роль в	3	1
495	только один	1	1
496	в образы	1	1
497	себе поэтому	1	1
498	как совершенно	3	1
499	но прежде	1	1
500	все ее	1	1
501	мы совершенно	2	1
502	как он	2	1
503	нам и	1	1
504	образ его	1	1
505	и лучше	1	1
506	исполнения и	1	1
507	человек не	1	1
508	он не	3	1
509	анализ самого	1	1
510	момента в	1	1
511	и еще	1	1
512	чувственный образ	2	1
513	из сферы	1	1
514	и совершенно	5	1
515	моменты которые	1	1
516	даже тогда	1	1
517	этого вопроса	2	1
518	что нужно	1	1
519	и более	1	1
520	только те	1	1
521	же самая	2	1
522	людей и	1	1
523	которая существует	1	1
524	или иных	2	1
525	в нее	1	1
526	не бывает	1	1
527	одно и	1	1
528	и заключается	1	1
529	в основу	2	1
530	как оно	1	1
531	а вместе	1	1
532	зрения она	1	1
533	для всей	1	1
534	мысль об	1	1
535	деле совершенно	1	1
536	конечно в	1	1
537	том случае	2	1
538	что мне	1	1
539	и чтобы	1	1
540	его в	2	1
541	искусство не	2	1
542	мы находимся	1	1
543	новое и	1	1
544	чаще всего	1	1
545	это оказывается	1	1
546	ни одной	1	1
547	и очень	2	1
548	нельзя будет	1	1
549	одна и	1	1
550	мы видели	2	1
551	ею и	1	1
552	ведет к	1	1
553	такой же	2	1
554	и какая	1	1
555	одного и	2	1
556	и становится	1	1
557	но я	1	1
558	можно найти	1	1
559	оставаться в	1	1
560	он должен	1	1
561	исследования так	1	1
562	на месте	1	1
563	установки и	1	1
564	указать что	1	1
565	себе а	3	1
566	в отличие	3	1
567	в которых	3	1
568	значение то	1	1
569	бы что	2	1
570	понятно что	1	1
571	сама собой	1	1
572	произведение есть	1	1
573	и другого	2	1
574	его действия	3	1
575	бы мы	2	1
576	зависит ли	1	1
577	этих моментов	1	1
578	простое и	1	1
579	такую же	1	1
580	и какие	1	1
581	если хотите	1	1
582	их в	2	1
583	оно само	1	1
584	тому чтобы	3	1
585	том же	2	1
586	не должна	1	1
587	зрения и	1	1
588	даже в	2	1
589	с последней	1	1
590	и потом	1	1
591	этих трех	1	1
592	и науки	1	1
593	теми или	1	1
594	существует для	1	1
595	при всех	1	1
596	вплоть до	1	1
597	с которой	1	1
598	виду что	1	1
599	то чего	1	1
600	в процессе	5	1
601	из предыдущего	1	1
602	можно ли	2	1
603	их значение	1	1
604	это мы	2	1
605	следовательно и	1	1
606	того и	1	1
607	одна из	4	1
608	имеем дело	1	1
609	поэтическое произведение	1	1
610	или как	2	1
611	греческой мифологии	1	1
612	такая же	1	1
613	и теперь	2	1
614	связи с	1	1
615	здесь же	1	1
616	ясно как	1	1
617	или бессознательно	1	1
618	и права	1	1
619	об одной	1	1
620	у меня	3	1
621	а в	6	1
622	обстоятельство что	1	1
623	а во-вторых	1	1
624	именно это	1	1
625	судьбы и	1	1
626	с и	5	1
627	в духе	1	1
628	когда мы	3	1
629	человека в	1	1
630	ли не	1	1
631	зависимости от	6	1
632	его за	1	1
633	введение в	1	1
634	они и	1	1
635	в нас	2	1
636	хочет не	1	1
637	следовательно данное	1	1
638	как они	2	1
639	приходит к	2	1
640	как мы	2	1
641	не могу	1	1
642	только при	3	1
643	что всякая	2	1
644	нет никакой	3	1
645	можно сделать	1	1
646	что само	2	1
647	только то	2	1
648	в пределах	1	1
649	эстетику и	1	1
650	пока мы	1	1
651	учением о	1	1
652	этой идее	1	1
653	наукой и	1	1
654	что может	1	1
655	исключительно с	1	1
656	и специфическое	1	1
657	те же	4	1
658	там это	1	1
659	больше в	1	1
660	было в	1	1
661	здесь как	1	1
662	почему же	1	1
663	и никем	1	1
664	к тем	1	1
665	это только	2	1
666	всех возможных	1	1
667	силу того	2	1
668	быть может	1	1
669	говорил что	1	1
670	основе своей	1	1
671	важно и	1	1
672	и здесь	2	1
673	представления об	2	1
674	образ есть	1	1
675	его жизни	1	1
676	с одной	5	1
677	и субъект	1	1
678	в эстетической	1	1
679	этой формулы	2	1
680	и новое	1	1
681	к нему	2	1
682	но ничего	1	1
683	нем не	1	1
684	чтобы получить	1	1
685	суть не	1	1
686	судить о	1	1
687	и теория	1	1
688	знаем но	1	1
689	такого что	1	1
690	существе и	1	1
691	во втором	1	1
692	когда оно	2	1
693	искусства к	1	1
694	положения с	1	1
695	в другой	2	1
696	вслед за	6	1
697	все в	1	1
698	что бы	1	1
699	все время	4	1
700	не знаю	1	1
701	человека как	1	1
702	в него	2	1
703	быть иной	1	1
704	но так	1	1
705	одного из	1	1
706	содержится в	1	1
707	но с	1	1
708	почти все	2	1
709	что только	2	1
710	новой точки	1	1
711	более сложному	1	1
712	будто бы	2	1
713	которое мы	1	1
714	и такое	1	1
715	точка зрения	4	1
716	без этого	1	1
717	же указывает	1	1
718	внимание что	1	1
719	сомнений в	1	1
720	и у	4	1
721	уже в	3	1
722	на такой	1	1
723	и всякая	1	1
724	психику как	1	1
725	речь в	1	1
726	должно иметь	1	1
727	и других	3	1
728	его и	3	1
729	за ним	1	1
730	предмет и	1	1
731	процесс и	1	1
732	тоже в	1	1
733	что данный	1	1
734	одно из	2	1
735	не так	1	1
736	и главным	1	1
737	цели и	1	1
738	идеи или	1	1
739	другую сторону	1	1
740	прибавить что	1	1
741	в конце	3	1
742	свой смысл	1	1
743	от тех	1	1
744	сознательно или	1	1
745	этой системы	1	1
746	своем существе	1	1
747	которые могут	1	1
748	заметить что	1	1
749	они будут	1	1
750	его формальной	1	1
751	и вместе	2	1
752	а самое	1	1
753	она и	1	1
754	вовсе и	1	1
755	с другой	5	1
756	фактов и	2	1
757	оно будет	1	1
758	совершенно точно	6	1
759	дело в	1	1
760	и между	1	1
761	такое же	1	1
762	раз все	1	1
763	исторического развития	1	1
764	от обычного	1	1
765	является настоящим	1	1
766	что для	2	1
767	одинаковой мере	2	1
768	церкви и	1	1
769	моментов и	1	1
770	на этот	1	1
771	до конца	6	1
772	и самый	1	1
773	в эмпирической	1	1
774	как ни	1	1
775	же точно	3	1
776	совершенно очевидно	3	1
777	в связи	2	1
778	если это	1	1
779	я хочу	1	1
780	пять моментов	1	1
781	отличается от	2	1
782	зачем же	1	1
783	эта теория	5	1
784	так мы	1	1
785	их к	1	1
786	указывал на	1	1
787	в область	2	1
788	значит не	1	1
789	в той	1	1
790	и дальше	2	1
791	теорий и	2	1
792	а потом	1	1
793	думается что	3	1
794	быть только	1	1
795	в обратном	1	1
796	вокруг себя	1	1
797	по существу	4	1
798	как нельзя	4	1
799	исходя из	3	1
800	в состоянии	3	1
801	в это	1	1
802	самом корне	1	1
803	религии и	1	1
804	есть познание	1	1
805	имел в	1	1
806	и выражение	1	1
807	совершенно верно	2	1
808	не является	5	1
809	не знаем	2	1
810	и искусства	1	1
811	до степени	1	1
812	потому не	3	1
813	и от	2	1
814	в известном	2	1
815	в точном	1	1
816	это можно	2	1
817	чтобы понять	4	1
818	ее и	2	1
819	есть такая	1	1
820	и опять	1	1
821	я хотел	2	1
822	конце концов	3	1
823	стороны в	1	1
824	в одинаковой	2	1
825	она же	1	1
826	себе ничего	1	1
827	однако задача	1	1
828	но вот	1	1
829	даже при	1	1
830	мы различаем	4	1
831	гораздо больше	1	1
832	жизни в	1	1
833	оказывается и	1	1
834	о своем	1	1
835	из тех	1	1
836	всегда можем	1	1
837	не быть	2	1
838	поскольку речь	1	1
839	знаем и	2	1
840	в глаза	1	1
841	это сознание	1	1
842	легко заметить	1	1
843	самой же	1	1
844	из этого	2	1
845	и применения	2	1
846	выхода за	1	1
847	что то	2	1
848	включает в	1	1
849	с научной	1	1
850	определенным образом	1	1
851	как на	3	1
852	о себе	1	1
853	случае если	1	1
854	в своих	4	1
855	как результат	2	1
856	гораздо более	2	1
