N	2gram	Bakhtin_Pr_3	formyVre
563	очень резко	1	1
564	иной раз	1	1
565	и третья	1	1
566	и слово	1	1
567	касаемся здесь	3	1
568	при всех	2	1
569	в таких	1	1
570	с современными	1	1
571	еще довольно	1	1
572	конечно что	1	1
573	самого начала	4	1
574	одна из	7	1
575	определяющее влияние	4	1
576	на него	1	1
577	когда они	1	1
578	где только	1	1
579	олимп и	1	1
580	но только	1	1
581	остановимся подробнее	1	1
582	и уже	2	1
583	смерти у	1	1
584	и оттенки	1	1
585	широко и	1	1
586	через него	1	1
587	правда в	2	1
588	иной более	1	1
589	и вещи	1	1
590	человека за	1	1
591	этих двух	2	1
592	здесь на	2	1
593	как момент	1	1
594	и притом	1	1
595	как она	1	1
596	значительности в	1	1
597	во всем	2	1
598	нам важно	1	1
599	плутовского романа	1	1
600	только с	1	1
601	уже и	1	1
602	и делает	1	1
603	в стиле	1	1
604	в образах	1	1
605	и здесь	1	1
606	начиная с	3	1
607	возрождения и	2	1
608	как только	1	1
609	с полной	1	1
610	мы выделили	1	1
611	мир на	1	1
612	как для	1	1
613	последующие эпохи	2	1
614	важно было	1	1
615	бы он	1	1
616	той или	1	1
617	катастрофа и	1	1
618	темы и	4	1
619	сказать что	10	1
620	тот и	1	1
621	если же	1	1
622	где он	1	1
623	в последующие	2	1
624	и обряды	1	1
625	всегда в	1	1
626	средневековой традиции	1	1
627	есть нечто	1	1
628	высок и	1	1
629	с ее	1	1
630	но при	1	1
631	связи со	1	1
632	люди на	3	1
633	в ее	3	1
634	существенное значение	3	1
635	сочетается с	3	1
636	и человека	4	1
637	говорили что	1	1
638	самое это	1	1
639	и характер	1	1
640	эдгара по	2	1
641	достаточно чтобы	1	1
642	совершенно чуждые	1	1
643	времени и	2	1
644	здесь как	3	1
645	и которые	2	1
646	которые он	1	1
647	с народом	1	1
648	к самой	1	1
649	с собой	1	1
650	могла быть	1	1
651	по сравнению	4	1
652	мы в	1	1
653	отдельных образов	2	1
654	и символов	2	1
655	свободной и	1	1
656	и вообще	3	1
657	землю но	1	1
658	мире в	1	1
659	с человеком	1	1
660	в разных	4	1
661	не касаемся	2	1
662	автора к	1	1
663	часто и	1	1
664	диалога с	2	1
665	и живой	1	1
666	сервантеса мы	1	1
667	и т.д	2	1
668	то они	1	1
669	но к	3	1
670	у боэция	1	1
671	внимание на	1	1
672	но мы	1	1
673	в риме	2	1
674	и что	1	1
675	в различных	1	1
676	средневековья и	1	1
677	как нет	1	1
678	между тем	2	1
679	по типу	1	1
680	этот момент	1	1
681	в пародийных	2	1
682	нуждается в	1	1
683	человека из	1	1
684	существенную роль	1	1
685	есть с	2	1
686	на всех	1	1
687	всего этого	1	1
688	представления о	2	1
689	и об	1	1
690	содержание но	1	1
691	все формы	1	1
692	а смерть	1	1
693	по своей	9	1
694	проявляется прежде	1	1
695	и одновременно	4	1
696	важное значение	1	1
697	что даже	1	1
698	лишь на	1	1
699	далекого и	1	1
700	его жизнь	1	1
701	у эдгара	1	1
702	должен был	1	1
703	до нас	2	1
704	в самое	3	1
705	проявляется в	4	1
706	и строго	1	1
707	всех его	1	1
708	ему самому	1	1
709	и ее	6	1
710	здесь с	1	1
711	без него	1	1
712	и жизни	2	1
713	близки к	2	1
714	именно на	1	1
715	был также	1	1
716	по другим	1	1
717	в глубины	1	1
718	для всех	2	1
719	есть в	3	1
720	разнообразные формы	1	1
721	не можем	1	1
722	иной форме	1	1
723	образом у	1	1
724	вернуться к	1	1
725	же от	1	1
726	веры и	1	1
727	шут и	1	1
728	глубину и	1	1
729	менее всего	2	1
730	мы встречаем	1	1
731	самому и	1	1
732	ведь это	1	1
733	у лукиана	6	1
734	таковы основные	2	1
735	их во	1	1
736	бытия и	2	1
737	продолжается жизнь	1	1
738	он один	1	1
739	в очень	1	1
740	там за	1	1
741	др все	2	1
742	утрачивает свою	2	1
743	у шекспира	1	1
744	и непристойностей	1	1
745	мире где	1	1
746	со всем	1	1
747	здесь вопросов	1	1
748	имеет и	1	1
749	его сущности	1	1
750	моменты и	1	1
751	герои и	1	1
752	на ее	2	1
753	литературу и	1	1
754	глубокая и	1	1
755	характерно для	1	1
756	близок к	2	1
757	еще и	1	1
758	другого например	1	1
759	святых и	1	1
760	в отличие	1	1
761	души и	1	1
762	что не	1	1
763	пародии на	2	1
764	по нескольку	1	1
765	нет конечно	1	1
766	здесь эта	2	1
767	ничем не	1	1
768	более того	6	1
769	в рассказе	2	1
770	другой стороны	1	1
771	его как	1	1
772	дух и	1	1
773	его по	2	1
774	совсем иной	1	1
775	соображение что	1	1
776	его эпохи	1	1
777	и разъединенного	1	1
778	под влиянием	1	1
779	несмотря на	2	1
780	более глубокого	1	1
781	все более	1	1
782	так называемой	1	1
783	и возрождения	1	1
784	исторического развития	1	1
785	площади и	1	1
786	и иной	1	1
787	с разными	1	1
788	мгновения и	1	1
789	и глубоко	1	1
790	сравнению с	4	1
791	есть на	1	1
792	и связанных	1	1
793	в тех	1	1
794	быть только	2	1
795	со всею	1	1
796	да и	2	1
797	и смерти	2	1
798	этого слова	1	1
799	средневекового человека	1	1
800	стремятся к	1	1
801	у стерна	1	1
802	благодаря этому	1	1
803	в условиях	4	1
804	см например	2	1
805	в так	1	1
806	из него	1	1
807	и тогда	1	1
808	рассматривать как	1	1
809	например у	3	1
810	греческой и	1	1
811	это уже	1	1
812	мы найдем	3	1
813	указать на	1	1
814	уже на	2	1
815	пор еще	2	1
816	должны быть	1	1
817	марк аврелий	1	1
818	формы и	3	1
819	на время	2	1
820	котором он	1	1
821	в результате	1	1
822	которая в	1	1
823	найдем и	3	1
824	в отдельных	1	1
825	всеми своими	1	1
826	источники и	1	1
827	всякого рода	3	1
828	и ни	1	1
829	останавливаться на	1	1
830	плутовской роман	2	1
831	вообще в	2	1
832	поэтому все	1	1
833	конце концов	1	1
834	раскрывается в	1	1
835	эпосу и	2	1
836	истории литературы	1	1
837	затем когда	1	1
838	жизнь все	1	1
839	смеха в	1	1
840	своей специфической	1	1
841	есть здесь	2	1
842	и вдруг	1	1
843	к самому	4	1
844	но логика	1	1
845	рая во	1	1
846	больших и	2	1
847	традиции этого	1	1
848	от всех	1	1
849	дело с	1	1
850	это на	1	1
851	к разрушению	1	1
852	мир но	1	1
853	развитие и	1	1
854	одновременно и	3	1
855	ко всему	1	1
856	строй и	2	1
857	основе их	1	1
858	двадцать пять	1	1
859	и внешние	1	1
860	внутреннего человека	1	1
861	с высокой	1	1
862	в таком	2	1
863	в загробном	1	1
864	они не	3	1
865	и трагедии	1	1
