N	2gram	Vygotskiy__4	Komedia
423	то чтобы	2	1
424	другой раз	1	1
425	есть все	1	1
426	и дальше	1	1
427	той же	4	1
428	них не	1	1
429	ней совершенно	1	1
430	это было	4	1
431	которого не	1	1
432	подходит к	1	1
433	ко второму	1	1
434	вот например	2	1
435	в свой	1	1
436	лицо в	1	1
437	на сцене	3	1
438	в это	2	1
439	его и	2	1
440	две линии	1	1
441	для своего	1	1
442	со своими	1	1
443	без надежды	1	1
444	сам не	1	1
445	можно считать	1	1
446	это нечто	1	1
447	такой же	2	1
448	вел себя	1	1
449	одно из	2	1
450	человек и	1	1
451	против его	1	1
452	как все	4	1
453	мы конечно	1	1
454	это делает	2	1
455	место в	2	1
456	его современников	1	1
457	не столько	1	1
458	не от	1	1
459	знаем что	4	1
460	как звуки	1	1
461	признать что	1	1
462	для всякого	1	1
463	между истинным	1	1
464	ставить вопрос	1	1
465	точку зрения	1	1
466	образом и	1	1
467	которые в	1	1
468	но он	6	1
469	всякий другой	1	1
470	что после	1	1
471	том и	1	1
472	ним в	2	1
473	не имеющего	1	1
474	и вся	1	1
475	своим героям	1	1
476	она стремится	1	1
477	о мести	3	1
478	ее не	1	1
479	ее отца	1	1
480	того как	1	1
481	и остается	2	1
482	к этим	1	1
483	с выводами	1	1
484	и третье	1	1
485	он еще	1	1
486	в самых	3	1
487	же его	1	1
488	бы ожидать	1	1
489	так с	1	1
490	этому что	1	1
491	смысл его	1	1
492	так много	1	1
493	найти в	1	1
494	теперь с	1	1
495	очень плохо	1	1
496	эти доводы	1	1
497	находятся в	1	1
498	на тему	2	1
499	это мнение	4	1
500	всего на	1	1
501	ее об	1	1
502	он хочет	1	1
503	во всем	2	1
504	вот что	1	1
505	и глаза	1	1
506	свидетельствуют о	2	1
507	в сознании	1	1
508	был ее	1	1
509	что речь	1	1
510	понять почему	1	1
511	что на	1	1
512	ли это	3	1
513	с другом	4	1
514	у меня	1	1
515	в трагедии	10	1
516	один раз	1	1
517	сюжетной схеме	1	1
518	уже о	1	1
519	все то	12	1
520	чтобы сделать	2	1
521	как только	2	1
522	о браке	2	1
523	указывает на	3	1
524	об отце	2	1
525	не представлена	1	1
526	ее брат	1	1
527	что при	2	1
528	здесь мы	3	1
529	о них	2	1
530	принять за	1	1
531	подобно тому	1	1
532	этот разговор	1	1
533	и открывает	1	1
534	другом контексте	1	1
535	меня в	1	1
536	ни одно	2	1
537	эпизод с	3	1
538	и от	2	1
539	нет никакой	2	1
540	действия и	2	1
541	она только	1	1
542	и может	5	1
543	как с	1	1
544	и совершенно	5	1
545	и когда	2	1
546	что у	4	1
547	не объясняет	1	1
548	с собой	1	1
549	те же	2	1
550	времени и	2	1
551	свое мнение	1	1
552	к его	1	1
553	остается только	1	1
554	ничего подобного	1	1
555	это только	1	1
556	жизнь и	4	1
557	мы в	3	1
558	для этого	8	1
559	своего отца	1	1
560	стремление к	1	1
561	сводится к	2	1
562	понять как	2	1
563	нечто совсем	1	1
564	то они	1	1
565	и ничем	1	1
566	и та	2	1
567	никак не	6	1
568	все их	1	1
569	но об	1	1
570	может не	1	1
571	нас от	3	1
572	сознательной или	1	1
573	наконец как	1	1
574	но столь	2	1
575	большое количество	1	1
576	три раза	1	1
577	не дал	1	1
578	но нет	1	1
579	ее на	2	1
580	не надо	2	1
581	вслед за	3	1
582	сомнения в	1	1
583	персонажей и	1	1
584	в ту	1	1
585	и подчеркивает	1	1
586	и она	2	1
587	своей природе	1	1
588	дать в	1	1
589	в третий	1	1
590	казалось что	1	1
591	но так	1	1
592	себя с	1	1
593	мы видим	6	1
594	этого материала	1	1
595	ли он	2	1
596	только в	4	1
597	в согласии	1	1
598	доказательством его	1	1
599	в стороне	1	1
600	во времени	1	1
601	лишь бы	1	1
602	по самой	1	1
603	события и	1	1
604	обо всем	1	1
605	и у	1	1
606	только на	1	1
607	ни одного	2	1
608	больше не	1	1
609	в нашей	2	1
610	действующего лица	1	1
611	отцов и	1	1
612	эти события	3	1
613	действий и	1	1
614	этому вопросу	1	1
615	не из	1	1
616	рассказывает о	1	1
617	и два	1	1
618	в душе	1	1
619	и других	4	1
620	сходятся в	1	1
621	изображает как	1	1
622	высшей точки	1	1
623	заключить что	2	1
624	и их	1	1
625	на одном	1	1
626	она превратилась	1	1
627	с этими	1	1
628	как его	1	1
629	в некоторых	1	1
630	русский язык	1	1
631	и никогда	1	1
632	следует понимать	1	1
633	он сказать	1	1
634	образом что	2	1
635	что слова	1	1
636	ведь мы	1	1
637	просьбой к	1	1
638	ней и	1	1
639	нас перед	1	1
640	о своей	1	1
641	временем в	1	1
642	на русский	1	1
643	нет речи	2	1
644	стороны он	2	1
645	эти две	1	1
646	с той	2	1
647	действующих лиц	1	1
648	и между	1	1
649	а с	2	1
650	мы еще	1	1
651	долга или	1	1
652	виде и	1	1
653	говорит о	4	1
654	превращается в	1	1
655	прямо противоположному	1	1
656	остается еще	1	1
657	на которых	1	1
658	не на	2	1
659	с которым	1	1
660	однако и	1	1
661	в руках	2	1
662	из противоречия	1	1
663	же точно	7	1
664	ребенка и	1	1
665	действия в	1	1
666	как ни	1	1
667	этот рассказ	2	1
668	этой же	1	1
669	эти слова	3	1
670	самой своей	1	1
671	и потому	2	1
672	шесть лет	1	1
673	надо было	2	1
674	о прошлом	1	1
675	так мы	1	1
676	решение вопроса	1	1
677	предположим что	1	1
678	мы опять	1	1
679	видит в	3	1
680	такого рода	1	1
681	тому как	2	1
682	в тех	2	1
683	эту мысль	1	1
684	только чтобы	1	1
685	да и	3	1
686	поскольку он	1	1
687	хотя он	1	1
688	винит себя	1	1
689	друг с	4	1
690	на многие	1	1
691	быть не	2	1
692	пьесы и	3	1
693	разговор с	1	1
694	еще раз	3	1
695	на пути	2	1
696	можно сказать	2	1
697	и таким	1	1
698	эпизодов с	1	1
699	а то	1	1
700	в смысле	1	1
701	ход событий	1	1
702	он должен	1	1
703	перед собой	1	1
704	один вопрос	1	1
705	была названа	1	1
706	или в	1	1
707	чтобы жизнь	1	1
708	в другой	1	1
709	это как	1	1
710	чтобы понять	1	1
711	на первый	1	1
712	для нас	7	1
713	могли бы	2	1
714	в этих	1	1
715	не должен	1	1
716	ничего более	1	1
717	все они	2	1
718	с ужасом	1	1
719	по традиции	1	1
720	мести и	3	1
721	сделать вывод	1	1
722	к самому	2	1
723	жизни в	1	1
724	акта в	1	1
725	на поле	1	1
726	с ней	1	1
727	сказать что	13	1
728	и только	7	1
729	понимать как	1	1
730	была бы	2	1
731	прямо противоположное	1	1
732	это на	1	1
733	ошибемся если	1	1
734	почему он	3	1
735	все различие	1	1
736	появляется только	1	1
737	можем заключить	1	1
738	бы его	3	1
739	самое что	2	1
740	всем этом	1	1
741	жизни и	4	1
742	но еще	1	1
743	указывают на	1	1
744	перед ее	1	1
745	по поводу	4	1
746	а нечто	2	1
747	и эта	2	1
748	во сне	1	1
749	как на	6	1
750	этой точки	1	1
751	ничего общего	1	1
