N	2gram	Vygotskiy__1	Analitik
285	этом отношении	2	2
286	со стороны	4	2
287	было бы	6	2
288	представляет собою	1	2
289	соответствии с	1	2
290	только через	1	2
291	и составляет	2	2
292	и потому	2	2
293	взгляде на	1	2
294	она есть	1	2
295	что же	2	2
296	первом случае	1	2
297	с первой	1	2
298	той мере	1	2
299	и тогда	2	2
300	тех или	2	2
301	не является	5	2
302	самого произведения	1	2
303	об искусстве	2	2
304	искусства при	1	2
305	другой стороны	5	2
306	была бы	1	2
307	эстетического анализа	1	2
308	искусства является	2	2
309	в какой	5	2
310	в роли	1	2
311	художественном произведении	3	1
312	то на	2	1
313	речь идет	3	1
314	например в	3	1
315	зависимость от	2	1
316	человека и	2	1
317	он показывает	1	1
318	и субъект	1	1
319	смысле слова	3	1
320	изучения в	1	1
321	тех же	2	1
322	области литературы	1	1
323	искусства обычно	1	1
324	по преимуществу	1	1
325	все те	1	1
326	сказать своим	1	1
327	должна быть	3	1
328	собственном смысле	3	1
329	и больше	1	1
330	в зависимости	5	1
331	она в	2	1
332	на тех	1	1
333	и значение	1	1
334	и была	1	1
335	мы не	12	1
336	сведена к	2	1
337	он как	1	1
338	есть нечто	2	1
339	как функции	1	1
340	субъективности и	1	1
341	принадлежит к	1	1
342	основного действия	1	1
343	не пустые	1	1
344	к смыслу	1	1
345	оно есть	2	1
346	привносит от	1	1
347	которое не	1	1
348	хотел сказать	2	1
349	как не	1	1
350	зависимости от	6	1
351	всякое понимание	1	1
352	здесь как	1	1
353	искусства есть	4	1
354	со времен	1	1
355	приходится пользоваться	1	1
356	в ней	1	1
357	свою очередь	1	1
358	литературы и	1	1
359	на нем	1	1
360	по этому	2	1
361	быть в	2	1
362	в различных	1	1
363	в чем	2	1
364	служит для	1	1
365	во всех	1	1
366	тем как	1	1
367	без которого	1	1
368	в ее	5	1
369	чем это	1	1
370	следует указать	1	1
371	но как	2	1
372	а только	2	1
373	в сторону	1	1
374	это произведение	1	1
375	только тогда	7	1
376	могут и	1	1
377	иметь дело	1	1
378	он заранее	1	1
379	быть сведена	2	1
380	или иное	2	1
381	независимо от	2	1
382	как в	9	1
383	если на	1	1
384	за этим	1	1
385	как образ	1	1
386	есть в	7	1
387	и той	3	1
388	это отнюдь	1	1
389	в полном	2	1
390	бы я	1	1
391	я должен	1	1
392	и наконец	1	1
393	произведения так	1	1
394	к числу	2	1
395	более или	2	1
396	искусство и	4	1
397	вещи но	1	1
398	не дано	1	1
399	точкой зрения	1	1
400	та же	3	1
401	что самая	1	1
402	что это	6	1
403	а во-вторых	1	1
404	смысла для	1	1
405	восприятия как	1	1
406	ужаса и	1	1
407	не оставляет	1	1
408	учение о	1	1
409	в известном	2	1
410	при понимании	1	1
411	и чему	1	1
412	отношение между	1	1
413	и тот	2	1
414	только один	1	1
415	и те	1	1
416	данного варианта	1	1
417	а вовсе	1	1
418	но прежде	1	1
419	физика и	1	1
420	имеют значение	1	1
421	что ни	1	1
422	качестве специфического	1	1
423	не бывает	1	1
424	и наоборот	1	1
425	в основу	2	1
426	но все	1	1
427	а вместе	1	1
428	с фактами	1	1
429	к эстетической	1	1
430	а затем	1	1
431	что все	3	1
432	в состоянии	3	1
433	и может	2	1
434	затем уже	1	1
435	том случае	2	1
436	не отменяет	1	1
437	его в	2	1
438	заключается в	7	1
439	свести к	1	1
440	и тем	2	1
441	включая в	1	1
442	или хотя	1	1
443	произведении и	2	1
444	произведения не	1	1
445	произведение как	2	1
446	в них	2	1
447	исходили из	1	1
448	его частей	1	1
449	произведения или	1	1
450	все равно	1	1
451	присущи и	1	1
452	с тем	3	1
453	и уже	1	1
454	одна и	1	1
455	между собою	1	1
456	как сказано	1	1
457	всякого сомнения	1	1
458	над его	1	1
459	и становится	1	1
460	или менее	2	1
461	в этих	4	1
462	автором и	1	1
463	и при	1	1
464	поэтического творчества	1	1
465	предполагает его	1	1
466	определяется и	1	1
467	и ее	1	1
468	том же	2	1
469	оставаться в	1	1
470	взгляд на	1	1
471	в такой	2	1
472	однако этот	1	1
473	теории литературы	1	1
474	что говорит	1	1
475	в которых	3	1
476	свой смысл	1	1
477	бы мы	2	1
478	жизни с	1	1
479	произведение есть	1	1
480	есть предмет	1	1
481	одном из	2	1
482	точку зрения	3	1
483	их в	2	1
484	оно само	1	1
485	ним в	1	1
486	мере и	1	1
487	зрения и	1	1
488	есть всегда	1	1
489	случае мы	1	1
490	нас к	1	1
491	тому что	4	1
492	этих трех	1	1
493	между людьми	1	1
494	не менее	2	1
495	оба эти	1	1
496	сущности говоря	3	1
497	себе целью	1	1
498	из нас	2	1
499	мы вынуждены	1	1
500	самих же	1	1
501	одна из	4	1
502	смысл художественного	1	1
503	в самых	1	1
504	одной и	4	1
505	он указывает	1	1
506	и отношений	1	1
507	из этой	1	1
508	однако если	1	1
509	на котором	1	1
510	спор между	1	1
511	ничего не	2	1
512	этих двух	2	1
513	не принадлежат	1	1
514	при взгляде	1	1
515	такая же	1	1
516	во всем	3	1
517	прибегать к	1	1
518	искусства всегда	1	1
519	но это	3	1
520	иных элементов	1	1
521	не ее	1	1
522	и позволяют	1	1
523	область истории	1	1
524	в каком	2	1
525	фактов и	2	1
526	или бессознательно	1	1
527	можем мы	1	1
528	одно и	1	1
529	к объяснению	1	1
530	здесь совершенно	1	1
531	числе и	1	1
532	его с	1	1
533	как для	1	1
534	оно не	1	1
535	утверждать что	5	1
536	на это	2	1
537	годы эта	1	1
538	говорит о	2	1
539	и был	1	1
540	при анализе	1	1
541	можно и	1	1
542	в виду	4	1
543	но при	1	1
544	определенным образом	1	1
545	литературном произведении	1	1
546	как система	1	1
547	языка и	1	1
548	как по	1	1
549	то или	2	1
550	анализ и	1	1
551	и анализ	1	1
552	что может	1	1
553	как содержание	1	1
554	понимание и	1	1
555	те же	4	1
556	дано только	1	1
557	при одном	1	1
558	к тем	1	1
559	том как	1	1
560	предмет его	1	1
561	строго говоря	1	1
562	простейший пример	1	1
563	в прошлое	2	1
564	для своей	1	1
565	но мы	3	1
566	и что	8	1
567	его жизни	1	1
568	состоит что	1	1
569	даже у	1	1
570	пор пока	1	1
571	людей как	1	1
572	может не	1	1
573	аналогии с	1	1
574	на точку	1	1
575	и во	2	1
576	и вследствие	1	1
577	и познания	1	1
578	искусства когда	1	1
579	его существования	1	1
580	когда оно	2	1
581	к установлению	1	1
582	сознательно или	1	1
583	искусства к	1	1
584	во всей	1	1
585	и только	3	1
586	представляется автору	1	1
587	столько сколько	1	1
588	при объяснении	1	1
589	наконец в	2	1
590	в ту	1	1
591	слов и	1	1
592	все время	4	1
593	вплоть до	1	1
594	человека как	1	1
595	что искусство	11	1
596	своей природе	1	1
597	в него	2	1
598	прочих типов	1	1
599	для установления	1	1
600	тех пор	1	1
601	тот же	2	1
602	последних десятилетий	1	1
603	понимание есть	1	1
604	мы увидим	4	1
605	что даже	2	1
606	зрения в	1	1
607	как нечто	1	1
608	в разные	2	1
609	этих слов	2	1
610	этот факт	1	1
611	наша цель	1	1
612	но то	1	1
613	же при	1	1
614	систематизации и	1	1
615	способа представления	1	1
616	одни и	1	1
617	так что	5	1
618	смысл только	1	1
619	для всех	4	1
620	связи с	1	1
621	не можем	3	1
622	то и	2	1
623	оно в	1	1
624	от других	2	1
625	во втором	1	1
626	и процессов	1	1
627	в данной	1	1
628	что речь	2	1
629	за ним	1	1
630	другой плоскости	1	1
631	не так	1	1
632	к чему-то	2	1
633	для другой	1	1
634	всяком случае	6	1
635	могло бы	4	1
636	слова в	3	1
637	мы находим	1	1
638	в одном	2	1
639	от тех	1	1
640	у него	4	1
641	при отсутствии	1	1
642	как раз	2	1
643	явлений в	1	1
644	и вместе	2	1
645	в науке	2	1
646	только на	3	1
647	в особенности	1	1
648	не до	1	1
649	быть подвергнута	1	1
650	смысл ни	1	1
651	она и	1	1
652	и даже	6	1
653	выходит за	1	1
654	искусство требует	2	1
655	объяснение в	1	1
656	до сих	3	1
657	одну из	1	1
658	здесь в	1	1
659	переживания искусства	1	1
660	вслед за	6	1
661	действующих лиц	1	1
662	может показаться	2	1
663	один и	1	1
664	есть она	1	1
665	и др	1	1
666	во внешней	1	1
667	или словами	1	1
668	что для	2	1
669	не было	3	1
670	полагал что	1	1
671	и опять	1	1
672	целым рядом	1	1
673	в рассказе	1	1
674	не означает	2	1
675	его как	1	1
676	операция в	1	1
677	о чем	2	1
678	эстетического восприятия	1	1
679	бы как	1	1
680	в связи	2	1
681	искусства то	1	1
682	виде в	1	1
683	для эстетики	2	1
684	говорит нам	1	1
685	исходить из	1	1
686	о себе	1	1
687	своему содержанию	1	1
688	он уже	1	1
689	зачем же	1	1
690	как это	4	1
691	о границах	1	1
692	для искусства	1	1
693	по своему	1	1
694	все люди	1	1
695	искусства но	2	1
696	своим произведением	1	1
697	смысле этого	2	1
698	и объективная	1	1
699	обоих этих	3	1
700	в обратном	1	1
701	форма в	1	1
702	смысл в	1	1
703	л толстой	1	1
704	же точно	3	1
705	с этой	4	1
706	еще раз	1	1
707	из ложной	1	1
708	установки и	1	1
709	известном смысле	1	1
710	сих пор	3	1
711	при условии	1	1
712	о его	1	1
713	а можно	1	1
714	и таким	2	1
715	получает от	1	1
716	перед нами	1	1
717	к другим	2	1
718	вещь а	1	1
719	было показано	1	1
720	этом смысле	2	1
721	она должна	2	1
722	не ставим	1	1
723	что позволяет	1	1
724	к сюжету	1	1
725	и для	5	1
726	лев толстой	1	1
727	решение вопроса	1	1
728	искусства как	4	1
729	случае если	1	1
730	при таком	1	1
731	эстетическое впечатление	1	1
732	и от	2	1
733	все что	3	1
734	или в	1	1
735	что оно	3	1
736	понять что	1	1
737	в результате	4	1
738	между ними	1	1
739	я не	1	1
740	хотя и	3	1
741	есть особый	1	1
742	ее и	2	1
743	для нас	5	1
744	особый способ	1	1
745	от него	2	1
746	составляющих его	3	1
747	мы должны	1	1
748	только с	1	1
749	в большей	1	1
750	же оно	1	1
751	же в	1	1
752	утверждал что	2	1
753	обладает своим	1	1
754	личности и	1	1
755	в своих	4	1
756	даже при	1	1
757	до тех	2	1
758	жизни в	1	1
759	все еще	1	1
760	в свою	1	1
761	совершенно не	5	1
762	быть признано	1	1
763	смысла а	1	1
764	и составляют	1	1
765	из этого	2	1
766	что то	2	1
767	науки как	1	1
768	приводит нас	1	1
769	в действительности	1	1
770	воспринимающего субъекта	1	1
771	включает в	1	1
772	жизни и	3	1
773	а может	1	1
774	по поводу	2	1
775	это понятие	1	1
776	произведения к	1	1
777	во всяком	8	1
778	этой точки	5	1
779	и вновь	1	1
780	событий в	1	1
