N	2gram	Tiupa_Disk_2	Dialekti
214	только через	1	2
215	можно только	1	2
216	мы в	1	2
217	и должно	1	2
218	обратим внимание	1	2
219	и нечто	1	2
220	времени в	4	2
221	между тем	2	2
222	всяком случае	1	2
223	в какой	1	2
224	жизнь личности	1	2
225	на мир	1	2
226	с одной	4	2
227	себя в	6	2
228	есть в	2	2
229	и они	1	2
230	тем что	1	2
231	момент в	2	2
232	именно в	2	2
233	и прежде	2	2
234	в некоторых	1	2
235	в любой	1	2
236	не на	2	2
237	человеческой жизни	2	2
238	ни о	1	2
239	об ее	1	2
240	уже о	1	2
241	в частности	12	2
242	вместе с	2	2
243	или по	2	2
244	что же	2	2
245	в состоянии	1	2
246	личность как	1	2
247	в результате	2	2
248	не будучи	1	2
249	от всего	1	2
250	это еще	2	2
251	или не	1	2
252	же в	1	2
253	но всегда	1	2
254	может и	2	2
255	не говоря	1	2
256	не быть	1	2
257	только о	1	2
258	ее в	1	2
259	того или	1	2
260	в искусстве	1	2
261	в своих	6	2
262	во всяком	1	2
263	речь идет	1	1
264	потом и	2	1
265	того же	2	1
266	тех же	1	1
267	идет о	2	1
268	перед лицом	2	1
269	достоевского в	1	1
270	по преимуществу	2	1
271	и до	1	1
272	для своего	1	1
273	не была	1	1
274	только это	1	1
275	но она	3	1
276	ему в	1	1
277	в некотором	1	1
278	этого термина	1	1
279	и ни	1	1
280	из ее	1	1
281	проявляется в	3	1
282	двух или	1	1
283	человеческого опыта	1	1
284	он был	1	1
285	он сам	1	1
286	из литературы	1	1
287	бы то	1	1
288	точка зрения	1	1
289	к которой	2	1
290	есть по	1	1
291	в новом	1	1
292	отличие от	12	1
293	первый взгляд	2	1
294	стороны и	2	1
295	такова же	1	1
296	что касается	1	1
297	однако не	1	1
298	собственно и	2	1
299	когда он	1	1
300	человеческая жизнь	1	1
301	то в	1	1
302	в опыте	1	1
303	к чему	1	1
304	в целом	2	1
305	исторических лиц	1	1
306	всей своей	3	1
307	из этих	3	1
308	с их	2	1
309	но на	1	1
310	так сказать	1	1
311	на свой	1	1
312	в расчет	1	1
313	к выводу	1	1
314	три года	1	1
315	задний план	1	1
316	одному из	1	1
317	и еще	1	1
318	не к	2	1
319	мир как	1	1
320	например о	1	1
321	свое время	2	1
322	когда на	1	1
323	не бывает	1	1
324	именно это	1	1
325	я бы	1	1
326	даже такой	1	1
327	время однако	1	1
328	на почве	2	1
329	форму и	1	1
330	лишь на	1	1
331	но уже	2	1
332	в них	3	1
333	также не	1	1
334	далеко не	2	1
335	мира где	1	1
336	и вне	1	1
337	он от	1	1
338	одного и	3	1
339	на первый	2	1
340	но если	1	1
341	и ее	3	1
342	как все	2	1
343	в котором	3	1
344	в принципе	2	1
345	та которой	1	1
346	от времени	1	1
347	оно живет	1	1
348	бы мы	1	1
349	ну как	2	1
350	и другого	2	1
351	теми же	1	1
352	она тут	1	1
353	и жизненная	1	1
354	исторического бытия	3	1
355	с теми	1	1
356	в обоих	2	1
357	как о	1	1
358	в основе	4	1
359	бытия и	2	1
360	в самых	1	1
361	в вечность	1	1
362	чем не	2	1
363	самого по	1	1
364	и всегда	1	1
365	подобно тому	2	1
366	одна из	1	1
367	к небу	1	1
368	с живым	1	1
369	предполагать что	1	1
370	и поэтическое	1	1
371	этом отношении	4	1
372	но даже	1	1
373	ему не	1	1
374	все то	1	1
375	начиная с	1	1
376	на границе	1	1
377	не считает	1	1
378	было у	1	1
379	отличается от	1	1
380	об одном	3	1
381	только еще	1	1
382	было уже	1	1
383	оно не	1	1
384	о них	1	1
385	не живет	1	1
386	должен быть	1	1
387	то ни	1	1
388	опираясь на	1	1
389	к жизни	3	1
390	более не	1	1
391	и образ	1	1
392	но при	2	1
393	вечности и	1	1
394	здесь не	2	1
395	не лишая	1	1
396	были бы	1	1
397	в собственном	1	1
398	мысль о	3	1
399	это ведет	1	1
400	девице и	1	1
401	приводит к	3	1
402	обладает не	1	1
403	слова а	1	1
404	в образе	1	1
405	здесь как	1	1
406	одного из	4	1
407	к его	4	1
408	и фактической	2	1
409	еще в	3	1
410	она была	1	1
411	и на	5	1
412	не стоит	1	1
413	которые каждый	1	1
414	строго говоря	1	1
415	прошлым и	3	1
416	все дело	1	1
417	и здесь	1	1
418	не был	1	1
419	возможна только	1	1
420	внимание на	1	1
421	как субъекта	1	1
422	нас в	1	1
423	и во	1	1
424	а напротив	1	1
425	от них	1	1
426	на одном	1	1
427	всем потому	1	1
428	внешнее и	1	1
429	у обоих	1	1
430	и всякое	2	1
431	но с	1	1
432	время в	2	1
433	и одновременно	2	1
434	менее в	1	1
435	именно о	1	1
436	духовная и	1	1
437	во всем	1	1
438	жизнь с	1	1
439	к их	2	1
440	даже если	1	1
441	поэтому и	1	1
442	у тебя	1	1
443	человека с	1	1
444	из которых	1	1
445	только на	1	1
446	является не	2	1
447	не изучены	1	1
448	содержание и	1	1
449	для меня	1	1
450	при всей	7	1
451	не о	2	1
452	друг друга	1	1
453	вырастающие на	1	1
454	случае не	1	1
455	содержанием в	1	1
456	и во-вторых	1	1
457	субъекта с	1	1
458	в других	1	1
459	мир на	1	1
460	ядро и	1	1
461	жизнь как	1	1
462	в особенности	1	1
463	из двух	3	1
464	или иной	3	1
465	как у	1	1
466	и тех	1	1
467	здесь в	3	1
468	не сводится	4	1
469	еще и	1	1
470	и др	1	1
471	себя и	1	1
472	обоих случаях	2	1
473	одних и	1	1
474	что будет	2	1
475	превращается в	1	1
476	же будет	1	1
477	одной стороны	4	1
478	принципиально не	1	1
479	миром в	1	1
480	его как	1	1
481	человек в	1	1
482	и принимает	1	1
483	их личностного	1	1
484	которые по	1	1
485	там где	1	1
486	возникает из	1	1
487	себе самому	2	1
488	и выражения	1	1
489	что первая	1	1
490	на примерах	1	1
491	совершенно иными	1	1
492	тому как	2	1
493	но который	1	1
494	фактической реальности	1	1
495	вечности то	1	1
496	с этой	1	1
497	есть оно	1	1
498	слова и	1	1
499	однако они	1	1
500	своей жизни	1	1
501	оба они	1	1
502	видно что	1	1
503	в одних	1	1
504	текущей жизни	1	1
505	но для	1	1
506	чем та	1	1
507	о мире	1	1
508	и собственно	1	1
509	при всем	1	1
510	на мой	2	1
511	тут все	1	1
512	мысли не	1	1
513	мыслимой как	1	1
514	и смерти	1	1
515	в его	3	1
516	реализуется в	2	1
517	мира и	4	1
518	своей собственной	1	1
519	а к	2	1
520	свою голову	1	1
521	совершенно иной	1	1
522	чужой психики	1	1
523	себя самого	1	1
524	солнца и	1	1
525	мы не	1	1
526	по самой	1	1
527	я в	5	1
528	ним он	1	1
529	к самому	1	1
530	опыта в	1	1
531	не знает	3	1
532	равно как	1	1
533	не иметь	1	1
534	бытия а	1	1
535	или иного	2	1
536	мой путь	1	1
537	из этого	1	1
538	в свое	2	1
539	который не	2	1
540	можно назвать	4	1
541	в голову	1	1
542	ее может	1	1
543	это в	2	1
544	как на	3	1
