N	2gram	Tiupa_Vved_1	Narrotol
220	о ней	4	3
221	сводится к	4	3
222	сообщают о	1	3
223	его жизни	1	3
224	лишь в	2	3
225	в конечном	1	3
226	между тем	1	3
227	человеческого опыта	6	3
228	или напротив	2	3
229	как птица	1	3
230	презентация наррации	3	3
231	что он	1	3
232	в состав	4	3
233	в нарратологии	2	3
234	по отношению	7	3
235	в прозе	1	3
236	могло бы	3	3
237	в пространстве	1	3
238	может служить	4	3
239	представляют собой	3	3
240	в финале	2	3
241	текста персонажа	3	3
242	при всей	2	3
243	по большей	3	3
244	начало и	2	3
245	не было	2	3
246	из участников	2	3
247	нарративной структуре	1	3
248	повествования и	3	3
249	как это	1	3
250	текста в	3	3
251	тому как	2	3
252	исходя из	2	3
253	быть не	4	3
254	главного героя	1	3
255	в начале	3	3
256	это уже	1	3
257	не является	3	3
258	в следующей	1	3
259	не существует	2	3
260	и все	4	3
261	в поле	1	3
262	повествования в	2	3
263	повествовательного текста	3	3
264	жизни а	1	3
265	первом случае	1	3
266	отношению к	7	3
267	героя в	1	3
268	что в	3	3
269	а о	1	2
270	в сфере	1	2
271	именно эта	1	2
272	своего и	2	2
273	и через	1	2
274	некоторые эпизоды	2	2
275	переход от	1	2
276	времени но	1	2
277	тем же	1	2
278	мать и	1	2
279	в зависимости	1	2
280	нарратора и	6	2
281	нарративному тексту	1	2
282	рассказе событие	2	2
283	событие это	3	2
284	речевой деятельности	2	2
285	нарративный кадр	1	2
286	всех его	1	2
287	язык как	2	2
288	и для	3	2
289	высказывания в	1	2
290	на событийности	1	2
291	в сущности	1	2
292	не вполне	3	2
293	и чужого	2	2
294	жизни как	1	2
295	зависимости от	1	2
296	и самого	1	2
297	двух или	3	2
298	столько же	1	2
299	между собой	2	2
300	события в	1	2
301	действующее лицо	2	2
302	свидетельствующего о	1	2
303	как если	1	2
304	порой и	1	2
305	чем это	1	2
306	другим потому	2	2
307	друг на	1	2
308	если в	2	2
309	в наиболее	2	2
310	отличие от	2	2
311	в едином	3	2
312	истории может	1	2
313	в е	2	2
314	один и	1	2
315	русской формальной	1	2
316	отнюдь не	7	2
317	нарративности как	1	2
318	как событийности	1	2
319	в той	4	2
320	если она	2	2
321	так называемая	1	2
322	кто говорит	1	2
323	что касается	5	2
324	в событие	1	2
325	дистанция между	2	2
326	когнитивные структуры	1	2
327	сознания в	3	2
328	зрения как	1	2
329	них как	2	2
330	в смысл	1	2
331	и событие	2	2
332	та же	1	2
333	наррации в	4	2
334	участок текста	2	2
335	или несколькими	2	2
336	лица и	1	2
337	структурном уровне	1	2
338	коммуникативной ситуации	3	2
339	социально-языковыми кругозорами	2	2
340	она интерсубъективна	1	2
341	роль в	1	2
342	нам как	1	2
343	история это	2	2
344	жераром женеттом	1	2
345	на то	1	2
346	героя из	1	2
347	в случае	2	2
348	героя к	1	2
349	так сказать	2	2
350	слово это	1	2
351	t при	2	2
352	ключ к	1	2
353	и еще	1	2
354	художественного высказывания	2	2
355	и вот	1	2
356	рассказ событие	2	2
357	главное действующее	2	2
358	отрезок времени	2	2
359	заключает в	1	2
360	течения жизни	1	2
361	человека в	1	2
362	назвать и	1	2
363	присваивает себе	1	2
364	а его	2	2
365	структуры наррации	1	2
366	данном рассказе	4	2
367	входит в	1	2
368	и иных	1	2
369	отрезка жизни	2	2
370	событийности бытия	2	2
371	[...] в	2	2
372	для них	3	2
373	также не	1	2
374	все равно	2	2
375	этого не	1	2
376	на друга	1	2
377	он и	2	2
378	в москве	1	2
379	жизни но	1	2
380	ее вербализации	1	2
381	для одного	1	2
382	и того	2	2
383	как замечает	1	2
384	в этих	3	2
385	в войне	2	2
386	сводятся к	2	2
387	рассказа о	2	2
388	рассказе о	1	2
389	взрослых по	1	2
390	актуальная нарратология	1	2
391	коммуникативную ситуацию	1	2
392	характеризуется определенной	2	2
393	самого рассказывания	3	2
394	в отличие	2	2
395	онтологическая характеристика	1	2
396	словесный показ	2	2
397	человеческого сознания	2	2
398	фигура нарратора	1	2
399	языковой картины	2	2
400	войне и	2	2
401	большой истории	1	2
402	говорит с	1	2
403	через посредство	1	2
404	двумя или	2	2
405	ментального вúдения	2	2
406	того кто	1	2
407	в цепочки	1	2
408	в двенадцатом	1	2
409	форма речи	2	2
410	от сознания	1	2
411	речь самого	1	2
412	национального языка	2	2
413	участников рассказываемой	2	2
414	не имеет	2	2
415	или изменения	1	2
416	и сама	1	2
417	формах косвенной	2	2
418	с нарратором	2	2
419	дело не	1	2
420	принадлежат взрослому	2	2
421	не могло	2	2
422	взрослому голосу	2	2
423	такова что	1	2
424	по терминологии	1	2
425	письма не	1	2
426	события свидетель	2	2
427	как она	1	2
428	конструктивная основа	1	2
429	вне сознания	1	2
430	и мире	2	2
431	и после	1	2
432	не объективна	1	2
433	связи с	1	2
434	в смене	1	2
435	событийной стороны	2	2
436	не столь	1	2
437	повествуемый мир	2	2
438	персонажа или	3	2
439	эффект не	1	2
440	− в	2	2
441	ни о	1	2
442	лицо события	2	2
443	т.п и	1	2
444	втором эпизоде	1	2
445	кадров ментального	3	2
446	ли не	2	2
447	же самое	1	2
448	в событии	4	2
449	оно не	1	2
450	наррация в	1	2
451	состоят в	1	2
452	сюжетной истории	1	2
453	как мы	3	2
454	ментального вѝдения	1	2
455	с ее	1	2
456	происходит и	1	2
457	свою очередь	4	2
458	здесь не	2	2
459	вокруг нас	2	2
460	другой стороны	2	2
461	по сути	2	2
462	классического реализма	1	2
463	в произведении	1	2
464	в пределах	2	2
465	сознания которая	1	2
466	с языком	1	2
467	что может	1	2
468	маркированном положении	3	2
469	особенно в	1	2
470	ролан барт	2	2
471	в нарративной	1	2
472	в кино	2	2
473	она была	2	2
474	несколькими социально-языковыми	2	2
475	история может	1	2
476	этом месте	1	2
477	по мере	1	2
478	с ним	3	2
479	нарративное произведение	1	2
480	семантических единиц	2	2
481	может изменить	2	2
482	является событием	2	2
483	местах и	2	2
484	точек зрения	2	2
485	и судии	3	2
486	ситуации и	3	2
487	обычно именуется	1	2
488	то они	1	2
489	подлинного смысла	2	2
490	имеем дело	3	2
491	как хорошо	1	2
492	за пределами	3	2
493	своей истории	1	2
494	никак не	2	2
495	ненадежного нарратора	2	2
496	внутреннего зрения	1	2
497	с другой	5	2
498	другого сознания	1	2
499	времени в	3	2
500	тем или	1	2
501	в форме	1	2
502	свидетеля и	3	2
503	и только	1	2
504	не сводится	4	2
505	от этих	2	2
506	событие самого	2	2
507	детская речь	2	2
508	же в	1	2
509	большей или	1	2
510	события от	1	2
511	нарратора не	1	2
512	не владеет	1	2
513	с появлением	2	2
514	дело с	2	2
515	рассказывания в	4	2
516	бахтин может	1	2
517	сознания ни	2	2
518	всяком случае	1	2
519	они могут	1	2
520	который в	2	2
521	месте рассказа	1	2
522	значимость и	1	2
523	себя в	1	2
524	нарратологический поворот	1	2
525	и внутреннего	1	2
526	только на	1	2
527	ее из	1	2
528	как повествователь	1	2
529	эпизод создается	1	2
530	до конца	3	2
531	в равной	1	2
532	двойной структуре	1	2
533	первобытного человека	2	2
534	его и	1	2
535	xix столетия	2	2
536	жизненный опыт	1	2
537	сами по	1	2
538	в конце	1	2
539	ее вербализация	1	2
540	в детскую	2	2
541	к ним	2	2
542	слова бахтин	1	2
543	не о	2	2
544	человеческого присутствия	3	2
545	мы можем	2	2
546	каждый из	1	2
547	при отсутствии	2	2
548	нарратора в	3	2
549	где в	3	2
550	в особенности	1	2
551	события однако	1	2
552	повествуемое событие	2	2
553	и даже	1	2
554	в области	3	2
555	в результате	3	2
556	как у	1	2
557	в кадры	2	2
558	весь текст	2	2
559	не субъективна	1	2
560	или просто	1	2
561	наррации это	2	2
562	рассказа на	1	2
563	было и	1	2
564	и притом	1	2
565	вербализации нарративных	1	2
566	что не	1	2
567	героя и	3	2
568	детей это	1	2
569	детей а	1	2
570	а на	2	2
571	и составляет	3	2
572	зависит от	2	2
573	событийности как	2	2
574	человеческой жизни	3	2
575	порой в	1	2
576	речевых практик	1	2
577	только от	1	2
578	что мы	2	2
579	оснований для	1	2
580	новейшего времени	1	2
581	нарративных практик	1	2
582	вместе с	1	2
583	весь день	1	2
584	к его	3	2
585	латинский термин	1	2
586	по своим	3	2
587	ни от	2	2
588	по своему	2	2
589	установкой на	2	2
590	происходящего вокруг	2	2
591	да и	1	2
592	в первой	1	2
593	встречи с	1	2
594	слов в	1	2
595	текста как	1	2
596	х гг	3	2
597	быть и	2	2
598	и действия	2	2
599	членится на	1	2
600	единиц текста	2	2
601	нарративное высказывание	1	2
602	нести в	2	2
603	может различаться	1	2
604	поля рикёра	2	2
605	о событии	2	2
606	в связи	1	2
607	и от	2	2
608	она может	1	2
609	не подлежит	1	2
610	изменение состояния	2	2
611	которая в	3	2
612	тот кто	2	2
613	с установкой	2	2
614	т.д вплоть	1	2
615	в маркированном	3	2
616	но зато	1	2
617	сливаются в	2	2
618	хотя бы	1	2
619	только что	1	2
620	исключительно в	1	2
621	к ментальному	1	2
622	но возможно	2	2
623	к ее	3	2
624	равной степени	1	2
625	жизни в	4	2
626	новое состояние	2	2
627	персонажа и	1	2
628	в романе	6	2
629	между ними	1	2
630	сказать что	1	2
631	в свою	4	2
632	потенциального адресата	1	2
633	второй эпизод	2	2
634	дух повествования	1	2
635	историю мы	1	2
636	ранний рассказ	1	2
637	все что	3	2
638	единого художественного	1	2
639	категорию события	1	2
640	по причине	1	2
641	в таком	1	2
642	во всяком	1	2
643	термина в	1	1
644	может или	1	1
645	располагается между	1	1
646	личностью вольф	1	1
647	выходит новое	1	1
648	за ее	1	1
649	однако само	1	1
650	ранних этапах	1	1
651	связываются в	1	1
652	из непрерывной	1	1
653	единиц оглядываясь	1	1
654	без этих	1	1
655	по обыкновению	1	1
656	связывании их	1	1
657	сам называет	1	1
658	кто лучше	1	1
659	и пребывает	1	1
660	когда немного	3	1
661	человеческой речи	1	1
662	итоге наррация	1	1
663	диегетическую речь	1	1
664	рожицы уже	1	1
665	писатель будучи	1	1
666	а показывает	1	1
667	мышления отличными	1	1
668	обращена к	1	1
669	от основной	1	1
670	субъективно внутри	1	1
671	одним из	5	1
672	для образования	1	1
673	о каких	1	1
674	рассказ об	1	1
675	таких модификаций	1	1
676	оно интерсубъективно	1	1
677	для взрослых	2	1
678	или контраста	1	1
679	кудрявая пухленькая	1	1
680	взором реципиента	1	1
681	его признаков	1	1
682	рожа после	1	1
683	явная стилизация	1	1
684	в следующем	1	1
685	одного дня	3	1
686	картинки цепочки	1	1
687	непредсказуемости необратимости	1	1
688	содержаний сознания	1	1
689	альтернативный процессуальности	1	1
690	место интерференция	1	1
691	немалое количество	1	1
692	в концовке	2	1
693	изменением ситуации	1	1
694	аналитика нарративных	1	1
695	взрослые обнаруживают	1	1
696	произведении может	1	1
697	сознания оно	1	1
698	дробя последние	1	1
699	роли первого	1	1
700	конспективного повествования	1	1
701	получает в	1	1
702	от текста	2	1
703	наррации эффект	1	1
704	на самом	4	1
705	бытия [...]	1	1
706	лишь из	1	1
707	значении этого	1	1
708	е годы	1	1
709	мышлением которое	1	1
710	является возвратом	1	1
711	эффективное понятие	1	1
712	пределы в	1	1
713	человека расположение	1	1
714	рода нарративной	1	1
715	достроить полноту	1	1
716	рассказывающем носителя	1	1
717	фразы явственно	1	1
718	просьбой говорящий	1	1
719	и изреченному	1	1
720	говорилось выше	1	1
721	когнитивных мыслительных	1	1
722	показе к	1	1
723	и непредсказуемым	1	1
724	этом проговаривании	1	1
725	почти каждого	1	1
726	ценностной интерпретации	1	1
727	взаимодействие встречу	1	1
728	оказываются в	1	1
729	киноведения однако	1	1
730	слова художественная	1	1
731	высказывания происходит	1	1
732	изображенными изменениями	1	1
733	анарративная ''картина''	1	1
734	повествуемым миром	2	1
735	в приведенном	2	1
736	длится обычно	1	1
737	интерференция текста	1	1
738	интересов произведения	1	1
739	оформленности со	1	1
740	понятия кадр	1	1
741	некоторая заслуживающая	1	1
742	обладающее акцентированными	1	1
743	разрывом во	1	1
744	гетероглоссии текста	1	1
745	в нарративном	2	1
746	его ментальному	1	1
747	подозрительно поглядывает	1	1
748	к феномену	1	1
749	нас возникновение	1	1
750	мама смеются	1	1
751	появлением на	1	1
752	бахтин когда	1	1
753	назвать одновременно	1	1
754	но после	1	1
755	над детьми	1	1
756	пятый напоминают	1	1
757	реципиентов никакое	1	1
758	структуре конфигурирующей	1	1
759	свидетельствует об	1	1
760	выступает редактором	1	1
761	солнце оставаясь	1	1
762	ходе чтения	1	1
763	только вербальной	1	1
764	сохраняет при	1	1
765	нарративный способ	1	1
766	что место	1	1
767	детьми каждое	1	1
768	на английский	1	1
769	событийно и	1	1
770	и до	1	1
771	снять из-за	1	1
772	детей но	1	1
773	самому нарратору	1	1
774	о каждом	1	1
775	характеристиками события	1	1
776	различные и	1	1
777	кошке и	1	1
778	обеспечивается не	1	1
779	физической реальности	1	1
780	выражается в	1	1
781	общения однако	1	1
782	разделяется на	1	1
783	в фундаментальном	1	1
784	наличие начала	1	1
785	своей закономерности	1	1
786	с просьбой	1	1
787	полярными доктринами	1	1
788	разнообразной по	1	1
789	процессов состояний	1	1
790	событийность также	1	1
791	средствами художественного	1	1
792	развития при	1	1
793	и утверждается	1	1
794	нельзя назвать	1	1
795	между изменением	1	1
796	пространстве предикативное	1	1
797	фрагменты речи	1	1
798	ребенка новую	1	1
799	кадр является	1	1
800	внутренний мир	1	1
801	состав истории	1	1
802	нарратора выступает	1	1
803	такая взаимодополнительность	1	1
804	читателю ракурс	1	1
805	место нарративных	1	1
806	исходная текстуализация	1	1
807	речи подробная	1	1
808	зрением видим	1	1
809	учебниках по	1	1
810	из персонажей	1	1
811	инстанция имплицитного	1	1
812	эпизод-связка повседневные	1	1
813	рассказывания следует	1	1
814	портрет пейзаж	1	1
815	день даже	1	1
816	из всех	1	1
817	например в	2	1
818	выше рассказе	1	1
819	онтологическое сопряжение	1	1
820	ужас приобретая	1	1
821	расстановку смысловых	1	1
822	подводе очень	1	1
823	их ставят	2	1
824	неравноправен с	1	1
825	событийной единственности	1	1
826	полагает что	1	1
827	[...] два	1	1
828	неклассической художественности	1	1
829	пришло из	1	1
830	сознании ребенка	1	1
831	намерения жизненные	1	1
832	которую ролан	1	1
833	нарративные кадры	1	1
834	практика общения	1	1
835	и телосложение	1	1
836	подробности повествуемых	1	1
837	этих действий	1	1
838	стать основной	1	1
839	известно по	1	1
840	способности человеческой	1	1
841	к биографической	1	1
842	их связная	1	1
843	мира составляющего	1	1
844	названы по	1	1
845	повествовательный эпизод	1	1
846	исторической динамике	1	1
847	определять меру	1	1
848	верификации здесь	1	1
849	формулировался за	1	1
850	работе х	2	1
851	формирования индивидуального	1	1
852	ткань способна	1	1
853	них нулевую	1	1
854	история шире	1	1
855	событийного взаимодействия	1	1
856	нарратор выступает	1	1
857	отбора элементов	1	1
858	устная форма	1	1
859	с классической	1	1
860	фикциональность которая	1	1
861	событийности самой	1	1
862	постепенно сформирует	1	1
863	пересказывающий прочитанное	1	1
864	от первой	1	1
865	стратегиями при	1	1
866	архаичные нарративы	1	1
867	новостных политических	1	1
868	самым разреживая	1	1
869	говоря сформулирована	1	1
870	просто выросло	1	1
871	последнем мы	1	1
872	жизненные истории	1	1
873	бахтина в	1	1
874	единством их	1	1
875	итеративному и	1	1
876	разрывом временнóй	1	1
877	решетки кроваток	1	1
878	мир не	1	1
879	состояния сами	1	1
880	объектами чужой	1	1
881	с текстом	1	1
882	пользуясь языком	1	1
883	может входить	1	1
884	оставляя за	1	1
885	видим картину	1	1
886	говоря и	1	1
887	нарративной сингулярно-фрактальной	1	1
888	на посещение	1	1
889	однако ценностная	1	1
890	речевым действием	1	1
891	предложений изъявительного	1	1
892	обладать для	1	1
893	следует вести	1	1
894	инспективного повествования	2	1
895	бы утрачивает	1	1
896	цензуры или	1	1
897	юридических психоаналитических	1	1
898	где подлинный	1	1
899	трепет вызывает	1	1
900	единство нарративного	1	1
901	жестами персонажей	1	1
902	вербальной но	1	1
903	воображении в	1	1
904	первоначально у	1	1
905	в сферы	1	1
906	чтения −	1	1
907	языковыми аристократами	1	1
908	процессуальный фундамент	1	1
909	нина ложатся	1	1
910	реального действия	1	1
911	был переведен	1	1
912	он как	1	1
913	ней наш	1	1
914	приходит обыкновенно	2	1
915	финале воскресения	1	1
916	вѝдения последовательность	1	1
917	то и	2	1
918	в каждый	1	1
919	становится совершенно	1	1
920	динамичную вербальную	1	1
921	и внутренние	1	1
922	произошло а	1	1
923	обозначать уже	1	1
924	глоссализацией от	1	1
925	и безвременная	1	1
926	и процессуальность	1	1
927	передающие тем	1	1
928	подробности жизни	1	1
929	зрения читателя	1	1
930	от хронологической	1	1
931	суток и	1	1
932	что иное	1	1
933	принадлежит к	3	1
934	по глубокому	1	1
935	форм институционального	1	1
936	фиксирует его	1	1
937	мальчика и	1	1
938	хотя ни	1	1
939	рассказа должен	1	1
940	эпизод здесь	1	1
941	существует ни	1	1
942	неотождествим не	1	1
943	наказали запретом	1	1
944	в перформативной	1	1
945	обыкновенно не	2	1
946	гетероглоссию нарративного	1	1
947	реализоваться не	1	1
948	состояние не	1	1
949	в принципиальной	1	1
950	история обозначает	1	1
951	время обладающее	1	1
952	из того	1	1
953	событий и	1	1
954	мы и	2	1
955	этого термина	1	1
956	или переломного	1	1
957	не совсем	1	1
958	смыслосообразность нарративных	1	1
959	несвободы при	1	1
960	чужих высказываний	1	1
961	из которых	1	1
962	согласно простой	1	1
963	миметически в	1	1
964	наррации ментальным	1	1
965	развития повествовательного	1	1
966	или самому	1	1
967	временнóй протяженности	1	1
968	как жестокий	1	1
969	мы предполагаем	1	1
970	нагнетаемом максимуме	1	1
971	событием в.т	1	1
972	в нарративности	1	1
973	всякой нарративности	1	1
974	первого и	2	1
975	картину в	1	1
976	абстрактным хотя	1	1
977	и конечные	1	1
978	в смыслосообразный	1	1
979	невразумительности для	1	1
980	голос нарратора	1	1
981	нарратор и	1	1
982	школой фабула	1	1
983	процесс развития	1	1
984	статические например	1	1
985	стиля мы	1	1
986	этих положениях	1	1
987	отличными от	1	1
988	и мама	2	1
989	рассказывание придает	1	1
990	пребывания в	1	1
991	сцену земного	1	1
992	реализатором открывшейся	1	1
993	формальной школой	1	1
994	называемый нарратологический	1	1
995	которой голос	1	1
996	каково отношение	1	1
997	происхождение наррации	2	1
998	взаимодополнительности нарративных	1	1
999	практики обращение	1	1
1000	произведения всех	1	1
1001	если фокализация	1	1
1002	неведомое мифическому	1	1
1003	герои −	1	1
1004	помахивает хвостом	1	1
1005	определенной стилистической	1	1
1006	повышенную смысловую	1	1
1007	нуждалась в	1	1
1008	выхватываются из	1	1
1009	[...] мифы-рассказы	1	1
1010	внутреннего состояния	1	1
1011	единства ведь	1	1
1012	персонажа к	1	1
1013	теорией повествовательной	1	1
1014	последовательность рассказа	1	1
1015	рода словесный	1	1
1016	оттенок наконец	1	1
1017	и сами	2	1
1018	нарратологии вольфа	1	1
1019	итеративное фиксирующее	1	1
1020	вводятся автором	1	1
1021	историю человечества	1	1
1022	закономерное явление	1	1
1023	посещение кухни	1	1
1024	взаимодополнительности ценностно	1	1
1025	же нарративность	1	1
1026	литературе хроникер	1	1
1027	солидарной взаимодополнительности	1	1
1028	между позицией	1	1
1029	этот текст	1	1
1030	культурную память	1	1
1031	к лаконичным	1	1
1032	этом некоторые	1	1
1033	иное как	1	1
1034	монтажа этих	1	1
1035	формы времени	2	1
1036	именуем событием	1	1
1037	каждом малом	1	1
1038	репрезентация какой-либо	1	1
1039	рецептивного воображения	1	1
1040	английский язык	1	1
1041	термина глосса	1	1
1042	реплики семена	1	1
1043	интерсубъективно и	1	1
1044	алексеева чехов	1	1
1045	раскадровкой эпизода	1	1
1046	состояний с	1	1
1047	что несколько	1	1
1048	страстного желания	2	1
1049	хвост она	1	1
1050	дети зачарованно	1	1
1051	структур заново	1	1
1052	и поят	2	1
1053	запретом на	1	1
1054	текста с	2	1
1055	мифическому мышлению	1	1
1056	эпизод оставил	1	1
1057	на своих	1	1
1058	мысли м.м	1	1
1059	единства фразы	1	1
1060	как конструктивного	1	1
1061	появление котят	1	1
1062	событийности без	1	1
1063	же естественные	1	1
1064	нарратология включает	1	1
1065	и маленькими	1	1
1066	то глоссализация	1	1
1067	событиях невозможно	1	1
1068	бы она	1	1
1069	тексте события	1	1
1070	природы и	1	1
1071	она репрезентирует	1	1
1072	без которого	1	1
1073	цепь необратимых	1	1
1074	и концептуальной	1	1
1075	возможных композиционных	1	1
1076	между началом	1	1
1077	сказать и	1	1
1078	было усвоено	1	1
1079	и главное	1	1
1080	от лица	1	1
1081	издавна именуемые	1	1
1082	его планах	1	1
1083	воспроизводя зримый	1	1
1084	стороны повествующего	1	1
1085	своей работе	1	1
1086	или ближе	1	1
1087	социального охвата	1	1
1088	организация гетероглоссии	1	1
1089	бытию познанному	1	1
1090	события как	1	1
1091	точной мысли	1	1
1092	при жизни	1	1
1093	смыслосообразный состав	1	1
1094	фактов из	1	1
1095	могло быть	1	1
1096	котят и	2	1
1097	с котятами	1	1
1098	на концепции	1	1
1099	дальше или	1	1
1100	свободное самоопределяющееся	1	1
1101	аппетиту громадной	1	1
1102	словечко если	1	1
1103	о значимости	1	1
1104	неотделимость события	1	1
1105	обрамляющая речь	1	1
1106	без нарративной	1	1
1107	а только	1	1
1108	группируются в	1	1
1109	значимую формацию	1	1
1110	и хронотопа	2	1
1111	языка например	1	1
1112	что презентация	1	1
1113	он первочитатель	1	1
1114	дело обстоит	1	1
1115	преимущественно как	1	1
1116	повествование обычно	1	1
1117	повествуемому характер	1	1
1118	пребывает между	1	1
1119	мышов кошка	1	1
1120	феномену событийности	1	1
1121	не входит	1	1
1122	рода визуальный	1	1
1123	тех же	1	1
1124	их тавтологии	1	1
1125	обеспокоена одна	1	1
1126	здесь реплики	1	1
1127	не все	2	1
1128	внутритекстовые высказывания	1	1
1129	грамматический или	1	1
1130	корпускулярных свойств	1	1
1131	ответ на	1	1
1132	героев сливаются	1	1
1133	событийного аспектов	1	1
1134	пониманием речевой	1	1
1135	б фрактальность	1	1
1136	отсутствии временнóго	1	1
1137	повествующий субъект	1	1
1138	внешние подробности	1	1
1139	к оценочному	1	1
1140	текст во	1	1
1141	от регулятивной	1	1
1142	о родовых	1	1
1143	отношение к	2	1
1144	письменно в	1	1
1145	что крупный	1	1
1146	особенности второй	1	1
1147	не поражает	1	1
1148	тут же	1	1
1149	связная сюжетная	1	1
1150	такого кадра	1	1
1151	рецептивные возможности	1	1
1152	опыт един	1	1
1153	простонародного сознания	1	1
1154	непрерывного течения	1	1
1155	динамике и	1	1
1156	позиции наблюдателя	1	1
1157	событие рассказывания	2	1
1158	организация восприятия	1	1
1159	и обстановку	1	1
1160	событий а	1	1
1161	пределами обнаруживаются	1	1
1162	детского кругозора	1	1
1163	этих процессах	1	1
1164	деятельности подобно	1	1
1165	вызывает ужас	1	1
1166	персонажами гетероглоссия	1	1
1167	область опыта	1	1
1168	кадров строится	1	1
1169	отношении только	1	1
1170	текстовой интерференции	1	1
1171	отличать повествование	1	1
1172	она ходит	1	1
1173	повествующее говорение	1	1
