N	2gram	Vygotskiy__2	Analitik
549	и их	3	1
550	ведь это	1	1
551	могло бы	2	1
552	слова в	2	1
553	вовсе не	2	1
554	искусство никогда	1	1
555	относится не	1	1
556	своих собственных	1	1
557	с этими	2	1
558	можно с	1	1
559	к ним	2	1
560	не о	1	1
561	случае не	1	1
562	ему казалось	1	1
563	она будет	1	1
564	в самый	1	1
565	и никогда	2	1
566	играет в	1	1
567	человек как	1	1
568	и делает	1	1
569	к той	1	1
570	он так	1	1
571	бы обойтись	1	1
572	бы это	1	1
573	для того	13	1
574	он же	1	1
575	что на	4	1
576	этой проблемы	1	1
577	между которыми	1	1
578	не ведая	1	1
579	до сих	5	1
580	может и	1	1
581	как у	1	1
582	к которому	2	1
583	есть от	1	1
584	а с	2	1
585	целым рядом	1	1
586	и затем	1	1
587	себя и	1	1
588	героев и	1	1
589	что им	1	1
590	полагал что	2	1
591	он только	1	1
592	зависит от	2	1
593	на этот	2	1
594	она является	2	1
595	есть лишь	1	1
596	его собственной	1	1
597	когда же	1	1
598	свое отражение	1	1
599	с произведением	1	1
600	с помощью	1	1
601	время с	1	1
602	и читателю	1	1
603	из которых	2	1
604	искусства его	1	1
605	в область	1	1
606	в европейской	1	1
607	заключен в	1	1
608	это его	1	1
609	нельзя лучше	1	1
610	обнаружить в	1	1
611	как нельзя	2	1
612	полагается на	1	1
613	художественная значимость	1	1
614	тот факт	1	1
615	с этой	4	1
616	действительности не	1	1
617	и формы	1	1
618	художественное произведение	6	1
619	сих пор	5	1
620	но это	2	1
621	пушкина было	1	1
622	противоречие с	2	1
623	и тогда	1	1
624	отсутствующим у	1	1
625	искусства как	2	1
626	в связи	1	1
627	как на	5	1
628	обращается к	1	1
629	ни одного	1	1
630	этот эксперимент	1	1
631	от него	1	1
632	но еще	1	1
633	на свою	1	1
634	бы в	1	1
635	своих героев	1	1
636	мы должны	3	1
637	с апологом	1	1
638	хотя бы	3	1
639	будто бы	1	1
640	быть определена	1	1
641	но если	1	1
642	утверждал что	1	1
643	в стихах	1	1
644	до тех	1	1
645	а о	1	1
646	читателя не	1	1
647	этот вопрос	3	1
648	между ними	1	1
649	только как	3	1
650	и каким	1	1
651	следует искать	1	1
652	быть признано	1	1
653	их с	2	1
654	первом случае	1	1
655	не что	1	1
656	оно не	2	1
657	из этого	4	1
658	же природы	1	1
659	искусства является	4	1
660	в трех	1	1
661	жизнь в	1	1
662	жизни и	4	1
663	и другие	1	1
664	в своих	9	1
665	не живет	1	1
666	все что	2	1
667	они не	1	1
