N	2gram	Potebnia_M_3	Istorich
140	должно было	2	3
141	если это	1	3
142	того что	18	3
143	же и	3	3
144	по отношению	5	3
145	в других	2	3
146	одной стороны	3	3
147	ребенка в	1	3
148	что мы	8	3
149	не видит	1	3
150	эти слова	2	3
151	предположить что	1	3
152	тому как	5	3
153	все это	4	3
154	между прочим	1	3
155	уже на	2	3
156	но если	1	3
157	отношению к	5	3
158	в силе	1	2
159	например в	6	2
160	самом деле	2	2
161	на самом	1	2
162	так у	2	2
163	не вдаваясь	1	2
164	в сущности	1	2
165	принадлежит к	1	2
166	не знают	1	2
167	и то	8	2
168	в которых	2	2
169	во всех	1	2
170	но не	7	2
171	не все	4	2
172	его на	1	2
173	дает нам	3	2
174	некоторое время	1	2
175	перед нами	2	2
176	не сам	1	2
177	к чему	1	2
178	в которой	3	2
179	или его	1	2
180	тому же	1	2
181	не могла	2	2
182	на его	2	2
183	главным образом	1	2
184	так сказать	2	2
185	он должен	1	2
186	в силу	3	2
187	и если	2	2
188	из него	2	2
189	и по	4	2
190	могла бы	2	2
191	и может	3	2
192	из них	6	2
193	той же	2	2
194	его не	1	2
195	с другими	5	2
196	это не	1	2
197	есть и	1	2
198	в жизни	1	2
199	ни в	2	2
200	она и	1	2
201	как и	10	2
202	нигде не	1	2
203	мы видели	4	2
204	нисколько не	1	2
205	вдаваясь в	1	2
206	в эту	1	2
207	во время	2	2
208	и ее	1	2
209	не столько	2	2
210	и более	1	2
211	их в	2	2
212	в таких	1	2
213	что происходит	1	2
214	таких случаях	1	2
215	тем самым	7	2
216	с которой	1	2
217	и именно	1	2
218	тогда и	3	2
219	иметь в	2	2
220	представления и	3	2
221	на котором	2	2
222	но очень	1	2
223	другой стороны	4	2
224	был бы	2	2
225	в нее	1	2
226	других случаях	1	2
227	когда мы	2	2
228	могут быть	3	2
229	голову и	1	2
230	он видит	1	2
231	того чтобы	3	2
232	в виду	1	2
233	здесь не	1	2
234	и говорит	1	2
235	с самого	1	2
236	и когда	1	2
237	что у	1	2
238	на нее	1	2
239	это только	1	2
240	одно из	5	2
241	в разных	2	2
242	находится в	1	2
243	мы могли	1	2
244	в глаза	1	2
245	с другой	7	2
246	что эта	2	2
247	к ней	5	2
248	на которой	3	2
249	с ними	1	2
250	уже в	5	2
251	а то	1	2
252	при помощи	1	2
253	слова в	7	2
254	заметить что	3	2
255	тут же	2	2
256	и вместе	3	2
257	не было	4	2
258	именно в	3	2
259	следовательно не	1	2
260	а с	2	2
261	себя и	4	2
262	но есть	1	2
263	превращается в	1	2
264	зависит от	6	2
265	в земле	1	2
266	смысле этого	7	2
267	происходит в	1	2
268	в тот	1	2
269	да и	1	2
270	ко мне	1	2
271	мере того	3	2
272	или в	3	2
273	то не	2	2
274	в системе	2	2
275	не знает	3	2
276	сказать что	5	2
277	это так	1	2
278	ее в	1	2
279	она нигде	1	2
280	и наиболее	1	1
281	не думает	1	1
282	что образ	1	1
283	сам по	5	1
284	они еще	1	1
285	дело вовсе	1	1
286	он может	1	1
287	вне связи	1	1
288	в стороне	1	1
289	к своей	1	1
290	это и	2	1
291	ко всем	2	1
292	когда человек	1	1
293	или по	1	1
294	можно в	1	1
295	из его	1	1
296	оно было	1	1
297	не вижу	1	1
298	мать и	1	1
299	едва ли	1	1
300	то самое	1	1
301	когда с	2	1
302	по его	1	1
303	их и	1	1
304	а как	2	1
305	есть не	7	1
306	и о	2	1
307	из своих	1	1
308	имеет свою	1	1
309	говорить о	3	1
310	но она	1	1
311	похожи на	1	1
312	себе а	4	1
313	же что	6	1
314	себе что	2	1
315	и он	1	1
316	есть вместе	2	1
317	вопрос об	2	1
318	связи со	1	1
319	он сам	1	1
320	след в	1	1
321	есть акт	2	1
322	но этого	1	1
323	со словами	1	1
324	говорят только	1	1
325	с его	1	1
326	от его	1	1
327	а тем	2	1
328	но как	2	1
329	а только	3	1
330	не то	3	1
331	только при	2	1
332	мы нашли	1	1
333	ответ на	3	1
334	отличие от	1	1
335	мы назвали	2	1
336	каждый в	1	1
337	из таких	1	1
338	явление которое	1	1
339	в истории	1	1
340	внутренняя жизнь	1	1
341	в душу	1	1
342	этой стороны	2	1
343	и той	2	1
344	и как	5	1
345	что по	2	1
346	было только	1	1
347	и тот	2	1
348	себе не	4	1
349	от этого	2	1
350	со своей	2	1
351	в целом	3	1
352	так или	2	1
353	самым и	1	1
354	одно время	1	1
355	еще один	1	1
356	что к	1	1
357	говорит не	1	1
358	друг от	1	1
359	но на	1	1
360	человек не	2	1
361	одним только	2	1
362	образ и	6	1
363	как оно	1	1
364	к миру	1	1
365	же именно	1	1
366	происходит при	1	1
367	явления что	1	1
368	но вместе	4	1
369	одной и	4	1
370	что ни	2	1
371	в пещере	1	1
372	так например	2	1
373	по некоторым	1	1
374	не будет	3	1
375	за то	1	1
376	в совершенно	1	1
377	и сделал	1	1
378	и внутренняя	1	1
379	них не	1	1
380	от такой	2	1
381	из своего	1	1
382	входит в	2	1
383	это было	3	1
384	нам кажется	2	1
385	этой силы	1	1
386	без нее	2	1
387	а это	1	1
388	сказке о	1	1
389	приходит в	1	1
390	в них	5	1
391	далеко не	4	1
392	не всегда	2	1
393	и вне	1	1
394	несмотря на	2	1
395	к своему	2	1
396	сказке говорится	1	1
397	ребенку и	1	1
398	в своей	2	1
399	что такое	2	1
400	не подлежит	2	1
401	к одному	5	1
402	слова при	3	1
403	принята в	1	1
404	всякий раз	1	1
405	но эта	1	1
406	которые в	1	1
407	начнем с	1	1
408	над всеми	3	1
409	тем не	3	1
410	есть еще	3	1
411	с такими	1	1
412	со многими	2	1
413	бы быть	2	1
414	или если	1	1
415	по себе	16	1
416	даже в	2	1
417	такую силу	1	1
418	и необходимость	1	1
419	есть цвет	1	1
420	с миром	1	1
421	нечто вроде	2	1
422	не менее	5	1
423	на мир	2	1
424	или что	3	1
425	от нас	3	1
426	виду что	1	1
427	имя не	1	1
428	как о	2	1
429	уста и	1	1
430	в то	10	1
431	мы этого	1	1
432	которого он	1	1
433	можем предположить	1	1
434	только не	2	1
435	верно то	1	1
436	однако если	1	1
437	слово и	3	1
438	случаях как	1	1
439	такой случай	1	1
440	исследования мы	1	1
441	во всем	1	1
442	и после	2	1
443	мы бы	1	1
444	в процессе	1	1
445	до того	4	1
446	не вполне	1	1
447	именно потому	1	1
448	что на	1	1
449	в каком	5	1
450	с другом	1	1
451	и со	1	1
452	в детстве	1	1
453	представлением которое	1	1
454	у меня	2	1
455	это далеко	1	1
456	и оно	3	1
457	со стороны	3	1
458	не могут	5	1
459	относиться к	1	1
460	способ каким	1	1
461	если уже	1	1
462	его с	2	1
463	в поле	1	1
464	указывает на	6	1
465	на это	4	1
466	только одну	2	1
467	формы этого	1	1
468	приходит к	1	1
469	человека этой	1	1
470	из всего	1	1
471	как мы	7	1
472	от друга	1	1
473	ни одно	1	1
474	без всякого	1	1
475	тогда как	2	1
476	к нам	1	1
477	с каким	2	1
478	при котором	1	1
479	быть вполне	1	1
480	своего мира	1	1
481	то нужно	1	1
482	особенно в	1	1
483	одного из	1	1
484	этим в	1	1
485	к тем	2	1
486	том как	3	1
487	остается только	2	1
488	о котором	1	1
489	это может	1	1
490	с ним	6	1
491	образом в	3	1
492	можно бы	4	1
493	связанное с	2	1
494	связанным с	1	1
495	сводится к	1	1
496	под этим	1	1
497	время в	3	1
498	это доказывается	1	1
499	в которое	1	1
500	там же	6	1
501	образом мы	1	1
502	от него	2	1
503	все в	2	1
504	связь между	2	1
505	нем быть	1	1
506	которого не	1	1
507	гораздо чаще	1	1
508	или иначе	1	1
509	которые мы	1	1
510	этому поводу	1	1
511	видели выше	1	1
512	не чувствует	1	1
513	непосредственно в	1	1
514	вслед за	3	1
515	остается при	1	1
516	слова для	3	1
517	уже потому	1	1
518	говоря что	1	1
519	и следовательно	3	1
520	значит что	1	1
521	бросается в	1	1
522	себе еще	1	1
523	в двух	1	1
524	ее то	1	1
525	тот же	1	1
526	к дереву	1	1
527	в какой	2	1
528	должен быть	1	1
529	однако она	1	1
530	который в	1	1
531	по этому	1	1
532	из которого	1	1
533	уже не	6	1
534	не можем	3	1
535	если мы	1	1
536	только на	3	1
537	пути по	1	1
538	как кажется	1	1
539	еще одну	1	1
540	здесь найдем	1	1
541	за ним	3	1
542	ни с	1	1
543	никто не	3	1
544	могло бы	1	1
545	в прошлом	1	1
546	вовсе не	7	1
547	это верно	1	1
548	е и	1	1
549	с определенным	1	1
550	друг друга	3	1
551	но что	2	1
552	каждый из	1	1
553	он достигает	1	1
554	она имеет	1	1
555	еще другое	1	1
556	известных нам	1	1
557	один в	1	1
558	а слово	2	1
559	нужно было	1	1
560	не были	2	1
561	со всем	1	1
562	есть то	2	1
563	себе представить	3	1
564	причина почему	2	1
565	его за	1	1
566	нельзя сказать	3	1
567	будет ли	2	1
568	миру и	1	1
569	при всей	1	1
570	и между	4	1
571	такое же	3	1
572	в природе	2	1
573	мы еще	1	1
574	в настоящем	1	1
575	в общей	1	1
576	что не	8	1
577	только по	5	1
578	и непосредственно	1	1
579	на лице	1	1
580	человека или	1	1
581	из остальных	1	1
582	мы поймем	1	1
583	в одно	3	1
584	с нашей	1	1
585	следовало бы	1	1
586	входить в	1	1
587	видели в	1	1
588	эта необходимость	1	1
589	и потому	4	1
590	человека к	1	1
591	и приобретает	1	1
592	это одно	1	1
593	по своему	2	1
594	он говорит	2	1
595	друг с	1	1
596	или короче	1	1
597	что же	2	1
598	по которому	5	1
599	дух на	1	1
600	там где	3	1
601	исходя из	1	1
602	это значит	1	1
603	сам в	1	1
604	к следующему	1	1
605	быть не	2	1
606	указанием на	3	1
607	между образом	1	1
608	этого слова	11	1
609	здесь так	1	1
610	с этой	2	1
611	другими признаками	1	1
612	к понятию	1	1
613	на пути	1	1
614	поэтому уже	1	1
615	только для	1	1
616	есть знак	1	1
617	можно назвать	1	1
618	из ряда	1	1
619	представление которое	1	1
620	в более	1	1
621	этот образ	4	1
622	не знаем	3	1
623	в тесном	2	1
624	почему именно	1	1
625	в результате	1	1
626	нам что	1	1
627	и видит	2	1
628	указания на	1	1
629	хлеба и	1	1
630	на одно	1	1
631	этом можно	1	1
632	же в	2	1
633	предметы а	1	1
634	всего человека	2	1
635	к самому	1	1
636	его к	2	1
637	свое горе	1	1
638	в свою	3	1
639	развилась из	1	1
640	но можно	1	1
641	по одному	1	1
642	почему он	1	1
643	формы его	1	1
644	в самом	8	1
645	на ней	1	1
646	женщины с	1	1
647	а может	1	1
648	то оно	3	1
649	и эта	1	1
650	в птицу	1	1
651	к этому	3	1
652	в таком	3	1
