N	2gram	Propp_Isto_4	DiskursI
140	в области	2	2
141	указать на	3	2
142	и смертью	1	2
143	жизнью и	1	2
144	с ее	1	2
145	здесь не	4	2
146	и выступает	1	2
147	говорит об	2	2
148	живет в	2	2
149	в результате	1	2
150	но здесь	1	2
151	основе своей	1	2
152	в языке	2	2
153	что и	9	2
154	по свидетельству	2	2
155	которая в	1	2
156	к их	1	2
157	который не	1	2
158	есть в	2	2
159	в большинстве	1	2
160	момент в	1	2
161	именно в	1	2
162	с той	2	2
163	по большей	1	2
164	а сам	2	2
165	не на	3	2
166	человеческой жизни	1	2
167	вместе с	6	2
168	или по	1	2
169	о чем	3	2
170	тому как	1	2
171	что же	1	2
172	а потом	1	2
173	а к	1	2
174	на языке	2	2
175	а в	8	2
176	другой стороны	4	2
177	что он	10	2
178	все люди	1	2
179	а герой	1	2
180	это в	1	2
181	как нечто	3	1
182	одним из	1	1
183	тех же	2	1
184	переход от	1	1
185	это и	5	1
186	и есть	2	1
187	к другому	1	1
188	др в	1	1
189	между ним	1	1
190	но если	1	1
191	к созданию	1	1
192	между человеком	2	1
193	и могут	1	1
194	к чему	1	1
195	есть не	1	1
196	на материале	1	1
197	в особой	1	1
198	мы не	1	1
199	вопрос о	4	1
200	не была	1	1
201	он как	1	1
202	силах и	1	1
203	наличие в	1	1
204	деревни а	1	1
205	этом так	1	1
206	они были	1	1
207	но даже	1	1
208	ему в	2	1
209	в некотором	2	1
210	предстает как	1	1
211	пребывания в	1	1
212	собой в	2	1
213	он был	1	1
214	он сам	1	1
215	в чем	1	1
216	во всех	1	1
217	как правило	1	1
218	иных случаях	1	1
219	чем это	1	1
220	о смерти	1	1
221	друг на	1	1
222	к богу	1	1
223	если в	1	1
224	а через	1	1
225	не просто	4	1
226	человека с	3	1
227	в истории	2	1
228	в одной	3	1
229	почему и	2	1
230	вот как	2	1
231	однако не	1	1
232	хотя и	2	1
233	примером этого	2	1
234	в этот	4	1
235	еще на	1	1
236	так в	4	1
237	право на	2	1
238	им в	1	1
239	значение так	1	1
240	говорят о	1	1
241	но на	1	1
242	как у	1	1
243	не имеют	1	1
244	три года	4	1
245	задний план	2	1
246	к миру	1	1
247	книги из	1	1
248	объясняется его	1	1
249	и только	5	1
250	одному из	1	1
251	первобытного человека	1	1
252	он должен	3	1
253	же это	2	1
254	не как	1	1
255	в силу	5	1
256	мир как	1	1
257	у тебя	2	1
258	которое может	1	1
259	его от	2	1
260	на этом	2	1
261	образа и	1	1
262	с этой	2	1
263	таким образом	10	1
264	совпадают с	1	1
265	об этом	7	1
266	лишь в	2	1
267	форму и	1	1
268	еще одно	1	1
269	героя или	1	1
270	она и	1	1
271	этого не	2	1
272	на друга	1	1
273	восходят к	1	1
274	присущих ему	2	1
275	древних греков	1	1
276	в которых	4	1
277	бы мы	2	1
278	человеком и	2	1
279	не считает	1	1
280	тем не	2	1
281	и более	3	1
282	и наоборот	2	1
283	не должно	1	1
284	что этот	4	1
285	случае мы	2	1
286	и герой	1	1
287	с миром	3	1
288	вплоть до	1	1
289	в таких	2	1
290	все три	1	1
291	она не	3	1
292	дело не	2	1
293	одна из	2	1
294	или другие	2	1
295	к этим	2	1
296	на него	3	1
297	они же	2	1
298	близок к	1	1
299	каждый день	1	1
300	которого он	1	1
301	и имеет	1	1
302	чтобы стать	1	1
303	в общих	1	1
304	ничего не	5	1
305	не вполне	1	1
306	того как	4	1
307	или иная	1	1
308	показывает как	2	1
309	к ней	1	1
310	во всем	3	1
311	однако это	1	1
312	ему не	1	1
313	герой это	1	1
314	и несколько	1	1
315	сюжета в	1	1
316	или не	1	1
317	к себе	3	1
318	не могут	2	1
319	на границе	1	1
320	не оставляют	1	1
321	но все	5	1
322	и другой	1	1
323	только еще	1	1
324	в своего	1	1
325	к тому	1	1
326	его с	2	1
327	указывает на	4	1
328	не есть	2	1
329	мирами а	1	1
330	утверждать что	1	1
331	представляют собой	4	1
332	и служит	1	1
333	здесь также	1	1
334	эти две	1	1
335	во главе	1	1
336	на свой	1	1
337	слова а	1	1
338	как с	1	1
339	в образе	3	1
340	отождествляется с	1	1
341	и каждый	1	1
342	вопрос этот	2	1
343	не всякий	1	1
344	в эпоху	1	1
345	для этого	1	1
346	и даже	4	1
347	один человек	1	1
348	с ним	1	1
349	творец и	1	1
350	и смерть	1	1
351	каждые сутки	1	1
352	о нем	1	1
353	и здесь	5	1
354	внимание на	1	1
355	и что	5	1
356	к небу	1	1
357	всей ситуации	1	1
358	в глубокой	1	1
359	нас в	1	1
360	и во	2	1
361	он его	1	1
362	данного текста	1	1
363	ним и	1	1
364	в форме	2	1
365	не будучи	1	1
366	людям которые	1	1
367	и следовательно	1	1
368	в современной	2	1
369	даже если	1	1
370	может оказаться	1	1
371	и так	1	1
372	до нас	1	1
373	генетически они	1	1
374	от них	2	1
375	так что	2	1
376	только на	1	1
377	и они	2	1
378	не дает	2	1
379	большинстве случаев	1	1
380	только это	2	1
381	и их	2	1
382	оказывается героем	1	1
383	могло бы	2	1
384	целом и	1	1
385	вовсе не	4	1
386	не для	1	1
387	друг друга	1	1
388	не случайно	2	1
389	не говорит	2	1
390	тем что	5	1
391	к той	1	1
392	в других	2	1
393	и сказкой	1	1
394	того что	2	1
395	лица в	1	1
396	во второй	1	1
397	и др	5	1
398	между ними	3	1
399	но есть	2	1
400	в некоторых	5	1
401	превращается в	7	1
402	на этот	2	1
403	его как	2	1
404	на передний	1	1
405	там где	3	1
406	человек в	1	1
407	передний план	1	1
408	культа предков	2	1
409	как это	3	1
410	в иных	1	1
411	этого момента	1	1
412	в особенности	2	1
413	из которых	5	1
414	это своего	1	1
415	и там	2	1
416	это его	1	1
417	в мир	1	1
418	для человека	1	1
419	исходя из	1	1
420	никем не	1	1
421	в это	1	1
422	даже в	4	1
423	на пути	1	1
424	видно что	1	1
425	но для	2	1
426	один из	1	1
427	смерти а	1	1
428	но с	1	1
429	то будет	1	1
430	формы и	2	1
431	а своей	1	1
432	когда он	6	1
433	обращается к	1	1
434	еще более	1	1
435	и ни	1	1
436	будто бы	1	1
437	же в	3	1
438	быть и	1	1
439	даже при	1	1
440	одной из	1	1
441	сказать что	2	1
442	она сама	1	1
443	их с	1	1
444	одновременно и	1	1
445	при изучении	2	1
446	в голову	1	1
447	в античности	4	1
448	том числе	1	1
