N	2gram	Losev_Prob_4	FransuaR
218	всего этого	1	2
219	с самого	1	2
220	на том	1	2
221	о тех	1	2
222	никогда не	1	2
223	на службу	1	2
224	здесь как	4	2
225	особенно в	1	2
226	начала и	1	2
227	здесь нет	3	2
228	во все	2	2
229	жизнь и	4	2
230	остановимся на	2	2
231	в разных	4	2
232	находится в	1	2
233	а также	6	2
234	другими словами	3	2
235	одного из	1	2
236	в значительной	2	2
237	и во	4	2
238	вся эта	2	2
239	бы в	1	2
240	еще более	2	2
241	все существующее	1	2
242	все время	2	2
243	в самый	1	2
244	в литературе	2	2
245	того что	1	2
246	на которой	1	2
247	оно и	1	2
248	тот же	2	2
249	одной из	4	2
250	представлений о	1	2
251	и ее	4	2
252	со всеми	2	2
253	эти образы	2	2
254	для всех	3	2
255	уже не	5	2
256	только на	2	2
257	же в	4	2
258	свидетельствует о	2	2
259	большинстве случаев	1	2
260	превращаются в	1	2
261	входят в	1	2
262	нужно сказать	1	2
263	к самому	1	2
264	связан с	1	2
265	связаны с	1	2
266	именно в	7	2
267	и др	1	2
268	был в	2	2
269	до конца	1	2
270	а не	7	2
271	заимствованы из	1	2
272	его как	1	2
273	человеческой культуры	1	2
274	в связи	3	2
275	но особенно	1	2
276	из которых	3	2
277	по своему	6	2
278	в изображении	1	2
279	в данном	6	2
280	нашего анализа	1	2
281	в отдельности	1	2
282	новой и	1	2
283	этот образ	1	2
284	или в	5	2
285	в результате	8	2
286	о котором	1	2
287	и смысл	1	2
288	и как	3	2
289	с ним	4	2
290	ни было	2	2
291	бы оно	1	2
292	есть то	1	2
293	в заключение	1	2
294	нас не	1	2
295	однако по	1	2
296	во всяком	8	2
297	и наиболее	1	1
298	подлинным символом	1	1
299	одним из	1	1
300	зрения их	1	1
301	для построения	1	1
302	бесконечную даль	2	1
303	с жизнью	1	1
304	человека и	1	1
305	функции в	2	1
306	в такой	1	1
307	сам по	6	1
308	самом деле	3	1
309	это и	4	1
310	смысл этого	1	1
311	ведь и	1	1
312	едва ли	10	1
313	ни взяли	2	1
314	элементы и	1	1
315	символом жизни	1	1
316	деле здесь	1	1
317	именно к	1	1
318	он как	3	1
319	есть нечто	9	1
320	так чтобы	2	1
321	время как	2	1
322	что иное	2	1
323	а во-вторых	1	1
324	но даже	4	1
325	ему в	2	1
326	космоса в	1	1
327	переплетается с	1	1
328	это время	1	1
329	лицо или	1	1
330	иное как	2	1
331	не был	1	1
332	является просто	1	1
333	жизни с	1	1
334	там и	1	1
335	то мы	2	1
336	сказать и	1	1
337	наиболее совершенным	1	1
338	в ее	5	1
339	но не	5	1
340	бы его	1	1
341	есть своя	1	1
342	значение и	1	1
343	а он	1	1
344	себе и	3	1
345	в x	1	1
346	легче и	1	1
347	своего сына	1	1
348	за пределы	2	1
349	что они	2	1
350	тебе и	1	1
351	в истории	3	1
352	что во	2	1
353	его на	1	1
354	что именно	2	1
355	и нет	1	1
356	все же	2	1
357	однако не	4	1
358	я должен	1	1
359	дается в	1	1
360	не являются	2	1
361	имеет в	1	1
362	как таковое	1	1
363	он на	1	1
364	них он	1	1
365	человеческая жизнь	2	1
366	значение сам	1	1
367	второго порядка	3	1
368	в самом	2	1
369	дело однако	1	1
370	бы сказать	1	1
371	он в	1	1
372	тому же	2	1
373	в нашем	12	1
374	думать что	1	1
375	античной мифологии	1	1
376	это тот	1	1
377	с их	1	1
378	им в	1	1
379	этот ряд	1	1
380	и будущее	1	1
381	другом случае	2	1
382	сливаются в	3	1
383	говорят о	1	1
384	о будущих	1	1
385	но на	1	1
386	какую бы	1	1
387	которую им	1	1
388	том какую	1	1
389	силой и	1	1
390	никакому сомнению	1	1
391	не как	1	1
392	здесь говорится	1	1
393	том чтобы	2	1
394	мир как	1	1
395	новое и	2	1
396	его от	1	1
397	что является	1	1
398	том же	1	1
399	в каждом	1	1
400	не будет	2	1
401	в совершенно	2	1
402	мировой литературе	1	1
403	есть тот	1	1
404	как к	1	1
405	мира сего	1	1
406	берется в	1	1
407	и отдельные	1	1
408	он есть	1	1
409	известно что	1	1
410	этом смысле	3	1
411	укажем на	1	1
412	эти моменты	1	1
413	и тем	7	1
414	данном случае	5	1
415	отражение в	1	1
416	этой картины	1	1
417	здесь это	1	1
418	в жизни	3	1
419	смерть и	1	1
420	есть движение	1	1
421	для них	2	1
422	но уже	1	1
423	к которым	1	1
424	этого не	2	1
425	с тем	4	1
426	и вызвал	1	1
427	и уже	1	1
428	говорится о	1	1
429	и некоторого	1	1
430	бороться с	1	1
431	есть он	1	1
432	чем в	1	1
433	понятия и	3	1
434	образы у	1	1
435	на первый	1	1
436	не так	3	1
437	или вообще	1	1
438	и при	1	1
439	это ощущение	1	1
440	как все	1	1
441	и без	6	1
442	всяком случае	4	1
443	еще сильнее	2	1
444	в котором	2	1
445	момент времени	1	1
446	из которой	1	1
447	мы говорили	1	1
448	вторая часть	1	1
449	мы называем	1	1
450	царства природы	1	1
451	признать что	1	1
452	должны были	1	1
453	и каждая	1	1
454	в силу	1	1
455	что тот	1	1
456	не будем	2	1
457	которые в	1	1
458	ограниченности и	1	1
459	звездное небо	2	1
460	в прямом	1	1
461	в корне	2	1
462	по себе	11	1
463	даже в	1	1
464	не была	1	1
465	при помощи	10	1
466	содержит в	8	1
467	начиная от	1	1
468	но они	2	1
469	иной раз	1	1
470	самого начала	1	1
471	почти во	1	1
472	ее с	1	1
473	в основе	1	1
474	взятый сам	2	1
475	нам предстоит	1	1
476	того и	1	1
477	а живое	1	1
478	только и	5	1
479	правда в	3	1
480	или как	1	1
481	с одним	1	1
482	все стороны	1	1
483	своей природе	1	1
484	символ этого	1	1
485	по своей	1	1
486	это слово	1	1
487	они присутствуют	1	1
488	связи с	3	1
489	в сознании	3	1
490	уже и	3	1
491	и делает	1	1
492	которой состоит	1	1
493	эти заимствованы	1	1
494	имеет ничего	2	1
495	у нас	14	1
496	у меня	2	1
497	от их	1	1
498	легенда о	1	1
499	не могут	1	1
500	он и	1	1
501	есть только	2	1
502	вошли в	1	1
503	и всех	2	1
504	в других	2	1
505	что его	4	1
506	с полной	1	1
507	с такою	2	1
508	этот путь	2	1
509	ничего общего	5	1
510	существует только	1	1
511	тогда я	1	1
512	вещами и	1	1
513	и о	5	1
514	романе о	1	1
515	здесь не	7	1
516	есть закон	1	1
517	здесь также	2	1
518	в буквальном	3	1
519	каждая вещь	2	1
520	ее элементы	2	1
521	сильных мира	1	1
522	говорили что	1	1
523	во главе	1	1
524	отвлечься от	1	1
525	на свой	1	1
526	отвлеченным понятием	1	1
527	и сливаются	2	1
528	и когда	2	1
529	котором мы	1	1
530	данте и	4	1
531	богатства и	1	1
532	с собой	3	1
533	времени и	4	1
534	образы в	1	1
535	мыслится и	1	1
536	эпоху возрождения	1	1
537	поэтому в	1	1
538	есть отвлеченное	1	1
539	слова ни	1	1
540	новых и	1	1
541	выходит за	2	1
542	об этом	6	1
543	но здесь	1	1
544	в таком	6	1
545	может в	1	1
546	часто и	1	1
547	каждый раз	5	1
548	именно потому	1	1
549	на все	2	1
550	в другом	3	1
551	но к	1	1
552	и что	2	1
553	в глаза	1	1
554	я могу	1	1
555	в новую	1	1
556	в которое	1	1
557	но только	2	1
558	его сто	1	1
559	там же	2	1
560	несомненно и	1	1
561	все в	3	1
562	том или	3	1
563	этому поводу	1	1
564	в ряд	3	1
565	природы и	1	1
566	действительности в	1	1
567	но она	3	1
568	и об	1	1
569	и она	1	1
570	по содержанию	2	1
571	писателя и	1	1
572	культурного развития	1	1
573	образов и	1	1
574	в пире	1	1
575	явления в	1	1
576	во всем	2	1
577	и рассказ	1	1
578	еще и	3	1
579	очень много	2	1
580	божественная комедия	2	1
581	и после	1	1
582	который в	1	1
583	в контексте	1	1
584	здесь с	1	1
585	себя в	2	1
586	так что	6	1
587	и всякий	1	1
588	да еще	1	1
589	если мы	5	1
590	не обходится	3	1
591	чем они	1	1
592	эти и	2	1
593	в виде	22	1
594	как обратное	1	1
595	или даже	4	1
596	на север	1	1
597	но от	1	1
598	историческом процессе	1	1
599	над ними	1	1
600	себе в	3	1
601	руки и	1	1
602	ведь это	1	1
603	в известной	1	1
604	обходится и	1	1
605	и рождается	1	1
606	не говорит	1	1
607	время уже	1	1
608	ее на	1	1
609	само собой	3	1
610	даже и	13	1
611	иоанна и	1	1
612	небе он	1	1
613	этот последний	2	1
614	и даже	9	1
615	нельзя сказать	1	1
616	здесь в	5	1
617	по своим	1	1
618	и прежде	2	1
619	такое же	1	1
620	мы еще	1	1
621	в античной	1	1
622	мира это	1	1
623	виде и	2	1
624	говорит о	2	1
625	превращается в	1	1
626	в подлинном	1	1
627	уж и	1	1
628	и самый	1	1
629	в рассказе	1	1
630	однако и	1	1
631	и непосредственно	2	1
632	о чем	1	1
633	когда же	1	1
634	эти особенности	1	1
635	мы находим	2	1
636	на фоне	1	1
637	нет ничего	3	1
638	в частности	2	1
639	и особенно	1	1
640	как это	3	1
641	или по	2	1
642	есть такое	1	1
643	общего с	2	1
644	xix века	2	1
645	так называемая	2	1
646	ним как	1	1
647	к другому	1	1
648	самому предмету	1	1
649	это произведение	3	1
650	этого типа	1	1
651	это были	1	1
652	такого рода	7	1
653	он их	1	1
654	что весь	1	1
655	для человека	1	1
656	но оказывается	1	1
657	энеида вергилия	1	1
658	значение как	1	1
659	мы сказали	1	1
660	бросается в	1	1
661	основная идея	1	1
662	с этой	1	1
663	слова и	1	1
664	самом же	2	1
665	является для	3	1
666	дошло до	1	1
667	для изображения	1	1
668	только для	3	1
669	комедия данте	2	1
670	между прочим	3	1
671	в начале	3	1
672	же самое	6	1
673	даже больше	1	1
674	и где	2	1
675	кто не	1	1
676	в одно	6	1
677	это уже	3	1
678	в мировой	1	1
679	от человека	1	1
680	к будущему	1	1
681	какие из	1	1
682	отдален от	1	1
683	подобные им	1	1
684	человека это	1	1
685	назначения и	1	1
686	тем более	4	1
687	отношении не	1	1
688	подробном анализе	1	1
689	души с	1	1
690	указывает на	4	1
691	же деле	2	1
692	чем же	3	1
693	тоски и	1	1
694	но эта	2	1
695	между ними	1	1
696	с ней	2	1
697	из тех	1	1
698	сказать что	7	1
699	в простейшем	1	1
700	дело с	2	1
701	этот же	1	1
702	к его	3	1
703	всех других	2	1
704	не что	2	1
705	ко всему	1	1
706	в сем	1	1
707	что под	1	1
708	из этого	3	1
709	уже достаточно	1	1
710	представлена в	1	1
711	в каком	6	1
712	заметить что	1	1
713	также не	1	1
714	в своих	1	1
715	всем своим	1	1
716	как на	1	1
717	которая не	3	1
