N	2gram	Trubetskoy_1	FransuaR
198	культурой и	1	2
199	в большинстве	3	2
200	только на	2	2
201	этих веков	1	2
202	или даже	1	2
203	не для	1	2
204	от того	4	2
205	что не	1	2
206	у других	2	2
207	в некоторых	2	2
208	на этот	1	2
209	до конца	1	2
210	несмотря на	3	2
211	да и	3	2
212	культуре и	2	2
213	того что	3	2
214	между прочим	1	2
215	многие из	1	2
216	и для	6	2
217	при таком	1	2
218	и от	2	2
219	не подлежит	2	2
220	или в	3	2
221	от него	2	2
222	ни к	7	2
223	от всякого	1	2
224	и глубокого	1	2
225	из тех	1	2
226	основе его	1	2
227	в таком	2	2
228	а между	5	1
229	от этой	2	1
230	в мировоззрении	2	1
231	речь идет	2	1
232	с исторической	1	1
233	тех же	1	1
234	это и	1	1
235	на деле	1	1
236	смотрит на	1	1
237	от своей	2	1
238	бы к	1	1
239	был и	3	1
240	то же	11	1
241	их и	1	1
242	смотреть на	4	1
243	от всякой	1	1
244	мы не	1	1
245	и ничего	1	1
246	наиболее полное	1	1
247	к новой	1	1
248	на эти	1	1
249	и дать	1	1
250	говорить о	3	1
251	и народов	1	1
252	полное и	2	1
253	чуждые ему	1	1
254	нем все	1	1
255	и видеть	1	1
256	разумеется не	1	1
257	совершенно иных	1	1
258	от них	1	1
259	по отношению	2	1
260	есть по	1	1
261	друг от	2	1
262	себя вне	1	1
263	в свои	1	1
264	человека с	1	1
265	в постоянном	1	1
266	с этим	2	1
267	полного и	1	1
268	в полном	1	1
269	и как	3	1
270	что по	1	1
271	имеет в	1	1
272	силе и	1	1
273	и стремления	1	1
274	от этого	1	1
275	тон и	1	1
276	и конечно	1	1
277	еще на	1	1
278	в которой	1	1
279	остановиться на	1	1
280	всего необходимо	1	1
281	тому же	1	1
282	на то	5	1
283	не могла	1	1
284	говоря только	1	1
285	он всегда	1	1
286	и если	7	1
287	вообще не	1	1
288	освобождению от	1	1
289	о которой	1	1
290	говорили в	2	1
291	чтобы они	1	1
292	для того	6	1
293	же это	1	1
294	собой не	1	1
295	подлежит никакому	1	1
296	три вида	1	1
297	и более	2	1
298	европы но	1	1
299	чуждый и	1	1
300	людей и	2	1
301	ставит себя	1	1
302	но дело	1	1
303	это конечно	1	1
304	здесь мы	1	1
305	касается до	2	1
306	могла бы	1	1
307	в совершенно	4	1
308	об этом	1	1
309	народа его	1	1
310	момент и	1	1
311	самим собой	12	1
312	в будущее	1	1
313	всех областях	1	1
314	лишь в	3	1
315	мира сего	1	1
316	всех народов	2	1
317	было бы	5	1
318	говоря о	2	1
319	ведь в	2	1
320	самым он	1	1
321	о которых	3	1
322	в общей	1	1
323	его было	1	1
324	зрения этих	1	1
325	друга в	1	1
326	в церкви	1	1
327	на первый	1	1
328	место в	2	1
329	и при	6	1
330	свою сущность	1	1
331	что такое	2	1
332	древних греков	1	1
333	просто в	1	1
334	никакому сомнению	1	1
335	мы говорили	3	1
336	и занимать	1	1
337	не столько	1	1
338	представление о	1	1
339	в которых	1	1
340	культуры строится	1	1
341	для всякого	1	1
342	которой они	1	1
343	как это	1	1
344	только для	2	1
345	точку зрения	4	1
346	жизни является	1	1
347	тому чтобы	4	1
348	ним в	1	1
349	это особенно	1	1
350	освободиться от	1	1
351	и вся	1	1
352	можно ли	3	1
353	не менее	1	1
354	его целом	1	1
355	тем самым	2	1
356	она не	2	1
357	что с	2	1
358	вместе и	1	1
359	в то	10	1
360	принадлежат к	2	1
361	не могло	1	1
362	следовательно и	2	1
363	в разных	1	1
364	и весь	1	1
365	воплощает в	1	1
366	же время	10	1
367	природы в	1	1
368	явление в	1	1
369	тех или	1	1
370	остается в	2	1
371	здесь же	1	1
372	что на	1	1
373	или иных	1	1
374	с другом	14	1
375	ведь даже	1	1
376	он еще	1	1
377	человека в	1	1
378	время эти	1	1
379	что при	1	1
380	на это	2	1
381	моральный и	1	1
382	им в	1	1
383	вступая в	1	1
384	у себя	1	1
385	того чтобы	8	1
386	от друга	2	1
387	что все	3	1
388	людей в	1	1
389	без всякого	1	1
390	при переходе	1	1
391	тем в	1	1
392	в собственном	1	1
393	последнее время	2	1
394	всегда были	1	1
395	идет не	1	1
396	некоторых других	1	1
397	котором мы	1	1
398	можно было	4	1
399	те же	1	1
400	господствующей в	1	1
401	это только	2	1
402	мы в	1	1
403	отрицать что	1	1
404	из одного	1	1
405	а народ	1	1
406	нас и	1	1
407	сводится к	3	1
408	и деятельности	2	1
409	по себе	2	1
410	некоторых из	2	1
411	в состав	1	1
412	настоящее время	2	1
413	его жизни	1	1
414	по нашему	1	1
415	в новую	1	1
416	они принадлежат	2	1
417	вне всякой	2	1
418	по их	1	1
419	должно было	1	1
420	как национальная	1	1
421	на ее	1	1
422	работа по	2	1
423	бы в	1	1
424	лишь к	4	1
425	и только	5	1
426	именно в	3	1
427	мы хотим	1	1
428	один из	1	1
429	образом как	1	1
430	сомнению что	1	1
431	одной из	3	1
432	уже принадлежит	1	1
433	с ними	1	1
434	говорили выше	1	1
435	и действительно	1	1
436	чтобы освободиться	1	1
437	всяком случае	6	1
438	никак нельзя	1	1
439	и оценку	1	1
440	не было	3	1
441	же и	1	1
442	для всех	6	1
443	с нею	3	1
444	носит в	1	1
445	то и	1	1
446	еще одну	1	1
447	и обратно	1	1
448	его и	2	1
449	за ним	1	1
450	он имеет	1	1
451	в конце	3	1
452	что и	3	1
453	без особых	1	1
454	к ним	1	1
455	не о	2	1
456	у него	2	1
457	случае не	1	1
458	тем что	3	1
459	это положение	1	1
460	в очень	1	1
461	и материал	1	1
462	этот последний	1	1
463	со стороны	4	1
464	до известной	1	1
465	к которому	1	1
466	она и	1	1
467	которые не	1	1
468	себя и	5	1
469	только к	3	1
470	быть тем	1	1
471	и стал	1	1
472	а на	1	1
473	был в	1	1
474	которых мы	1	1
475	а за	1	1
476	не исключает	1	1
477	не на	1	1
478	а не	2	1
479	однако и	1	1
480	те элементы	1	1
481	человеческой жизни	1	1
482	одна из	3	1
483	ясное и	1	1
484	воплощение в	1	1
485	характеру и	1	1
486	эта идея	1	1
487	но особенно	1	1
488	совершенно чуждые	1	1
489	политической социальной	1	1
490	из которых	5	1
491	себя из	1	1
492	а потому	5	1
493	конечно не	5	1
494	в область	1	1
495	и довольно	1	1
496	свободные от	1	1
497	в течение	2	1
498	культурой в	1	1
499	в тот	1	1
500	наконец и	1	1
501	друг с	14	1
502	человек с	1	1
503	есть и	2	1
504	или хотя	1	1
505	его творчество	1	1
506	этого вида	2	1
507	же то	1	1
508	отличается от	2	1
509	в начале	2	1
510	что касается	1	1
511	от нас	2	1
512	как какое-то	1	1
513	применимо к	1	1
514	отношениях к	1	1
515	известной степени	1	1
516	его лежит	1	1
517	в связи	1	1
518	этому и	1	1
519	живое целое	1	1
520	в результате	2	1
521	в настоящее	2	1
522	хотя бы	5	1
523	все они	3	1
524	взаимно дополняют	1	1
525	разных сторон	2	1
526	отношении к	2	1
527	индивидуальным и	2	1
528	от ее	1	1
529	а о	1	1
530	всюду где	1	1
531	на другие	1	1
532	с ней	1	1
533	и живет	1	1
534	всех странах	1	1
535	отношению к	1	1
536	и культуры	1	1
537	к чисто	1	1
538	яркое выражение	1	1
539	особи и	1	1
540	являются не	1	1
541	для эпохи	1	1
542	к этому	1	1
543	как на	8	1
544	во всяком	9	1
545	все что	4	1
546	такой же	1	1
547	они не	1	1
548	с самим	2	1
