N	2gram	Medvedev_F_2	Problema
122	языка и	12	5
123	можно было	1	5
124	и на	3	5
125	без всякой	3	5
126	с одной	1	5
127	же это	2	5
128	одной стороны	1	5
129	что не	4	5
130	другой стороны	4	5
131	так же	1	5
132	кроме того	2	5
133	в связи	10	5
134	или другой	1	5
135	и все	3	5
136	или иного	5	5
137	самом деле	8	4
138	на самом	3	4
139	и есть	1	4
140	что если	1	4
141	и тут	1	4
142	не вполне	1	4
143	было говорить	2	4
144	но не	2	4
145	в общем	5	4
146	сама по	1	4
147	в своем	1	4
148	и как	3	4
149	более или	1	4
150	но именно	3	4
151	всех этих	3	4
152	их в	2	4
153	таким образом	20	4
154	и тем	2	4
155	далеко не	1	4
156	как таковой	3	4
157	на первый	2	4
158	или менее	1	4
159	в этих	2	4
160	но если	1	4
161	не будем	1	4
162	же такое	1	4
163	значение слова	2	4
164	до сих	1	4
165	что на	2	4
166	в каком	1	4
167	именно как	4	4
168	уже о	1	4
169	не могут	7	4
170	и вполне	1	4
171	языке и	1	4
172	и о	2	4
173	говоря уже	1	4
174	без всякого	1	4
175	если бы	5	4
176	и здесь	3	4
177	и только	5	4
178	значение в	1	4
179	тот же	1	4
180	что он	5	4
181	не можем	1	4
182	то и	3	4
183	самостоятельное значение	1	4
184	как же	1	4
185	тем что	8	4
186	и самый	1	4
187	ни о	5	4
188	и следовательно	1	4
189	если не	1	4
190	эта теория	1	4
191	мы говорим	4	4
192	как бы	4	4
193	слова и	7	4
194	сих пор	1	4
195	все это	3	4
196	значения слова	1	4
197	в результате	6	4
198	а в	6	4
199	не говоря	1	4
200	гораздо более	1	4
201	можно говорить	2	3
202	это и	5	3
203	и этот	1	3
204	в их	6	3
205	обойтись без	1	3
206	вопрос о	1	3
207	язык как	8	3
208	что иное	1	3
209	но даже	1	3
210	то это	3	3
211	первый план	2	3
212	в нашем	1	3
213	а тем	1	3
214	только тогда	1	3
215	и речи	5	3
216	что они	4	3
217	в истории	6	3
218	нельзя было	1	3
219	всей этой	1	3
220	просто как	1	3
221	хотя и	3	3
222	не было	6	3
223	и к	4	3
224	что слово	1	3
225	только то	1	3
226	в целом	3	3
227	бы не	1	3
228	из этих	3	3
229	но ведь	3	3
230	и тот	1	3
231	при этом	9	3
232	по самому	1	3
233	и по	2	3
234	то ни	2	3
235	лишь в	7	3
236	его в	3	3
237	для них	3	3
238	все равно	1	3
239	с тем	11	3
240	в слове	5	3
241	несмотря на	1	3
242	нас не	1	3
243	никто не	1	3
244	к предмету	3	3
245	о языке	4	3
246	должны были	2	3
247	является только	1	3
248	гуманитарных наук	1	3
249	тому что	2	3
250	этой области	1	3
251	иной раз	1	3
252	о значении	1	3
253	как о	4	3
254	и притом	1	3
255	в основе	5	3
256	только и	3	3
257	слова как	2	3
258	и является	1	3
259	мы бы	1	3
260	языка в	9	3
261	как только	1	3
262	оно не	4	3
263	если же	2	3
264	она не	2	3
265	ничего общего	1	3
266	то или	1	3
267	с самого	2	3
268	с самим	1	3
269	это только	1	3
270	мы в	2	3
271	для этого	2	3
272	иное как	1	3
273	в значительной	3	3
274	том или	1	3
275	предмета а	1	3
276	и наконец	4	3
277	один из	2	3
278	никак нельзя	1	3
279	по этому	2	3
280	и все-таки	1	3
281	уже в	2	3
282	или даже	2	3
283	и их	3	3
284	пока не	1	3
285	вовсе ничего	1	3
286	для того	3	3
287	это будет	1	3
288	даже не	2	3
289	говорим о	2	3
290	что для	2	3
291	к тому	4	3
292	и от	2	3
293	бы в	5	3
294	и ни	1	3
295	мы должны	1	3
296	только как	1	3
297	не что	1	3
298	в своих	1	3
299	то на	1	2
300	изолированным и	1	2
301	является для	2	2
302	мере в	1	2
303	оторвано от	1	2
304	нам кажется	1	2
305	нового не	1	2
306	предмета с	1	2
307	по преимуществу	5	2
308	от всяких	1	2
309	ведь и	1	2
310	в зависимости	3	2
311	входящих в	1	2
312	той же	1	2
313	самое же	1	2
314	и само	1	2
315	нам в	1	2
316	исследования в	2	2
317	совпадает с	2	2
318	зависимости от	3	2
319	в ней	6	2
320	но при	1	2
321	столько же	1	2
322	здесь не	4	2
323	бы то	1	2
324	во всех	5	2
325	от его	2	2
326	не то	3	2
327	значением и	1	2
328	оно является	1	2
329	или иное	1	2
330	один и	1	2
331	нашего сознания	1	2
332	смысл или	1	2
333	в той	2	2
334	независимо от	4	2
335	общего с	1	2
336	перед нами	2	2
337	звука и	5	2
338	и хотя	1	2
339	от чего	1	2
340	роль в	3	2
341	имеем в	1	2
342	сам предмет	1	2
343	время и	3	2
344	он не	6	2
345	не говорим	1	2
346	в понимании	2	2
347	языка как	11	2
348	в корне	7	2
349	в плане	2	2
350	его от	4	2
351	и ее	6	2
352	но все	3	2
353	как они	4	2
354	то чтобы	1	2
355	в каком-нибудь	1	2
356	входит в	4	2
357	и которые	1	2
358	и мы	1	2
359	не совпадает	1	2
360	он является	1	2
361	в них	1	2
362	ничем не	2	2
363	и обозначаемого	1	2
364	должно быть	2	2
365	многие другие	1	2
366	точки зрения	8	2
367	и при	1	2
368	в такой	2	2
369	предмета в	2	2
370	в условиях	1	2
371	языка от	1	2
372	которые в	1	2
373	не в	15	2
374	что многие	1	2
375	даже в	2	2
376	же мы	1	2
377	является чем-то	1	2
378	для определения	2	2
379	самого начала	2	2
380	правда в	2	2
381	на него	1	2
382	сколько и	1	2
383	того чтобы	3	2
384	слово и	2	2
385	самый язык	1	2
386	и вещи	1	2
387	самому своему	1	2
388	как на	1	2
389	отношение и	1	2
390	другой вещи	1	2
391	настоящего времени	1	2
392	отличается от	1	2
393	себе что	1	2
394	что оно	4	2
395	о них	1	2
396	на нем	2	2
397	в в	2	2
398	только при	1	2
399	нет никакой	1	2
400	и сам	1	2
401	без того	1	2
402	том случае	2	2
403	во все	1	2
404	можно только	1	2
405	фонема и	1	2
406	является в	2	2
407	говорят что	1	2
408	сводится к	5	2
409	о нем	1	2
410	и поэтому	1	2
411	то во	1	2
412	язык и	7	2
413	что каждый	1	2
414	время не	1	2
415	это было	3	2
416	к нему	3	2
417	этому поводу	1	2
418	мы ни	2	2
419	что и	8	2
420	каждый элемент	4	2
421	из моментов	1	2
422	и всякое	2	2
423	если это	2	2
424	говорить только	1	2
425	может иметь	1	2
426	общем смысле	2	2
427	рассуждения о	1	2
428	быть и	3	2
429	оказалось что	1	2
430	и действительно	1	2
431	не имеющих	1	2
432	собой но	1	2
433	между этими	3	2
434	или в	3	2
435	в качестве	2	2
436	же и	2	2
437	для всех	1	2
438	конечно не	1	2
439	с нею	2	2
440	языка а	5	2
441	является не	2	2
442	мышления и	1	2
443	уже с	1	2
444	а ведь	1	2
445	не так	2	2
446	себе в	1	2
447	ведь это	1	2
448	сами по	2	2
449	с этими	1	2
450	только с	1	2
451	и а	1	2
452	каждый из	3	2
453	как такового	6	2
454	или ином	1	2
455	имеет и	1	2
456	и прежде	3	2
457	мы возьмем	1	2
458	и др	3	2
459	вещь и	1	2
460	между значением	1	2
461	смысла и	2	2
462	как системы	1	2
463	если даже	1	2
464	и многие	2	2
465	что из	1	2
466	совершенно не	4	2
467	вместе с	6	2
468	и особенно	1	2
469	относиться к	1	2
470	на эту	1	2
471	это за	1	2
472	в тех	2	2
473	л в	1	2
474	данное время	1	2
475	с историей	1	2
476	имеет значение	2	2
477	при таком	1	2
478	в данное	1	2
479	собственно говоря	1	2
480	еще более	5	2
481	язык не	1	2
482	или не	1	2
483	в системе	1	2
484	от всякого	2	2
485	слово в	2	2
486	системы а	2	2
487	из этого	2	2
488	в действительности	1	2
489	могут как	1	2
490	случае если	1	2
491	которых не	1	1
492	эти функции	2	1
493	говоря о	1	1
494	слова которые	1	1
495	одним из	1	1
496	к их	1	1
497	же как	3	1
498	сам по	3	1
499	дело обстоит	2	1
500	но тем	1	1
501	самый предмет	2	1
502	тем же	3	1
503	здесь и	4	1
504	в чисто	1	1
505	характерное для	1	1
506	к другому	2	1
507	речи на	1	1
508	и до	3	1
509	должна быть	5	1
510	собственном смысле	1	1
511	и больше	1	1
512	когда это	1	1
513	иметь место	1	1
514	равнодушен к	1	1
515	при выработке	1	1
516	их и	1	1
517	языка с	1	1
518	и была	1	1
519	и теоретические	1	1
520	а больше	1	1
521	мы имеем	1	1
522	статьи в	1	1
523	и входит	1	1
524	и раньше	1	1
525	относится и	2	1
526	пока только	1	1
527	этот был	1	1
528	в учении	2	1
529	термина и	1	1
530	этом условии	1	1
531	требует от	1	1
532	конечно и	1	1
533	и заставляет	1	1
534	общения в	3	1
535	понятия в	2	1
536	является такой	1	1
537	он был	2	1
538	на них	1	1
539	столь же	2	1
540	время в	1	1
541	что его	1	1
542	так если	1	1
543	с его	11	1
544	сознания а	1	1
545	некоторые другие	1	1
546	для чего-то	1	1
547	различия между	1	1
548	учении о	1	1
549	то он	1	1
550	мы будем	1	1
551	на язык	2	1
552	смысле мы	1	1
553	что язык	1	1
554	не входит	3	1
555	формалисты вообще	1	1
556	не говорят	1	1
557	таком положении	1	1
558	этой проблеме	1	1
559	отношение к	2	1
560	ни стало	2	1
561	науки о	2	1
562	иной но	1	1
563	его развития	1	1
564	во что	1	1
565	что во	1	1
566	оказывается не	1	1
567	если она	1	1
568	как в	4	1
569	что именно	2	1
570	дает нам	1	1
571	с их	1	1
572	более и	1	1
573	каком-нибудь определенном	1	1
574	чтобы можно	1	1
575	смысле то	1	1
576	звук в	3	1
577	а каждый	2	1
578	случае уже	1	1
579	даже просто	1	1
580	всякое вообще	1	1
581	всего как	1	1
582	мало ли	1	1
583	это определение	1	1
584	поэтому и	1	1
585	вещи но	1	1
586	не приходится	3	1
587	смыслу в	1	1
588	в литературном	1	1
589	что это	3	1
590	формализма и	2	1
591	думать что	1	1
592	ни одна	2	1
593	речи но	2	1
594	им в	1	1
595	только содержания	1	1
596	чтобы продвинуться	1	1
597	язык что	1	1
598	если он	1	1
599	смыслом и	1	1
600	не могла	1	1
601	так сказать	3	1
602	а вовсе	1	1
603	мы их	1	1
604	не следует	4	1
605	только потому	1	1
606	в первых	1	1
607	в нем	13	1
608	все те	1	1
609	этим целым	1	1
610	и еще	1	1
611	же язык	1	1
612	и никаким	1	1
613	его значением	1	1
614	конечно такое	1	1
615	из виду	1	1
616	значения но	1	1
617	для понимания	6	1
618	или вовсе	2	1
619	мы например	1	1
620	на этом	2	1
621	всех своих	1	1
622	мы устанавливаем	1	1
623	тут не	1	1
624	и литературы	1	1
625	могла бы	1	1
626	же не	1	1
627	пусть и	2	1
628	в другом	1	1
629	области гуманитарных	1	1
630	и чтобы	1	1
631	времени и	2	1
632	говорить не	2	1
633	или если	1	1
634	который и	1	1
635	это не	2	1
636	на почве	9	1
637	он есть	1	1
638	должен был	2	1
639	ведь в	1	1
640	и положительно	1	1
641	кажется что	1	1
642	не чем	1	1
643	само собою	2	1
644	как общее	1	1
645	то как	1	1
646	от полноты	1	1
647	отказываться от	1	1
648	он действительно	1	1
649	место и	2	1
650	дела и	1	1
651	определений и	1	1
652	оно имеет	1	1
653	такой же	3	1
654	звуком и	5	1
655	если и	1	1
656	здесь впервые	1	1
657	уже несколько	1	1
658	что о	2	1
659	в узком	1	1
660	если можно	1	1
661	при попытках	1	1
662	функции знака	1	1
663	место в	3	1
664	языке но	1	1
665	является поэтому	1	1
666	логика и	1	1
667	и понятия	1	1
668	которые лежат	1	1
669	до последнего	1	1
670	и звук	2	1
671	самого смысла	1	1
672	для которых	1	1
673	конструкции между	1	1
674	иным как	1	1
675	слова вовсе	1	1
676	значения с	1	1
677	речи в	1	1
678	не тем	1	1
679	не могли	2	1
680	как от	1	1
681	не должно	1	1
682	тому чтобы	2	1
683	бы быть	1	1
684	основываться на	1	1
685	в иванова	1	1
686	случае в	1	1
687	принципов и	1	1
688	не раз	1	1
689	того если	1	1
690	но они	1	1
691	что эта	2	1
692	из тех	1	1
693	только здесь	1	1
694	и другое	2	1
695	только из	1	1
696	если в	3	1
697	что каждое	1	1
698	и именно	1	1
699	себе эти	2	1
700	какой бы	1	1
701	иметь в	1	1
702	языком и	2	1
703	чем не	1	1
704	все наши	1	1
705	например не	1	1
706	мы указали	1	1
707	никогда не	2	1
708	теоретической мысли	1	1
709	вообще существует	1	1
710	нее ведь	1	1
711	бы сказали	1	1
712	учения о	1	1
713	этих двух	2	1
714	во всей	2	1
715	на те	1	1
716	как не	1	1
717	и его	21	1
718	и теперь	4	1
719	бы по	1	1
720	этом отношении	7	1
721	можем говорить	1	1
722	смысле в	1	1
723	конкретным и	1	1
724	эти принципы	1	1
725	в общую	1	1
726	в основу	2	1
727	содержанию и	2	1
728	лежит в	1	1
729	только еще	1	1
730	должны быть	1	1
731	этого однако	1	1
732	от нее	4	1
733	слова с	1	1
734	в каждом	1	1
735	в работах	2	1
736	и безразлично	1	1
737	мы его	1	1
738	своим языком	1	1
739	слово не	1	1
740	же так	1	1
741	как один	1	1
742	всего этого	5	1
743	и пытается	1	1
744	самим собою	1	1
745	как система	1	1
746	в собственном	1	1
747	характер и	1	1
748	в средневековой	1	1
749	правильно но	1	1
750	иметь самостоятельное	1	1
751	в дальнейшем	4	1
752	они должны	2	1
753	безразличным и	1	1
754	литературы и	4	1
755	такие работы	1	1
756	поэтому мы	1	1
757	слово есть	2	1
758	с собой	1	1
759	и значимы	1	1
760	особенно в	3	1
761	каждого из	1	1
762	во многом	1	1
763	структуры как	1	1
764	самого понятия	1	1
765	представляют собою	1	1
766	со всем	1	1
767	был не	1	1
768	на что	1	1
769	выводы о	1	1
770	к языку	1	1
771	с ним	2	1
772	смысле и	1	1
773	образом в	1	1
774	находится в	2	1
775	и нужно	2	1
776	семантика и	1	1
777	в порядке	1	1
778	вот почему	1	1
779	и делается	1	1
780	и та	1	1
781	и являются	1	1
782	как ее	3	1
783	одного из	3	1
784	иное значение	1	1
785	последнего времени	1	1
786	речь то	1	1
787	вне всякой	1	1
788	языке как	4	1
789	тела не	1	1
790	о некоторых	1	1
791	с каким-нибудь	1	1
792	и во	1	1
793	о звуках	3	1
794	и всю	1	1
795	между тем	2	1
796	теперь уже	1	1
797	какой-нибудь другой	1	1
798	и хорошо	1	1
799	к установлению	1	1
800	же является	2	1
801	возьмем слово	1	1
802	именно тем	1	1
803	быть даже	2	1
804	язык в	2	1
805	что бы	1	1
806	в теории	4	1
807	конструкции то	1	1
808	языка мы	2	1
809	затруднения и	1	1
810	в другую	1	1
811	или более	2	1
812	и дело	1	1
813	одной из	1	1
814	этот вопрос	2	1
815	что даже	1	1
816	бы отрицать	1	1
817	в какой	3	1
818	но ни	1	1
819	то в	2	1
820	и так	1	1
821	самые разнообразные	1	1
822	то эти	1	1
823	здесь с	2	1
824	в литературоведении	1	1
825	все они	1	1
826	нужно понимать	2	1
827	и хочет	1	1
828	и конкретность	2	1
829	иванов и	1	1
830	вопроса о	2	1
831	даже вообще	1	1
832	от других	1	1
833	нового смысла	1	1
834	но для	1	1
835	насколько эти	1	1
836	звука в	5	1
837	и никаких	1	1
838	функции но	1	1
839	который как	1	1
840	речи может	1	1
841	в известной	2	1
842	слова в	3	1
843	и со	1	1
844	не для	1	1
845	содержание и	1	1
846	слово как	2	1
847	от тех	2	1
848	к ним	1	1
849	но что	1	1
850	именно этой	1	1
851	существовать в	1	1
852	ученого а	1	1
853	не обладает	1	1
854	о каком	3	1
855	к самому	1	1
856	знаком как	1	1
857	нужно было	2	1
858	со стороны	2	1
859	их разрешения	1	1
860	с другим	1	1
861	предполагает существование	1	1
862	именно в	5	1
863	здесь в	1	1
864	том как	1	1
865	в каких	2	1
866	являются только	2	1
867	здесь это	1	1
868	было и	2	1
869	и языковых	1	1
870	могут иметь	1	1
871	его из	2	1
872	говорит о	1	1
873	предметом который	1	1
874	он отличается	1	1
875	превращается в	2	1
876	от этого	3	1
877	а на	1	1
878	а наоборот	3	1
879	такового в	2	1
880	до конца	2	1
881	не на	1	1
882	весьма разнообразно	1	1
883	однако и	3	1
884	языка не	2	1
885	слов и	1	1
886	все время	6	1
887	слова слово	1	1
888	и относиться	1	1
889	представляется нам	1	1
890	этого можно	1	1
891	в речи	1	1
892	слишком грубым	1	1
893	все более	2	1
894	но оно	1	1
895	тенденций и	1	1
896	ни на	2	1
897	можно будет	2	1
898	к его	2	1
899	как это	2	1
900	нужно определить	1	1
901	какого-нибудь определенного	1	1
902	а так	1	1
903	к своему	1	1
904	свои положительные	1	1
905	в пределах	12	1
906	где же	1	1
907	а если	1	1
908	не частью	1	1
909	чем в	1	1
910	лежат в	1	1
911	как объект	1	1
912	это различие	1	1
913	оно входит	1	1
914	т е	26	1
915	ведь для	1	1
916	и другой	1	1
917	тонких и	1	1
918	поэтому когда	1	1
919	и хотели	1	1
920	и нет	1	1
921	путаница в	1	1
922	о его	1	1
923	ближе к	1	1
924	в смысле	1	1
925	под знаком	1	1
926	к другим	2	1
927	в более	1	1
928	многие из	1	1
929	мышления в	1	1
930	тем и	2	1
931	не отрицая	1	1
932	всякого мировоззрения	1	1
933	узком смысле	1	1
934	и выводить	1	1
935	который является	1	1
936	особого рода	1	1
937	лишь как	4	1
938	это может	1	1
939	возникает вопрос	1	1
940	и смысл	1	1
941	вообще в	1	1
942	его тем	1	1
943	фонемы и	1	1
944	они имеют	1	1
945	мысль в	1	1
946	наука о	1	1
947	же трудности	1	1
948	же в	1	1
949	иначе чем	1	1
950	ее только	1	1
951	значения в	2	1
952	была бы	3	1
953	речи и	3	1
954	этот самый	1	1
955	такое представление	2	1
956	какой мере	2	1
957	чем иным	1	1
958	его элементов	5	1
959	элемент самого	1	1
960	звук как	1	1
961	в литературе	1	1
962	сказать так	1	1
963	ее в	2	1
964	как таковое	4	1
965	то оно	1	1
966	и эта	1	1
967	к этому	4	1
968	можно назвать	1	1
969	они не	4	1
