N	2gram	Ircho_Kome_3	Istorich
216	в нее	1	2
217	так и	4	2
218	но все	4	2
219	же не	1	2
220	известно что	1	2
221	ни в	10	2
222	вовсе не	4	2
223	с тем	4	2
224	со своими	1	2
225	и для	4	2
226	о первой	1	2
227	после этого	2	2
228	такой же	1	2
229	не мог	2	2
230	точки зрения	4	2
231	это делает	1	2
232	на месте	3	2
233	на запах	1	2
234	в которых	5	2
235	над ними	1	2
236	друг другу	1	2
237	отправляется в	1	2
238	ему как	1	2
239	случае в	1	2
240	в то	6	2
241	не имеет	3	2
242	дочери и	1	2
243	относится к	1	2
244	я теперь	1	2
245	ли это	1	2
246	детей в	1	2
247	женщина не	1	2
248	что отец	8	2
249	как только	1	2
250	в самых	1	2
251	на это	3	2
252	и это	2	2
253	я тебя	1	2
254	и о	2	2
255	роль в	2	2
256	дом мы	1	2
257	в другом	2	2
258	с собой	1	2
259	не с	2	2
260	одного из	3	2
261	после того	1	2
262	и что	6	2
263	за это	1	2
264	в силу	2	2
265	а также	2	2
266	там же	1	2
267	должно было	3	2
268	между тем	2	2
269	все время	2	2
270	дело с	3	2
271	сына в	1	2
272	к отцу	2	2
273	у тебя	2	2
274	а после	1	2
275	с одной	3	2
276	что не	3	2
277	а то	1	2
278	мы знаем	2	2
279	себе в	3	2
280	всяком случае	3	2
281	в одном	2	2
282	этим же	1	2
283	на девушку	1	2
284	только на	1	2
285	и даже	3	2
286	даже не	3	2
287	после смерти	1	2
288	не было	2	2
289	одной стороны	3	2
290	не видит	1	2
291	нет никаких	2	2
292	и потому	1	2
293	но этот	1	2
294	дом к	1	2
295	в тех	1	2
296	да и	1	2
297	с тобой	1	2
298	ко мне	1	2
299	можно сказать	1	2
300	если не	3	2
301	из дома	5	2
302	что там	1	2
303	своего дома	1	2
304	молодых людей	1	2
305	то не	1	2
306	за него	1	2
307	дом он	1	2
308	не дает	4	2
309	ты не	1	2
310	нет ничего	2	2
311	его дочери	2	2
312	сообщает о	1	2
313	совершенно не	2	2
314	отношению к	3	2
315	жизни и	1	2
316	своего мужа	1	2
317	во всяком	3	2
318	она была	2	1
319	начинается с	1	1
320	пределах этой	1	1
321	а из	1	1
322	самом деле	6	1
323	ясно что	6	1
324	они стали	1	1
325	не хочет	5	1
326	в город	1	1
327	и героям	1	1
328	и до	1	1
329	из всех	2	1
330	а уж	1	1
331	мы не	2	1
332	нас важно	1	1
333	же ты	1	1
334	человека и	2	1
335	принадлежит к	1	1
336	весь дом	1	1
337	к началу	3	1
338	нет ли	1	1
339	ты был	1	1
340	не успела	1	1
341	свой дом	1	1
342	которые он	1	1
343	на них	3	1
344	между собой	4	1
345	столь же	3	1
346	что его	5	1
347	остановиться подробнее	1	1
348	нищим и	1	1
349	другой пример	1	1
350	из сторон	1	1
351	но как	1	1
352	к которой	1	1
353	действия и	1	1
354	со всеми	1	1
355	остается то	1	1
356	к ним	3	1
357	ответ на	1	1
358	в новом	1	1
359	тут же	4	1
360	друга и	1	1
361	нет и	4	1
362	то обстоятельство	2	1
363	можно отнести	1	1
364	к сожалению	1	1
365	отнюдь не	4	1
366	выясняется что	2	1
367	к браку	1	1
368	более чем	5	1
369	трудно сказать	1	1
370	если она	1	1
371	общего с	1	1
372	от до	1	1
373	это был	1	1
374	ухода из	2	1
375	все остальные	2	1
376	перед нами	1	1
377	еще больше	3	1
378	брака и	1	1
379	иначе обстоит	2	1
380	к этой	2	1
381	не сам	1	1
382	к свадьбе	3	1
383	говорят о	1	1
384	вопрос почему	1	1
385	и тебе	1	1
386	бы не	2	1
387	право на	1	1
388	см выше	1	1
389	говорить с	1	1
390	друг от	1	1
391	и те	1	1
392	на то	3	1
393	человек не	1	1
394	больше всего	1	1
395	ли для	1	1
396	видеть в	1	1
397	в первую	1	1
398	моменты которые	1	1
399	не как	2	1
400	возвращение к	2	1
401	том чтобы	1	1
402	его от	2	1
403	подобно тому	1	1
404	и по	1	1
405	этому вопросу	1	1
406	человека в	2	1
407	от нее	3	1
408	по своему	3	1
409	не находятся	1	1
410	не будет	2	1
411	в состоянии	1	1
412	ним в	1	1
413	если ты	1	1
414	в мире	2	1
415	об этом	7	1
416	женщину в	1	1
417	в жены	5	1
418	а как	2	1
419	с другими	2	1
420	в и	2	1
421	собирать на	1	1
422	подходит к	1	1
423	в боях	1	1
424	не известна	1	1
425	и тем	1	1
426	входной двери	1	1
427	одной из	3	1
428	по всему	3	1
429	от отца	2	1
430	мне то	1	1
431	ни одной	2	1
432	соответствии с	1	1
433	стороны мужа	1	1
434	чем в	3	1
435	он меня	1	1
436	очень важный	1	1
437	этим в	1	1
438	над его	2	1
439	чего они	1	1
440	перед собой	1	1
441	и видит	1	1
442	нас теперь	1	1
443	но если	3	1
444	в своей	5	1
445	этой связи	2	1
446	в следующем	1	1
447	с точки	3	1
448	любовь и	1	1
449	вышел из	1	1
450	она у	1	1
451	с дочерью	3	1
452	выходит из	2	1
453	для данного	1	1
454	которые в	1	1
455	принимает уродливые	1	1
456	с мужем	1	1
457	как можно	1	1
458	называет его	1	1
459	сам он	2	1
460	за меня	1	1
461	вплоть до	2	1
462	как из	2	1
463	самого начала	4	1
464	ее отца	1	1
465	того как	1	1
466	почти во	1	1
467	и остается	1	1
468	только до	1	1
469	отец с	1	1
470	но вместе	1	1
471	замуж за	1	1
472	о них	1	1
473	на которых	1	1
474	заслуживает внимания	1	1
475	то чего	1	1
476	больше чем	2	1
477	находятся в	1	1
478	она уже	1	1
479	стало ясно	1	1
480	на себе	1	1
481	меня и	1	1
482	во всем	1	1
483	до того	2	1
484	один шаг	2	1
485	перед ним	3	1
486	обстоятельство что	2	1
487	в семью	1	1
488	нет ни	2	1
489	этом еще	1	1
490	два момента	1	1
491	указывает на	1	1
492	и тот	3	1
493	что при	1	1
494	если же	2	1
495	ничего общего	1	1
496	живет на	1	1
497	и поэтому	4	1
498	приходит к	1	1
499	всегда или	1	1
500	от друга	1	1
501	свою очередь	6	1
502	меня в	1	1
503	вид что	1	1
504	в ее	3	1
505	здесь также	1	1
506	где взять	1	1
507	и этим	3	1
508	в себя	1	1
509	с самого	4	1
510	и сам	5	1
511	он так	3	1
512	состояли из	1	1
513	в образе	2	1
514	чтобы дать	1	1
515	людям и	1	1
516	можно было	2	1
517	меч и	2	1
518	есть также	1	1
519	по тому	2	1
520	отца или	1	1
521	его обстоятельства	1	1
522	и всякого	1	1
523	он сам	1	1
524	для этого	1	1
525	супружеских отношений	1	1
526	с ним	5	1
527	должна бы	1	1
528	впрочем для	1	1
529	и та	1	1
530	к одной	2	1
531	за пределами	2	1
532	никак не	1	1
533	восходит к	1	1
534	мы понимаем	1	1
535	гораздо чаще	1	1
536	в согласии	1	1
537	тем как	1	1
538	те моменты	1	1
539	из своего	3	1
540	к входной	1	1
541	и только	1	1
542	стал искать	1	1
543	пьян и	1	1
544	где происходит	1	1
545	указывающих на	1	1
546	предполагать что	1	1
547	несколько иначе	2	1
548	другой когда	1	1
549	законный брак	1	1
550	тех пор	3	1
551	по городу	1	1
552	тот же	2	1
553	как нет	1	1
554	хотя бы	4	1
555	пор не	2	1
556	на несколько	1	1
557	ему и	2	1
558	который в	3	1
559	ссылкой на	1	1
560	важный для	1	1
561	на брак	2	1
562	по этому	1	1
563	нам возможность	1	1
564	вполне возможно	2	1
565	ночи и	1	1
566	обо всем	1	1
567	конечно не	3	1
568	не входит	1	1
569	уже в	2	1
570	в большинстве	1	1
571	же из	1	1
572	в нашей	1	1
573	в начале	3	1
574	ее из	1	1
575	с отцом	2	1
576	тебе в	2	1
577	вопрос где	1	1
578	каким образом	1	1
579	предположение что	1	1
580	не стал	1	1
581	попавший к	1	1
582	к своим	1	1
583	свою дочь	1	1
584	жену и	1	1
585	одно из	1	1
586	и их	1	1
587	более ранние	1	1
588	пока не	1	1
589	ты должен	1	1
590	руки и	1	1
591	обычно не	1	1
592	мы находим	1	1
593	ты меня	1	1
594	спустя много	1	1
595	себя от	2	1
596	создателей и	1	1
597	и следующий	1	1
598	о прибытии	1	1
599	явно не	1	1
600	от того	2	1
601	брак с	2	1
602	ее на	1	1
603	чаще однако	1	1
604	видно и	1	1
605	мать она	1	1
606	ней и	1	1
607	или иначе	2	1
608	нас в	1	1
609	что человек	1	1
610	стороны он	1	1
611	и между	1	1
612	с другом	1	1
613	такое же	2	1
614	с сыном	1	1
615	себя и	2	1
616	говорит о	1	1
617	однако в	4	1
618	близко к	1	1
619	этого персонажа	1	1
620	в соответствии	1	1
621	а на	2	1
622	которые не	1	1
623	на этот	3	1
624	это сообщение	1	1
625	чем за	1	1
626	ничем не	4	1
627	жизнь в	1	1
628	мужа и	1	1
629	о чем	7	1
630	мы остановимся	1	1
631	лет после	1	1
632	что мы	2	1
633	хотя он	1	1
634	под влиянием	2	1
635	в описании	1	1
636	с двумя	1	1
637	в руках	1	1
638	мог быть	1	1
639	сравним с	1	1
640	дело к	1	1
641	сына а	1	1
642	других случаях	1	1
643	никаких препятствий	1	1
644	кто это	1	1
645	этой работы	1	1
646	к себе	5	1
647	друга в	1	1
648	а так	1	1
649	к своему	2	1
650	обратил внимание	1	1
651	находит в	1	1
652	для создания	1	1
653	ли ты	1	1
654	делают это	1	1
655	так или	2	1
656	ей и	1	1
657	тому как	1	1
658	как бы	3	1
659	целый год	1	1
660	образом на	1	1
661	кто из	2	1
662	уродливые формы	1	1
663	друг с	1	1
664	сам не	1	1
665	исходя из	2	1
666	с этой	3	1
667	и тому	1	1
668	в основном	1	1
669	только для	2	1
670	о его	2	1
671	все это	5	1
672	думают что	1	1
673	к вопросу	1	1
674	она должна	1	1
675	предпосылки что	1	1
676	брата в	1	1
677	по целому	1	1
678	отношений и	1	1
679	войти в	1	1
680	человек и	1	1
681	обращается к	3	1
682	на которой	1	1
683	это может	1	1
684	разве только	1	1
685	причем здесь	1	1
686	сын и	1	1
687	которой мы	2	1
688	все они	1	1
689	обстоит дело	2	1
690	здесь правда	1	1
691	на фоне	1	1
692	не знает	3	1
693	была бы	1	1
694	бы его	1	1
695	из этого	2	1
696	шаг до	1	1
697	на своем	1	1
698	но еще	1	1
699	это предположение	1	1
700	и эта	1	1
701	это в	2	1
702	я могу	1	1
703	женщину с	1	1
704	как на	1	1
705	в таком	2	1
706	этой точки	1	1
707	том числе	1	1
