N	2gram	Potebnia_M_3	FransuaR
241	к самому	1	2
242	здесь только	3	2
243	именно в	3	2
244	и образов	1	2
245	а не	15	2
246	его как	1	2
247	нигде не	1	2
248	в человеке	3	2
249	может стать	2	2
250	по своему	2	2
251	в данном	1	2
252	этот образ	4	2
253	или в	3	2
254	в результате	1	2
255	о котором	1	2
256	в силах	1	2
257	и как	5	2
258	с ним	6	2
259	ни было	1	2
260	почти ничего	1	2
261	собственное имя	1	2
262	бы оно	1	2
263	в свое	2	2
264	есть то	2	2
265	нас не	1	2
266	однако по	1	2
267	во всяком	1	2
268	и наиболее	1	1
269	отношения к	1	1
270	одним из	1	1
271	до него	1	1
272	человека и	5	1
273	переходит к	1	1
274	как его	1	1
275	в такой	1	1
276	сам по	5	1
277	самом деле	2	1
278	тех же	1	1
279	это и	2	1
280	в приведенном	2	1
281	вряд ли	1	1
282	в первом	3	1
283	должна быть	1	1
284	едва ли	1	1
285	с таким	2	1
286	во-первых потому	1	1
287	по его	1	1
288	его не	1	1
289	а как	2	1
290	но нигде	1	1
291	в первый	1	1
292	он как	2	1
293	есть нечто	4	1
294	время как	1	1
295	принадлежит к	1	1
296	бы ни	3	1
297	ему в	2	1
298	явление не	1	1
299	не остается	1	1
300	всех сторон	1	1
301	он сам	1	1
302	именно эти	2	1
303	быть в	1	1
304	души есть	1	1
305	жизни с	1	1
306	только после	1	1
307	не без	1	1
308	сказать и	1	1
309	к движению	1	1
310	в ее	2	1
311	человек при	1	1
312	но не	7	1
313	в новом	2	1
314	тогда как	2	1
315	себе и	1	1
316	отличие от	1	1
317	удаленные друг	1	1
318	жизни все	1	1
319	друг от	1	1
320	за пределы	2	1
321	что они	2	1
322	в настоящем	1	1
323	что хотя	2	1
324	в истории	1	1
325	приходит на	1	1
326	его на	1	1
327	что именно	4	1
328	некоторое время	1	1
329	все остальные	3	1
330	все же	2	1
331	в страну	1	1
332	образом они	1	1
333	имеет в	1	1
334	увидим что	1	1
335	ни одно	1	1
336	что слово	7	1
337	в самом	8	1
338	назначению а	1	1
339	может достигнуть	1	1
340	связь ее	1	1
341	тому же	1	1
342	образом те	1	1
343	самым и	1	1
344	думать что	5	1
345	еще один	1	1
346	человеке и	2	1
347	от простого	1	1
348	в образы	2	1
349	но на	1	1
350	не могла	2	1
351	человек не	2	1
352	в первых	1	1
353	время и	2	1
354	к миру	1	1
355	после этого	1	1
356	ряд их	1	1
357	всем своем	1	1
358	не как	2	1
359	том чтобы	2	1
360	где каждая	1	1
361	том же	2	1
362	в каждом	3	1
363	смысле в	2	1
364	того насколько	2	1
365	не будет	3	1
366	часть его	2	1
367	и иметь	1	1
368	где нет	1	1
369	что мир	1	1
370	в совершенно	1	1
371	таком же	1	1
372	говорить не	1	1
373	не нашел	2	1
374	в строго	1	1
375	есть тот	1	1
376	форму и	1	1
377	в свой	2	1
378	данное нами	1	1
379	и тем	5	1
380	данном случае	1	1
381	видеть и	1	1
382	в жизни	1	1
383	все слова	1	1
384	этого не	3	1
385	с тем	7	1
386	в слове	32	1
387	оно имеет	3	1
388	с такой	1	1
389	наука в	1	1
390	понятия и	2	1
391	на первый	1	1
392	и при	4	1
393	дает направление	1	1
394	которую мы	1	1
395	мысль и	1	1
396	неразрывно связано	1	1
397	как все	1	1
398	и без	7	1
399	в котором	4	1
400	мы называем	1	1
401	мысли и	2	1
402	знаем что	1	1
403	что я	5	1
404	были уже	1	1
405	стало быть	1	1
406	в силу	3	1
407	не будем	1	1
408	тела затем	1	1
409	которые в	1	1
410	речи в	1	1
411	в корне	1	1
412	уже сказали	1	1
413	и наоборот	4	1
414	по себе	16	1
415	даже в	2	1
416	при помощи	1	1
417	существует для	3	1
418	перед собою	2	1
419	человека есть	1	1
420	она не	2	1
421	на котором	2	1
422	нем же	1	1
423	ее с	1	1
424	не имел	1	1
425	на него	3	1
426	и искусство	1	1
427	отделяется от	1	1
428	если ему	1	1
429	проникать в	1	1
430	того и	1	1
431	с одним	1	1
432	своей природе	1	1
433	более что	1	1
434	с самым	1	1
435	это слово	4	1
436	так например	2	1
437	связи с	2	1
438	не находим	1	1
439	мы бы	1	1
440	в сознании	15	1
441	не принадлежит	1	1
442	уже и	1	1
443	что на	1	1
444	ему не	2	1
445	может показаться	1	1
446	у меня	2	1
447	растением и	1	1
448	наоборот одно	1	1
449	начиная с	1	1
450	не могут	5	1
451	встречается в	1	1
452	есть только	5	1
453	в других	2	1
454	его за	1	1
455	сверху и	1	1
456	смерти и	1	1
457	отвлеченное и	1	1
458	с такою	1	1
459	ли что	1	1
460	ничего общего	2	1
461	от той	1	1
462	мы привели	1	1
463	и самое	2	1
464	своего развития	1	1
465	и о	2	1
466	значения и	1	1
467	от друга	1	1
468	происходит и	1	1
469	связи со	1	1
470	здесь не	1	1
471	в буквальном	2	1
472	и получает	2	1
473	мысль о	5	1
474	ею в	1	1
475	так в	2	1
476	и когда	1	1
477	котором мы	2	1
478	времени и	1	1
479	не с	1	1
480	на которую	1	1
481	эту идею	1	1
482	от большого	1	1
483	без основания	1	1
484	слова ни	1	1
485	об этом	2	1
486	образом в	3	1
487	но здесь	1	1
488	в таком	3	1
489	каждый раз	2	1
490	именно потому	1	1
491	было не	1	1
492	на все	2	1
493	поэтому уже	1	1
494	и та	2	1
495	и что	10	1
496	первоначального замысла	1	1
497	в глаза	1	1
498	я могу	1	1
499	его жизни	2	1
500	от своего	1	1
501	в которое	1	1
502	но только	2	1
503	там же	6	1
504	образом мы	1	1
505	все в	2	1
506	принуждены будем	1	1
507	во-вторых потому	1	1
508	от них	2	1
509	этому поводу	1	1
510	доказывая что	1	1
511	подлежит сомнению	1	1
512	природы и	2	1
513	от одного	1	1
514	в другой	1	1
515	ее содержание	1	1
516	них в	1	1
517	в ту	1	1
518	но она	1	1
519	ее деятельности	1	1
520	по содержанию	2	1
521	есть такой	1	1
522	в двух	1	1
523	что только	6	1
524	образов и	2	1
525	как простое	1	1
526	есть для	5	1
527	дает еще	1	1
528	во всем	1	1
529	словом и	5	1
530	целого и	1	1
531	еще и	1	1
532	и после	2	1
533	он уже	1	1
534	который в	1	1
535	между тем	9	1
536	на которые	1	1
537	себя в	1	1
538	так что	7	1
539	всех ее	1	1
540	на такой	1	1
541	если мы	1	1
542	а напротив	2	1
543	его лице	1	1
544	чем они	1	1
545	в виде	2	1
546	еще одну	1	1
547	но самое	1	1
548	что по	2	1
549	здесь же	1	1
550	в народной	1	1
551	одни черты	1	1
552	или даже	1	1
553	его и	1	1
554	души но	1	1
555	одно из	5	1
556	при нем	1	1
557	бы совершенно	1	1
558	в известной	1	1
559	от другого	3	1
560	слова в	7	1
561	прибавить что	3	1
562	но более	1	1
563	к ним	1	1
564	и бесконечно	1	1
565	не говорит	1	1
566	явлений в	1	1
567	известных нам	1	1
568	чтобы показать	1	1
569	но эти	1	1
570	и даже	2	1
571	и человека	1	1
572	как у	1	1
573	что человек	2	1
574	на этот	1	1
575	нельзя сказать	3	1
576	по своим	1	1
577	мысли об	2	1
578	предмета чтобы	1	1
579	такое же	3	1
580	мы еще	1	1
581	по всей	1	1
582	к ее	1	1
583	вещь и	1	1
584	себе то	1	1
585	притом не	2	1
586	смысле оно	1	1
587	превращается в	1	1
588	самое слово	2	1
589	и непосредственно	1	1
590	один из	4	1
591	самое произведение	1	1
592	и слово	6	1
593	как изображается	1	1
594	повторяется в	1	1
595	ее вовсе	1	1
596	но оно	6	1
597	связь с	3	1
598	него в	1	1
599	не были	2	1
600	эта идея	1	1
601	или по	1	1
602	есть такое	1	1
603	общего с	1	1
604	так называемая	1	1
605	с людьми	1	1
606	которое по	1	1
607	он говорит	2	1
608	нужно прибавить	2	1
609	этих словах	1	1
610	перехода от	1	1
611	и там	1	1
612	к образу	1	1
613	первом случае	2	1
614	в тот	1	1
615	для человека	4	1
616	многих других	1	1
617	бросается в	1	1
618	с этой	2	1
619	все особенности	1	1
620	слова и	5	1
621	еще раз	2	1
622	только для	1	1
623	природу и	1	1
624	и таким	1	1
625	между прочим	1	1
626	в начале	3	1
627	же самое	1	1
628	и бывшие	1	1
629	из ряда	1	1
630	например из	1	1
631	в одно	3	1
632	от человека	1	1
633	последним словом	1	1
634	и слова	2	1
635	обращается к	1	1
636	в речи	2	1
637	души в	1	1
638	от него	2	1
639	к ряду	1	1
640	тем более	4	1
641	на языке	1	1
642	от всего	3	1
643	указывает на	6	1
644	образ в	2	1
645	в системе	2	1
646	чем же	1	1
647	может и	1	1
648	но эта	1	1
649	как ряд	1	1
650	между ними	1	1
651	сказать что	5	1
652	нет но	1	1
653	в последнем	3	1
654	формы его	1	1
655	ней то	1	1
656	чтобы найти	1	1
657	в каком	5	1
658	заметить что	3	1
659	ее в	1	1
660	как на	5	1
661	которая не	2	1
