N	2gram	Propp_Isto_6	Komedia
122	но если	1	3
123	том как	3	3
124	себе в	4	3
125	на месте	1	3
126	тем не	1	3
127	их в	3	3
128	к ним	1	3
129	не имеет	2	3
130	никогда не	13	3
131	ничего не	2	3
132	он так	1	3
133	с полным	1	3
134	обращается к	2	3
135	одного из	1	3
136	должно было	1	3
137	одной из	1	3
138	с одной	7	3
139	что не	2	3
140	не так	2	3
141	всяком случае	2	3
142	мы можем	7	3
143	отношению к	2	3
144	в других	4	3
145	и даже	1	3
146	даже не	1	3
147	перед ним	1	3
148	на этот	1	3
149	один из	3	3
150	в частности	3	3
151	не может	6	3
152	одной стороны	7	3
153	как бы	4	3
154	с этой	2	3
155	в целом	1	3
156	из себя	1	3
157	бы он	1	3
158	не знает	1	3
159	дело с	1	3
160	все что	4	3
161	во всяком	2	3
162	отношения к	1	2
163	так я	1	2
164	такое же	1	2
165	здесь и	2	2
166	из его	2	2
167	его не	2	2
168	мы не	6	2
169	время как	3	2
170	представление о	9	2
171	не совсем	1	2
172	можно предполагать	1	2
173	и он	4	2
174	пребывания в	1	2
175	но при	2	2
176	и на	12	2
177	во всех	1	2
178	он говорит	1	2
179	отличие от	1	2
180	что они	2	2
181	как в	6	2
182	стороны и	2	2
183	что касается	2	2
184	целый ряд	2	2
185	и хотя	2	2
186	так или	1	2
187	раз в	1	2
188	после чего	6	2
189	если он	3	2
190	и если	1	2
191	на его	4	2
192	после этого	4	2
193	в силу	1	2
194	чтобы в	1	2
195	людей и	2	2
196	человека в	2	2
197	а затем	1	2
198	в мире	1	2
199	не с	1	2
200	а как	1	2
201	это не	4	2
202	ни одной	2	2
203	над его	1	2
204	остается в	1	2
205	этой связи	1	2
206	в котором	1	2
207	из которой	1	2
208	начиная от	2	2
209	сам себя	1	2
210	в одном	3	2
211	того кто	1	2
212	сам он	1	2
213	тому что	1	2
214	она не	3	2
215	что с	1	2
216	в основе	1	2
217	больше чем	1	2
218	к концу	3	2
219	в области	1	2
220	в руки	2	2
221	одним из	1	2
222	нет ни	2	2
223	он бы	1	2
224	все еще	1	2
225	и это	8	2
226	как мы	4	2
227	и о	1	2
228	здесь не	2	2
229	то время	3	2
230	в образе	10	2
231	можно было	2	2
232	особый интерес	1	2
233	наряду с	3	2
234	по тому	1	2
235	хотя это	1	2
236	а также	4	2
237	в другом	1	2
238	на вопрос	1	2
239	брак с	1	2
240	аналогии с	1	2
241	между тем	1	2
242	речь шла	1	2
243	все время	2	2
244	не как	1	2
245	могло быть	2	2
246	пор не	1	2
247	должен быть	1	2
248	и ее	3	2
249	в качестве	3	2
250	уже в	1	2
251	если мы	1	2
252	мы знаем	2	2
253	был бы	1	2
254	при всей	1	2
255	они будут	1	2
256	от того	3	2
257	к одной	1	2
258	или иначе	1	2
259	не было	3	2
260	а на	1	2
261	что мы	2	2
262	под влиянием	1	2
263	он и	2	2
264	из которых	3	2
265	не отличаются	1	2
266	к своему	3	2
267	не могут	1	2
268	по существу	1	2
269	в уже	2	2
270	много лет	1	2
271	этом случае	6	2
272	о его	1	2
273	видно что	2	2
274	выходит из	1	2
275	чем к	1	2
276	за нее	1	2
277	иначе обстоит	1	2
278	обстоит дело	1	2
279	е в	2	2
280	не будет	5	2
281	между ними	1	2
282	другой стороны	8	2
283	равно как	1	2
284	из этого	3	2
285	в свое	2	2
286	к этой	1	2
287	в своих	3	2
288	это в	1	2
289	в таком	1	2
290	например в	7	1
291	по адресу	1	1
292	половое общение	2	1
293	знает о	1	1
294	за которым	1	1
295	свете продолжает	1	1
296	к другому	1	1
297	и остальные	1	1
298	и до	2	1
299	в зависимости	1	1
300	ней нет	2	1
301	если я	1	1
302	мы имеем	14	1
303	отец он	1	1
304	и наш	1	1
305	вопрос о	3	1
306	именно к	1	1
307	этом не	1	1
308	хозяина в	1	1
309	они были	1	1
310	зависимости от	2	1
311	нет больше	1	1
312	первый план	2	1
313	все эти	8	1
314	думая что	1	1
315	только после	1	1
316	но не	2	1
317	но как	4	1
318	заметим что	1	1
319	должны были	2	1
320	на девушку	1	1
321	вышел из	1	1
322	относится к	2	1
323	которые не	1	1
324	в истории	1	1
325	трудно сказать	1	1
326	не видно	1	1
327	в одной	2	1
328	независимо от	3	1
329	по содержанию	1	1
330	город в	1	1
331	перед нами	2	1
332	на земле	4	1
333	как уже	1	1
334	и как	2	1
335	и наконец	3	1
336	поздно и	1	1
337	более или	1	1
338	от этого	3	1
339	в этот	1	1
340	общение с	1	1
341	его роль	1	1
342	за это	1	1
343	из этих	4	1
344	процесс образования	1	1
345	связанного с	1	1
346	у служанки	1	1
347	им в	1	1
348	имеем в	4	1
349	и те	2	1
350	в случае	1	1
351	свою принадлежность	1	1
352	т д	8	1
353	чтобы они	2	1
354	из нашего	1	1
355	и почему	1	1
356	в первую	1	1
357	что девушку	1	1
358	к одному	1	1
359	оно могло	1	1
360	и решил	2	1
361	принадлежат к	1	1
362	на этом	1	1
363	что все	1	1
364	же не	2	1
365	них не	1	1
366	обоих случаях	1	1
367	которого не	1	1
368	образом если	1	1
369	известно что	2	1
370	город где	1	1
371	в свой	1	1
372	а позднее	1	1
373	на большой	1	1
374	приходит в	2	1
375	нам по	1	1
376	и тем	4	1
377	в огонь	1	1
378	чаще всего	5	1
379	чтобы проследить	1	1
380	в это	4	1
381	его и	1	1
382	же образом	1	1
383	от которого	1	1
384	он является	1	1
385	нет в	3	1
386	убежден в	1	1
387	соответствии с	1	1
388	по названию	1	1
389	не всегда	4	1
390	когда я	1	1
391	совершенно особый	1	1
392	а потом	2	1
393	бога и	1	1
394	такой же	3	1
395	одно из	1	1
396	достаточной степени	1	1
397	от своего	1	1
398	при изучении	1	1
399	против меня	1	1
400	таким же	3	1
401	победу а	1	1
402	человеком и	2	1
403	прийти к	1	1
404	не столько	1	1
405	не от	1	1
406	семейных отношений	2	1
407	знаем что	2	1
408	что я	1	1
409	образом и	2	1
410	которые в	2	1
411	но он	2	1
412	обращение к	1	1
413	на того	1	1
414	он увидел	1	1
415	и под	3	1
416	от более	1	1
417	и вся	1	1
418	для брака	1	1
419	причем здесь	1	1
420	некоторых случаях	2	1
421	случае в	1	1
422	на три	1	1
423	ее не	3	1
424	в обоих	1	1
425	свое время	1	1
426	того как	3	1
427	к этим	1	1
428	греческой литературе	1	1
429	не могло	2	1
430	на котором	3	1
431	и по	4	1
432	наряду со	1	1
433	по своей	1	1
434	меня и	3	1
435	и глаза	1	1
436	со своим	1	1
437	представлений в	1	1
438	что на	1	1
439	ли это	1	1
440	с другом	1	1
441	похожи на	1	1
442	отделенном от	1	1
443	бог и	1	1
444	детей в	1	1
445	выход из	1	1
446	могут быть	3	1
447	похож на	1	1
448	как только	3	1
449	числе и	1	1
450	полным правом	1	1
451	замуж за	1	1
452	что при	2	1
453	здесь мы	4	1
454	пример как	1	1
455	в греческом	2	1
456	того самого	1	1
457	живет на	2	1
458	подобно тому	1	1
459	приходит к	3	1
460	на помощь	1	1
461	меня в	3	1
462	и сами	1	1
463	он отправляется	1	1
464	что там	2	1
465	и от	3	1
466	и нашел	1	1
467	и может	1	1
468	и когда	1	1
469	его были	1	1
470	в живых	1	1
471	что у	2	1
472	не объясняет	1	1
473	с собой	2	1
474	те же	1	1
475	ты не	1	1
476	живет в	2	1
477	этим в	2	1
478	когда в	2	1
479	любовь там	1	1
480	это только	1	1
481	могла быть	1	1
482	жизнь и	1	1
483	несколько в	1	1
484	для этого	1	1
485	стремление к	1	1
486	теперь и	1	1
487	идет здесь	1	1
488	держа в	1	1
489	сводится к	2	1
490	язык и	1	1
491	никак не	1	1
492	и призывает	1	1
493	что рожденный	1	1
494	после того	2	1
495	все его	1	1
496	там же	3	1
497	восходит к	1	1
498	три раза	1	1
499	но ничего	1	1
500	от них	1	1
501	ее на	2	1
502	в греческой	3	1
503	в середине	1	1
504	он его	1	1
505	в описании	1	1
506	указывающих на	1	1
507	из видов	1	1
508	же ему	1	1
509	что здесь	3	1
510	хорошо известно	1	1
511	но так	3	1
512	на которой	1	1
513	мы видим	5	1
514	менее в	1	1
515	с появлением	6	1
516	ли он	1	1
517	только в	5	1
518	дом он	2	1
519	ребенка а	1	1
520	по этому	1	1
521	которая была	1	1
522	человека с	1	1
523	с двумя	1	1
524	его рождением	1	1
525	эти события	1	1
526	рассказывает о	1	1
527	в ином	6	1
528	и других	3	1
529	его имени	2	1
530	не стал	1	1
531	уже нет	1	1
532	на своего	1	1
533	сочувствия к	1	1
534	жену и	1	1
535	к мысли	1	1
536	заключить что	1	1
537	пока не	2	1
538	на одном	1	1
539	может служить	1	1
540	этого на	1	1
541	как его	1	1
542	не случайно	1	1
543	в некоторых	2	1
544	и никогда	1	1
545	существо и	2	1
546	этим же	1	1
547	принадлежность к	1	1
548	что изменилось	1	1
549	известных нам	1	1
550	мы сравним	1	1
551	где в	1	1
552	но вместе	1	1
553	них в	1	1
554	стороны он	3	1
555	а именно	9	1
556	после смерти	2	1
557	с той	1	1
558	а с	2	1
559	показывает что	3	1
560	превращается в	7	1
561	он только	1	1
562	на которых	1	1
563	предположение о	1	1
564	однако и	1	1
565	если этот	1	1
566	проследить как	1	1
567	на время	1	1
568	как ни	1	1
569	так называемых	1	1
570	мы находим	2	1
571	этой же	1	1
572	в городе	2	1
573	или на	1	1
574	тысячи людей	1	1
575	других случаях	1	1
576	относятся к	1	1
577	не удается	1	1
578	ii этот	1	1
579	чем на	1	1
580	видит в	1	1
581	прибыв в	1	1
582	лицом к	1	1
583	вот я	1	1
584	не удалось	1	1
585	он заметил	1	1
586	тому как	1	1
587	в тех	3	1
588	и там	6	1
589	некоторое время	1	1
590	быть только	2	1
591	эту мысль	1	1
592	в мир	1	1
593	девушку в	1	1
594	друг с	1	1
595	что между	4	1
596	еще раз	1	1
597	что из	2	1
598	можно сказать	2	1
599	в так	1	1
600	ступени на	1	1
601	думают что	1	1
602	в достаточной	1	1
603	другой и	1	1
604	под названием	2	1
605	как отец	1	1
606	перед собой	1	1
607	еще одна	1	1
608	создания образа	1	1
609	или в	3	1
610	что кто-то	1	1
611	своего дома	1	1
612	о котором	2	1
613	своей собственной	1	1
614	молодых людей	1	1
615	то не	1	1
616	на первый	3	1
617	для нас	2	1
618	или менее	1	1
619	же что	1	1
620	это может	1	1
621	у них	4	1
622	в этих	2	1
623	не должен	1	1
624	мог быть	1	1
625	превратился в	3	1
626	но вот	2	1
627	к лицу	1	1
628	от ее	1	1
629	городов и	1	1
630	к женщине	1	1
631	сказать что	3	1
632	и только	3	1
633	это на	1	1
634	почему он	1	1
635	последняя ступень	1	1
636	можем заключить	1	1
637	однако нет	1	1
638	на своем	4	1
639	детей или	1	1
640	его разрешения	1	1
641	из более	1	1
642	жизни и	2	1
643	пути к	1	1
644	но еще	1	1
645	и эта	3	1
646	я могу	2	1
647	предполагают что	1	1
648	во сне	3	1
649	как на	3	1
650	этой точки	1	1
651	том числе	1	1
652	они не	3	1
