N	2gram	Bakhtin_Pr_1	Problema
166	сказать и	3	3
167	в ее	4	3
168	которые не	1	3
169	помнить что	3	3
170	в действительности	1	3
171	вещи но	1	3
172	что это	2	3
173	но он	1	3
174	но ведь	1	3
175	как оно	1	3
176	из указанных	1	3
177	да и	3	3
178	но именно	1	3
179	он не	3	3
180	именно то	1	3
181	и чисто	1	3
182	его от	1	3
183	что все	2	3
184	действительности в	2	3
185	в предмете	4	3
186	о которых	2	3
187	как и	7	3
188	и уже	1	3
189	несмотря на	3	3
190	на этот	1	3
191	нисколько не	1	3
192	в этих	2	3
193	точки зрения	8	3
194	с точки	6	3
195	в которых	1	3
196	бы мы	1	3
197	дело в	2	3
198	в самой	2	3
199	или как	3	3
200	и его	16	3
201	однако это	1	3
202	к тому	1	3
203	что оно	2	3
204	можно было	4	3
205	ясно что	3	3
206	мы в	3	3
207	не на	5	3
208	но отнюдь	7	3
209	искусства и	3	3
210	другими словами	2	3
211	настоящее время	1	3
212	к нему	10	3
213	тем или	1	3
214	и во	2	3
215	во всей	1	3
216	и следовательно	1	3
217	что здесь	1	3
218	мы увидим	3	3
219	именно на	1	3
220	уже не	1	3
221	об его	1	3
222	из них	1	3
223	сами по	1	3
224	случае не	2	3
225	уже и	1	3
226	до сих	1	3
227	с другой	7	3
228	здесь в	2	3
229	а наоборот	1	3
230	оно не	3	3
231	что не	4	3
232	нужно сказать	1	3
233	и менее	1	3
234	быть и	1	3
235	сих пор	1	3
236	но для	1	3
237	не больше	3	3
238	в настоящее	1	3
239	хотя бы	4	3
240	с ним	5	3
241	хотя в	1	3
242	мы говорим	1	3
243	может и	4	3
244	другой стороны	4	3
245	есть и	1	3
246	себе не	2	3
247	в искусстве	12	3
248	то на	1	2
249	например в	3	2
250	для построения	1	2
251	мы здесь	4	2
252	и потому	4	2
253	в первом	1	2
254	в определенный	2	2
255	едва ли	3	2
256	из подполья	1	2
257	мы имеем	2	2
258	и ничего	1	2
259	науки и	1	2
260	мы называем	1	2
261	что иное	1	2
262	на себя	1	2
263	собою и	1	2
264	иное как	1	2
265	говоря уже	1	2
266	с его	2	2
267	то он	1	2
268	мы будем	3	2
269	его во	1	2
270	нет и	3	2
271	то или	2	2
272	кроме того	3	2
273	есть его	3	2
274	в которой	1	2
275	вопроса о	3	2
276	его момент	1	2
277	вообще не	7	2
278	он должен	2	2
279	и может	1	2
280	и с	17	2
281	это было	1	2
282	с другими	3	2
283	понять его	4	2
284	вещи а	1	2
285	для них	1	2
286	нашего исследования	1	2
287	в общей	1	2
288	должно быть	5	2
289	на первый	2	2
290	но если	1	2
291	и при	2	2
292	не как	1	2
293	образом и	1	2
294	которые в	1	2
295	однако в	1	2
296	же мы	1	2
297	на один	1	2
298	таких случаях	1	2
299	в таких	2	2
300	она не	2	2
301	не имеет	9	2
302	что их	1	2
303	следовательно и	1	2
304	не о	1	2
305	можем говорить	2	2
306	в области	11	2
307	не могут	2	2
308	могут быть	5	2
309	себе все	1	2
310	без всякого	1	2
311	подобно тому	1	2
312	мы наблюдаем	1	2
313	отнесенность к	1	2
314	особенно в	2	2
315	здесь нет	2	2
316	и всегда	1	2
317	это только	1	2
318	на что	1	2
319	смысле и	1	2
320	из других	1	2
321	часто и	1	2
322	и должно	3	2
323	нас в	1	2
324	того или	2	2
325	между тем	7	2
326	все время	1	2
327	может иметь	5	2
328	в него	2	2
329	предмета и	2	2
330	том как	2	2
331	не имеющих	1	2
332	со всеми	3	2
333	не можем	2	2
334	для него	1	2
335	есть та	1	2
336	не для	1	2
337	с этими	1	2
338	как его	3	2
339	но что	1	2
340	как такового	3	2
341	есть выражение	2	2
342	момент в	1	2
343	а эта	1	2
344	или иначе	1	2
345	и нельзя	1	2
346	человека а	1	2
347	которых мы	4	2
348	она является	1	2
349	его как	3	2
350	никакой действительности	1	2
351	вместе с	1	2
352	и особенно	1	2
353	без всякой	2	2
354	направление в	1	2
355	который мы	1	2
356	тому как	1	2
357	есть как	1	2
358	по существу	2	2
359	не будем	3	2
360	известной степени	4	2
361	и часто	1	2
362	в результате	1	2
363	этой действительности	1	2
364	чтобы его	2	2
365	только что	1	2
366	этой области	2	2
367	от всех	4	2
368	к его	2	2
369	или иного	2	2
370	не что	1	2
371	себя как	5	1
372	художественном произведении	5	1
373	а между	1	1
374	художественного произведения	11	1
375	его моментов	2	1
376	в объективном	1	1
377	все остальное	1	1
378	или жизни	1	1
379	других областей	1	1
380	ивана карамазова	2	1
381	не через	1	1
382	для науки	2	1
383	мало одного	1	1
384	определить как	2	1
385	в чисто	1	1
386	контекста в	1	1
387	проникает в	2	1
388	уже указывали	1	1
389	оно было	2	1
390	от которых	1	1
391	том какое	1	1
392	которое может	1	1
393	значение но	2	1
394	отношения к	6	1
395	из всех	1	1
396	оказался бы	1	1
397	ним расстаться	1	1
398	с теорией	1	1
399	которую мы	3	1
400	бы что	1	1
401	нам в	1	1
402	который был	1	1
403	время как	1	1
404	эстетики и	3	1
405	я не	2	1
406	понятие ни	1	1
407	конечно и	4	1
408	имеет дело	9	1
409	имеют место	2	1
410	которое в	1	1
411	мы ее	1	1
412	и самого	1	1
413	это направление	1	1
414	первый план	2	1
415	на их	1	1
416	бы то	3	1
417	события в	1	1
418	ли кто-нибудь	1	1
419	как таковая	1	1
420	но конечно	4	1
421	а следовательно	1	1
422	он может	2	1
423	в общем	1	1
424	бы ничего	2	1
425	или иное	2	1
426	преступление и	1	1
427	относится к	4	1
428	и эстетического	3	1
429	во что	1	1
430	только явление	1	1
431	и я	1	1
432	искусства не	3	1
433	дает нам	2	1
434	то чем	1	1
435	показать что	2	1
436	моментов а	1	1
437	все же	6	1
438	нас за	3	1
439	вопросом о	1	1
440	с понятием	1	1
441	есть ли	1	1
442	и систематического	1	1
443	предметом с	1	1
444	именно эта	1	1
445	не приходится	1	1
446	не знает	3	1
447	бы и	1	1
448	ни один	1	1
449	бы не	2	1
450	есть вещь	1	1
451	ни одна	2	1
452	им в	1	1
453	нами в	2	1
454	имеются только	1	1
455	к единству	5	1
456	и те	2	1
457	о других	1	1
458	если он	1	1
459	в наших	1	1
460	а вовсе	1	1
461	моментов то	1	1
462	что каждая	1	1
463	должна быть	4	1
464	момента в	2	1
465	эта последняя	1	1
466	не связан	1	1
467	этого вопроса	1	1
468	не к	6	1
469	ни были	1	1
470	предложения и	2	1
471	ни слово	1	1
472	можно даже	1	1
473	событие и	3	1
474	теперь еще	1	1
475	на этом	2	1
476	его можно	1	1
477	самого мышления	1	1
478	всего то	1	1
479	в нее	1	1
480	человека в	2	1
481	или слово	1	1
482	этом последнем	1	1
483	в одну	1	1
484	в каждом	2	1
485	связан с	1	1
486	то ни	3	1
487	они должны	1	1
488	в совершенно	1	1
489	другом случае	1	1
490	есть конечно	1	1
491	больше как	1	1
492	является конечно	2	1
493	лишь в	2	1
494	в художественном	20	1
495	и других	2	1
496	на протяжении	1	1
497	целью его	1	1
498	дальнейшем и	1	1
499	анализа в	1	1
500	может стать	3	1
501	и отдельные	1	1
502	на почве	3	1
503	моменты в	1	1
504	мы вообще	1	1
505	эти моменты	2	1
506	только оно	1	1
507	отражение в	1	1
508	мог бы	1	1
509	не чем	1	1
510	жизни человека	1	1
511	он является	1	1
512	нет в	1	1
513	нельзя только	1	1
514	всеми другими	1	1
515	и вся	2	1
516	и необходимое	1	1
517	зрения самого	2	1
518	потому и	1	1
519	и становится	7	1
520	только тем	1	1
521	нужно только	1	1
522	или точнее	2	1
523	вещь есть	1	1
524	мы конечно	1	1
525	и без	1	1
526	и движется	1	1
527	впрочем не	1	1
528	место в	8	1
529	произведение то	1	1
530	в известной	3	1
531	нему и	2	1
532	вопрос о	1	1
533	не путем	2	1
534	является только	1	1
535	на первой	1	1
536	поэтому в	2	1
537	если угодно	1	1
538	его мы	1	1
539	иным как	1	1
540	в смысловом	1	1
541	что никакой	1	1
542	т п	13	1
543	войти в	2	1
544	ни было	3	1
545	том и	1	1
546	природу и	3	1
547	том же	2	1
548	не должна	4	1
549	а имеются	1	1
550	для нее	8	1
551	указанных нами	2	1
552	что эта	2	1
553	случае мы	2	1
554	можем сказать	2	1
555	почти все	1	1
556	некоторых случаях	1	1
557	слова мы	1	1
558	вплоть до	1	1
559	не раз	1	1
560	его целом	5	1
561	о значении	4	1
562	иной раз	1	1
563	как о	1	1
564	случаях мы	1	1
565	если в	1	1
566	в процессе	1	1
567	в основе	5	1
568	так чтобы	1	1
569	чем она	1	1
570	образом в	1	1
571	эта внутренняя	1	1
572	чтобы стать	4	1
573	та или	1	1
574	отдельных актов	1	1
575	не их	1	1
576	слово и	2	1
577	правда в	1	1
578	как таковой	2	1
579	одна из	2	1
580	имеем дело	3	1
581	именно с	1	1
582	находятся в	1	1
583	этих двух	1	1
584	отрицательное отношение	1	1
585	возникают не	1	1
586	и творчески	1	1
587	этих проблем	1	1
588	нам важно	1	1
589	так например	1	1
590	этого предмета	1	1
591	только с	1	1
592	этом отношении	2	1
593	акт не	1	1
594	ему не	1	1
595	действительности то	1	1
596	как идею	1	1
597	представляется нам	2	1
598	очень часто	1	1
599	в момент	1	1
600	уже о	1	1
601	конкретное и	1	1
602	представления а	1	1
603	трудно и	1	1
604	должны быть	4	1
605	этого и	1	1
606	первом и	1	1
607	его с	1	1
608	того и	1	1
609	как человек	1	1
610	или действительностью	1	1
611	должен быть	2	1
612	можно и	2	1
613	стороны все	1	1
614	с ее	1	1
615	самим собою	2	1
616	могут и	1	1
617	ни стало	1	1
618	нами выше	2	1
619	или для	1	1
620	то время	1	1
621	в пределах	6	1
622	не возникает	1	1
623	идет речь	1	1
624	человека с	1	1
625	для познания	5	1
626	на нее	1	1
627	не с	4	1
628	с самим	2	1
629	базой для	2	1
630	глубоко и	1	1
631	известной мере	1	1
632	имеется в	1	1
633	момента и	1	1
634	которой можно	1	1
635	определенность есть	1	1
636	остановимся на	1	1
637	собою но	1	1
638	познания и	30	1
639	каждый раз	1	1
640	мы это	1	1
641	бояться того	1	1
642	в другом	2	1
643	себя не	1	1
644	основе своей	3	1
645	ее и	1	1
646	до известной	1	1
647	за последние	2	1
648	один момент	1	1
649	это в	1	1
650	во втором	1	1
651	эти два	1	1
652	явление в	1	1
653	не более	2	1
654	говорить и	2	1
655	выше в	2	1
656	что бы	1	1
657	нем и	2	1
658	слова для	1	1
659	и борьбы	1	1
660	в самый	1	1
661	познания в	1	1
662	ни к	2	1
663	и всего	1	1
664	содержания но	3	1
665	которое было	1	1
666	но с	3	1
667	историки литературы	1	1
668	этот вопрос	1	1
669	он совершенно	1	1
670	который в	1	1
671	очень многих	1	1
672	себя в	2	1
673	правда только	1	1
674	определения и	1	1
675	для всех	1	1
676	события и	2	1
677	есть чисто	6	1
678	конечно не	5	1
679	только чисто	1	1
680	у большинства	1	1
681	в нашей	2	1
682	в начале	2	1
683	анализа и	2	1
684	не дает	2	1
685	в душе	1	1
686	его и	1	1
687	мир в	2	1
688	котором можно	1	1
689	вырастает на	1	1
690	момента с	1	1
691	и навсегда	1	1
692	но всегда	1	1
693	ее не	1	1
694	друг друга	1	1
695	дело и	5	1
696	явлений в	1	1
697	образом не	1	1
698	значение только	1	1
699	роман есть	1	1
700	действительность можно	1	1
701	которые как	1	1
702	же деле	1	1
703	в свои	1	1
704	выходит за	1	1
705	определенный час	1	1
706	на ее	3	1
707	этим путем	1	1
708	понимают все	1	1
709	них в	1	1
710	форме и	2	1
711	мы еще	1	1
712	человеческого мышления	1	1
713	или о	1	1
714	личности героя	1	1
715	предмет и	1	1
716	оглядки на	2	1
717	в некоторых	2	1
718	притом не	1	1
719	действительность но	1	1
720	самом же	1	1
721	несколько примеров	1	1
722	с которым	1	1
723	человек в	2	1
724	иметь значение	1	1
725	была бы	2	1
726	в россии	2	1
727	произведение в	6	1
728	с предметом	2	1
729	решения вопроса	1	1
730	о содержании	1	1
731	к лицу	1	1
732	входить в	1	1
733	принципы и	1	1
734	с первого	1	1
735	к положительной	1	1
736	смысл который	1	1
737	свои права	1	1
738	его содержание	1	1
739	только его	3	1
740	в историю	1	1
741	из которых	2	1
742	к своему	2	1
743	нет а	2	1
744	без труда	1	1
745	и к	3	1
746	для искусства	1	1
747	может возникнуть	1	1
748	и начинает	1	1
749	совсем другой	1	1
750	его физической	1	1
751	образ и	1	1
752	слов в	1	1
753	для понимания	2	1
754	в процесс	1	1
755	других областях	2	1
756	какие угодно	1	1
757	мы сказали	1	1
758	ее нет	1	1
759	слова и	3	1
760	художественное произведение	8	1
761	притом вполне	1	1
762	является как	2	1
763	силу и	1	1
764	в смысле	1	1
765	самое существенное	1	1
766	здесь прежде	1	1
767	для выражения	1	1
768	понимать только	2	1
769	и от	3	1
770	о котором	2	1
771	которая в	1	1
772	от него	3	1
773	ведь есть	1	1
774	бы они	1	1
775	что по	1	1
776	но зато	2	1
777	при оценке	1	1
778	все они	5	1
779	есть уже	1	1
780	значения для	1	1
781	этом действительно	1	1
782	а белый	1	1
783	всего человека	2	1
784	но оно	1	1
785	в романе	4	1
786	только как	6	1
787	совершенно точное	1	1
788	алеши и	1	1
789	природой и	1	1
790	имеет место	5	1
791	чем иным	1	1
792	что под	1	1
793	есть то	1	1
794	не выходит	1	1
795	которые имеют	1	1
796	жизни и	1	1
797	но эти	1	1
798	к этой	1	1
799	и эта	2	1
800	это понятие	1	1
801	склонны понимать	1	1
802	в противоположность	1	1
803	всякой оглядки	1	1
804	к этому	2	1
805	которая не	1	1
