N	2gram	Tiupa_Anal_1	Istorich
401	и иных	1	1
402	уже потому	1	1
403	может иметь	2	1
404	персонажами в	1	1
405	мифах и	1	1
406	в этнографии	1	1
407	в частности	19	1
408	быть и	1	1
409	здесь совершенно	1	1
410	и одновременно	3	1
411	в двух	2	1
412	тот же	1	1
413	собой не	2	1
414	в какой	2	1
415	на природу	1	1
416	должен быть	6	1
417	это означает	3	1
418	который в	2	1
419	по этому	1	1
420	тот что	1	1
421	от женского	1	1
422	для всех	1	1
423	помимо этих	1	1
424	уже не	4	1
425	не можем	1	1
426	его эпизодов	1	1
427	только на	1	1
428	ничего нельзя	1	1
429	иной форме	1	1
430	свидетельствует о	2	1
431	от других	1	1
432	за ним	1	1
433	ни с	3	1
434	себе в	2	1
435	никто не	3	1
436	могло бы	1	1
437	как их	1	1
438	половой зрелости	1	1
439	вовсе не	2	1
440	из функций	1	1
441	друг друга	1	1
442	входят в	1	1
443	каждый из	2	1
444	следует понимать	1	1
445	один в	2	1
446	подлежит никакому	1	1
447	и сон	1	1
448	человека а	1	1
449	при всей	2	1
450	что не	3	1
451	к человеку	1	1
452	целым рядом	1	1
453	понимать как	2	1
454	своего рода	3	1
455	одну из	1	1
456	о чем	1	1
457	вокруг него	1	1
458	его по	1	1
459	и потому	2	1
460	человека к	4	1
461	требует от	1	1
462	не сами	1	1
463	по своему	1	1
464	данного рода	2	1
465	в той	8	1
466	друг с	1	1
467	ведет к	3	1
468	что же	2	1
469	ухода в	1	1
470	остается в	1	1
471	и внешне	1	1
472	исходя из	4	1
473	быть не	3	1
474	этого слова	7	1
475	с этой	1	1
476	к понятию	1	1
477	только для	2	1
478	затем уже	1	1
479	только одна	1	1
480	указать на	1	1
481	при таком	1	1
482	и представления	1	1
483	в результате	1	1
484	это как	2	1
485	чем является	1	1
486	инициации в	1	1
487	к зиме	1	1
488	особого рода	7	1
489	то о	1	1
490	все они	1	1
491	этом можно	1	1
492	по пути	1	1
493	же в	1	1
494	на части	1	1
495	в карты	1	1
496	к самому	1	1
497	его к	2	1
498	требует чтобы	1	1
499	в свою	1	1
500	она сама	1	1
501	связи и	1	1
502	из этого	1	1
503	в самом	6	1
504	героя в	2	1
505	и состоит	5	1
506	этой связи	1	1
507	также может	1	1
508	а может	1	1
509	то оно	1	1
510	и эта	1	1
511	в таком	3	1
512	и вновь	1	1
