N	2gram	Propp_Isto_6	PoTuStor
119	на первый	3	2
120	в своей	3	2
121	знаем что	2	2
122	находится на	2	2
123	и вся	1	2
124	этих трех	1	2
125	не менее	1	2
126	никогда не	13	2
127	сводится к	2	2
128	здесь же	4	2
129	что на	1	2
130	не могут	1	2
131	что оно	4	2
132	не будет	5	2
133	и этим	5	2
134	только то	2	2
135	по аналогии	1	2
136	для этого	1	2
137	с ним	8	2
138	находится в	1	2
139	о том	7	2
140	другими словами	3	2
141	аналогии с	1	2
142	для нас	2	2
143	ранних ступенях	2	2
144	что и	4	2
145	может иметь	2	2
146	один из	3	2
147	мы видим	5	2
148	что он	9	2
149	и действительно	3	2
150	поэтому и	1	2
151	всех его	2	2
152	есть в	1	2
153	если мы	1	2
154	и других	3	2
155	к ним	1	2
156	при всей	1	2
157	у него	7	2
158	оно не	1	2
159	что не	2	2
160	а на	1	2
161	на друга	1	2
162	что мы	2	2
163	в одно	2	2
164	в частности	3	2
165	так же	2	2
166	в мир	1	2
167	с этой	2	2
168	в свое	2	2
169	своей жизни	1	2
170	но это	4	2
171	и для	1	2
172	не существует	1	2
173	не удается	1	2
174	но зато	1	2
175	не есть	2	2
176	не знает	1	2
177	есть и	4	2
178	ее в	6	2
179	к этому	3	2
180	во сне	3	2
181	они не	3	2
182	с новыми	1	1
183	переносятся на	1	1
184	потом и	1	1
185	в движение	1	1
186	и то	3	1
187	заранее обречены	2	1
188	полагают что	1	1
189	и чрезвычайно	1	1
190	о перенесении	1	1
191	смерть в	1	1
192	что эти	2	1
193	не имеют	1	1
194	его не	2	1
195	со всех	1	1
196	мы имеем	14	1
197	что между	4	1
198	что если	1	1
199	мир не	2	1
200	вопрос о	3	1
201	на место	3	1
202	выходит из	1	1
203	нам в	1	1
204	оно есть	1	1
205	но даже	1	1
206	не совсем	1	1
207	же что	1	1
208	зависимости от	2	1
209	всех сторон	1	1
210	в ней	5	1
211	имеет по	1	1
212	а другие	1	1
213	он был	2	1
214	как один	1	1
215	первый план	2	1
216	чего оно	1	1
217	иное как	1	1
218	думая что	1	1
219	что его	1	1
220	основано на	1	1
221	но не	2	1
222	через некоторое	1	1
223	заметим что	1	1
224	вступают в	1	1
225	иногда и	1	1
226	мы сейчас	1	1
227	в свои	2	1
228	что они	2	1
229	нашего сознания	1	1
230	в море	1	1
231	первый взгляд	1	1
232	же с	1	1
233	дает нам	2	1
234	пути в	1	1
235	некоторое время	1	1
236	как нам	1	1
237	все же	8	1
238	однако не	1	1
239	в полном	1	1
240	хотя и	1	1
241	когда он	3	1
242	его к	1	1
243	увидим что	2	1
244	этой цели	1	1
245	есть ли	1	1
246	от этого	3	1
247	уже не	7	1
248	та же	3	1
249	ступени развития	1	1
250	ни один	1	1
251	а во-вторых	1	1
252	сказать о	1	1
253	видим и	1	1
254	как он	6	1
255	имеем в	4	1
256	сказал я	1	1
257	мотив и	1	1
258	на его	4	1
259	что она	3	1
260	главным образом	3	1
261	есть та	1	1
262	образом и	2	1
263	в мифах	4	1
264	борьбу с	1	1
265	только те	1	1
266	но вместе	1	1
267	свое время	1	1
268	из него	2	1
269	подобно тому	1	1
270	человека в	2	1
271	от нее	2	1
272	как они	1	1
273	этом нет	1	1
274	в мире	1	1
275	что никакого	1	1
276	на все	1	1
277	уже знаем	2	1
278	свою противоположность	1	1
279	в свой	1	1
280	на большой	1	1
281	которая была	1	1
282	поздно в	1	1
283	он является	1	1
284	в самую	1	1
285	с тем	4	1
286	как кажется	1	1
287	одна и	1	1
288	несмотря на	1	1
289	уже у	1	1
290	мир в	1	1
291	их на	1	1
292	здесь она	2	1
293	искать в	1	1
294	но если	1	1
295	от своего	1	1
296	что есть	1	1
297	быть именно	1	1
298	переносит в	2	1
299	на первых	1	1
300	семейных отношений	2	1
301	что я	1	1
302	нами до	1	1
303	к такой	1	1
304	выше мы	1	1
305	не будем	2	1
306	которые в	2	1
307	который всегда	1	1
308	на другую	2	1
309	есть еще	2	1
310	оно само	1	1
311	однако в	2	1
312	государство и	1	1
313	же мы	5	1
314	на один	1	1
315	можно ли	1	1
316	а иногда	1	1
317	можно указать	2	1
318	одна из	2	1
319	каждый день	1	1
320	к изучению	1	1
321	что иное	2	1
322	того чтобы	1	1
323	не имеет	2	1
324	это мы	2	1
325	ничего не	2	1
326	эта сторона	2	1
327	этих двух	1	1
328	в форму	2	1
329	пути и	1	1
330	мире и	1	1
331	к этим	1	1
332	уже и	1	1
333	самым важным	1	1
334	потом в	1	1
335	тела и	2	1
336	на противоположном	1	1
337	и социального	1	1
338	с другом	1	1
339	от того	3	1
340	предположение о	1	1
341	и такие	1	1
342	похож на	1	1
343	отличается от	2	1
344	должны быть	2	1
345	к тому	2	1
346	бы он	1	1
347	все попытки	1	1
348	что при	2	1
349	она не	3	1
350	он прежде	1	1
351	данном случае	3	1
352	только при	1	1
353	приводит к	1	1
354	и что	5	1
355	если они	3	1
356	и сам	2	1
357	в другом	1	1
358	можно было	2	1
359	отсюда и	1	1
360	еще в	3	1
361	это только	1	1
362	если бы	3	1
363	с чего	1	1
364	не попасть	1	1
365	о ней	1	1
366	и здесь	1	1
367	на вопрос	1	1
368	мифах и	1	1
369	эти два	2	1
370	на одном	1	1
371	отметить что	2	1
372	и можно	1	1
373	наконец в	1	1
374	в свете	1	1
375	все время	2	1
376	это приводит	1	1
377	к нему	1	1
378	что здесь	3	1
379	он что	1	1
380	но так	3	1
381	на другие	1	1
382	дело с	1	1
383	может оказаться	1	1
384	о смерти	9	1
385	бы ни	1	1
386	с одной	7	1
387	знакомых нам	1	1
388	в качестве	3	1
389	же и	1	1
390	уже в	1	1
391	и они	2	1
392	то и	2	1
393	оно в	1	1
394	а это	1	1
395	его и	1	1
396	не будут	2	1
397	пока не	2	1
398	вовсе не	2	1
399	в землю	1	1
400	ее не	3	1
401	этого на	1	1
402	как его	1	1
403	не случайно	1	1
404	случае не	1	1
405	заметить что	1	1
406	для того	1	1
407	уже совершенно	1	1
408	со стороны	3	1
409	именно тех	1	1
410	с другой	10	1
411	в лодке	1	1
412	эта работа	1	1
413	в свою	1	1
414	на неудачу	1	1
415	а с	2	1
416	месте и	1	1
417	в некоторых	2	1
418	связано с	4	1
419	у нас	5	1
420	одной стороны	7	1
421	на этот	1	1
422	зависит от	4	1
423	а не	2	1
424	своем месте	1	1
425	мужчин и	1	1
426	план выдвигается	1	1
427	но никогда	1	1
428	чем на	1	1
429	такие представления	1	1
430	не всегда	4	1
431	половой голод	1	1
432	становится ясным	1	1
433	в связи	1	1
434	связь с	11	1
435	этой же	1	1
436	имеет очень	1	1
437	он сохраняет	1	1
438	этот мотив	5	1
439	предположить что	3	1
440	в данном	3	1
441	он будет	1	1
442	тому как	1	1
443	от окружающей	1	1
444	что же	2	1
445	а потом	2	1
446	быть только	2	1
447	друг с	1	1
448	в уже	2	1
449	том смысле	1	1
450	сейчас же	1	1
451	несколько слов	1	1
452	о его	1	1
453	сон есть	1	1
454	которые были	1	1
455	под названием	2	1
456	в более	6	1
457	только одна	3	1
458	и часто	1	1
459	нет также	1	1
460	мы только	1	1
461	жизни индивида	1	1
462	это может	1	1
463	в эту	2	1
464	мы должны	2	1
465	на языке	1	1
466	только что	2	1
467	до меня	1	1
468	же в	1	1
469	слаб и	1	1
470	здесь только	1	1
471	а во	1	1
472	ii у	1	1
473	в точности	1	1
474	этап в	1	1
475	что такие	1	1
476	является и	3	1
477	обречены на	2	1
478	не что	1	1
479	на своем	4	1
480	на свет	1	1
481	в своих	3	1
482	этой точки	1	1
483	именно здесь	1	1
484	и эта	3	1
485	это в	1	1
486	как на	3	1
