N	2gram	Bakhtin_Pr_1	Narrotol
392	мировой литературы	2	1
393	в ее	1	1
394	него или	1	1
395	и само	2	1
396	и неуверенность	1	1
397	ведет к	1	1
398	и было	1	1
399	автора и	5	1
400	в один	2	1
401	нисколько не	2	1
402	диалог в	2	1
403	или точнее	1	1
404	не становится	5	1
405	в котором	2	1
406	с точки	15	1
407	и благодаря	2	1
408	не находит	1	1
409	в их	3	1
410	что вся	1	1
411	хоть одно	1	1
412	часто не	1	1
413	себе а	1	1
414	в которых	2	1
415	в авторском	3	1
416	что я	1	1
417	последовательность и	1	1
418	процесса и	1	1
419	мир и	6	1
420	точку зрения	4	1
421	но во	1	1
422	теми же	1	1
423	что было	3	1
424	жизни является	1	1
425	по крайней	2	1
426	на языке	2	1
427	мира на	1	1
428	ни было	4	1
429	человеческое сознание	1	1
430	к философскому	1	1
431	любовь к	1	1
432	даже в	2	1
433	окружающей действительности	2	1
434	тому что	2	1
435	к каждому	1	1
436	раз и	3	1
437	можно ли	1	1
438	так как	7	1
439	не раз	2	1
440	его личности	2	1
441	до известной	1	1
442	как можно	2	1
443	немало и	1	1
444	которые не	1	1
445	достигается не	1	1
446	было не	1	1
447	одновременно все	1	1
448	в единство	5	1
449	некоторых особенностей	1	1
450	и уже	3	1
451	этот тип	1	1
452	ними не	1	1
453	по своей	1	1
454	определения как	1	1
455	повествований и	1	1
456	как не	4	1
457	сознанием и	1	1
458	даже самая	1	1
459	только с	2	1
460	и делает	1	1
461	него уже	1	1
462	ему не	2	1
463	с другом	3	1
464	произведениях но	1	1
465	события но	1	1
466	и со	1	1
467	именно оно	1	1
468	в момент	1	1
469	не давая	1	1
470	могут быть	1	1
471	отличается от	2	1
472	не любил	1	1
473	об одном	1	1
474	содержание в	1	1
475	для такого	1	1
476	для его	3	1
477	для героя	2	1
478	подчеркнуть что	1	1
479	если же	2	1
480	остается актуальной	1	1
481	должен быть	1	1
482	как по	1	1
483	только то	3	1
484	условии что	1	1
485	слова а	2	1
486	как реализм	1	1
487	и сам	2	1
488	что каждый	1	1
489	переход к	1	1
490	он писал	3	1
491	наблюдение за	1	1
492	во второй	1	1
493	но у	2	1
494	с героем	1	1
495	не исчерпывается	2	1
496	является в	1	1
497	поэтому в	2	1
498	был не	1	1
499	из одного	4	1
500	взаимодействие и	1	1
501	как формы	1	1
502	видим не	1	1
503	не существовало	1	1
504	и здесь	3	1
505	не выступает	1	1
506	голоса в	2	1
507	утверждает что	1	1
508	появляется в	1	1
509	ее и	1	1
510	для нас	3	1
511	для толстого	1	1
512	в значительной	1	1
513	или наконец	1	1
514	к слову	1	1
515	во всех	5	1
516	будто он	1	1
517	деревенской жизни	1	1
518	творчества в	1	1
519	а потому	2	1
520	что и	5	1
521	крайней мере	2	1
522	это осознание	1	1
523	вслед за	1	1
524	в художественной	2	1
525	рассказа что	1	1
526	все время	1	1
527	к ней	1	1
528	звучит как	2	1
529	оно и	1	1
530	тот же	2	1
531	речь о	1	1
532	одной из	1	1
533	одного сознания	4	1
534	мы увидим	1	1
535	ли он	2	1
536	ходит по	1	1
537	даже если	1	1
538	бытия в	1	1
539	впрочем и	1	1
540	и оценку	1	1
541	на мир	8	1
542	со всеми	1	1
543	к одному	1	1
544	и фиксирует	1	1
545	прямо не	1	1
546	и у	4	1
547	уже в	5	1
548	ни одного	2	1
549	же авторского	1	1
550	кругозора ибо	1	1
551	героя с	2	1
552	первого лица	2	1
553	от других	1	1
554	у них	1	1
555	не из	2	1
556	другими людьми	1	1
557	плана в	1	1
558	участие в	1	1
559	на столе	1	1
560	внутренней жизни	1	1
561	или даже	2	1
562	может претендовать	1	1
563	произведения и	1	1
564	рассказа от	1	1
565	и гибель	1	1
566	бытия и	1	1
567	случае не	1	1
568	само по	2	1
569	своем кругозоре	1	1
570	и показывает	1	1
571	тем что	3	1
572	существенную роль	1	1
573	и всякий	1	1
574	рассказа не	1	1
575	новизна и	1	1
576	даже не	1	1
577	он живет	1	1
578	для героев	1	1
579	не поддается	1	1
580	его смерти	1	1
581	а именно	1	1
582	лица в	1	1
583	для этого	1	1
584	наконец в	2	1
585	а с	1	1
586	нового времени	1	1
587	что для	2	1
588	говорит о	1	1
589	на этот	2	1
590	стремится к	1	1
591	с большей	1	1
592	не на	3	1
593	его как	5	1
594	одну из	1	1
595	что обычно	1	1
596	и композиционно	1	1
597	его сознании	1	1
598	из многочисленных	1	1
599	там где	6	1
600	время оно	1	1
601	и слово	1	1
602	своей индивидуальности	1	1
603	сознание героя	1	1
604	проникновения в	1	1
605	именно поэтому	1	1
606	в творчестве	5	1
607	о себе	9	1
608	одно слово	1	1
609	так же	6	1
610	и потому	3	1
611	в рамках	2	1
612	в человеке	6	1
613	над ним	1	1
614	его слово	1	1
615	что за	1	1
616	наряду с	1	1
617	и мировой	1	1
618	есть на	1	1
619	в тех	1	1
620	о человеке	1	1
621	не можем	1	1
622	не сливаются	1	1
623	действительности как	1	1
624	материал для	1	1
625	слова и	1	1
626	думает о	1	1
627	голоса и	1	1
628	но это	5	1
629	при условии	1	1
630	все это	7	1
631	сознании героя	1	1
632	в книге	3	1
633	что позволяет	1	1
634	известной степени	1	1
635	которых он	1	1
636	не изображает	1	1
637	он видел	1	1
638	его собственными	1	1
639	не он	1	1
640	это первое	1	1
641	это он	1	1
642	сознания и	3	1
643	человек и	2	1
644	в голову	1	1
645	тем более	1	1
646	у которого	1	1
647	будто бы	1	1
648	все они	1	1
649	отношении к	2	1
650	его произведениях	2	1
651	своего голоса	1	1
652	от первого	2	1
653	не знает	1	1
654	была бы	2	1
655	впервые в	1	1
656	совершенно не	1	1
657	завершающего слова	1	1
658	него нет	1	1
659	самой своей	1	1
660	себе но	1	1
661	в искусстве	2	1
662	по поводу	1	1
663	к этому	2	1
664	точно так	2	1
665	они не	3	1
