N	2gram	Vygotskiy__6	Vladivir
111	отношение к	7	3
112	за пределы	1	3
113	что они	2	3
114	отнюдь не	1	3
115	как в	3	3
116	все же	2	3
117	в целом	3	3
118	он в	1	3
119	все эти	2	3
120	но на	2	3
121	едва ли	1	3
122	на его	3	3
123	не мог	1	3
124	во время	1	3
125	взгляд на	1	3
126	в лет	1	3
127	но это	2	3
128	и очень	1	3
129	раз и	2	3
130	в отношении	10	3
131	и притом	1	3
132	но только	2	3
133	таким образом	18	3
134	к тому	10	3
135	к его	2	3
136	жизнь и	1	3
137	и здесь	3	3
138	вся эта	1	3
139	конце концов	1	3
140	тот же	1	3
141	мы увидим	1	3
142	уже не	1	3
143	только на	2	3
144	в виде	1	3
145	с этими	1	3
146	но что	4	3
147	и из	1	3
148	с другой	2	3
149	только к	3	3
150	он даже	1	3
151	под влиянием	1	3
152	если не	1	3
153	в связи	2	3
154	вместе с	7	3
155	к своему	1	3
156	по своему	2	3
157	в начале	1	3
158	на одной	1	3
159	письма с	1	3
160	другой стороны	2	3
161	но этот	1	3
162	одним из	2	2
163	тех же	1	2
164	это и	3	2
165	и до	1	2
166	в меру	2	2
167	и за	1	2
168	той же	4	2
169	для своего	1	2
170	но даже	1	2
171	ему в	1	2
172	еще не	8	2
173	он сам	2	2
174	первый план	1	2
175	знаем что	4	2
176	в чем	6	2
177	к жизни	4	2
178	ответ на	1	2
179	нет и	1	2
180	один и	1	2
181	то обстоятельство	1	2
182	его на	1	2
183	как к	1	2
184	кто не	1	2
185	его к	1	2
186	конечно не	1	2
187	из этих	3	2
188	учение о	1	2
189	и тот	1	2
190	что она	1	2
191	при этом	3	2
192	в тот	1	2
193	и еще	1	2
194	на этом	4	2
195	что все	5	2
196	а по	3	2
197	было бы	9	2
198	известно что	2	2
199	ни в	1	2
200	в них	3	2
201	с тем	5	2
202	можно считать	1	2
203	на первый	1	2
204	точки зрения	13	2
205	что такое	3	2
206	это делает	1	2
207	что я	2	2
208	значение для	3	2
209	тем не	1	2
210	на всю	1	2
211	даже в	1	2
212	этой области	2	2
213	не менее	2	2
214	тем самым	8	2
215	что с	3	2
216	дело не	1	2
217	не по	3	2
218	к изучению	1	2
219	которого он	1	2
220	того чтобы	10	2
221	больше чем	3	2
222	и весь	1	2
223	всего на	1	2
224	раннем детстве	1	2
225	что на	4	2
226	в каком	1	2
227	обстоятельство что	1	2
228	в момент	1	2
229	для его	1	2
230	для того	8	2
231	на это	1	2
232	и о	1	2
233	то время	6	2
234	это мы	3	2
235	не столько	1	2
236	связи со	1	2
237	то как	1	2
238	ясно что	4	2
239	образом в	3	2
240	на все	1	2
241	но мы	3	2
242	с того	3	2
243	и который	1	2
244	и можно	1	2
245	этот момент	1	2
246	у одного	2	2
247	того что	24	2
248	интереса к	1	2
249	с ними	2	2
250	этот факт	2	2
251	то и	1	2
252	а это	3	2
253	не из	2	2
254	и других	7	2
255	из них	2	2
256	мы знаем	4	2
257	дальше в	1	2
258	тем что	8	2
259	в очень	1	2
260	и затем	1	2
261	только что	2	2
262	что мы	11	2
263	виде в	1	2
264	начиная с	1	2
265	с первого	1	2
266	в ответ	1	2
267	в тех	1	2
268	по существу	2	2
269	в это	1	2
270	этом и	1	2
271	в результате	1	2
272	особого рода	1	2
273	от него	2	2
274	тем более	1	2
275	мы должны	3	2
276	совершенно не	1	2
277	из этого	2	2
278	в самом	8	2
279	и это	1	2
280	в частности	4	2
281	как на	3	2
282	все что	1	2
283	совершенно другую	1	1
284	как известно	7	1
285	что отношение	3	1
286	не прямо	2	1
287	от научного	1	1
288	отношении к	3	1
289	а из	2	1
290	на самом	1	1
291	что когда	1	1
292	то в	5	1
293	чего не	3	1
294	особого исследования	1	1
295	видеть в	1	1
296	без влияния	1	1
297	отношения к	3	1
298	в их	3	1
299	в и	1	1
300	есть не	1	1
301	часто бывает	1	1
302	этом возрасте	3	1
303	детском возрасте	1	1
304	что если	2	1
305	к моему	1	1
306	что уже	2	1
307	ответить на	1	1
308	есть нечто	1	1
309	время как	5	1
310	то новое	1	1
311	что можно	1	1
312	его умственное	1	1
313	не способен	1	1
314	с большим	1	1
315	значительной мере	2	1
316	не нужно	1	1
317	иное как	1	1
318	в различных	1	1
319	во всех	4	1
320	близких и	1	1
321	итак мы	1	1
322	видели что	3	1
323	понятий но	2	1
324	с какими	1	1
325	явлений и	1	1
326	с трудом	1	1
327	по отношению	10	1
328	а и	2	1
329	него с	1	1
330	себе и	2	1
331	на вопрос	2	1
332	его развития	3	1
333	относится к	4	1
334	что во	1	1
335	с чисто	1	1
336	пути в	1	1
337	что как	1	1
338	мы имели	1	1
339	и хотя	1	1
340	поэтому он	2	1
341	не приходится	1	1
342	представляет собой	3	1
343	им в	1	1
344	целом однако	1	1
345	если он	2	1
346	нее и	1	1
347	в силу	17	1
348	новое и	1	1
349	и бесспорное	1	1
350	содержит в	1	1
351	одной и	3	1
352	говоря в	1	1
353	одно и	1	1
354	но все	1	1
355	том же	5	1
356	для всей	3	1
357	факт что	1	1
358	наилучшие условия	1	1
359	чего он	4	1
360	те же	3	1
361	знает что	1	1
362	заключается в	7	1
363	с другими	2	1
364	это не	5	1
365	ниже а	1	1
366	они по	1	1
367	умственное развитие	1	1
368	и тем	5	1
369	но уже	1	1
370	в высшей	2	1
371	если я	4	1
372	мы имеем	4	1
373	тому что	11	1
374	этим и	1	1
375	чем в	2	1
376	это совершенно	1	1
377	мы не	6	1
378	стороны с	1	1
379	и тогда	1	1
380	мало кто	1	1
381	остается в	2	1
382	в этих	2	1
383	а главное	1	1
384	таким же	1	1
385	заключать в	1	1
386	и без	1	1
387	где мы	1	1
388	но у	1	1
389	и навсегда	1	1
390	в первый	1	1
391	представление о	1	1
392	этого вопроса	2	1
393	на года	2	1
394	от его	1	1
395	вопрос о	5	1
396	возрасте не	1	1
397	действительность в	2	1
398	для объяснения	2	1
399	и той	3	1
400	нам в	1	1
401	без всяких	1	1
402	их в	1	1
403	том и	1	1
404	этом а	1	1
405	детьми в	1	1
406	не для	1	1
407	она не	2	1
408	общей проблемы	1	1
409	с теми	1	1
410	что ему	1	1
411	одной плоскости	1	1
412	что их	3	1
413	каждый день	1	1
414	не связанным	1	1
415	он еще	1	1
416	этим обстоятельством	1	1
417	что иное	1	1
418	не могло	2	1
419	нам и	1	1
420	он мог	2	1
421	только не	3	1
422	и сразу	1	1
423	для всех	2	1
424	нами раньше	1	1
425	одна из	1	1
426	вывод который	1	1
427	имеем дело	2	1
428	этих двух	1	1
429	вернее сказать	1	1
430	связи с	3	1
431	до того	3	1
432	только с	1	1
433	этом отношении	3	1
434	в области	6	1
435	не потому	1	1
436	детей в	1	1
437	очень часто	1	1
438	деятельности и	1	1
439	не могут	5	1
440	есть только	1	1
441	когда они	1	1
442	силу чего	4	1
443	же самое	6	1
444	слова с	1	1
445	в каждом	3	1
446	он никогда	1	1
447	этим самым	2	1
448	его научных	1	1
449	сегодня в	1	1
450	свою очередь	1	1
451	на другой	1	1
452	нами выше	2	1
453	может только	1	1
454	только то	3	1
455	с самого	7	1
456	этими представлениями	1	1
457	как с	2	1
458	и когда	1	1
459	он правда	1	1
460	эти факты	1	1
461	не с	2	1
462	этом первом	1	1
463	когда его	1	1
464	сказано выше	1	1
465	можно только	2	1
466	во второй	2	1
467	на высших	1	1
468	если бы	7	1
469	в настоящее	1	1
470	в разных	5	1
471	против этого	1	1
472	но отнюдь	1	1
473	образования и	1	1
474	уже сейчас	1	1
475	вот почему	2	1
476	внимание на	2	1
477	настоящее время	1	1
478	второй половине	1	1
479	не содержит	1	1
480	них совершенно	1	1
481	не стоит	1	1
482	в значительной	2	1
483	нас в	2	1
484	он с	2	1
485	связь между	4	1
486	и всю	1	1
487	тогда мы	2	1
488	которые мы	1	1
489	и во	1	1
490	интерес к	2	1
491	во всей	1	1
492	в другой	3	1
493	которые он	2	1
494	он только	1	1
495	не знаю	1	1
496	говорить только	1	1
497	условия для	1	1
498	столкнулся с	1	1
499	на которой	1	1
500	но с	2	1
501	оказалось что	1	1
502	не как	1	1
503	человека в	1	1
504	время когда	1	1
505	его жизнь	1	1
506	жизнь с	1	1
507	как нечто	1	1
508	которое мы	2	1
509	после нее	1	1
510	который в	1	1
511	между этими	4	1
512	жить и	1	1
513	вопрос об	1	1
514	нам возможность	1	1
515	с одной	1	1
516	к которой	2	1
517	самом деле	2	1
518	учесть и	1	1
519	раз в	3	1
520	ни одного	1	1
521	развития то	1	1
522	эти же	1	1
523	их как	1	1
524	к преподаванию	1	1
525	в известной	1	1
526	ту же	3	1
527	в одном	2	1
528	друг друга	4	1
529	мы можем	9	1
530	почему это	2	1
531	не просто	1	1
532	от того	10	1
533	в других	2	1
534	ближайшим образом	1	1
535	и только	3	1
536	и человека	2	1
537	влияние на	1	1
538	из главнейших	1	1
539	как у	1	1
540	именно в	4	1
541	которых мы	2	1
542	что тот	1	1
543	с той	1	1
544	далеко не	1	1
545	в свою	1	1
546	от общей	1	1
547	даже для	1	1
548	не прав	1	1
549	только через	1	1
550	говорит о	1	1
551	прежде всего	2	1
552	по тем	1	1
553	свою несостоятельность	1	1
554	одной стороны	1	1
555	которые не	1	1
556	до конца	3	1
557	а не	3	1
558	на весь	1	1
559	в руках	1	1
560	увидим в	1	1
561	если этот	1	1
562	о чем	1	1
563	без которых	1	1
564	о предметах	1	1
565	с помощью	13	1
566	долго и	1	1
567	между первым	1	1
568	раннего детства	1	1
569	понимания его	1	1
570	так же	15	1
571	в одной	4	1
572	только его	1	1
573	то можно	1	1
574	и иной	2	1
575	что понятие	1	1
576	перейти в	1	1
577	из которых	1	1
578	в данном	2	1
579	что за	1	1
580	который мы	4	1
581	она есть	1	1
582	с некоторыми	1	1
583	смысле этого	1	1
584	факты и	1	1
585	самого себя	1	1
586	в состоянии	4	1
587	и более	2	1
588	этого слова	2	1
589	с этой	2	1
590	что здесь	1	1
591	сейчас же	1	1
592	на пути	1	1
593	до которых	1	1
594	значение не	1	1
595	этих отношений	2	1
596	в основном	1	1
597	фактов в	1	1
598	обучения на	2	1
599	сила и	1	1
600	и того	4	1
601	из тех	1	1
602	с большой	1	1
603	в более	1	1
604	известной степени	2	1
605	ограничиться только	1	1
606	отношениях между	1	1
607	не существует	1	1
608	время его	1	1
609	структуре у	1	1
610	котором он	1	1
611	изучение одного	1	1
612	раз он	2	1
613	внешнюю действительность	1	1
614	это часто	1	1
615	у них	2	1
616	то о	1	1
617	бы в	3	1
618	на языке	1	1
619	ее в	2	1
620	хотя в	2	1
621	но вот	1	1
622	гораздо больше	1	1
623	нас на	1	1
624	это все	1	1
625	но если	4	1
626	между ними	7	1
627	привело к	1	1
628	с ней	3	1
629	скажем только	2	1
630	то здесь	1	1
631	дело с	2	1
632	одновременно и	1	1
633	не что	1	1
634	в заключение	1	1
635	историю развития	1	1
636	к другим	11	1
637	и другие	2	1
638	которые в	4	1
639	лет это	1	1
640	он часто	1	1
