N	2gram	Bakhtin_Pr_3	Psycholo
562	здесь с	1	1
563	с которыми	1	1
564	его жизнь	1	1
565	и событий	3	1
566	можно выразить	1	1
567	уже не	1	1
568	в начале	2	1
569	в сознании	2	1
570	за счет	1	1
571	вступает в	1	1
572	или даже	1	1
573	его из	1	1
574	и их	2	1
575	в землю	1	1
576	произведения и	1	1
577	как художник	1	1
578	каждый из	1	1
579	заметить что	1	1
580	в стихах	1	1
581	к той	1	1
582	смерти и	4	1
583	нет и	1	1
584	именно как	1	1
585	ней и	1	1
586	это особая	1	1
587	и т.п	31	1
588	имеет и	1	1
589	как у	5	1
590	герои и	1	1
591	на ее	2	1
592	связаны с	3	1
593	скажем что	1	1
594	существу мы	1	1
595	и образов	2	1
596	мы еще	3	1
597	и др	14	1
598	что не	1	1
599	что для	1	1
600	превращается в	1	1
601	весьма вероятно	1	1
602	не было	4	1
603	так это	1	1
604	его как	1	1
605	не то	3	1
606	речи и	1	1
607	мы встречаем	1	1
608	мы видели	2	1
609	все более	1	1
610	в комнате	1	1
611	ни на	1	1
612	его два	1	1
613	прямо сказать	1	1
614	ко всем	2	1
615	ошибемся если	1	1
616	мы говорим	1	1
617	б я	2	1
618	конечно не	4	1
619	смысле этого	2	1
620	применении к	1	1
621	совсем другой	1	1
622	чтобы заставить	1	1
623	во все	5	1
624	да и	2	1
625	для понимания	2	1
626	в очень	1	1
627	к проблеме	1	1
628	мы сказали	1	1
629	может служить	1	1
630	лучше и	1	1
631	и всех	1	1
632	повестей белкина	1	1
633	останавливаться на	1	1
634	обычной жизни	3	1
635	но это	3	1
636	или по	3	1
637	в смысле	2	1
638	это последнее	1	1
639	сознании и	1	1
640	здесь в	10	1
641	всего в	1	1
642	в следующей	1	1
643	сюжета и	1	1
644	как возможность	1	1
645	указать на	1	1
646	совершается в	1	1
647	этому мы	1	1
648	которая в	1	1
649	гораздо шире	1	1
650	души в	1	1
651	вот это	1	1
652	от всех	1	1
653	еще более	5	1
654	тем более	2	1
655	находим в	1	1
656	во вторую	1	1
657	мы одновременно	1	1
658	на улице	1	1
659	все они	1	1
660	во время	1	1
661	отношению ко	1	1
662	не способные	1	1
663	мы в	1	1
664	именно об	1	1
665	ее развития	1	1
666	человека то	1	1
667	нет ничего	2	1
668	с ними	1	1
669	они все	1	1
670	это на	1	1
671	равно как	1	1
672	на один	1	1
673	к его	1	1
674	по одному	1	1
675	для нашего	1	1
676	им не	1	1
677	отношению к	1	1
678	ко всему	1	1
679	острой и	2	1
680	к числу	1	1
681	предназначенный для	1	1
682	с высокой	1	1
683	можно назвать	2	1
684	во всяком	1	1
