N	2gram	Propp_Isto_7	Problemy
530	не совсем	2	1
531	но по	2	1
532	до них	1	1
533	как не	1	1
534	в некоторых	1	1
535	здесь не	2	1
536	данном случае	3	1
537	в особенности	2	1
538	него самого	1	1
539	с сего	1	1
540	но мы	1	1
541	то время	2	1
542	и может	1	1
543	собственно не	2	1
544	обращаясь к	1	1
545	его самого	1	1
546	ты такой	1	1
547	чтобы дать	1	1
548	во многом	1	1
549	до бесконечности	1	1
550	за этими	1	1
551	герою а	1	1
552	если бы	1	1
553	должны признать	1	1
554	он остается	1	1
555	но здесь	2	1
556	он а	1	1
557	ясно с	1	1
558	находится в	1	1
559	все дело	2	1
560	соединение с	1	1
561	и поэтому	1	1
562	никак не	1	1
563	героя не	1	1
564	после того	4	1
565	их на	2	1
566	так все	1	1
567	самому себе	1	1
568	это означало	1	1
569	должно было	2	1
570	все в	2	1
571	в приведенных	2	1
572	новое что	1	1
573	связь между	1	1
574	все на	1	1
575	и требует	1	1
576	от них	1	1
577	но очень	1	1
578	да в	1	1
579	во всей	1	1
580	не видел	1	1
581	и только	1	1
582	выше в	3	1
583	в середине	1	1
584	в ту	1	1
585	но она	1	1
586	и она	3	1
587	приносит с	3	1
588	происходит в	3	1
589	известно что	2	1
590	что здесь	7	1
591	как например	1	1
592	один из	7	1
593	но с	1	1
594	определяются не	1	1
595	сразу же	1	1
596	ее к	1	1
597	видели что	1	1
598	и дело	2	1
599	согласиться с	2	1
600	этот вопрос	2	1
601	первых слов	1	1
602	и часто	1	1
603	и действительно	1	1
604	герой все	2	1
605	и весьма	1	1
606	те которые	1	1
607	очень много	2	1
608	и кончая	1	1
609	бы ни	1	1
610	место из	1	1
611	с одной	5	1
612	же он	1	1
613	из которого	1	1
614	не входит	1	1
615	гл ii	1	1
616	то и	4	1
617	или не	1	1
618	героя с	1	1
619	на свое	2	1
620	еще одной	1	1
621	задача так	1	1
622	а то	1	1
623	или даже	2	1
624	в ином	12	1
625	превращаются в	1	1
626	ибо он	1	1
627	ответ на	6	1
628	характерно что	2	1
629	там на	2	1
630	других так	1	1
631	себе в	1	1
632	не для	1	1
633	среди которых	1	1
634	он мог	1	1
635	к той	1	1
636	ее на	4	1
637	деле и	1	1
638	в других	4	1
639	другой и	1	1
640	героя его	2	1
641	но из	1	1
642	и из	1	1
643	до сих	2	1
644	бы ты	1	1
645	и тех	1	1
646	по своим	3	1
647	а именно	6	1
648	на которые	1	1
649	мы еще	1	1
650	кто согласен	1	1
651	он продолжает	1	1
652	быть с	1	1
653	и их	1	1
654	превращается в	3	1
655	ей не	1	1
656	был в	2	1
657	у других	1	1
658	выше и	2	1
659	он отвечает	1	1
660	долго и	2	1
661	о чем	1	1
662	него не	1	1
663	что из	2	1
664	стоит в	2	1
665	если не	4	1
666	все более	1	1
667	но оно	2	1
668	человек в	1	1
669	о своих	1	1
670	и потому	1	1
671	да я	1	1
672	требует от	1	1
673	из которых	1	1
674	как если	1	1
675	мне на	1	1
676	он говорит	2	1
677	в данном	4	1
678	он ведет	1	1
679	что весь	1	1
680	того здесь	1	1
681	находятся в	1	1
682	некоторое время	1	1
683	и всей	1	1
684	выдерживает его	1	1
685	образом на	1	1
686	он начинает	1	1
687	имеет своего	2	1
688	этом случае	1	1
689	можно сказать	1	1
690	сих пор	3	1
691	в основном	2	1
692	с иным	1	1
693	ум и	1	1
694	вы говорите	1	1
695	дела в	1	1
696	при всем	1	1
697	отвечает на	1	1
698	еще одна	3	1
699	ли в	1	1
700	за руку	1	1
701	говорит теперь	2	1
702	своими товарищами	1	1
703	в другой	3	1
704	мысль о	1	1
705	общественный строй	1	1
706	в третьем	1	1
707	еще более	1	1
708	же в	1	1
709	нем и	1	1
710	но вот	2	1
711	здесь только	1	1
712	требует чтобы	1	1
713	может и	1	1
714	с ней	3	1
715	бесконечности и	1	1
716	они все	1	1
717	но этот	1	1
718	для героя	2	1
719	в свое	1	1
720	в непосредственной	1	1
721	в заключение	1	1
722	и другие	9	1
723	причем эти	1	1
724	и эта	2	1
725	к этому	2	1
726	как на	1	1
727	и вновь	1	1
