N	2gram	Bakhtin_Pr_5	DiskursI
206	в значительной	1	2
207	это было	2	2
208	на протяжении	5	2
209	и требует	1	2
210	и во	3	2
211	в форме	3	2
212	большей или	1	2
213	и ее	1	2
214	есть в	1	2
215	уже в	3	2
216	или даже	1	2
217	слова в	6	2
218	в одном	6	2
219	как его	3	2
220	никогда не	4	2
221	здесь в	2	2
222	к которому	1	2
223	чем он	1	2
224	героя и	10	2
225	в рассказе	2	2
226	о чем	1	2
227	произведение в	1	2
228	к его	1	2
229	из уст	1	2
230	что же	7	2
231	и было	1	2
232	в начале	3	2
233	к другим	2	2
234	или в	2	2
235	своей собственной	1	2
236	в повесть	1	2
237	и все	15	2
238	будто бы	2	2
239	или меньшей	1	2
240	может и	1	2
241	что даже	2	2
242	героя в	5	2
243	речи как	1	2
244	это в	2	2
245	к этому	1	2
246	неизменным на	1	1
247	нем нет	1	1
248	в обычном	2	1
249	чтобы не	2	1
250	сам по	2	1
251	и то	5	1
252	самом деле	10	1
253	на самом	9	1
254	указывающие на	1	1
255	и пришел	1	1
256	это и	3	1
257	а непосредственно	1	1
258	не хочет	2	1
259	и до	1	1
260	из его	2	1
261	обойтись без	3	1
262	этом направлении	1	1
263	той же	2	1
264	человеком и	1	1
265	правильного понимания	1	1
266	и само	1	1
267	и лицо	1	1
268	смысле можно	1	1
269	во внутреннем	4	1
270	говорить о	3	1
271	но она	1	1
272	я не	8	1
273	но уже	2	1
274	и завершающей	1	1
275	которое не	1	1
276	они были	1	1
277	событий и	1	1
278	степени как	1	1
279	явлениях а	1	1
280	меньшей степени	1	1
281	более глубокий	1	1
282	себе вопрос	1	1
283	на них	7	1
284	он сам	6	1
285	я на	1	1
286	не могу	3	1
287	и главное	1	1
288	ее к	1	1
289	оно в	1	1
290	не то	1	1
291	этот тон	3	1
292	герой не	2	1
293	себе и	7	1
294	тут же	1	1
295	нет и	4	1
296	что они	6	1
297	форме и	1	1
298	независимо от	1	1
299	сострадания и	1	1
300	делает с	1	1
301	в различные	1	1
302	обращения к	1	1
303	и точность	1	1
304	часто на	1	1
305	бы я	1	1
306	реальной действительности	1	1
307	я к	2	1
308	всего как	1	1
309	в непосредственной	1	1
310	речевого потока	1	1
311	чем теперь	2	1
312	в которой	2	1
313	бы и	2	1
314	что это	4	1
315	он в	4	1
316	имеет громадное	1	1
317	по преимуществу	1	1
318	говорит не	1	1
319	жизнь как	1	1
320	это такая	1	1
321	человек не	1	1
322	в общении	1	1
323	этот процесс	2	1
324	он не	13	1
325	с ней	1	1
326	литературных произведений	1	1
327	всех этих	2	1
328	чем у	1	1
329	к одному	3	1
330	собой не	2	1
331	из виду	1	1
332	к собственному	1	1
333	войти в	2	1
334	i в	1	1
335	свое время	1	1
336	вследствие своей	1	1
337	мы обратимся	1	1
338	одно и	3	1
339	и заключается	1	1
340	но все	4	1
341	введение в	1	1
342	совпадают с	1	1
343	и может	1	1
344	есть все	1	1
345	значение в	1	1
346	в мире	4	1
347	создает особый	1	1
348	не каждое	1	1
349	самим собой	7	1
350	на все	1	1
351	косвенной речи	1	1
352	с целью	1	1
353	и других	1	1
354	с другими	2	1
355	может стать	1	1
356	то все	2	1
357	этом смысле	3	1
358	приходит в	1	1
359	рассказчика и	5	1
360	оно стремится	3	1
361	стоит на	1	1
362	здесь это	1	1
363	в жизни	2	1
364	событиях но	1	1
365	с этой	2	1
366	с тем	3	1
367	в слове	6	1
368	которой он	3	1
369	мы видели	2	1
370	фигурирует в	1	1
371	строгом смысле	1	1
372	мы не	1	1
373	слова и	11	1
374	как таковой	1	1
375	не мог	3	1
376	в этих	2	1
377	во время	5	1
378	бы на	1	1
379	к правде	2	1
380	дошли до	1	1
381	и при	1	1
382	или точнее	1	1
383	что такое	1	1
384	таким же	1	1
385	а как	2	1
386	с точки	2	1
387	нельзя понять	1	1
388	поэтому в	1	1
389	которые в	1	1
390	его к	3	1
391	тем не	1	1
392	и эти	1	1
393	и более	1	1
394	том и	1	1
395	слов о	1	1
396	между двумя	2	1
397	другим на	2	1
398	раз и	3	1
399	характер в	1	1
400	если и	2	1
401	с миром	3	1
402	стоит в	1	1
403	до конца	4	1
404	как можно	2	1
405	самого начала	8	1
406	для каждого	1	1
407	уст в	2	1
408	согласно его	1	1
409	дело в	1	1
410	какой он	1	1
411	и далеко	1	1
412	образом в	1	1
413	о них	2	1
414	но только	3	1
415	действующие лица	1	1
416	появляется в	3	1
417	для всего	1	1
418	для всех	1	1
419	что-нибудь сделать	1	1
420	этих двух	2	1
421	не все	1	1
422	к концу	3	1
423	во всем	4	1
424	это слово	4	1
425	сам я	1	1
426	на него	5	1
427	здесь же	1	1
428	входят в	1	1
429	как будто	4	1
430	этом отношении	1	1
431	и делает	4	1
432	что на	2	1
433	перед ним	1	1
434	обобщающий образ	1	1
435	не могут	1	1
436	в речах	6	1
437	и должно	1	1
438	когда мы	1	1
439	про себя	2	1
440	об одном	1	1
441	всего в	1	1
442	и другим	1	1
443	его с	5	1
444	и это	5	1
445	но по	1	1
446	чем не	1	1
447	на нем	1	1
448	здесь не	1	1
449	и от	3	1
450	мысль о	1	1
451	вообще по	1	1
452	с самого	8	1
453	своей речи	1	1
454	обращаясь к	1	1
455	и сам	7	1
456	что каждый	1	1
457	начиная от	1	1
458	двумя пределами	2	1
459	те же	2	1
460	мне как	1	1
461	он говорит	1	1
462	здесь как	1	1
463	особенно в	2	1
464	мог бы	2	1
465	том как	1	1
466	если бы	1	1
467	собой и	3	1
468	но здесь	1	1
469	в позднейшем	1	1
470	вся ее	1	1
471	быть в	2	1
472	себя не	1	1
473	героя не	1	1
474	свое произведение	1	1
475	один голос	1	1
476	рассказу в	1	1
477	что его	2	1
478	нас в	1	1
479	должно было	1	1
480	к нему	13	1
481	том или	1	1
482	краткость и	1	1
483	нет у	1	1
484	отметить что	1	1
485	наконец в	4	1
486	в середине	1	1
487	а его	1	1
488	человека как	2	1
489	и мы	1	1
490	что здесь	1	1
491	в формах	1	1
492	он обращается	2	1
493	согласиться с	1	1
494	с ними	5	1
495	одного сознания	3	1
496	не средство	1	1
497	и действительно	1	1
498	и весьма	1	1
499	и кончая	1	1
500	он уже	3	1
501	всех его	1	1
502	в уста	1	1
503	со всеми	3	1
504	я в	4	1
505	в большинстве	2	1
506	только на	4	1
507	все многообразие	1	1
508	то и	1	1
509	следовало бы	1	1
510	в виде	7	1
511	сторону не	1	1
512	слова не	2	1
513	большинстве случаев	2	1
514	его и	3	1
515	но для	2	1
516	за ним	2	1
517	и их	1	1
518	всяком случае	4	1
519	которая может	1	1
520	для правильного	1	1
521	в конце	5	1
522	исторический роман	1	1
523	не о	4	1
524	друг друга	2	1
525	мы можем	2	1
526	не случайно	2	1
527	каждый из	2	1
528	повесть о	1	1
529	как раз	4	1
530	или ином	1	1
531	или напротив	1	1
532	момент в	1	1
533	но эти	2	1
534	с другим	13	1
535	до сих	1	1
536	может ли	1	1
537	он ничего	2	1
538	что человек	1	1
539	стиль по	1	1
540	а именно	1	1
541	и создает	1	1
542	другим что	2	1
543	уходит в	1	1
544	и прежде	4	1
545	xix столетия	1	1
546	было бы	3	1
547	еще и	1	1
548	себя и	8	1
549	его из	1	1
550	i это	3	1
551	говорит о	2	1
552	громадное значение	1	1
553	которое как	1	1
554	стремится к	6	1
555	не на	1	1
556	выражению как	1	1
557	что так	1	1
558	невозможно ибо	1	1
559	на который	1	1
560	этом случае	1	1
561	к лицу	1	1
562	но оно	1	1
563	в творчестве	4	1
564	вместе с	2	1
565	некоторые из	1	1
566	требует от	1	1
567	приводит в	1	1
568	если оно	1	1
569	его собственной	1	1
570	лицом к	1	1
571	в той	4	1
572	и ведет	1	1
573	утверждение в	1	1
574	когда она	2	1
575	да и	5	1
576	и другой	1	1
577	остается неизменным	1	1
578	к чему	1	1
579	этого слова	5	1
580	быть и	2	1
581	установки и	1	1
582	сих пор	1	1
583	в основном	1	1
584	о его	1	1
585	в чем	4	1
586	о мире	8	1
587	при всем	1	1
588	под названием	1	1
589	это уже	2	1
590	и часто	1	1
591	случаях когда	1	1
592	каким бы	1	1
593	понятно что	2	1
594	я всегда	1	1
595	в результате	1	1
596	вопрос о	2	1
597	это как	3	1
598	которая в	1	1
599	себя самого	7	1
600	нечто смешное	1	1
601	появилось в	1	1
602	у достоевского	12	1
603	это он	4	1
604	тем более	1	1
605	мы должны	3	1
606	в большей	1	1
607	но это	6	1
608	или не	1	1
609	лежит в	2	1
610	отношении к	7	1
611	здесь только	1	1
612	не знает	6	1
613	отношением к	3	1
614	на более	1	1
615	их с	1	1
616	в свое	1	1
617	и другие	1	1
618	или во	1	1
619	который не	1	1
620	им и	3	1
