N	2gram	Vygotskiy__3	Psycholo
114	формы в	3	4
115	в последнее	3	4
116	в себе	2	4
117	по существу	1	4
118	одной и	2	4
119	в совершенно	2	4
120	различие между	1	4
121	от себя	1	4
122	тому что	2	4
123	одна из	2	4
124	у нас	1	4
125	очень часто	2	4
126	к тому	4	4
127	прежде всего	4	4
128	между тем	3	4
129	все время	2	4
130	мы никогда	2	4
131	один из	6	4
132	мы увидим	4	4
133	для всех	1	4
134	и у	6	4
135	могло бы	4	4
136	мы можем	7	4
137	там где	4	4
138	как это	7	4
139	этого слова	4	4
140	с этой	3	4
141	в результате	3	4
142	чтобы понять	1	4
143	в этих	2	4
144	указывает на	2	4
145	в своих	2	4
146	к этому	3	4
147	смысле слова	2	3
148	например в	1	3
149	на деле	3	3
150	тем же	4	3
151	что эти	3	3
152	собственном смысле	6	3
153	с в	1	3
154	той же	4	3
155	социальной и	1	3
156	вопрос о	1	3
157	из которых	5	3
158	себе а	1	3
159	в которых	3	3
160	мысль что	1	3
161	совсем не	1	3
162	но не	6	3
163	с этим	4	3
164	в своем	4	3
165	хотя и	2	3
166	что по	2	3
167	и к	5	3
168	но в	1	3
169	психологии и	1	3
170	та же	1	3
171	уже в	7	3
172	в этой	5	3
173	им в	3	3
174	тому же	1	3
175	обоих этих	1	3
176	состоит в	3	3
177	в силу	6	3
178	и по	5	3
179	тому чтобы	1	3
180	не будет	2	3
181	разница между	1	3
182	может стать	1	3
183	к которым	4	3
184	с тем	16	3
185	в слове	1	3
186	мы знаем	4	3
187	в своей	2	3
188	представить себе	1	3
189	представление о	1	3
190	в отличие	6	3
191	для объяснения	1	3
192	и той	2	3
193	задачи и	5	3
194	случае в	1	3
195	чистом виде	1	3
196	что эта	1	3
197	точно так	1	3
198	только не	1	3
199	во всем	3	3
200	исторического материализма	1	3
201	не могут	4	3
202	и другой	1	3
203	что оно	4	3
204	не есть	3	3
205	что при	1	3
206	и это	4	3
207	но только	3	3
208	что все	1	3
209	только при	2	3
210	в собственном	6	3
211	роль в	1	3
212	так и	5	3
213	что у	1	3
214	но мы	1	3
215	же мысль	2	3
216	он не	4	3
217	так точно	1	3
218	в конечном	1	3
219	нуждается в	1	3
220	в частности	4	3
221	дело с	3	3
222	который в	3	3
223	нашего исследования	1	3
224	рассматриваться как	4	3
225	не можем	3	3
226	и других	2	3
227	мышления и	23	3
228	это обстоятельство	3	3
229	слова в	2	3
230	в конце	1	3
231	от того	4	3
232	и только	2	3
233	точек зрения	1	3
234	до сих	1	3
235	же точно	3	3
236	могут служить	2	3
237	из его	1	3
238	в состоянии	1	3
239	сих пор	1	3
240	но это	5	3
241	и другими	2	3
242	конце концов	1	3
243	от всех	2	3
244	все что	2	3
245	как на	2	3
246	в таком	2	3
247	ту же	1	2
248	того же	6	2
249	и то	2	2
250	тех же	1	2
251	есть не	1	2
252	как мы	8	2
253	способ мышления	2	2
254	этот метод	2	2
255	бы что	4	2
256	на место	1	2
257	человека и	5	2
258	есть нечто	1	2
259	в чем	2	2
260	в область	1	2
261	на основе	22	2
262	но как	3	2
263	а только	1	2
264	отношение к	1	2
265	что они	10	2
266	сама по	1	2
267	как говорит	5	2
268	этой формы	1	2
269	независимо от	4	2
270	что внутренняя	1	2
271	последнее время	3	2
272	когда он	3	2
273	более или	1	2
274	увидим что	1	2
275	в себя	3	2
276	действия и	1	2
277	бы и	1	2
278	мышление может	1	2
279	психологической природы	2	2
280	представляет собой	6	2
281	употребление слова	3	2
282	в известном	4	2
283	остановиться на	3	2
284	в мышлении	11	2
285	как он	3	2
286	которые пытаются	2	2
287	в нем	2	2
288	главным образом	2	2
289	понятий и	7	2
290	поскольку она	1	2
291	как они	2	2
292	совпадают с	4	2
293	и характер	2	2
294	и дальше	1	2
295	и с	1	2
296	его в	3	2
297	с так	1	2
298	этом смысле	2	2
299	и тем	1	2
300	заключается только	1	2
301	в них	2	2
302	и очень	1	2
303	очень легко	2	2
304	к значению	1	2
305	такой же	1	2
306	или менее	3	2
307	в такой	1	2
308	с точки	1	2
309	и понятия	1	2
310	иначе как	1	2
311	бы мы	1	2
312	и другого	2	2
313	которых каждая	1	2
314	теми же	1	2
315	тем не	5	2
316	их в	3	2
317	иметь возможность	1	2
318	том же	1	2
319	даже в	1	2
320	этой области	1	2
321	можно ли	2	2
322	не менее	6	2
323	тем самым	2	2
324	с теми	2	2
325	в центр	2	2
326	в основе	16	2
327	это мы	2	2
328	исследования мы	1	2
329	с достаточной	1	2
330	что речь	4	2
331	уже и	1	2
332	этом отношении	3	2
333	в основу	4	2
334	же самое	1	2
335	в применении	1	2
336	на вопрос	1	2
337	приходит к	6	2
338	связи со	2	2
339	без всякого	1	2
340	приводит к	4	2
341	подойти к	1	2
342	силу того	2	2
343	с ним	4	2
344	означает что	1	2
345	и здесь	2	2
346	совершенно другим	1	2
347	зрения на	2	2
348	утверждает что	1	2
349	но и	4	2
350	случае не	1	2
351	и во	2	2
352	что с	4	2
353	или как	1	2
354	восприятии и	1	2
355	этому поводу	1	2
356	это имеет	1	2
357	совершенно совпадает	1	2
358	отметить что	1	2
359	в другой	1	2
360	как она	3	2
361	в него	3	2
362	как например	1	2
363	что только	1	2
364	видели что	3	2
365	тот же	2	2
366	и потому	2	2
367	по мнению	1	2
368	никак нельзя	1	2
369	внешних условий	1	2
370	значение внутренней	1	2
371	по этому	3	2
372	в качестве	12	2
373	из которого	1	2
374	вот что	1	2
375	уже не	2	2
376	что следовательно	1	2
377	всеми остальными	2	2
378	в жизни	3	2
379	из них	4	2
380	ту или	1	2
381	одно из	1	2
382	и их	3	2
383	в одном	2	2
384	но что	1	2
385	должны будем	1	2
386	речь и	4	2
387	как раз	1	2
388	напротив того	1	2
389	и вместе	2	2
390	быть совершенно	1	2
391	основу этого	1	2
392	в каком	2	2
393	что для	1	2
394	говорит о	1	2
395	то и	4	2
396	во внимание	1	2
397	в связи	6	2
398	научного изучения	1	2
399	мы видели	6	2
400	него в	1	2
401	к жизни	2	2
402	смысле этого	4	2
403	применении к	1	2
404	что же	1	2
405	и там	1	2
406	им с	1	2
407	из отдельных	1	2
408	в изучении	2	2
409	отличается от	3	2
410	точно и	1	2
411	стоит только	1	2
412	к другим	2	2
413	одного и	4	2
414	не знаем	1	2
415	и может	2	2
416	и от	2	2
417	это можно	1	2
418	нам придется	1	2
419	от него	1	2
420	бы в	2	2
421	и как	5	2
422	только что	2	2
423	или не	1	2
424	обратиться к	1	2
425	этого материала	1	2
426	не обладает	1	2
427	на один	1	2
428	имеет место	3	2
429	что поскольку	1	2
430	имеет в	1	2
431	по поводу	1	2
432	всегда в	1	1
433	говоря о	1	1
434	для построения	1	1
435	совершенно справедливо	1	1
436	в объяснении	1	1
437	внешней форме	1	1
438	есть самая	1	1
439	они напоминают	1	1
440	которое мы	1	1
441	определить как	1	1
442	все те	1	1
443	едва ли	2	1
444	слова тот	1	1
445	знаем о	2	1
446	и этот	1	1
447	и могут	2	1
448	часто почти	1	1
449	своих исследованиях	1	1
450	интеллектуальные операции	1	1
451	и значение	1	1
452	забывая что	1	1
453	готовом виде	2	1
454	мышления от	3	1
455	при анализе	1	1
456	которую мы	5	1
457	прийти к	1	1
458	совершенно недостаточно	1	1
459	все уже	1	1
460	совершенно так	2	1
461	который служит	1	1
462	именно к	1	1
463	быть определены	1	1
464	результатах к	1	1
465	который был	1	1
466	что иное	1	1
467	в деле	4	1
468	этот факт	1	1
469	не видим	1	1
470	же мало	3	1
471	ему в	1	1
472	сделать на	1	1
473	этот спор	1	1
474	степени не	1	1
475	как ребенок	1	1
476	в ней	1	1
477	свою очередь	2	1
478	развития с	1	1
479	сложный и	1	1
480	собой в	1	1
481	еще не	4	1
482	и на	6	1
483	есть исключительно	1	1
484	с общими	1	1
485	бы то	1	1
486	служит для	1	1
487	с его	2	1
488	во всех	1	1
489	только после	2	1
490	тем как	1	1
491	по своему	11	1
492	без которого	1	1
493	же точке	1	1
494	то мы	1	1
495	а следовательно	1	1
496	при объяснении	1	1
497	друг к	1	1
498	понятий но	4	1
499	очевидно и	1	1
500	законы восприятия	1	1
501	одном и	1	1
502	вюрцбургской школы	1	1
503	и непременно	1	1
504	иметь дело	1	1
505	нами при	1	1
506	делает новый	1	1
507	за пределы	1	1
508	и чем	1	1
509	это говорит	2	1
510	относится к	1	1
511	дело идет	1	1
512	функцию сообщения	1	1
513	с чисто	1	1
514	за этим	1	1
515	что как	2	1
516	в известной	1	1
517	образов или	1	1
518	в одних	1	1
519	всей этой	1	1
520	перед нами	10	1
521	процессе развития	1	1
522	и слова	1	1
523	общих законов	1	1
524	могли бы	11	1
525	как уже	6	1
526	с понятием	3	1
527	не являются	1	1
528	его к	3	1
529	чем к	1	1
530	самую существенную	1	1
531	составить предмет	1	1
532	и хотя	1	1
533	мы очень	1	1
534	или иную	1	1
535	то в	3	1
536	за собой	1	1
537	привести к	1	1
538	три различные	1	1
539	этих моментов	2	1
540	бы сказать	3	1
541	в тех	2	1
542	для целого	1	1
543	выражение в	1	1
544	это тот	2	1
545	с их	2	1
546	на процесс	2	1
547	только один	1	1
548	самым существенным	1	1
549	во многих	1	1
550	не приводит	2	1
551	вследствие этого	1	1
552	на его	2	1
553	нового метода	1	1
554	значения слова	2	1
555	к выводу	2	1
556	как оно	3	1
557	всех остальных	1	1
558	безотносительно к	1	1
559	момента в	2	1
560	различные формы	1	1
561	к одному	5	1
562	в корне	2	1
563	что цель	1	1
564	проблемы не	1	1
565	интеллектуальных процессов	3	1
566	ни было	2	1
567	и верно	1	1
568	приходим к	1	1
569	что ни	1	1
570	чтобы их	2	1
571	словом или	2	1
572	одному и	1	1
573	является не	2	1
574	заключает в	2	1
575	но все	2	1
576	введение в	1	1
577	а вместе	1	1
578	для всей	1	1
579	могла бы	1	1
580	а затем	1	1
581	речи или	1	1
582	в мире	2	1
583	конечно в	2	1
584	с далее	1	1
585	об этом	2	1
586	своих высших	1	1
587	а как	2	1
588	по выражению	1	1
589	того почему	1	1
590	чрезвычайно важную	1	1
591	особенно в	1	1
592	подходит к	2	1
593	он есть	1	1
594	трудом и	1	1
595	этих методов	1	1
596	эти моменты	1	1
597	предметы в	2	1
598	слов на	1	1
599	включая в	1	1
600	на этот	2	1
601	деятельности с	1	1
602	процессе восприятия	1	1
603	самые различные	1	1
604	это положение	2	1
605	всех форм	2	1
606	исходили из	1	1
607	и вы	1	1
608	возможность исследовать	1	1
609	все равно	1	1
610	в общей	2	1
611	всеми другими	1	1
612	процессами в	1	1
613	которой он	1	1
614	всегда и	1	1
615	задач в	1	1
616	для себя	1	1
617	чем в	1	1
618	ведет к	1	1
619	что внешняя	1	1
620	значение как	3	1
621	в приложении	1	1
622	и тому	1	1
623	и того	4	1
624	понятия и	3	1
625	со всей	2	1
626	или к	1	1
627	и становится	1	1
628	чтобы подойти	1	1
629	для него	5	1
630	но если	1	1
631	из общего	1	1
632	и при	1	1
633	заключить что	1	1
634	нас не	1	1
635	области как	1	1
636	результата или	1	1
637	одним и	2	1
638	что вся	1	1
639	приложении к	1	1
640	представлений и	1	1
641	мы называем	2	1
642	исследователи как	1	1
643	что говорит	2	1
644	значение слова	4	1
645	жизни с	1	1
646	новый шаг	1	1
647	путем путем	1	1
648	результате этого	1	1
649	как коллективная	1	1
650	и представление	1	1
651	в памяти	1	1
652	не стоят	2	1
653	многие авторы	1	1
654	такую же	1	1
655	что самый	1	1
656	возникающих в	2	1
657	и более	1	1
658	не могли	3	1
659	однако в	2	1
660	ним в	1	1
661	из теории	1	1
662	нас к	2	1
663	и потом	1	1
664	теми или	2	1
665	между людьми	1	1
666	поставленной перед	1	1
667	и развивается	2	1
668	оба эти	3	1
669	имеет свое	2	1
670	самого начала	6	1
671	дело не	1	1
672	и сколько-нибудь	1	1
673	характерную черту	1	1
674	гласящего что	1	1
675	к изучению	2	1
676	что каждое	1	1
677	психологической природе	2	1
678	когда они	1	1
679	в самых	1	1
680	та или	3	1
681	на котором	2	1
682	исследования на	1	1
683	того как	3	1
684	только и	1	1
685	склонен думать	1	1
686	имеем дело	2	1
687	приобретает возможность	1	1
688	это мнение	1	1
689	время к	1	1
690	явление в	1	1
691	увидим ниже	1	1
692	своей природе	1	1
693	показал что	3	1
694	оно возникает	2	1
695	мышления всегда	1	1
696	как полагают	1	1
697	с но	1	1
698	дело обстоит	1	1
699	связи с	9	1
700	характер что	2	1
701	и исторического	1	1
702	и делает	1	1
703	слова оно	1	1
704	стоит перед	1	1
705	не потому	1	1
706	перед ним	3	1
707	обстоятельство что	3	1
708	именно это	2	1
709	исходить из	1	1
710	и заключается	2	1
711	психологических процессов	2	1
712	восприятия или	1	1
713	под воздействием	1	1
714	большей мере	1	1
715	числе и	1	1
716	что вместе	1	1
717	для его	1	1
718	конечной цели	1	1
719	все еще	2	1
720	оно не	2	1
721	и понятие	2	1
722	особенности этого	1	1
723	следует отнести	1	1
724	речи мы	1	1
725	но при	1	1
726	отношения и	1	1
727	на другой	1	1
728	характер и	1	1
729	элементы могут	3	1
730	новый метод	2	1
731	чтобы прийти	1	1
732	об отношении	2	1
733	идет не	1	1
734	с самого	6	1
735	в пределах	1	1
736	мнение что	1	1
737	внешнее сходство	1	1
738	стоят в	1	1
739	с общим	1	1
740	с известными	1	1
741	как содержание	1	1
742	понимание и	1	1
743	к исследованию	1	1
744	принять во	1	1
745	здесь как	1	1
746	того и	2	1
747	здесь нет	1	1
748	мысль можно	1	1
749	она была	1	1
750	том как	1	1
751	часто в	2	1
752	по сравнению	4	1
753	понятно что	1	1
754	основана на	2	1
755	поэтому в	2	1
756	составные части	1	1
757	быть может	1	1
758	с этого	1	1
759	в эпоху	1	1
760	и вообще	1	1
761	собой с	1	1
762	выводу что	4	1
763	против этого	1	1
764	образ или	1	1
765	сводится к	1	1
766	о нем	1	1
767	при такой	1	1
768	в состав	1	1
769	аналогия между	1	1
770	этими предметами	1	1
771	общего закона	1	1
772	как ее	1	1
773	в глаза	1	1
774	одного из	2	1
775	и содержание	1	1
776	а также	2	1
777	может не	1	1
778	аналогии с	1	1
779	в значительной	1	1
780	из главных	1	1
781	новое что	1	1
782	самый процесс	2	1
783	или иная	3	1
784	которого оно	2	1
785	если принять	1	1
786	которые мы	1	1
787	за основу	1	1
788	помощи которых	1	1
789	к установлению	2	1
790	или иными	2	1
791	предшествующим и	1	1
792	стоящей перед	2	1
793	во всей	1	1
794	вообще и	1	1
795	исторического развития	2	1
796	слов и	5	1
797	в свете	2	1
798	вещи как	1	1
799	является результатом	1	1
800	говорит в	1	1
801	совершенно ином	1	1
802	указывает что	1	1
803	известном смысле	2	1
804	слово с	2	1
805	обе эти	3	1
806	только у	1	1
807	это вытекает	1	1
808	том или	1	1
809	достаточной ясностью	1	1
810	и между	1	1
811	должен быть	1	1
812	ключом к	1	1
813	деле не	1	1
814	же при	1	1
815	к высшим	1	1
816	иное как	1	1
817	обстоит совершенно	1	1
818	быть обосновано	1	1
819	на сравнительно	1	1
820	какой степени	4	1
821	без этого	2	1
822	прямо не	1	1
823	другим законам	1	1
824	отношении друг	1	1
825	внимание что	1	1
826	во внешней	1	1
827	можно выразить	1	1
828	а напротив	1	1
829	научного исследования	1	1
830	отнести к	1	1
831	и всякая	1	1
832	в нашей	2	1
833	оно в	1	1
834	но оба	1	1
835	если в	3	1
836	каким образом	1	1
837	речь в	2	1
838	этого процесса	9	1
839	и обратно	1	1
840	за ним	1	1
841	этот раз	1	1
842	который как	1	1
843	не так	1	1
844	структуры и	1	1
845	возникающая на	1	1
846	те интеллектуальные	1	1
847	все основания	1	1
848	разница только	1	1
849	цели и	2	1
850	содержания и	1	1
851	мы находим	1	1
852	сами по	3	1
853	не совпадают	1	1
854	содержание и	1	1
855	стоящая перед	1	1
856	сказано не	1	1
857	которым приводит	1	1
858	которое является	1	1
859	которые могут	1	1
860	процессов и	1	1
861	они будут	1	1
862	вырывается из	1	1
863	или ином	1	1
864	для решения	2	1
865	в готовом	2	1
866	должны рассматриваться	2	1
867	интересующей нас	2	1
868	чтобы убедиться	1	1
869	процесса как	2	1
870	выходит за	1	1
871	этой проблемы	2	1
872	или чувства	1	1
873	понимания как	2	1
874	связаны с	3	1
875	именно в	5	1
876	здесь в	1	1
877	бы если	1	1
878	в свою	3	1
879	представляет собою	1	1
880	такое же	1	1
881	а с	3	1
882	могут иметь	1	1
883	и последующим	1	1
884	существенную роль	1	1
885	моментов и	1	1
886	мы скажем	1	1
887	свидетельствовать о	1	1
888	которых мы	2	1
889	целым рядом	2	1
890	на которых	2	1
891	шаг в	1	1
892	и самый	1	1
893	приходится иметь	1	1
894	случайно с	1	1
895	и том	2	1
896	как ни	1	1
897	если это	1	1
898	виде в	2	1
899	говорит нам	1	1
900	мы наметили	1	1
901	с первого	1	1
902	наталкивается на	1	1
903	чрезвычайно важно	1	1
904	относятся к	2	1
905	эти исследования	3	1
906	многих случаях	1	1
907	так мы	2	1
908	представления о	2	1
909	которых складывается	1	1
910	сравнению с	3	1
911	той и	1	1
912	в той	1	1
913	этой методики	2	1
914	лежат в	1	1
915	области исследования	1	1
916	нам чем	1	1
917	на эту	1	1
918	той теории	1	1
919	совершенно разных	1	1
920	из авторов	1	1
921	этого исследования	2	1
922	психологии при	1	1
923	других авторов	1	1
924	должно быть	2	1
925	и основной	2	1
926	в это	1	1
927	не дана	1	1
928	слова и	6	1
929	в любом	1	1
930	в условиях	1	1
931	этого метода	3	1
932	но для	1	1
933	между собой	13	1
934	равным образом	2	1
935	виде а	1	1
936	восприятия и	1	1
937	определены как	1	1
938	общей философской	1	1
939	приводит нас	3	1
940	становится возможным	2	1
941	или в	2	1
942	существует для	1	1
943	на других	1	1
944	мы должны	6	1
945	находится в	2	1
946	хотя бы	1	1
947	скажем что	1	1
948	которой мы	1	1
949	этом возникает	1	1
950	из конечной	1	1
951	же в	2	1
952	это исследование	1	1
953	объяснить нам	1	1
954	между ними	3	1
955	роль играет	1	1
956	понятия а	2	1
957	предмете и	1	1
958	с ними	3	1
959	с такой	1	1
960	не что	1	1
961	к другу	1	1
962	бы его	1	1
963	находящихся в	1	1
964	который он	1	1
965	в действительности	1	1
966	самое важное	1	1
967	включает в	2	1
968	показывают как	1	1
969	в роли	2	1
970	образ в	1	1
971	основным принципом	1	1
972	лишь случайно	1	1
973	это понятие	1	1
974	думать что	1	1
975	том числе	1	1
