N	2gram	Potebnia_M_2	Problemy
115	в процессе	1	4
116	от того	5	4
117	все то	1	4
118	и с	1	4
119	и следовательно	2	4
120	он есть	1	4
121	тем что	7	4
122	были бы	1	4
123	что и	11	4
124	превращается в	2	4
125	не было	6	4
126	не на	2	4
127	его как	1	4
128	что же	1	4
129	как предмет	1	4
130	но это	3	4
131	и для	3	4
132	они не	4	4
133	отношения к	2	3
134	отношении к	2	3
135	он может	1	3
136	и самое	1	3
137	например в	3	3
138	не во	2	3
139	он в	1	3
140	себе и	1	3
141	и понимания	1	3
142	уже в	5	3
143	и до	1	3
144	ее как	1	3
145	подобно тому	4	3
146	внешнего мира	4	3
147	далеко не	3	3
148	в их	1	3
149	вопрос кто	1	3
150	этот мир	1	3
151	тому что	2	3
152	на котором	1	3
153	одна из	4	3
154	на него	3	3
155	никогда не	4	3
156	точке зрения	2	3
157	отличается от	1	3
158	оно не	3	3
159	только то	1	3
160	в себя	2	3
161	и здесь	2	3
162	непосредственное выражение	1	3
163	все его	1	3
164	с другой	6	3
165	все в	1	3
166	в них	5	3
167	в другой	1	3
168	мы должны	2	3
169	но с	1	3
170	была для	1	3
171	но как	1	3
172	во времени	2	3
173	и у	3	3
174	всяком случае	7	3
175	ни в	1	3
176	сами по	7	3
177	т п	3	3
178	друг друга	2	3
179	само по	2	3
180	в человеке	4	3
181	тому как	4	3
182	как к	1	3
183	и слово	1	3
184	в пространстве	2	3
185	бы в	2	3
186	не дает	2	3
187	сказать что	2	3
188	другой стороны	2	3
189	была бы	1	3
190	время не	1	3
191	таким же	1	3
192	как слово	1	3
193	в своих	1	3
194	как на	3	3
195	все что	3	3
196	если б	5	2
197	и есть	2	2
198	нам кажется	4	2
199	к другому	4	2
200	оно может	2	2
201	и могут	1	2
202	мы уже	1	2
203	для своего	1	2
204	в которой	5	2
205	вопрос о	2	2
206	эта форма	1	2
207	в ней	3	2
208	бы то	1	2
209	для других	1	2
210	отношение к	1	2
211	так что	10	2
212	в истории	1	2
213	в той	1	2
214	его на	2	2
215	с этим	7	2
216	для создания	1	2
217	однако не	1	2
218	могли бы	2	2
219	его к	1	2
220	в противоположность	1	2
221	нами в	1	2
222	всех этих	2	2
223	сознания но	1	2
224	но этого	1	2
225	ни был	2	2
226	то ни	1	2
227	мы его	1	2
228	же не	1	2
229	при этом	13	2
230	за собою	2	2
231	между отдельными	1	2
232	в жизни	2	2
233	кажется что	3	2
234	и уже	5	2
235	чем в	1	2
236	выйти за	1	2
237	искать в	3	2
238	в котором	4	2
239	в которых	1	2
240	ее он	1	2
241	но он	2	2
242	друг другу	1	2
243	зрения и	7	2
244	с которой	1	2
245	мысли в	3	2
246	самого начала	2	2
247	чтобы в	1	2
248	на себе	1	2
249	к этим	1	2
250	поэтому в	1	2
251	какой бы	1	2
252	нем в	1	2
253	находиться в	2	2
254	связи с	6	2
255	в сознании	23	2
256	входят в	3	2
257	уже и	1	2
258	не потому	1	2
259	к себе	1	2
260	во все	2	2
261	и вполне	1	2
262	что оно	4	2
263	для себя	1	2
264	и что	4	2
265	слова а	3	2
266	и сам	1	2
267	что может	2	2
268	те же	3	2
269	начала и	1	2
270	сознании и	2	2
271	на ряд	1	2
272	находится в	3	2
273	вне его	1	2
274	то они	1	2
275	на вопрос	3	2
276	никак не	1	2
277	и во	3	2
278	от них	3	2
279	а потому	5	2
280	по своим	1	2
281	к сознанию	1	2
282	для самого	4	2
283	как например	3	2
284	один из	2	2
285	мы видим	2	2
286	тот же	5	2
287	хотя бы	2	2
288	или же	7	2
289	именно на	1	2
290	же и	1	2
291	и души	1	2
292	конечно не	1	2
293	в большинстве	1	2
294	то и	9	2
295	ни было	3	2
296	большинстве случаев	1	2
297	его и	1	2
298	одно из	3	2
299	с собою	1	2
300	не о	1	2
301	до сих	4	2
302	себя и	2	2
303	самое слово	1	2
304	что из	1	2
305	представляется нам	5	2
306	только как	6	2
307	в первой	1	2
308	с этой	1	2
309	в условиях	1	2
310	сих пор	4	2
311	которые были	1	2
312	из тех	1	2
313	слова но	2	2
314	и от	3	2
315	и человек	3	2
316	человек и	1	2
317	бы он	1	2
318	же в	5	2
319	не есть	6	2
320	слово в	1	2
321	между ними	2	2
322	есть и	1	2
323	жизни и	1	2
324	но эти	2	2
325	заметить что	6	2
326	то оно	1	2
327	ясно и	1	1
328	в движение	2	1
329	но чтобы	1	1
330	не идет	1	1
331	сразу и	1	1
332	тем же	3	1
333	отношения между	2	1
334	также что	2	1
335	на две	2	1
336	видеть в	1	1
337	с таким	3	1
338	и за	1	1
339	его не	3	1
340	из всех	1	1
341	который в	1	1
342	со всех	1	1
343	мы не	11	1
344	случае они	1	1
345	единство и	1	1
346	этом не	1	1
347	не была	1	1
348	есть нечто	3	1
349	время как	4	1
350	оно есть	1	1
351	не видим	1	1
352	бы ни	5	1
353	но даже	3	1
354	степени как	1	1
355	во внешних	1	1
356	на их	1	1
357	во всех	7	1
358	в создании	3	1
359	но конечно	1	1
360	друг к	1	1
361	а только	8	1
362	есть своя	1	1
363	ответ на	1	1
364	а и	5	1
365	тогда как	10	1
366	и чем	1	1
367	что они	5	1
368	сама по	2	1
369	относится к	3	1
370	которые не	3	1
371	несколько раз	2	1
372	независимо от	9	1
373	что именно	1	1
374	стороны и	1	1
375	не изображает	1	1
376	что как	1	1
377	что касается	1	1
378	него лишь	1	1
379	хотя и	3	1
380	более или	8	1
381	в действительности	2	1
382	от этого	1	1
383	о самом	1	1
384	убеждение что	1	1
385	себе как	1	1
386	точкой зрения	1	1
387	что это	3	1
388	бы с	1	1
389	в нашем	2	1
390	из этих	4	1
391	чем бы	3	1
392	одно время	4	1
393	в известном	1	1
394	мысль мы	1	1
395	будто и	1	1
396	этого образа	1	1
397	было дано	1	1
398	имеем в	1	1
399	иначе и	1	1
400	мысли ни	1	1
401	как он	4	1
402	но на	2	1
403	и если	4	1
404	не следует	1	1
405	время и	2	1
406	и еще	1	1
407	первой части	1	1
408	и совершенно	1	1
409	он должен	1	1
410	же это	1	1
411	есть та	1	1
412	к одному	1	1
413	кажется нам	2	1
414	еще мало	1	1
415	смысле как	2	1
416	и по	2	1
417	и независимо	1	1
418	прежде чем	1	1
419	могла бы	3	1
420	не будет	1	1
421	что все	2	1
422	же касается	1	1
423	об этом	1	1
424	из них	5	1
425	к другу	1	1
426	них не	3	1
427	сознание не	1	1
428	лишь в	1	1
429	заключается в	1	1
430	может стать	2	1
431	то все	4	1
432	быть не	3	1
433	приходит в	1	1
434	или остается	1	1
435	быть только	2	1
436	восприятие в	2	1
437	т д	3	1
438	мира должна	1	1
439	его сознании	1	1
440	не всегда	1	1
441	между собою	7	1
442	его слово	1	1
443	верной мысли	1	1
444	роль и	1	1
445	себе все	1	1
446	одного и	6	1
447	или менее	8	1
448	в связь	1	1
449	от своего	1	1
450	или точнее	1	1
451	можно найти	1	1
452	группы к	1	1
453	место в	4	1
454	не столько	2	1
455	как совокупность	2	1
456	должны были	1	1
457	природы но	1	1
458	значение для	1	1
459	одном из	4	1
460	теми же	1	1
461	по крайней	5	1
462	того кто	3	1
463	в устах	1	1
464	радости и	1	1
465	между несколькими	1	1
466	мыслей как	1	1
467	если и	2	1
468	между людьми	1	1
469	есть а	1	1
470	и другое	4	1
471	не имеет	6	1
472	ними не	1	1
473	дело в	1	1
474	она ни	1	1
475	и притом	3	1
476	не вытекает	1	1
477	или лучше	1	1
478	только это	1	1
479	и имеет	1	1
480	наблюдений над	1	1
481	того чтобы	2	1
482	появляется в	1	1
483	не могло	1	1
484	может только	1	1
485	только не	1	1
486	не то	2	1
487	из него	1	1
488	рассматривать как	1	1
489	найти в	1	1
490	и всегда	1	1
491	и образ	2	1
492	не всякий	1	1
493	в недоумении	1	1
494	речи он	1	1
495	и весь	2	1
496	всего на	1	1
497	с одним	1	1
498	показывает как	1	1
499	на этом	2	1
500	на те	1	1
501	слове и	1	1
502	это слово	1	1
503	правда мы	1	1
504	его собственную	1	1
505	то это	3	1
506	бы несколько	2	1
507	в каком	3	1
508	одною из	3	1
509	у нас	2	1
510	одно и	2	1
511	поэтому то	1	1
512	с мыслью	1	1
513	сравнительно с	4	1
514	чтобы сделать	1	1
515	про себя	1	1
516	об одном	3	1
517	должны быть	4	1
518	для такого	1	1
519	к тому	1	1
520	самом предмете	1	1
521	мысли о	4	1
522	целого то	1	1
523	форма а	1	1
524	в нас	3	1
525	него как	1	1
526	существует только	2	1
527	с образом	1	1
528	должен быть	1	1
529	нам лишь	1	1
530	но только	2	1
531	то она	1	1
532	свою очередь	6	1
533	но при	1	1
534	объективные качества	1	1
535	и сами	4	1
536	ни одно	1	1
537	здесь не	1	1
538	именно изображать	1	1
539	в ее	1	1
540	только при	1	1
541	мы думаем	1	1
542	восприятия и	2	1
543	с самого	2	1
544	лучше сказать	1	1
545	то время	4	1
546	как с	1	1
547	что у	2	1
548	в другом	2	1
549	чего он	1	1
550	времени и	1	1
551	здесь как	1	1
552	во многом	1	1
553	остается только	2	1
554	устах другого	1	1
555	что дело	1	1
556	по сравнению	1	1
557	мыслью и	1	1
558	не исчерпывается	1	1
559	не кто	1	1
560	был не	1	1
561	со стороны	3	1
562	в содержании	1	1
563	образом в	4	1
564	о том	5	1
565	в характеристику	1	1
566	и та	1	1
567	что каждый	1	1
568	утверждает что	1	1
569	можно сказать	1	1
570	времени в	1	1
571	души в	2	1
572	отдельные мысли	1	1
573	того как	7	1
574	как отдельные	2	1
575	ее от	1	1
576	это заставляет	1	1
577	не отличается	1	1
578	как предмета	1	1
579	во втором	1	1
580	этом как	1	1
581	и только	6	1
582	крайней мере	5	1
583	если это	2	1
584	и могли	1	1
585	того что	7	1
586	к которому	2	1
587	большей или	1	1
588	действительности не	1	1
589	он что	1	1
590	оно и	1	1
591	или меньшей	1	1
592	всякого рода	1	1
593	явления в	1	1
594	в какой	2	1
595	то в	1	1
596	и действительно	1	1
597	обращаться к	1	1
598	и так	1	1
599	в самое	1	1
600	а с	2	1
601	особенность которая	1	1
602	мыслей то	1	1
603	с нею	2	1
604	первое и	1	1
605	не все	2	1
606	они могли	1	1
607	как более	1	1
608	но самое	1	1
609	а то	2	1
610	и других	2	1
611	не так	3	1
612	себе в	3	1
613	и их	5	1
614	не находит	1	1
615	могло бы	1	1
616	не для	1	1
617	слово как	2	1
618	к ним	1	1
619	может служить	1	1
620	но что	2	1
621	из нее	1	1
622	это было	2	1
623	в других	4	1
624	перейти к	1	1
625	для того	5	1
626	в особенности	1	1
627	чтобы убедиться	1	1
628	нами не	2	1
629	формальные и	1	1
630	а эта	1	1
631	другого и	1	1
632	мы привыкли	1	1
633	однако что	1	1
634	на ее	1	1
635	а именно	1	1
636	вообще и	2	1
637	человека а	1	1
638	и быть	1	1
639	во второй	1	1
640	всякого человека	1	1
641	если мы	3	1
642	что не	5	1
643	что для	3	1
644	от другого	3	1
645	может находиться	1	1
646	конкретных и	1	1
647	притом не	1	1
648	это стремление	1	1
649	а на	1	1
650	отсюда вытекает	2	1
651	ничем не	2	1
652	зависит от	2	1
653	для сознания	2	1
654	при определении	2	1
655	их сочетания	1	1
656	для их	2	1
657	что мы	11	1
658	под влиянием	8	1
659	в одно	8	1
660	если не	4	1
661	одновременно или	1	1
662	на который	1	1
663	одно слово	1	1
664	ближе всего	1	1
665	ни на	1	1
666	два человека	1	1
667	бы это	1	1
668	почти совершенно	1	1
669	к другой	2	1
670	не согласиться	1	1
671	мысли но	2	1
672	к своему	1	1
673	не знал	1	1
674	если оно	1	1
675	что за	2	1
676	сравнению с	1	1
677	совсем другой	1	1
678	в чистом	1	1
679	о человеке	1	1
680	так мало	1	1
681	бы его	1	1
682	в человеческом	1	1
683	в состоянии	6	1
684	мысль с	1	1
685	этого слова	6	1
686	слова и	3	1
687	этом случае	1	1
688	которых ни	1	1
689	голоса и	1	1
690	ничего кроме	1	1
691	это последнее	4	1
692	как одновременные	1	1
693	слова так	2	1
694	в более	1	1
695	известной степени	1	1
696	не достигает	1	1
697	от той	1	1
698	и само	1	1
699	что я	1	1
700	мы только	1	1
701	его с	2	1
702	е о	1	1
703	всего можно	1	1
704	и все	3	1
705	его восприятие	1	1
706	в большей	1	1
707	не непосредственно	2	1
708	только что	3	1
709	как сознание	1	1
710	на одно	1	1
711	все они	1	1
712	ее в	1	1
713	мы видели	1	1
714	своих мыслей	1	1
715	непосредственно как	1	1
716	противоречит тому	1	1
717	к самому	1	1
718	может и	1	1
719	в свою	6	1
720	в какие	1	1
721	но если	2	1
722	лишь по	1	1
723	от всех	1	1
724	мы считаем	1	1
725	бы быть	3	1
726	на ней	3	1
727	себе не	4	1
728	где он	1	1
729	случае если	1	1
730	к этому	2	1
731	в таком	4	1
732	точно так	9	1
733	такой же	4	1
734	этой точки	1	1
