N	2gram	Propp_Isto_3	Komedia
234	мои три	1	1
235	на самом	2	1
236	не что	3	1
237	такое же	1	1
238	отношений в	1	1
239	исходит из	1	1
240	от которых	2	1
241	и за	1	1
242	одним из	4	1
243	мы уже	6	1
244	той же	2	1
245	со всех	1	1
246	и была	1	1
247	а уж	1	1
248	же ты	1	1
249	который был	2	1
250	что иное	3	1
251	это отношение	1	1
252	к началу	1	1
253	из того	2	1
254	то это	2	1
255	и заставляет	1	1
256	мы здесь	4	1
257	в мире	1	1
258	и он	2	1
259	в ней	2	1
260	материальной жизни	1	1
261	с двумя	1	1
262	иное как	3	1
263	быть в	1	1
264	но конечно	2	1
265	как у	1	1
266	из сторон	1	1
267	к которой	1	1
268	не входит	1	1
269	не все	6	1
270	ответ на	1	1
271	в греческих	1	1
272	своего сына	1	1
273	отнюдь не	1	1
274	с этим	8	1
275	для создания	1	1
276	с собой	2	1
277	в своем	2	1
278	тех случаях	1	1
279	смысле этого	1	1
280	целый ряд	3	1
281	некоторый свет	1	1
282	его к	1	1
283	и к	3	1
284	и этим	1	1
285	они выходят	2	1
286	что это	1	1
287	сказать о	1	1
288	так или	1	1
289	представляет собой	3	1
290	он в	1	1
291	что же	1	1
292	бы не	1	1
293	из этих	3	1
294	только на	2	1
295	остановиться на	1	1
296	и тот	1	1
297	бы только	1	1
298	роль в	2	1
299	и те	1	1
300	не могла	2	1
301	но прежде	1	1
302	от каждой	1	1
303	состоит в	3	1
304	возвращение к	1	1
305	не могли	1	1
306	из него	1	1
307	его от	1	1
308	подобно тому	1	1
309	что она	5	1
310	но все	2	1
311	человека в	1	1
312	же не	2	1
313	об этом	1	1
314	свойств и	1	1
315	к заключению	1	1
316	на этой	1	1
317	и иногда	1	1
318	дома и	3	1
319	следить за	2	1
320	уже знаем	2	1
321	перед нами	1	1
322	должен был	3	1
323	три группы	1	1
324	после этого	2	1
325	шаг до	1	1
326	на античных	1	1
327	в жизни	2	1
328	и находит	1	1
329	не всю	1	1
330	героя или	1	1
331	все равно	3	1
332	соответствии с	1	1
333	к женщинам	2	1
334	с тем	2	1
335	всю жизнь	2	1
336	и уже	2	1
337	которой он	1	1
338	в передаче	1	1
339	по той	2	1
340	в эту	1	1
341	в этих	11	1
342	можно только	3	1
343	одной части	1	1
344	но если	1	1
345	о первой	2	1
346	женщин и	1	1
347	можно найти	4	1
348	а как	1	1
349	никто не	2	1
350	в город	1	1
351	по три	1	1
352	этому же	3	1
353	однако этот	1	1
354	от времени	1	1
355	в которых	2	1
356	несомненно что	2	1
357	которые в	1	1
358	свет на	1	1
359	земле и	1	1
360	друг другу	2	1
361	и один	2	1
362	и эти	3	1
363	видно что	2	1
364	надо сказать	1	1
365	и более	2	1
366	по себе	1	1
367	и очень	1	1
368	причем здесь	1	1
369	уже выше	2	1
370	от своих	2	1
371	вплоть до	1	1
372	но они	2	1
373	самого начала	1	1
374	в русской	3	1
375	на лет	1	1
376	на себе	1	1
377	и сама	1	1
378	также что	1	1
379	подобное же	1	1
380	в самых	2	1
381	до самой	1	1
382	связанное с	2	1
383	герои попадают	1	1
384	предполагать что	1	1
385	во всем	1	1
386	так например	1	1
387	этим же	2	1
388	до того	1	1
389	из вариантов	2	1
390	как следует	2	1
391	женщины в	1	1
392	мы и	1	1
393	что на	4	1
394	и для	2	1
395	к себе	1	1
396	это конечно	1	1
397	что отец	2	1
398	с полной	1	1
399	и другим	1	1
400	уже на	1	1
401	дверь и	1	1
402	и это	2	1
403	часто эти	1	1
404	от друга	1	1
405	как один	1	1
406	отсюда же	1	1
407	данном случае	3	1
408	к какой-нибудь	1	1
409	действия и	1	1
410	с самого	1	1
411	в дальнейшем	4	1
412	этот период	1	1
413	можно было	1	1
414	это вовсе	1	1
415	каждого из	1	1
416	своему сыну	1	1
417	остается предположить	1	1
418	народных сказок	2	1
419	предположить что	7	1
420	с ним	1	1
421	означает что	1	1
422	о ней	2	1
423	в порядке	1	1
424	времени их	1	1
425	именно с	1	1
426	не означает	1	1
427	и что	2	1
428	почему же	1	1
429	или их	1	1
430	связанной с	1	1
431	жили в	2	1
432	ее от	1	1
433	ко всей	1	1
434	и только	1	1
435	что указывает	1	1
436	если это	3	1
437	идти на	1	1
438	дома в	8	1
439	того что	5	1
440	тех пор	1	1
441	дело с	2	1
442	этого можно	1	1
443	за столом	1	1
444	хотя бы	1	1
445	тела которая	1	1
446	очень убедительно	1	1
447	больше чем	1	1
448	так что	5	1
449	в большинстве	1	1
450	же из	1	1
451	был очень	1	1
452	и возвращение	1	1
453	каким образом	1	1
454	не дает	2	1
455	предположение что	1	1
456	собой на	1	1
457	на эту	1	1
458	за ним	3	1
459	к своим	1	1
460	себе в	2	1
461	за помощью	1	1
462	это предположение	1	1
463	перед собой	1	1
464	друг друга	6	1
465	что постройка	1	1
466	заметить что	1	1
467	не говорит	1	1
468	от того	1	1
469	на том	3	1
470	ее на	1	1
471	встречает в	1	1
472	не противоречит	5	1
473	друг от	1	1
474	в особенности	2	1
475	представление о	3	1
476	ты не	2	1
477	в исторической	1	1
478	возможно что	6	1
479	или иначе	1	1
480	не один	1	1
481	на этот	1	1
482	земледельческой религии	1	1
483	один шаг	1	1
484	далеко не	3	1
485	и прежде	1	1
486	в год	1	1
487	и др	2	1
488	на которых	1	1
489	к более	2	1
490	в соответствии	1	1
491	что им	2	1
492	превращается в	3	1
493	чтобы убедиться	1	1
494	именно так	2	1
495	с наступлением	1	1
496	долгое время	1	1
497	о чем	1	1
498	впрочем в	1	1
499	большинстве случаев	2	1
500	для этой	1	1
501	другой персонаж	1	1
502	нет никаких	2	1
503	связь с	6	1
504	этот же	1	1
505	честности и	1	1
506	и она	3	1
507	во-вторых и	1	1
508	не свидетельствуют	1	1
509	и потому	2	1
510	отсюда и	1	1
511	всем что	1	1
512	перекликается с	1	1
513	между ее	1	1
514	к прежнему	1	1
515	и столь	1	1
516	к своему	1	1
517	в данном	4	1
518	к жизни	2	1
519	тому как	1	1
520	заключению что	1	1
521	с тех	1	1
522	как бы	1	1
523	иногда даже	1	1
524	сам не	1	1
525	герой в	2	1
526	этого слова	1	1
527	с этой	1	1
528	чтобы я	1	1
529	и тому	1	1
530	браке с	1	1
531	в основном	1	1
532	о его	1	1
533	вторая группа	1	1
534	в книге	1	1
535	только одна	1	1
536	случаях когда	1	1
537	обычно не	1	1
538	в шкуру	1	1
539	которой можно	1	1
540	молодых людей	2	1
541	это уже	1	1
542	к одной	1	1
543	обращается к	1	1
544	от него	2	1
545	или нет	1	1
546	еще более	2	1
547	мы ничего	1	1
548	известные нам	1	1
549	обстоит дело	1	1
550	с ней	6	1
551	или другими	1	1
552	не знает	1	1
553	сказать что	3	1
554	более поздних	2	1
555	совершенно не	2	1
556	больше всего	1	1
557	жили по	1	1
558	ко всему	1	1
559	этим объясняется	3	1
560	на это	2	1
561	в каком	1	1
562	жизни и	2	1
563	к этой	1	1
564	и другие	4	1
565	и эта	1	1
566	это в	1	1
567	доступ к	1	1
568	как на	1	1
569	в таком	1	1
570	этой точки	1	1
571	том числе	1	1
572	они не	4	1
573	событий в	1	1
