N	2gram	Propp_Isto_2	FransuaR
416	таких случаях	2	1
417	но они	4	1
418	тем самым	2	1
419	мы пока	1	1
420	них не	1	1
421	впадает в	1	1
422	самого начала	2	1
423	эти формы	1	1
424	правда в	1	1
425	ничего не	7	1
426	и далеко	1	1
427	можно судить	1	1
428	он мог	1	1
429	только не	1	1
430	никогда не	15	1
431	слово и	1	1
432	эта сторона	1	1
433	под этим	1	1
434	что их	1	1
435	с одним	3	1
436	этого описания	1	1
437	в стороне	1	1
438	как она	4	1
439	ему и	1	1
440	был так	1	1
441	так называемый	2	1
442	входят в	1	1
443	как будто	3	1
444	что на	1	1
445	говорит если	2	1
446	мы узнаем	1	1
447	здесь совершенно	1	1
448	и дух	1	1
449	за что	1	1
450	смерти и	7	1
451	бы он	1	1
452	все еще	2	1
453	время он	1	1
454	в следующей	1	1
455	и сопоставим	1	1
456	с образом	2	1
457	и стали	2	1
458	эти представления	3	1
459	связи со	1	1
460	необходимо еще	1	1
461	с каким	1	1
462	в себя	3	1
463	с самого	2	1
464	говорили что	2	1
465	в пределах	1	1
466	они должны	4	1
467	дано в	2	1
468	на нее	2	1
469	за то	1	1
470	она была	1	1
471	том как	1	1
472	имеется в	2	1
473	мы в	2	1
474	приобщается к	1	1
475	с ним	1	1
476	она лежит	1	1
477	это весьма	1	1
478	другом месте	2	1
479	но этого	1	1
480	и что	6	1
481	она всегда	3	1
482	там же	1	1
483	что эта	2	1
484	может он	1	1
485	путь к	1	1
486	из античной	1	1
487	этот момент	1	1
488	который и	1	1
489	отметить что	1	1
490	есть с	1	1
491	и только	2	1
492	в другой	4	1
493	и где	1	1
494	всего этого	1	1
495	и она	3	1
496	при котором	1	1
497	в него	2	1
498	видим что	5	1
499	того что	3	1
500	еще несколько	1	1
501	была также	1	1
502	что здесь	4	1
503	быть и	1	1
504	и одновременно	1	1
505	всякого рода	1	1
506	он стал	2	1
507	они его	1	1
508	к их	1	1
509	и часто	2	1
510	к нашему	1	1
511	от места	1	1
512	это очень	1	1
513	связанным с	1	1
514	узнаем что	1	1
515	здесь с	1	1
516	вопрос об	1	1
517	с одной	4	1
518	в качестве	3	1
519	так что	6	1
520	для всех	1	1
521	к какому	1	1
522	иной форме	1	1
523	дает ему	2	1
524	описания мы	1	1
525	характерно что	1	1
526	ни с	1	1
527	роль и	1	1
528	представлений о	1	1
529	чтобы выразить	1	1
530	но что	1	1
531	много и	1	1
532	каждый из	1	1
533	была еще	1	1
534	и вместе	2	1
535	ее на	1	1
536	эти явления	1	1
537	очень важной	1	1
538	именно как	1	1
539	и из	2	1
540	а именно	3	1
541	такое же	1	1
542	показывает что	4	1
543	что не	1	1
544	его из	2	1
545	ничем не	1	1
546	становятся предметом	1	1
547	превращается в	2	1
548	них и	1	1
549	их можно	1	1
550	здесь дело	1	1
551	на весь	1	1
552	подобного рода	1	1
553	отнюдь не	1	1
554	не всегда	1	1
555	чрезвычайно много	1	1
556	сложный и	1	1
557	в последней	1	1
558	так же	13	1
559	к веселому	1	1
560	я хоть	1	1
561	как это	3	1
562	из форм	1	1
563	его на	2	1
564	характера и	1	1
565	к своему	1	1
566	не могут	1	1
567	которые как	1	1
568	в сборнике	2	1
569	тому как	3	1
570	да и	2	1
571	на свете	1	1
572	мыслится как	1	1
573	в уже	1	1
574	указанием на	1	1
575	в это	1	1
576	материал для	1	1
577	дошло до	1	1
578	но так	1	1
579	он слышит	1	1
580	вокруг него	1	1
581	от нас	1	1
582	нисколько не	2	1
583	же значение	1	1
584	встрече с	1	1
585	под названием	2	1
586	очень интересный	1	1
587	много но	2	1
588	особую главу	1	1
589	в точном	1	1
590	или в	2	1
591	в результате	1	1
592	мира и	1	1
593	о котором	1	1
594	это как	1	1
595	ее и	1	1
596	но когда	1	1
597	это может	1	1
598	частности мы	1	1
599	его особенно	1	1
600	как явление	1	1
601	ни к	1	1
602	будто бы	2	1
603	же в	1	1
604	пока же	1	1
605	на части	1	1
606	как человек	1	1
607	к самому	1	1
608	поскольку это	1	1
609	с ними	2	1
610	в свою	1	1
611	не знает	2	1
612	другой стороны	2	1
613	он находит	1	1
614	не что	2	1
615	и состоит	1	1
616	заметить что	2	1
617	также не	2	1
618	ее в	2	1
619	в таком	1	1
620	приведем еще	1	1
