N	2gram	Vygotskiy__1	Psycholo
406	каким образом	1	2
407	речь в	2	2
408	не дает	1	2
409	мы знаем	1	2
410	представить себе	5	2
411	мы находим	3	2
412	в одном	4	2
413	само по	1	2
414	и силой	1	2
415	представляют собой	2	2
416	чтобы показать	2	2
417	что тот	1	2
418	с той	2	2
419	с это	2	2
420	естественно что	1	2
421	остается еще	2	2
422	на которых	2	2
423	до конца	1	2
424	нам думается	6	2
425	или с	1	2
426	нарушения и	1	2
427	с помощью	13	2
428	нечто такое	1	2
429	это значит	1	2
430	в течение	2	2
431	по существу	4	2
432	с этой	6	2
433	все это	6	2
434	и таким	2	2
435	что касается	1	2
436	не является	9	2
437	с мы	3	2
438	от той	1	2
439	своего материала	1	2
440	мы пытаемся	1	2
441	той или	1	2
442	находит свое	1	2
443	конце концов	1	2
444	для читателя	1	2
445	между ними	2	2
446	удалось показать	1	2
447	из этого	5	2
448	во внешнем	1	2
449	гораздо более	1	2
450	смысле слова	3	1
451	нам казалось	1	1
452	речь идет	2	1
453	одним из	1	1
454	например в	1	1
455	в сфере	3	1
456	связана с	2	1
457	в такой	3	1
458	он может	2	1
459	шаг за	2	1
460	идет о	2	1
461	мы имели	1	1
462	чего не	1	1
463	которые естественно	1	1
464	изображать одно	1	1
465	на две	3	1
466	своих исследованиях	1	1
467	из всех	2	1
468	первой и	1	1
469	еще на	3	1
470	шаг вперед	1	1
471	как единство	3	1
472	фрейд как	1	1
473	благодаря тому	2	1
474	только это	1	1
475	больше и	1	1
476	в какой-либо	1	1
477	то новое	1	1
478	которое не	2	1
479	мы и	3	1
480	частный случай	1	1
481	себе что	1	1
482	и реальным	1	1
483	с большим	1	1
484	и говорить	1	1
485	большей частью	1	1
486	на другом	1	1
487	на них	1	1
488	столь же	6	1
489	в чем	4	1
490	видим таким	3	1
491	как таковая	2	1
492	как если	2	1
493	видели что	1	1
494	могло быть	1	1
495	правильно указывает	1	1
496	мы будем	1	1
497	нескольких словах	1	1
498	с самой	1	1
499	связано с	2	1
500	мы начинаем	2	1
501	с психологической	2	1
502	высшим и	1	1
503	не просто	1	1
504	из важнейших	2	1
505	один и	1	1
506	к сожалению	2	1
507	которые не	3	1
508	сознательно и	1	1
509	и рассуждения	1	1
510	отдельные исследования	1	1
511	с поэтому	1	1
512	сущность которого	1	1
513	ряда фактов	1	1
514	первых двух	1	1
515	что нет	1	1
516	мы ищем	1	1
517	приводят к	1	1
518	хотя и	2	1
519	в действительности	1	1
520	это их	1	1
521	можно сделать	1	1
522	от этого	2	1
523	психологии и	1	1
524	за собой	2	1
525	себе как	1	1
526	та же	1	1
527	бы с	1	1
528	исключительно на	1	1
529	представляет собой	11	1
530	или во	1	1
531	что так	1	1
532	учение о	3	1
533	то обстоятельство	1	1
534	хотя эти	1	1
535	в известном	2	1
536	остановиться на	1	1
537	нами в	2	1
538	всем его	1	1
539	исследований что	1	1
540	этот анализ	2	1
541	на отдельных	1	1
542	низших животных	1	1
543	как основа	1	1
544	в наших	3	1
545	то этим	1	1
546	словах на	1	1
547	построения мы	2	1
548	именно этим	1	1
549	какой связи	1	1
550	с чем	1	1
551	главным образом	2	1
552	всех остальных	3	1
553	из авторов	1	1
554	представляет один	1	1
555	о которой	1	1
556	собственном смысле	5	1
557	не к	2	1
558	в предыдущих	1	1
559	дальнейших исследований	1	1
560	факт который	1	1
561	оправдание в	1	1
562	раз говорит	1	1
563	по своему	1	1
564	свою силу	1	1
565	но вместе	4	1
566	которые только	1	1
567	его от	1	1
568	показал что	1	1
569	плана и	1	1
570	мысль то	1	1
571	с собой	2	1
572	в нескольких	1	1
573	могла бы	1	1
574	с в	1	1
575	нам остается	1	1
576	и второй	1	1
577	который составляет	1	1
578	для примера	1	1
579	на этой	1	1
580	на протяжении	1	1
581	сейчас в	1	1
582	свести к	3	1
583	это целое	2	1
584	этим именем	1	1
585	в жизни	1	1
586	эти же	1	1
587	исследования как	3	1
588	бы совершенно	1	1
589	этого слова	4	1
590	это положение	4	1
591	нашего исследования	8	1
592	нас к	8	1
593	которой он	1	1
594	в научном	1	1
595	нигде не	2	1
596	и значения	1	1
597	из исследователей	1	1
598	как таковой	2	1
599	в один	2	1
600	не мог	1	1
601	целого ряда	1	1
602	со всей	4	1
603	вопроса об	2	1
604	в эту	1	1
605	которую он	1	1
606	от ощущения	1	1
607	по справедливости	1	1
608	мысль и	3	1
609	указывает и	1	1
610	в следующем	1	1
611	ее элементами	1	1
612	и подчиняется	1	1
613	бы к	1	1
614	из которой	2	1
615	что вся	1	1
616	другой вопрос	1	1
617	приложении к	2	1
618	вторая часть	1	1
619	представление о	2	1
620	оказывается что	1	1
621	с необычайной	1	1
622	для объяснения	1	1
623	не менее	1	1
624	одном из	2	1
625	из области	1	1
626	эта мысль	2	1
627	но эта	1	1
628	выше мы	1	1
629	точку зрения	2	1
630	которые в	1	1
631	по крайней	1	1
632	и эти	2	1
633	надо сказать	1	1
634	речи в	14	1
635	лежит не	1	1
636	их в	4	1
637	внимания было	1	1
638	того кто	2	1
639	даже в	2	1
640	заставляет его	1	1
641	мы таким	1	1
642	проистекает из	1	1
643	именем это	1	1
644	и бессознательной	1	1
645	к некоторым	1	1
646	здесь могут	1	1
647	вплоть до	1	1
648	она не	3	1
649	на котором	1	1
650	тогда когда	3	1
651	и вместо	1	1
652	только из	1	1
653	на него	2	1
654	в процессе	8	1
655	в самых	3	1
656	к такому	1	1
657	он указывает	1	1
658	он хочет	1	1
659	не могло	3	1
660	это с	1	1
661	не имеет	2	1
662	не испытывает	1	1
663	говорит один	1	1
664	под этим	1	1
665	действительности но	1	1
666	пути и	1	1
667	говорить как	1	1
668	детей и	1	1
669	собой напрашивается	1	1
670	преимущественно на	1	1
671	своей задачей	1	1
672	связь и	1	1
673	и является	1	1
674	вместо того	2	1
675	вот что	1	1
676	мы бы	1	1
677	понимать под	1	1
678	только с	1	1
679	две совершенно	1	1
680	в области	3	1
681	если только	1	1
682	не останавливаться	2	1
683	ему не	1	1
684	факта что	3	1
685	всех прочих	2	1
686	обстоятельство что	1	1
687	и оно	1	1
688	чрезвычайно важно	1	1
689	образом оказывается	1	1
690	поэтому не	1	1
691	прямо говорит	3	1
692	чтобы сделать	1	1
693	лежит в	2	1
694	в других	1	1
695	некоторым итогам	1	1
696	должны быть	1	1
697	что существует	1	1
698	установить между	1	1
699	что отличает	1	1
700	это содержание	1	1
701	целом в	2	1
702	его значение	2	1
703	на это	1	1
704	говоря словами	3	1
705	в работах	1	1
706	он прямо	1	1
707	знаем сейчас	1	1
708	поставить вопрос	1	1
709	состоят в	1	1
710	применить к	1	1
711	следует отнести	1	1
712	говорит сам	1	1
713	бы что	2	1
714	с ее	1	1
715	как не	1	1
716	свою очередь	3	1
717	однако несмотря	2	1
718	рассматривать как	1	1
719	на другой	1	1
720	исследование показало	2	1
721	многочисленных и	1	1
722	и от	3	1
723	в собственном	5	1
724	невозможно как	1	1
725	только то	1	1
726	то время	5	1
727	что оба	1	1
728	теория как	1	1
729	значение в	3	1
730	уяснить себе	1	1
731	то как	1	1
732	поэтому мы	1	1
733	каждого из	2	1
734	здесь нет	1	1
735	которых это	1	1
736	сказано выше	1	1
737	к самой	1	1
738	в которые	1	1
739	представлений и	1	1
740	мысль к	1	1
741	настолько же	1	1
742	силу того	1	1
743	и делают	1	1
744	черты которые	1	1
745	мы вправе	2	1
746	от деятельности	1	1
747	действительность и	2	1
748	это представляет	1	1
749	может в	1	1
750	дальнейшего развития	1	1
751	из основных	3	1
752	мы всегда	1	1
753	с полным	1	1
754	двух крайних	1	1
755	и аффект	1	1
756	другом месте	6	1
757	и т.д	5	1
758	но к	1	1
759	всем протяжении	2	1
760	что перед	2	1
761	говорит об	1	1
762	не ту	1	1
763	к действительности	5	1
764	и просто	1	1
765	в значительной	2	1
766	звуков в	1	1
767	в конечном	1	1
768	под именем	2	1
769	это изменение	1	1
770	новое что	1	1
771	нас в	1	1
772	в драме	1	1
773	между тем	9	1
774	которые мы	2	1
775	мы указывали	1	1
776	нуждается в	2	1
777	его мысль	1	1
778	крайней мере	1	1
779	чтобы заметить	1	1
780	вслед за	2	1
781	вообще и	1	1
782	в теории	4	1
783	совершенно новом	1	1
784	вытекают из	1	1
785	с этих	1	1
786	несколько иначе	1	1
787	показывают что	3	1
788	на которой	2	1
789	о его	1	1
790	который хочет	1	1
791	что только	1	1
792	одной из	1	1
793	в какой	5	1
794	в вопросе	1	1
795	то в	1	1
796	и действительно	1	1
797	в стороне	2	1
798	других двух	1	1
799	между этим	2	1
800	который в	3	1
801	всех его	1	1
802	отдельных исследований	3	1
803	на несколько	1	1
804	между этими	6	1
805	и ее	7	1
806	сам собой	1	1
807	звук и	2	1
808	с которыми	1	1
809	в эти	1	1
810	его построение	1	1
811	отношении стоят	1	1
812	оказывается в	1	1
813	на всем	2	1
814	уже не	2	1
815	еще одно	1	1
816	в противоположном	1	1
817	отнести к	1	1
818	в виде	2	1
819	в сознании	1	1
820	вопросе и	1	1
821	от других	1	1
822	двух основных	1	1
823	или даже	2	1
824	по выражению	1	1
825	конечном счете	1	1
826	психологии в	2	1
827	одной своей	1	1
828	что сама	1	1
829	могло бы	1	1
830	слова в	1	1
831	другую сторону	1	1
832	фактов с	1	1
833	нами как	1	1
834	этих отдельных	2	1
835	развивающийся в	1	1
836	одинаковой степени	1	1
837	но что	1	1
838	внешнее выражение	1	1
839	не хотим	2	1
840	как при	1	1
841	заметить что	2	1
842	попытаться найти	1	1
843	в руки	1	1
844	параллельно с	1	1
845	именно как	1	1
846	не были	1	1
847	существенным для	1	1
848	ней и	1	1
849	она заключает	1	1
850	это составляет	1	1
851	противоположность и	1	1
852	общего закона	1	1
853	на ее	2	1
854	связаны с	1	1
855	те общие	1	1
856	чем он	2	1
857	интеллектуальной деятельности	1	1
858	совпадает с	1	1
859	и др	1	1
860	чтобы передать	1	1
861	объяснить нам	1	1
862	что не	1	1
863	что для	5	1
864	затем мы	1	1
865	противоречие между	1	1
866	лежащее в	1	1
867	психологии на	1	1
868	превращается в	3	1
869	не было	1	1
870	целым рядом	1	1
871	бы назвать	1	1
872	мысль как	2	1
873	увидим в	1	1
874	раньше всего	3	1
875	основное и	1	1
876	не то	1	1
877	ее на	4	1
878	самом определении	1	1
879	речи и	28	1
880	пониманию и	1	1
881	в одно	1	1
882	и ему	1	1
883	если не	3	1
884	в речи	2	1
885	мы видели	2	1
886	хотели бы	3	1
887	все более	3	1
888	оказывается не	1	1
889	ко всем	3	1
890	мы говорим	1	1
891	эти исследования	3	1
892	внешнем мире	1	1
893	так мы	1	1
894	которая для	1	1
895	целом ряде	2	1
896	на которое	1	1
897	и переживания	2	1
898	смысле этого	3	1
899	тому как	1	1
900	во все	1	1
901	той теории	1	1
902	что же	1	1
903	новом виде	1	1
904	природу словесного	1	1
905	в первой	1	1
906	как к	1	1
907	для понимания	1	1
908	согласно которому	1	1
909	который он	1	1
910	современной психологии	5	1
911	к проблеме	2	1
912	иначе говоря	2	1
913	может служить	1	1
914	останавливаться на	3	1
915	внешнего мира	2	1
916	в контексте	1	1
917	этого факта	3	1
918	в приложении	2	1
919	тенденцию к	2	1
920	что ее	1	1
921	только для	3	1
922	этом вопросе	4	1
923	общественной жизни	1	1
924	точно и	2	1
925	ни для	1	1
926	объяснения этих	1	1
927	своего исследования	2	1
928	но для	1	1
929	или по	1	1
930	в смысле	2	1
931	психической жизни	3	1
932	нашей проблемы	1	1
933	самое существенное	1	1
934	сознании и	1	1
935	это явление	1	1
936	ближе к	2	1
937	всего в	2	1
938	указать на	1	1
939	попытка в	1	1
940	совершается в	1	1
941	и фрейд	2	1
942	и другим	2	1
943	и постоянно	2	1
944	от мысли	4	1
945	том виде	1	1
946	с как	1	1
947	человеком который	1	1
948	которая в	2	1
949	который дает	1	1
950	как именно	1	1
951	не представляет	1	1
952	который является	1	1
953	как эта	1	1
954	между развитием	1	1
955	от всех	3	1
956	у них	1	1
957	для современной	3	1
958	тем более	5	1
959	с не	1	1
960	с неизбежностью	1	1
961	ни к	1	1
962	наконец третье	1	1
963	в одинаковой	2	1
964	во время	1	1
965	как показали	1	1
966	психологической точки	1	1
967	этих элементов	1	1
968	сказать ничего	1	1
969	и осознать	1	1
970	к ее	1	1
971	служат как	1	1
972	все решительно	1	1
973	сосредоточить внимание	1	1
974	вперед по	1	1
975	этой проблемы	8	1
976	к его	2	1
977	этом процессе	1	1
978	нашей мысли	1	1
979	отношению к	7	1
980	чтобы он	1	1
981	за шагом	2	1
982	сила и	1	1
983	является выражением	1	1
984	допустить что	2	1
985	кажется ему	1	1
986	каждое слово	1	1
987	можно назвать	2	1
988	во всяком	3	1
989	все что	1	1
990	и скрыта	1	1
991	этой точки	1	1
