N	2gram	Propp_Isto_4	EvropaiE
143	экономическое развитие	1	2
144	он не	7	2
145	на одну	1	2
146	прочим и	1	2
147	в силу	5	2
148	их из	1	2
149	таким образом	10	2
150	и с	5	2
151	нас к	7	2
152	в своих	1	2
153	в развитии	1	2
154	иначе говоря	1	2
155	такой же	1	2
156	в этих	7	2
157	или точнее	1	2
158	в котором	1	2
159	представление о	1	2
160	не к	2	2
161	для передвижения	1	2
162	и более	3	2
163	тем меньше	1	2
164	она не	3	2
165	тогда когда	1	2
166	и имеет	1	2
167	по своей	2	2
168	как будто	1	2
169	что на	2	2
170	к той	1	2
171	если этот	1	2
172	не могут	2	2
173	могут быть	6	2
174	случаях когда	3	2
175	утверждать что	1	2
176	как не	1	2
177	данном случае	3	2
178	на основе	1	2
179	мог бы	1	2
180	наше внимание	1	2
181	по сравнению	3	2
182	если бы	2	2
183	и что	5	2
184	и во	2	2
185	к нему	6	2
186	в его	5	2
187	ли здесь	1	2
188	мы должны	5	2
189	но с	1	2
190	этот вопрос	2	2
191	на восток	1	2
192	силы в	1	2
193	есть в	2	2
194	не можем	1	2
195	море и	1	2
196	в большинстве	1	2
197	народов не	1	2
198	если в	1	2
199	при помощи	10	2
200	и других	3	2
201	в одном	5	2
202	заметить что	1	2
203	в других	2	2
204	во власти	1	2
205	а именно	3	2
206	как же	1	2
207	в некоторых	5	2
208	на этот	2	2
209	а не	6	2
210	долгое время	1	2
211	и тут	1	2
212	вместе с	6	2
213	или по	1	2
214	сравнению с	3	2
215	наряду с	3	2
216	что же	1	2
217	войны и	1	2
218	происходит в	2	2
219	или в	3	2
220	и все	2	2
221	бы в	1	2
222	еще более	1	2
223	и наконец	1	2
224	исключительно в	1	2
225	же в	3	2
226	в другой	3	2
227	мы видим	6	2
228	а в	8	2
229	даже при	1	2
230	не есть	2	2
231	имеет в	1	2
232	между ними	3	2
233	другой стороны	4	2
234	приводит нас	4	2
235	жизни и	1	2
236	в северной	2	2
237	так но	1	1
238	вопрос мы	1	1
239	рода и	1	1
240	и т	27	1
241	например в	3	1
242	заменяет ее	1	1
243	в русских	2	1
244	связана с	2	1
245	мы здесь	2	1
246	в тех	4	1
247	сомнения что	2	1
248	и это	1	1
249	тех же	2	1
250	дойдя до	1	1
251	каком они	1	1
252	часть его	1	1
253	которая при	1	1
254	той же	1	1
255	на тех	1	1
256	что между	1	1
257	ответить на	1	1
258	исторической перспективе	1	1
259	есть нечто	1	1
260	время как	1	1
261	только это	2	1
262	историческое явление	1	1
263	то это	5	1
264	не сразу	3	1
265	когда мы	1	1
266	может дать	1	1
267	что люди	1	1
268	то мы	2	1
269	видели что	3	1
270	чем это	1	1
271	мы будем	1	1
272	к которой	1	1
273	тогда как	4	1
274	относится к	3	1
275	которые не	1	1
276	в центре	1	1
277	в одной	3	1
278	дает нам	4	1
279	птицам и	1	1
280	что нет	1	1
281	все же	9	1
282	однако не	1	1
283	тех случаях	2	1
284	смысле этого	2	1
285	что по	1	1
286	говорит об	2	1
287	его к	3	1
288	это происходило	2	1
289	увидим что	2	1
290	в этот	4	1
291	та же	1	1
292	он в	4	1
293	значение так	1	1
294	нами в	1	1
295	и тот	2	1
296	но его	1	1
297	и те	1	1
298	жизнью и	1	1
299	на его	3	1
300	в свет	1	1
301	при этом	3	1
302	т д	24	1
303	не как	1	1
304	и сибири	1	1
305	на земле	3	1
306	чтобы на	1	1
307	месяцев и	1	1
308	на этом	2	1
309	или иных	1	1
310	и наоборот	2	1
311	мы устанавливаем	1	1
312	в человеческом	4	1
313	но все	5	1
314	бы они	1	1
315	а затем	3	1
316	в нем	2	1
317	в совершенно	1	1
318	лишь в	2	1
319	в свой	2	1
320	который по	1	1
321	о которых	1	1
322	она и	1	1
323	этом явлении	1	1
324	в обстановку	1	1
325	фигурирует в	1	1
326	здесь можно	2	1
327	потому и	1	1
328	как таковой	1	1
329	и всей	1	1
330	именно и	1	1
331	и процесс	1	1
332	воды не	1	1
333	установить что	2	1
334	что при	1	1
335	другую сторону	1	1
336	выше мы	2	1
337	друг другу	1	1
338	при рассмотрении	1	1
339	образом из	1	1
340	для этого	1	1
341	условия и	1	1
342	бы нас	1	1
343	тому что	1	1
344	некоторых случаях	4	1
345	все эти	3	1
346	не менее	2	1
347	вплоть до	1	1
348	что эта	3	1
349	и другое	1	1
350	одна из	2	1
351	здесь на	2	1
352	это мы	2	1
353	быть речи	1	1
354	именно с	1	1
355	находятся в	1	1
356	или иная	1	1
357	они являются	1	1
358	в русском	1	1
359	во всем	3	1
360	и его	10	1
361	связи с	3	1
362	мы бы	1	1
363	доказать что	1	1
364	в основе	1	1
365	и несколько	1	1
366	только наиболее	1	1
367	у нас	2	1
368	других случаях	1	1
369	должны быть	1	1
370	опасными для	1	1
371	все еще	3	1
372	то время	1	1
373	в знании	1	1
374	на свой	1	1
375	как с	1	1
376	с собой	5	1
377	был бы	1	1
378	те же	3	1
379	одного из	1	1
380	в распоряжение	1	1
381	об этом	7	1
382	к первому	1	1
383	имеется в	2	1
384	является в	1	1
385	той области	1	1
386	которая в	1	1
387	с ним	1	1
388	и вода	1	1
389	других более	2	1
390	силы и	1	1
391	на вопрос	3	1
392	внимание на	1	1
393	или на	2	1
394	нас в	1	1
395	связь между	2	1
396	а у	2	1
397	а через	1	1
398	которые мы	1	1
399	но нельзя	1	1
400	глаза на	1	1
401	и следовательно	1	1
402	на острове	2	1
403	чтобы ответить	1	1
404	быть и	1	1
405	но так	1	1
406	один из	1	1
407	тот же	1	1
408	речи о	1	1
409	с ними	5	1
410	всех этих	1	1
411	мы увидим	3	1
412	как нечто	3	1
413	что как	1	1
414	или же	3	1
415	случаи когда	2	1
416	играет роль	2	1
417	можно еще	1	1
418	к какому	1	1
419	со своим	1	1
420	переходит в	3	1
421	конечно не	2	1
422	уже не	5	1
423	уже в	2	1
424	если мы	1	1
425	то и	1	1
426	есть наиболее	1	1
427	только тогда	3	1
428	в начале	1	1
429	что не	1	1
430	к созданию	1	1
431	несомненно в	1	1
432	одно из	1	1
433	и их	2	1
434	представить себе	1	1
435	у других	1	1
436	от того	2	1
437	в более	1	1
438	которые как	1	1
439	образом к	1	1
440	или иное	1	1
441	в исторической	2	1
442	а на	4	1
443	или иначе	1	1
444	не обязательно	1	1
445	эти две	1	1
446	что тот	1	1
447	к которому	1	1
448	а впоследствии	2	1
449	с той	2	1
450	в ряде	1	1
451	по большей	1	1
452	и затем	1	1
453	обратиться к	1	1
454	выступает в	1	1
455	не было	1	1
456	на которых	1	1
457	зависит от	1	1
458	власти и	1	1
459	человеческой жизни	1	1
460	с которым	1	1
461	совершенно одинаково	2	1
462	должно происходить	1	1
463	что мы	3	1
464	становится ясным	1	1
465	мы знаем	8	1
466	приступить к	2	1
467	в связи	2	1
468	входить в	3	1
469	связь с	12	1
470	имеются в	1	1
471	то можно	1	1
472	это сделали	1	1
473	в европе	1	1
474	другие не	1	1
475	этих случаях	8	1
476	к жизни	1	1
477	что за	1	1
478	с некоторыми	1	1
479	есть только	3	1
480	жизни эти	1	1
481	действительно ли	1	1
482	многих других	3	1
483	вспомним что	1	1
484	с ее	1	1
485	этого слова	2	1
486	на пути	1	1
487	они действуют	1	1
488	с полной	1	1
489	являются не	1	1
490	указать на	3	1
491	она может	1	1
492	нельзя сказать	1	1
493	а к	1	1
494	человеческую культуру	1	1
495	такое разнообразие	1	1
496	в большей	1	1
497	но это	3	1
498	на берегу	2	1
499	бы на	1	1
500	и другие	3	1
501	поскольку это	1	1
502	цель и	1	1
503	понимать как	1	1
504	интересно отметить	1	1
505	но этот	2	1
506	с такой	1	1
507	что даже	1	1
508	сибири уже	1	1
509	к этой	3	1
510	на ту	1	1
511	только одна	2	1
512	это в	1	1
513	который не	1	1
514	все что	4	1
515	том числе	1	1
