N	2gram	Bakhtin_KF_1	Myshleni
412	рядом с	3	1
413	и теоретической	1	1
414	что не	3	1
415	с тем	2	1
416	всю жизнь	1	1
417	которой он	2	1
418	нигде не	3	1
419	значит не	1	1
420	такой же	1	1
421	должен стать	2	1
422	представление что	1	1
423	что значит	2	1
424	ряда это	1	1
425	основных линий	1	1
426	к действительному	1	1
427	может казаться	1	1
428	эти момента	3	1
429	место в	5	1
430	он принимает	1	1
431	не от	1	1
432	мысли и	1	1
433	содержания и	2	1
434	отрыв от	1	1
435	мир и	1	1
436	где она	1	1
437	есть его	2	1
438	а есть	1	1
439	имеет смысл	1	1
440	это дело	1	1
441	есть еще	1	1
442	ни было	4	1
443	следует конечно	1	1
444	бы быть	5	1
445	случае мы	2	1
446	тому что	2	1
447	на один	1	1
448	что есть	2	1
449	вообще невозможно	1	1
450	начинает служить	1	1
451	и развивается	2	1
452	эта мысль	1	1
453	и время	2	1
454	как о	1	1
455	мысли в	1	1
456	дело не	2	1
457	здесь на	1	1
458	к этим	1	1
459	два мира	1	1
460	не по	4	1
461	поэтому в	1	1
462	но здесь	3	1
463	познания т.е	2	1
464	при установлении	1	1
465	а тот	1	1
466	только не	1	1
467	нет места	1	1
468	он пытается	1	1
469	в противоречие	1	1
470	действительно в	1	1
471	их единстве	3	1
472	самому своему	1	1
473	целом и	3	1
474	только с	3	1
475	в области	2	1
476	факта что	1	1
477	в движении	1	1
478	к таким	1	1
479	только от	1	1
480	в живой	1	1
481	не задает	1	1
482	в момент	3	1
483	исходить из	1	1
484	когда мы	1	1
485	оставить в	1	1
486	отличается от	1	1
487	всего в	1	1
488	т.е к	1	1
489	всего что	1	1
490	бы он	2	1
491	не есть	20	1
492	оно не	2	1
493	но сама	1	1
494	где он	3	1
495	отсюда следует	2	1
496	здесь мы	4	1
497	ничего общего	2	1
498	правда не	1	1
499	его никогда	1	1
500	чтобы быть	2	1
501	данных условиях	1	1
502	существует все	1	1
503	существенный момент	1	1
504	всей своей	2	1
505	и пространство	4	1
506	мышления нет	1	1
507	т.е как	1	1
508	своей мысли	1	1
509	том случае	1	1
510	особенно в	1	1
511	т.е из	1	1
512	сознания и	3	1
513	здесь-то и	1	1
514	все остальные	1	1
515	и социальные	1	1
516	основана на	1	1
517	т.е все	1	1
518	приводит его	1	1
519	а к	1	1
520	путем чисто	1	1
521	сводится к	2	1
522	и здесь	7	1
523	и должно	1	1
524	на закон	1	1
525	в действительной	4	1
526	другими словами	1	1
527	и теоретически	1	1
528	мысль не	2	1
529	и чисто	1	1
530	может не	2	1
531	и желания	1	1
532	и мира	1	1
533	его активности	1	1
534	она не	1	1
535	других людей	1	1
536	это может	1	1
537	к нему	12	1
538	или более	1	1
539	что теоретически	1	1
540	момента и	2	1
541	и во	1	1
542	ним и	3	1
543	себя но	1	1
544	а следовательно	3	1
545	вообще и	1	1
546	которой все	2	1
547	по количеству	1	1
548	для самого	1	1
549	места и	4	1
550	это приводит	1	1
551	в современной	3	1
552	предмета и	1	1
553	известном смысле	1	1
554	один из	2	1
555	что только	2	1
556	согласиться с	1	1
557	но ни	2	1
558	мышление в	1	1
559	и так	1	1
560	между тем	4	1
561	биологический и	1	1
562	который не	1	1
563	именно на	2	1
564	субъективного и	1	1
565	бы один	1	1
566	же и	1	1
567	конечно не	7	1
568	только на	1	1
569	всем его	3	1
570	слова в	2	1
571	доказать свое	1	1
572	в виде	2	1
573	этот момент	6	1
574	время является	1	1
575	в сознании	2	1
576	познания не	1	1
577	здесь же	1	1
578	предположение что	1	1
579	в данной	1	1
580	лишь постольку	1	1
581	возможности для	1	1
582	вообще как	1	1
583	мир в	11	1
584	был бы	3	1
585	одно из	1	1
586	никто не	1	1
587	ведь это	1	1
588	цели и	1	1
589	могло бы	4	1
590	и также	1	1
591	не для	1	1
592	к ним	4	1
593	это значило	2	1
594	как его	4	1
595	действием и	1	1
596	из только	1	1
597	основе его	1	1
598	другой и	1	1
599	которые как	1	1
600	теряет все	1	1
601	к совершенно	1	1
602	со всем	5	1
603	являются здесь	1	1
604	точек зрения	1	1
605	в соответствующих	1	1
606	однако что	2	1
607	философских построений	1	1
608	здесь в	1	1
609	а именно	1	1
610	дело в	2	1
611	желания и	1	1
612	только к	1	1
613	только по	2	1
614	и делает	2	1
615	до конца	3	1
616	зависит от	1	1
617	развивается по	1	1
618	здесь этот	1	1
619	с которым	1	1
620	ближе к	3	1
621	для этой	3	1
622	стороны в	3	1
623	вступает в	3	1
624	действие которое	1	1
625	эти слова	1	1
626	и потому	2	1
627	противоречие с	1	1
628	часть нашего	1	1
629	мы говорим	1	1
630	но этот	1	1
631	этого момента	1	1
632	о возможности	1	1
633	и мир	2	1
634	какого бы	1	1
635	разве не	2	1
636	себя из	1	1
637	как если	1	1
638	в жизнь	1	1
639	если оно	1	1
640	к следующему	1	1
641	образом и	1	1
642	но сам	1	1
643	им с	1	1
644	самого себя	1	1
645	эту мысль	1	1
646	нельзя быть	1	1
647	я с	1	1
648	основных моментов	1	1
649	том смысле	1	1
650	системы поэтому	1	1
651	он начинает	1	1
652	и от	1	1
653	с отвлеченной	1	1
654	в смысле	6	1
655	должны быть	1	1
656	к другим	1	1
657	власти его	1	1
658	сведено к	1	1
659	одна из	1	1
660	относиться к	1	1
661	к пониманию	1	1
662	этой книги	1	1
663	в данный	3	1
664	эта ошибка	1	1
665	по принципу	1	1
666	мы пытаемся	1	1
667	а все	3	1
668	или другой	1	1
669	совершенно иной	1	1
670	значило бы	2	1
671	от него	3	1
672	из себя	8	1
673	или нет	1	1
674	в третьем	1	1
675	это позволяет	1	1
676	еще более	2	1
677	т.п но	1	1
678	я должен	7	1
679	мысль в	1	1
680	действительной жизни	3	1
681	но это	6	1
682	или не	1	1
683	не придавая	1	1
684	жизни в	5	1
685	между ними	1	1
686	нельзя их	1	1
687	не знает	5	1
688	и каждая	1	1
689	но можно	4	1
690	человек это	1	1
691	жизни а	1	1
692	него в	1	1
693	не способны	1	1
694	мысли но	1	1
695	включает в	2	1
696	это было	2	1
697	в своих	3	1
698	гораздо более	1	1
