N	2gram	Vygotskiy__1	Vladivir
140	утверждает что	2	4
141	философского творчества	1	4
142	по мнению	2	4
143	если мы	12	4
144	при помощи	20	4
145	от того	3	4
146	здесь в	1	4
147	а с	1	4
148	говорит о	2	4
149	до конца	6	4
150	и все	5	4
151	него в	2	4
152	как это	4	4
153	поскольку он	1	4
154	по существу	4	4
155	в результате	4	4
156	мы должны	1	4
157	точно так	3	4
158	же как	4	3
159	на самом	2	3
160	мы имеем	4	3
161	я не	1	3
162	которое в	1	3
163	и был	1	3
164	бы то	1	3
165	в чем	2	3
166	отличие от	4	3
167	за пределы	1	3
168	независимо от	2	3
169	перед нами	1	3
170	и у	4	3
171	уже в	3	3
172	из этих	6	3
173	с их	1	3
174	в нем	2	3
175	при этом	19	3
176	является не	1	3
177	но все	1	3
178	том случае	2	3
179	в качестве	2	3
180	это не	1	3
181	этом смысле	2	3
182	далеко не	2	3
183	в отличие	3	3
184	не в	11	3
185	что этот	1	3
186	этих трех	1	3
187	что есть	2	3
188	того чтобы	7	3
189	сводится к	1	3
190	все то	3	3
191	в духе	1	3
192	отличается от	2	3
193	оно не	1	3
194	в виду	4	3
195	то как	1	3
196	если бы	6	3
197	и вообще	1	3
198	находится в	1	3
199	настоящее время	2	3
200	к нему	2	3
201	что бы	1	3
202	говорит в	1	3
203	что здесь	2	3
204	как нечто	1	3
205	и тем	2	3
206	по этому	2	3
207	с одной	5	3
208	вот что	2	3
209	мы знаем	3	3
210	был бы	5	3
211	не так	1	3
212	всяком случае	6	3
213	само по	5	3
214	церкви и	1	3
215	и только	3	3
216	самого же	1	3
217	человека и	2	3
218	именно в	1	3
219	процесс в	1	3
220	вопросе о	1	3
221	в связи	2	3
222	мы видели	2	3
223	одной стороны	6	3
224	как бы	5	3
225	же самое	2	3
226	но для	1	3
227	и для	5	3
228	в настоящее	2	3
229	или не	2	3
230	же в	1	3
231	но вот	1	3
232	только о	2	3
233	как на	3	3
234	в таком	3	3
235	во всяком	8	3
236	не иначе	1	2
237	по преимуществу	1	2
238	должна быть	3	2
239	с таким	11	2
240	и этот	1	2
241	есть не	2	2
242	и само	1	2
243	мы не	12	2
244	совершенно так	1	2
245	на эти	2	2
246	в сущности	10	2
247	время как	5	2
248	это время	1	2
249	быть в	2	2
250	чем это	1	2
251	но как	2	2
252	в сторону	1	2
253	как говорит	2	2
254	с этим	3	2
255	и наконец	1	2
256	и к	3	2
257	только то	2	2
258	в которой	4	2
259	в целом	5	2
260	остановиться на	2	2
261	что она	6	2
262	и еще	1	2
263	же это	1	2
264	идеи и	1	2
265	не к	1	2
266	в силу	3	2
267	и по	3	2
268	случае если	1	2
269	одно и	1	2
270	в жизни	2	2
271	в это	1	2
272	таком случае	2	2
273	очень легко	2	2
274	с такой	1	2
275	в этих	4	2
276	к тем	1	2
277	и сейчас	2	2
278	можно найти	1	2
279	взгляд на	1	2
280	в вопросе	1	2
281	в их	1	2
282	оказывается что	5	2
283	знаем что	1	2
284	нему и	1	2
285	и более	1	2
286	можно ли	2	2
287	тем самым	2	2
288	как можно	1	2
289	что эта	3	2
290	она не	5	2
291	есть прежде	1	2
292	но что	2	2
293	которые были	1	2
294	но только	3	2
295	найти в	1	2
296	она должна	2	2
297	связи с	1	2
298	здесь же	1	2
299	что на	3	2
300	может показаться	2	2
301	точке зрения	1	2
302	не могут	3	2
303	он никогда	1	2
304	не существует	2	2
305	роль в	3	2
306	в мире	1	2
307	здесь нет	1	2
308	можно только	1	2
309	но у	1	2
310	не меньше	1	2
311	но мы	3	2
312	его в	2	2
313	нечто иное	1	2
314	когда оно	2	2
315	бы в	2	2
316	я вижу	1	2
317	бросается в	1	2
318	но с	1	2
319	о двух	1	2
320	одной из	1	2
321	что даже	2	2
322	в какой	5	2
323	в согласии	1	2
324	и так	4	2
325	он уже	1	2
326	который в	3	2
327	в обществе	3	2
328	не можем	3	2
329	то и	2	2
330	в нашей	1	2
331	из них	2	2
332	могло бы	4	2
333	содержания и	1	2
334	мы находим	1	2
335	бытия и	1	2
336	только с	1	2
337	заметить что	1	2
338	и вместе	2	2
339	для того	6	2
340	правды и	1	2
341	без всякой	1	2
342	со стороны	4	2
343	который был	1	2
344	больше и	1	2
345	которых мы	1	2
346	и психологии	2	2
347	человек есть	1	2
348	понятие о	1	2
349	еще до	1	2
350	что мы	8	2
351	как не	1	2
352	а есть	1	2
353	согласии с	2	2
354	а если	1	2
355	на почве	2	2
356	категорий с	1	2
357	стороны и	3	2
358	для понимания	1	2
359	с этой	4	2
360	еще раз	1	2
361	как например	2	2
362	при условии	1	2
363	всей этой	1	2
364	есть она	1	2
365	в книге	2	2
366	не является	5	2
367	об отношении	1	2
368	то не	1	2
369	бы если	1	2
370	этом отношении	2	2
371	только что	2	2
372	другой стороны	5	2
373	совершенно не	5	2
374	того же	2	2
375	из этого	2	2
376	с его	1	2
377	же и	1	2
378	к этой	2	2
379	к этому	4	2
380	могут и	1	1
381	речь идет	3	1
382	например в	3	1
383	для построения	1	1
384	рассматривается как	1	1
385	и понимает	1	1
386	противоречие с	3	1
387	тех же	2	1
388	это и	3	1
389	его система	1	1
390	он хотел	1	1
391	решительно все	1	1
392	и есть	5	1
393	этой теории	6	1
394	из самых	1	1
395	из его	3	1
396	дала бы	1	1
397	все те	1	1
398	и больше	1	1
399	вся она	1	1
400	из всех	2	1
401	и была	1	1
402	совершенно новой	1	1
403	это совершенно	1	1
404	свою работу	2	1
405	которую мы	1	1
406	та же	3	1
407	говоря и	1	1
408	науки и	1	1
409	самые три	1	1
410	вот эту	1	1
411	он как	1	1
412	есть нечто	2	1
413	благодаря тому	2	1
414	но она	1	1
415	что иное	1	1
416	принадлежит к	1	1
417	все другое	1	1
418	представление о	3	1
419	с но	1	1
420	которое не	1	1
421	для нашей	1	1
422	проблемы мы	2	1
423	к чистому	1	1
424	мы ее	1	1
425	чем отличается	1	1
426	связи со	2	1
427	иное как	1	1
428	в последних	1	1
429	может осуществиться	1	1
430	во всех	1	1
431	как таковая	1	1
432	такого что	1	1
433	без которого	1	1
434	то мы	1	1
435	а следовательно	1	1
436	точка зрения	4	1
437	если в	1	1
438	этому присоединяется	1	1
439	с совершенно	2	1
440	очевидно что	6	1
441	некоторые черты	1	1
442	нет и	1	1
443	же раз	1	1
444	и чем	1	1
445	что они	2	1
446	сама по	2	1
447	один и	1	1
448	относится к	1	1
449	дать только	1	1
450	мы наметили	1	1
451	как в	9	1
452	с чисто	1	1
453	за этим	1	1
454	только ее	1	1
455	же самому	2	1
456	переживания и	1	1
457	когда он	2	1
458	от изучения	1	1
459	что всякая	2	1
460	что по	3	1
461	он их	1	1
462	духа и	1	1
463	себе не	3	1
464	как таковое	2	1
465	и свою	1	1
466	автора и	1	1
467	как результат	2	1
468	не быть	2	1
469	к чему	2	1
470	целями и	1	1
471	точку зрения	3	1
472	стремится не	1	1
473	привести к	1	1
474	но отсюда	1	1
475	а может	1	1
476	этой психологии	1	1
477	думать что	1	1
478	может считаться	2	1
479	в известном	2	1
480	в последнее	4	1
481	им в	3	1
482	как он	2	1
483	человек не	1	1
484	теории и	1	1
485	в статье	1	1
486	от решения	1	1
487	и легко	1	1
488	именно то	1	1
489	зрения в	1	1
490	к одному	1	1
491	в корне	1	1
492	и вот	3	1
493	их в	2	1
494	словам и	1	1
495	том и	2	1
496	что ни	1	1
497	различие между	4	1
498	от других	2	1
499	и заключается	1	1
500	поскольку она	2	1
501	такого же	1	1
502	а вместе	1	1
503	согласуется с	1	1
504	для всей	1	1
505	не за	1	1
506	этом он	1	1
507	учением о	1	1
508	конечно в	1	1
509	его не	2	1
510	не трудно	1	1
511	на все	1	1
512	законченной и	1	1
513	знает что	1	1
514	заключается в	7	1
515	говорит что	5	1
516	искусство не	2	1
517	но их	1	1
518	и правды	1	1
519	же отношении	1	1
520	произведение как	2	1
521	в них	2	1
522	все равно	1	1
523	не всегда	2	1
524	во внимание	2	1
525	которой он	1	1
526	нигде не	2	1
527	бы эту	1	1
528	схемами и	1	1
529	и почему	1	1
530	обратимся к	1	1
531	со всей	1	1
532	но я	1	1
533	и при	1	1
534	и их	2	1
535	при изучении	1	1
536	оставаться в	1	1
537	является уже	1	1
538	в такой	2	1
539	и без	2	1
540	представить себе	3	1
541	она в	2	1
542	что вся	1	1
543	прийти к	1	1
544	и понятия	2	1
545	себе а	3	1
546	в которых	3	1
547	бы мы	2	1
548	сама собой	1	1
549	признать что	1	1
550	простой и	1	1
551	должны были	1	1
552	сущности ничего	1	1
553	природы но	1	1
554	против него	1	1
555	образом и	1	1
556	или искусство	1	1
557	оба они	1	1
558	надо сказать	3	1
559	только те	1	1
560	ни было	1	1
561	с такими	1	1
562	том же	2	1
563	с так	2	1
564	этой работы	1	1
565	же мы	1	1
566	случае мы	1	1
567	конечно ни	1	1
568	почти все	2	1
569	этой области	2	1
570	и науки	1	1
571	виду что	1	1
572	ничего такого	1	1
573	и какие	1	1
574	с которой	1	1
575	что с	2	1
576	имеет свое	1	1
577	с теми	2	1
578	самого начала	1	1
579	начинает с	2	1
580	считает что	1	1
581	одна из	4	1
582	в науке	2	1
583	в основе	2	1
584	но вместе	1	1
585	не составляют	1	1
586	то чего	1	1
587	это мы	2	1
588	следовательно и	1	1
589	того и	1	1
590	и объективной	1	1
591	того как	1	1
592	только из	4	1
593	время к	1	1
594	свою природу	1	1
595	все дело	2	1
596	системы которые	1	1
597	всю историю	2	1
598	буквальном смысле	1	1
599	это слово	1	1
600	и теперь	2	1
601	в процессе	5	1
602	внутреннюю форму	3	1
603	как будто	5	1
604	ли это	2	1
605	есть у	1	1
606	очень часто	4	1
607	исходить из	1	1
608	в направлении	1	1
609	когда мы	3	1
610	и такие	1	1
611	его за	1	1
612	для его	1	1
613	указывает на	4	1
614	все еще	1	1
615	так просто	1	1
616	наконец что	1	1
617	теории в	1	1
618	подход к	1	1
619	что при	3	1
620	которые мы	1	1
621	концов только	1	1
622	зрения она	1	1
623	можно и	1	1
624	эмпирической психологии	2	1
625	без всякого	2	1
626	в ее	5	1
627	раз мы	1	1
628	в буквальном	1	1
629	согласны с	1	1
630	последнее время	2	1
631	только не	3	1
632	нет никакой	3	1
633	в себя	2	1
634	с самого	1	1
635	совершенно неверно	1	1
636	это можно	2	1
637	те же	4	1
638	проблем и	1	1
639	ясно что	19	1
640	особенно в	1	1
641	подойти к	2	1
642	том как	1	1
643	строго говоря	1	1
644	на самые	1	1
645	идея с	1	1
646	образ или	1	1
647	человека того	1	1
648	важно и	1	1
649	произведения как	1	1
650	в известных	2	1
651	то они	1	1
652	каждой из	3	1
653	на вопрос	2	1
654	и поэтому	2	1
655	исследования и	3	1
656	одного из	1	1
657	можно сказать	1	1
658	основе своей	1	1
659	ли она	1	1
660	может не	1	1
661	самому себе	2	1
662	психологических теорий	1	1
663	помощи которых	1	1
664	такими же	1	1
665	все в	1	1
666	но ничего	1	1
667	для изучения	1	1
668	если например	1	1
669	человека именно	2	1
670	которой мы	1	1
671	же самые	1	1
672	идет к	1	1
673	и во	2	1
674	говорить об	1	1
675	там и	1	1
676	я думаю	2	1
677	а потому	3	1
678	нуждается в	3	1
679	отметить что	2	1
680	во всей	1	1
681	вслед за	6	1
682	вообще и	1	1
683	другого направления	2	1
684	в свете	1	1
685	и следовательно	2	1
686	с а	1	1
687	если это	1	1
688	и мы	1	1
689	и учение	1	1
690	видим что	2	1
691	в литературе	1	1
692	тех пор	1	1
693	один из	4	1
694	в полемике	1	1
695	против того	1	1
696	эту точку	1	1
697	что только	2	1
698	мы видим	5	1
699	смысле и	1	1
700	будто бы	2	1
701	чему можно	1	1
702	символизма который	1	1
703	бы его	1	1
704	как цель	1	1
705	никак нельзя	2	1
706	этот факт	1	1
707	же при	1	1
708	здесь с	1	1
709	не то	2	1
710	самом деле	9	1
711	же ее	1	1
712	этому поводу	2	1
713	конечно не	1	1
714	нами и	1	1
715	эти черты	1	1
716	тем чтобы	1	1
717	которых можно	1	1
718	а это	1	1
719	на этих	1	1
720	этому вопросу	1	1
721	должно иметь	1	1
722	не дает	2	1
723	и других	3	1
724	мышления и	3	1
725	за ним	1	1
726	этот раз	1	1
727	это обстоятельство	3	1
728	конечно у	1	1
729	наталкивается на	1	1
730	которая может	1	1
731	иначе как	2	1
732	не совпадают	1	1
733	самом процессе	1	1
734	случае когда	1	1
735	от тех	1	1
736	или это	1	1
737	которое является	1	1
738	русский язык	1	1
739	да это	2	1
740	не хотел	1	1
741	не обладает	2	1
742	но из	1	1
743	и др	1	1
744	выходит за	1	1
745	приходится признать	1	1
746	этой проблемы	1	1
747	неужели и	1	1
748	и из	1	1
749	на примере	3	1
750	до сих	3	1
751	о влиянии	1	1
752	что человек	1	1
753	являются только	1	1
754	представляет собою	1	1
755	на чем	1	1
756	такое же	1	1
757	его зависимость	1	1
758	себя и	2	1
759	резко отличается	1	1
760	на которых	1	1
761	является настоящим	1	1
762	что для	2	1
763	к более	1	1
764	на этот	1	1
765	она является	1	1
766	целым рядом	1	1
767	о чем	2	1
768	литературу которая	1	1
769	и об	1	1
770	которого она	1	1
771	было в	1	1
772	стоять на	1	1
773	в творчестве	1	1
774	говорит нам	1	1
775	в частности	3	1
776	по необходимости	1	1
777	полемике с	1	1
778	мы говорим	1	1
779	как всякое	1	1
780	их к	1	1
781	следовательно что	1	1
782	без специального	1	1
783	учению о	2	1
784	из которых	3	1
785	этих работ	1	1
786	по своему	1	1
787	он говорит	1	1
788	к жизни	2	1
789	мы считаем	2	1
790	она есть	1	1
791	ради того	1	1
792	и объективная	1	1
793	на эту	1	1
794	в тех	1	1
795	думается что	3	1
796	эту мысль	1	1
797	исходя из	3	1
798	в состоянии	3	1
799	этого слова	4	1
800	ссылается на	1	1
801	слова и	1	1
802	и нет	1	1
803	известном смысле	1	1
804	сих пор	3	1
805	как предмет	1	1
806	но так	1	1
807	каждое из	2	1
808	все это	8	1
809	и таким	2	1
810	имел в	1	1
811	должны быть	3	1
812	пока еще	1	1
813	так ясно	1	1
814	основных понятий	2	1
815	в более	1	1
816	мы найдем	2	1
817	потому не	3	1
818	он чувствовал	1	1
819	между ними	1	1
820	чтобы понять	4	1
821	тот кто	2	1
822	а к	1	1
823	и самым	2	1
824	огромную роль	1	1
825	я хочу	1	1
826	делает то	2	1
827	теории а	1	1
828	даже при	1	1
829	не являются	1	1
830	в свою	1	1
831	утверждать что	5	1
832	это все	3	1
833	только как	1	1
834	в системе	1	1
835	он представляет	1	1
836	о духе	1	1
837	уже только	1	1
838	для нашего	1	1
839	легко заметить	1	1
840	все люди	1	1
841	не что	1	1
842	чем отличаются	1	1
843	в трех	2	1
844	существу то	1	1
845	в действительности	1	1
846	если она	2	1
847	включает в	1	1
848	с научной	1	1
849	жизни и	3	1
850	но эти	1	1
851	и другие	4	1
852	том числе	1	1
853	по поводу	2	1
854	все что	3	1
855	этой точки	5	1
856	гораздо более	2	1
