N	2gram	Vygotskiy__1	formyVre
458	своем чистом	1	1
459	заключены в	1	1
460	того и	1	1
461	на два	2	1
462	этих двух	2	1
463	или как	2	1
464	не принадлежат	1	1
465	как она	2	1
466	такая же	1	1
467	п в	1	1
468	во всем	3	1
469	каждой из	3	1
470	было в	1	1
471	и исторического	1	1
472	только с	1	1
473	уже и	2	1
474	существовать как	1	1
475	и делает	1	1
476	не до	1	1
477	точном смысле	1	1
478	может показаться	2	1
479	есть у	1	1
480	и здесь	2	1
481	исчерпывающий анализ	1	1
482	не могут	3	1
483	когда мы	3	1
484	как только	1	1
485	сверху и	2	1
486	процессе оно	1	1
487	его с	1	1
488	как для	1	1
489	сказать что	7	1
490	оно не	1	1
491	тот и	1	1
492	если же	2	1
493	всегда в	1	1
494	есть нечто	2	1
495	большим и	2	1
496	приходит к	2	1
497	образы и	2	1
498	более тонкой	1	1
499	тело изображается	1	1
500	как не	1	1
501	свою очередь	1	1
502	значительной мере	1	1
503	но при	1	1
504	связи со	2	1
505	в ее	5	1
506	отношений и	2	1
507	характер и	1	1
508	в произведении	3	1
509	действия и	2	1
510	то время	5	1
511	и характер	2	1
512	и дальше	2	1
513	в нескольких	1	1
514	не за	1	1
515	времени и	1	1
516	здесь как	1	1
517	раз он	1	1
518	она была	1	1
519	по сравнению	1	1
520	что от	1	1
521	если бы	6	1
522	и вообще	1	1
523	божественную комедию	2	1
524	мире в	1	1
525	не меньше	1	1
526	в прошлое	2	1
527	все дело	2	1
528	людей как	1	1
529	сводится к	1	1
530	вот почему	1	1
531	скорее к	1	1
532	то они	1	1
533	эта точка	1	1
534	но к	3	1
535	идеологические формы	1	1
536	аналогия между	1	1
537	и поэтому	2	1
538	но мы	3	1
539	никак не	4	1
540	и что	8	1
541	в глаза	1	1
542	не имеем	1	1
543	совершенно ясна	1	1
544	каждый образ	1	1
545	в различных	1	1
546	может не	1	1
547	аналогии с	1	1
548	там же	2	1
549	в значительной	1	1
550	в соответствующих	1	1
551	между тем	4	1
552	нуждается в	3	1
553	при взгляде	1	1
554	существенную роль	1	1
555	я вижу	1	1
556	всего материала	1	1
557	совершенно особое	1	1
558	столько сколько	1	1
559	исходя из	3	1
560	представления о	1	1
561	и следовательно	2	1
562	и об	1	1
563	своему содержанию	1	1
564	и полноте	1	1
565	все формы	1	1
566	в самый	1	1
567	тех пор	1	1
568	мы вовсе	1	1
569	вступить в	1	1
570	мы увидим	4	1
571	что даже	2	1
572	для себя	1	1
573	как нечто	1	1
574	должен быть	1	1
575	в разные	2	1
576	быть сведены	1	1
577	как цель	1	1
578	в самое	1	1
579	и ее	1	1
580	здесь с	1	1
581	по этому	2	1
582	для всех	4	1
583	есть в	7	1
584	не можем	3	1
585	то и	2	1
586	же явления	1	1
587	что писал	1	1
588	является не	1	1
589	а это	1	1
590	этому вопросу	1	1
591	здесь же	1	1
592	был бы	5	1
593	бытия и	1	1
594	своем существе	1	1
595	как такового	1	1
596	и вместе	2	1
597	ее на	1	1
598	не противоречит	1	1
599	у шекспира	2	1
600	там это	1	1
601	со всем	1	1
602	без всякой	1	1
603	вероятно не	1	1
604	выходит за	1	1
605	этой проблемы	1	1
606	точек зрения	3	1
607	имеет и	1	1
608	значение которое	1	1
609	комедию в	1	1
610	в пародийном	1	1
611	совершенно ином	1	1
612	еще и	1	1
613	такое же	1	1
614	в отличие	3	1
615	образами и	1	1
616	подводится под	2	1
617	органы и	1	1
618	мы скажем	1	1
619	на этот	1	1
620	которых мы	1	1
621	в рассказе	1	1
622	другой стороны	5	1
623	его как	1	1
624	выступают в	1	1
625	одну из	1	1
626	выражением его	1	1
627	и том	1	1
628	здесь самим	1	1
629	под влиянием	3	1
630	несмотря на	5	1
631	и большим	1	1
632	но как	2	1
633	но что	2	1
634	исторического развития	1	1
635	иная чем	1	1
636	чрезвычайно важно	1	1
637	их к	1	1
638	частности о	1	1
639	одной стороны	6	1
640	в художественных	1	1
641	сравнению с	1	1
642	не понимать	1	1
643	лежат в	1	1
644	это есть	5	1
645	в тех	1	1
646	быть только	1	1
647	личного авторства	2	1
648	этого сделать	1	1
649	дело здесь	1	1
650	этого слова	4	1
651	в условиях	1	1
652	оба они	1	1
653	этого метода	1	1
654	имел в	1	1
655	говоря это	1	1
656	умирают то	1	1
657	и тогда	2	1
658	тех же	2	1
659	что то	2	1
660	в немецкой	2	1
661	мы найдем	2	1
662	бы как	1	1
663	в стихотворении	1	1
664	должны быть	3	1
665	формы и	5	1
666	самая форма	1	1
667	в результате	4	1
668	чтобы понять	4	1
669	бы в	2	1
670	и смысл	1	1
671	конце концов	3	1
672	истории литературы	1	1
673	зрения в	1	1
674	в настоящее	2	1
675	природа человека	2	1
676	не являются	1	1
677	в системе	1	1
678	всего человека	1	1
679	целью и	1	1
680	от ее	1	1
681	такие вещи	1	1
682	он же	2	1
683	в свою	1	1
684	наконец что	1	1
685	бы ни	2	1
686	от всех	3	1
687	совершенно не	5	1
688	дело с	3	1
689	же самой	1	1
690	мы считаем	2	1
691	сила его	1	1
692	одновременно и	1	1
693	строй и	1	1
694	от природы	1	1
695	находящихся в	1	1
696	получил название	1	1
697	зрения может	1	1
698	по поводу	2	1
699	в таком	3	1
700	этой точки	5	1
701	и трагедии	1	1
