N	2gram	Bakhtin_Pr_2	Hudozhes
191	так сказать	6	2
192	не следует	1	2
193	характер в	1	2
194	однако в	1	2
195	не бывает	1	2
196	с такими	1	2
197	значительной степени	1	2
198	речь в	2	2
199	в другом	7	2
200	не умеет	1	2
201	его личности	1	2
202	особенно в	2	2
203	живет в	1	2
204	приходит в	1	2
205	по себе	11	2
206	одной из	1	2
207	все равно	1	2
208	должно быть	4	2
209	автора и	2	2
210	ни единого	1	2
211	в такой	2	2
212	от себя	1	2
213	что я	6	2
214	сих пор	7	2
215	все это	5	2
216	рассказа мы	1	2
217	как все	1	2
218	они не	1	2
219	и герой	2	2
220	не раз	1	2
221	не о	1	2
222	он говорил	2	2
223	не имеет	1	2
224	одна из	2	2
225	на себе	2	2
226	действующие лица	1	2
227	для всего	1	2
228	мышления и	1	2
229	а порой	1	2
230	слова как	3	2
231	со своим	1	2
232	на него	3	2
233	что на	2	2
234	к читателю	1	2
235	про себя	1	2
236	не знаем	1	2
237	все еще	1	2
238	этой своей	1	2
239	у себя	1	2
240	с ее	1	2
241	здесь не	6	2
242	в себя	3	2
243	в столкновение	1	2
244	и каждый	1	2
245	произведения не	1	2
246	в речи	5	2
247	о своей	3	2
248	и поэтому	1	2
249	никак не	5	2
250	и что	5	2
251	его жизни	2	2
252	до сих	7	2
253	в значительной	1	2
254	и смысловой	1	2
255	в форме	2	2
256	деле в	1	2
257	в него	7	2
258	но с	1	2
259	согласиться с	1	2
260	с ними	2	2
261	от лица	1	2
262	б м	1	2
263	и потому	1	2
264	с другим	2	2
265	и так	2	2
266	так что	5	2
267	слова в	12	2
268	в начале	1	2
269	за ним	1	2
270	мы знаем	1	2
271	а то	2	2
272	при всей	1	2
273	на том	2	2
274	или иначе	1	2
275	ему не	1	2
276	а с	2	2
277	себя и	3	2
278	что не	2	2
279	в данной	1	2
280	до конца	4	2
281	у его	1	2
282	в третьей	1	2
283	человек в	1	2
284	и ты	1	2
285	на фоне	5	2
286	эти слова	1	2
287	отсюда и	1	2
288	в человеке	3	2
289	установкой на	1	2
290	столкновение с	2	2
291	что же	7	2
292	да и	5	2
293	в это	1	2
294	и не	29	2
295	своей жизни	2	2
296	в рассказах	1	2
297	в результате	4	2
298	о котором	1	2
299	своей собственной	1	2
300	совершенно иной	1	2
301	своих героев	1	2
302	его жизнь	1	2
303	не знает	3	2
304	героя в	3	2
305	а между	2	1
306	смысле слова	1	1
307	обращено к	1	1
308	относится и	1	1
309	таком случае	1	1
310	человека и	2	1
311	и то	2	1
312	две реплики	1	1
313	и др	2	1
314	это и	1	1
315	в чужой	1	1
316	нам кажется	5	1
317	в первом	2	1
318	достоевского в	4	1
319	и до	4	1
320	из его	2	1
321	проникает в	1	1
322	ведь и	7	1
323	к рассказу	1	1
324	видеть в	1	1
325	также и	3	1
326	второй смысл	1	1
327	о способах	1	1
328	не во	2	1
329	сознаний двух	1	1
330	героя но	2	1
331	именно к	1	1
332	высказывания в	1	1
333	своими корнями	1	1
334	есть нечто	1	1
335	в сущности	9	1
336	но она	1	1
337	принадлежит к	1	1
338	ослабевает и	1	1
339	как во	1	1
340	не слушая	1	1
341	этом так	1	1
342	я не	4	1
343	хотя бы	2	1
344	ему в	1	1
345	в каждой	2	1
346	духе и	1	1
347	а другие	1	1
348	литературы и	1	1
349	на них	1	1
350	установки на	5	1
351	различия между	1	1
352	обстояло дело	1	1
353	с самой	1	1
354	очевидно и	1	1
355	бы в	5	1
356	в сторону	2	1
357	же она	2	1
358	к слову	1	1
359	в общем	1	1
360	прозы в	1	1
361	слова на	5	1
362	отношение к	2	1
363	друг от	2	1
364	друга и	2	1
365	нет и	1	1
366	да так	1	1
367	в романах	3	1
368	один и	1	1
369	к сожалению	1	1
370	но пока	1	1
371	вот как	4	1
372	где может	1	1
373	стороны и	3	1
374	она как	1	1
375	однако не	1	1
376	и как	2	1
377	что этим	1	1
378	знаю что	4	1
379	глава вторая	1	1
380	от этого	1	1
381	о самом	1	1
382	за свои	1	1
383	к чему	1	1
384	в произведении	4	1
385	точку зрения	1	1
386	ориентирована на	1	1
387	бы не	2	1
388	из этих	2	1
389	как человека	1	1
390	эпохи и	1	1
391	только один	1	1
392	но ведь	5	1
393	но на	2	1
394	корнями в	1	1
395	его но	1	1
396	и прислушивается	1	1
397	вообще не	1	1
398	при всякой	2	1
399	в мир	1	1
400	не могла	1	1
401	в рамки	1	1
402	к герою	1	1
403	другом человеке	2	1
404	одному из	1	1
405	с тургеневым	1	1
406	он должен	1	1
407	в узком	2	1
408	к одному	6	1
409	не как	6	1
410	что еще	1	1
411	у толстого	1	1
412	бы вовсе	1	1
413	к каждому	1	1
414	что ни	1	1
415	никому не	3	1
416	от нее	1	1
417	то ни	1	1
418	глубоко в	1	1
419	что все	1	1
420	этом он	1	1
421	их и	1	1
422	на этой	1	1
423	или даже	1	1
424	а как	4	1
425	входит в	2	1
426	не умел	1	1
427	может стать	4	1
428	этом смысле	2	1
429	всю его	1	1
430	литературном произведении	1	1
431	и тем	1	1
432	уж не	1	1
433	за ней	1	1
434	он все	1	1
435	бы совершенно	1	1
436	но уже	1	1
437	но мы	1	1
438	достоевского и	2	1
439	к которым	1	1
440	далеко не	4	1
441	в самую	1	1
442	а за	3	1
443	в слове	5	1
444	и уже	1	1
445	которой он	1	1
446	он и	3	1
447	между собою	4	1
448	такою же	1	1
449	всякого сомнения	1	1
450	нисколько не	1	1
451	героя нельзя	1	1
452	или менее	3	1
453	мы как	1	1
454	в еще	1	1
455	в г	1	1
456	места в	1	1
457	свой рассказ	1	1
458	я его	1	1
459	о герое	1	1
460	и без	2	1
461	с достоевским	1	1
462	установка на	4	1
463	имеется и	2	1
464	себе а	2	1
465	в отличие	4	1
466	в которых	2	1
467	мысли и	2	1
468	не исчерпывается	1	1
469	и другого	2	1
470	в одном	12	1
471	что нравственно	1	1
472	другом и	1	1
473	друг другу	1	1
474	авторской и	1	1
475	героев не	1	1
476	их в	4	1
477	том и	1	1
478	что этот	2	1
479	этом не	1	1
480	изнутри в	1	1
481	всего его	1	1
482	раз и	2	1
483	иной раз	2	1
484	вовсе не	5	1
485	в отношении	3	1
486	так как	4	1
487	но они	1	1
488	этими двумя	1	1
489	мысли в	1	1
490	дело в	2	1
491	от чужого	2	1
492	что их	1	1
493	в плане	1	1
494	в основе	1	1
495	и имеет	1	1
496	из их	1	1
497	появляется в	1	1
498	это еще	1	1
499	не могло	1	1
500	только не	1	1
501	не приносит	1	1
502	каждый из	2	1
503	ним а	1	1
504	нельзя не	1	1
505	и всегда	2	1
506	как два	1	1
507	к чужому	7	1
508	в самой	4	1
509	на тему	1	1
510	этих двух	1	1
511	или как	4	1
512	всего на	1	1
513	оглядкой и	1	1
514	но изнутри	1	1
515	может уже	1	1
516	уже говорили	3	1
517	людей не	1	1
518	же он	1	1
519	не до	1	1
520	с другом	4	1
521	перед ним	2	1
522	не могут	4	1
523	в речах	1	1
524	могут быть	3	1
525	я сам	2	1
526	же самое	1	1
527	нет мы	1	1
528	всего в	1	1
529	для его	1	1
530	обращение к	1	1
531	на это	1	1
532	если же	4	1
533	даже когда	1	1
534	о них	1	1
535	ничего общего	1	1
536	говорит о	1	1
537	теперь на	1	1
538	не делает	1	1
539	вообще во	1	1
540	в виду	3	1
541	но при	3	1
542	же не	4	1
543	для читателя	1	1
544	в тонах	1	1
545	и говорит	1	1
546	говорили что	2	1
547	на свой	6	1
548	достаточно чтобы	1	1
549	в образе	2	1
550	и себе	1	1
551	на нее	1	1
552	того и	3	1
553	здесь нет	3	1
554	мог бы	1	1
555	во многом	1	1
556	чем у	3	1
557	жизнь и	1	1
558	он сам	3	1
559	но здесь	5	1
560	все дело	1	1
561	это действительно	1	1
562	тому и	2	1
563	может не	1	1
564	и т.п	1	1
565	сущности в	1	1
566	он живет	1	1
567	за пределами	1	1
568	обращается к	1	1
569	среди всех	1	1
570	говорилось о	1	1
571	в рассказчике	1	1
572	все его	2	1
573	для нас	2	1
574	с другой	4	1
575	нас в	1	1
576	а во	1	1
577	он берет	1	1
578	он его	1	1
579	не хочется	1	1
580	во всех	4	1
581	нем не	1	1
582	переходит в	2	1
583	во втором	1	1
584	на одном	1	1
585	и только	3	1
586	в другой	1	1
587	наконец в	3	1
588	художественном мире	1	1
589	но так	2	1
590	но тут	1	1
591	как объект	1	1
592	себя с	1	1
593	в двух	1	1
594	тот же	3	1
595	среди других	2	1
596	детали в	1	1
597	в какой	1	1
598	в стороне	2	1
599	это очень	1	1
600	времени и	2	1
601	он теперь	3	1
602	всяком случае	1	1
603	между этими	1	1
604	и ее	3	1
605	с одной	1	1
606	этого рассказа	1	1
607	именно на	1	1
608	человека с	1	1
609	же и	4	1
610	есть в	3	1
611	более или	3	1
612	я в	1	1
613	уже в	2	1
614	и они	2	1
615	в жизни	3	1
616	с женой	1	1
617	не одного	1	1
618	не принимает	2	1
619	него и	1	1
620	может случиться	1	1
621	глава первая	1	1
622	что сама	1	1
623	его и	2	1
624	но для	3	1
625	их как	1	1
626	ни с	1	1
627	в письме	2	1
628	в прозе	1	1
629	и та	2	1
630	сами по	1	1
631	иначе как	1	1
632	содержания а	1	1
633	в выборе	1	1
634	из нее	1	1
635	его внутренний	1	1
636	отличие от	4	1
637	герой и	3	1
638	и уверенность	1	1
639	рядом с	5	1
640	не укладывается	3	1
641	никого не	1	1
642	из двух	1	1
643	существовании этого	1	1
644	и из	1	1
645	сюда же	1	1
646	и тех	1	1
647	по своим	3	1
648	эти две	1	1
649	с оглядкой	4	1
650	человека а	1	1
651	еще и	1	1
652	себе сам	1	1
653	мира она	1	1
654	в романе	3	1
655	слово но	1	1
656	что для	1	1
657	можно назвать	1	1
658	равной степени	1	1
659	связано с	1	1
660	человека но	1	1
661	одной стороны	1	1
662	потом в	1	1
663	не на	4	1
664	в руках	2	1
665	там где	4	1
666	служебную функцию	1	1
667	рассказе мы	1	1
668	одна и	2	1
669	жизнь в	1	1
670	не видит	1	1
671	следовало бы	1	1
672	теперь он	2	1
673	о себе	7	1
674	себя за	1	1
675	как это	1	1
676	подхода к	1	1
677	речь не	1	1
678	со словом	1	1
679	но все	2	1
680	из которых	1	1
681	о чем	1	1
682	если оно	2	1
683	или и	1	1
684	вот я	1	1
685	в положении	1	1
686	на какой-то	1	1
687	и всей	1	1
688	вокруг себя	1	1
689	друг с	4	1
690	человек с	2	1
691	реакции на	3	1
692	и другой	1	1
693	другого человека	4	1
694	с очень	1	1
695	него в	3	1
696	лишь то	1	1
697	в любом	1	1
698	этих отношений	1	1
699	внутренняя жизнь	1	1
700	значения оно	1	1
701	является для	1	1
702	голоса и	1	1
703	но это	4	1
704	его же	1	1
705	что безнравственно	1	1
706	и слово	1	1
707	русского романа	1	1
708	в смысле	1	1
709	письме к	2	1
710	не мог	1	1
711	высказывания а	1	1
712	форма является	1	1
713	от друга	2	1
714	известной степени	1	1
715	его творчества	2	1
716	в пределе	1	1
717	себя на	2	1
718	узком смысле	2	1
719	м эйхенбаум	1	1
720	когда он	3	1
721	души в	1	1
722	тем более	1	1
723	конце концов	2	1
724	слов и	5	1
725	укладывается в	2	1
726	и героини	1	1
727	не я	1	1
728	но вот	1	1
729	здесь даже	1	1
730	перед его	1	1
731	и героя	1	1
732	от своего	1	1
733	сказать что	2	1
734	я к	1	1
735	и внутренне	1	1
736	а ведь	1	1
737	их с	2	1
738	мы здесь	2	1
739	в характере	1	1
740	в последнем	3	1
741	и героем	1	1
742	из этого	1	1
743	время не	1	1
744	самосознания и	3	1
745	его творчестве	1	1
746	ли они	1	1
747	к другим	1	1
748	ни на	3	1
749	как слово	2	1
750	и другие	1	1
751	свой характер	1	1
752	и эта	2	1
753	автора как	2	1
754	который не	2	1
755	во всяком	2	1
756	все что	1	1
757	этой точки	1	1
