N	2gram	Vygotskiy__4	Narrotol
218	что были	1	2
219	во всей	3	2
220	и только	7	2
221	дело с	3	2
222	и ее	2	2
223	от одной	2	2
224	есть в	1	2
225	о прошлом	1	2
226	конечном счете	1	2
227	но от	1	2
228	одно из	2	2
229	для него	1	2
230	сами по	3	2
231	начала жизни	1	2
232	не понимал	1	2
233	или ином	1	2
234	представляют собой	1	2
235	событие в	2	2
236	к которому	1	2
237	и др	1	2
238	говорит о	4	2
239	не было	3	2
240	не на	2	2
241	как ни	1	2
242	совершенно очевидно	1	2
243	к другой	2	2
244	тому как	2	2
245	по существу	2	2
246	исходя из	4	2
247	события а	2	2
248	что мы	6	2
249	что нет	2	2
250	вокруг него	1	2
251	и для	3	2
252	для автора	1	2
253	в связи	1	2
254	в результате	2	2
255	которая в	1	2
256	в двух	4	2
257	совершенно иной	1	2
258	и все	12	2
259	все то	12	2
260	не от	1	2
261	к самому	2	2
262	и представляет	1	2
263	это все	1	2
264	совершенно не	4	2
265	не что	1	2
266	этого слова	3	2
267	в какой	5	2
268	так же	13	2
269	в таком	4	2
270	точно так	3	2
271	этой точки	1	2
272	событий в	3	2
273	через месяц	1	1
274	что видит	1	1
275	также и	2	1
276	имеет перед	1	1
277	переходит к	1	1
278	три слова	1	1
279	того же	1	1
280	на самом	6	1
281	он может	2	1
282	и есть	4	1
283	самих событий	1	1
284	ему что	1	1
285	от самого	1	1
286	является однако	1	1
287	на две	2	1
288	в какой-то	1	1
289	отдельных элементов	1	1
290	к рассказу	1	1
291	едва ли	2	1
292	действительности и	1	1
293	с таким	2	1
294	с прежним	1	1
295	есть не	1	1
296	событие это	1	1
297	рассказа напротив	1	1
298	при анализе	2	1
299	число таких	2	1
300	в первый	3	1
301	он как	1	1
302	одной только	1	1
303	мы и	1	1
304	и со	1	1
305	в целом	5	1
306	которое в	1	1
307	как не	1	1
308	события на	1	1
309	сам по	2	1
310	прошлом о	1	1
311	своем составе	1	1
312	к ее	1	1
313	в чем	1	1
314	во всех	2	1
315	ее к	1	1
316	совсем не	1	1
317	самым мы	1	1
318	могло быть	1	1
319	и который	1	1
320	о смерти	5	1
321	видит в	3	1
322	мы будем	5	1
323	легко может	1	1
324	не таково	1	1
325	перед глазами	1	1
326	от воли	1	1
327	а он	1	1
328	с совершенно	4	1
329	человеческих отношений	1	1
330	в настоящем	1	1
331	узнает о	3	1
332	того не	2	1
333	в художественном	2	1
334	вследствие которого	1	1
335	о жизни	1	1
336	нельзя было	1	1
337	могли бы	2	1
338	и наконец	2	1
339	и к	2	1
340	в действительности	2	1
341	называть в	2	1
342	от этого	3	1
343	поэтому и	1	1
344	в самом	12	1
345	из жизни	1	1
346	но по	1	1
347	и чрезвычайно	1	1
348	формы в	1	1
349	следует понимать	1	1
350	в хронологической	1	1
351	не оставляет	1	1
352	определена как	1	1
353	он думает	1	1
354	рассказ о	1	1
355	всем его	1	1
356	можно определить	1	1
357	из его	2	1
358	так сказать	1	1
359	на его	1	1
360	силу и	1	1
361	и одна	1	1
362	однако он	1	1
363	они свидетельствуют	1	1
364	это надо	1	1
365	том чтобы	4	1
366	у читателя	1	1
367	новое и	1	1
368	в плане	1	1
369	какой бы	3	1
370	действие но	1	1
371	его от	1	1
372	что ни	2	1
373	может существовать	1	1
374	на этом	3	1
375	от других	1	1
376	таким образом	13	1
377	и за	3	1
378	рассказа в	3	1
379	на мать	2	1
380	здесь мы	3	1
381	это случилось	1	1
382	связей в	1	1
383	и может	5	1
384	в совершенно	1	1
385	в другом	1	1
386	об этом	4	1
387	мы уже	5	1
388	была в	1	1
389	конечной точке	2	1
390	ко второму	1	1
391	этом смысле	1	1
392	мать и	2	1
393	должен был	3	1
394	это вызвано	1	1
395	смерть и	1	1
396	но уже	1	1
397	в них	2	1
398	глазами и	1	1
399	в не	1	1
400	с такой	2	1
401	мы не	5	1
402	в один	1	1
403	несет в	3	1
404	что если	3	1
405	два слова	1	1
406	поводу этой	2	1
407	смерть как	1	1
408	в котором	2	1
409	в их	2	1
410	место в	2	1
411	все и	1	1
412	в которых	3	1
413	мысли и	1	1
414	от его	1	1
415	всякий раз	6	1
416	признать что	1	1
417	у главного	1	1
418	последовательности в	1	1
419	слова в	1	1
420	есть его	1	1
421	не понимает	2	1
422	образом и	1	1
423	но он	6	1
424	рассказа как	4	1
425	и более	1	1
426	их в	3	1
427	не могли	1	1
428	в конце	8	1
429	тому чтобы	3	1
430	что этот	3	1
431	и то	2	1
432	ни одна	1	1
433	можем обозначить	2	1
434	второй раз	1	1
435	любви и	1	1
436	оказывается более	1	1
437	человек и	1	1
438	но еще	1	1
439	перед смертью	1	1
440	дело в	1	1
441	в русской	2	1
442	материала в	3	1
443	он еще	1	1
444	вытекает из	1	1
445	последние десятилетия	1	1
446	это то	3	1
447	в какой-нибудь	1	1
448	к концу	1	1
449	к ней	1	1
450	от начала	3	1
451	акте выбора	1	1
452	связь и	1	1
453	и является	2	1
454	потому что	24	1
455	к этим	1	1
456	свидетельствуют о	2	1
457	свет и	1	1
458	не по	2	1
459	только одним	1	1
460	или происшествий	1	1
461	ли это	3	1
462	может показаться	1	1
463	с другом	4	1
464	перед ним	2	1
465	а как	2	1
466	у нас	4	1
467	есть к	1	1
468	начиная с	1	1
469	и времени	1	1
470	мы узнаем	4	1
471	этой истории	1	1
472	чтобы сделать	2	1
473	к событию	2	1
474	и развития	1	1
475	же самое	6	1
476	начала к	1	1
477	что оно	3	1
478	узнаем о	2	1
479	событий или	1	1
480	мысли о	2	1
481	он видит	3	1
482	образом достигает	1	1
483	как они	1	1
484	построена таким	1	1
485	и открывает	1	1
486	что все	11	1
487	в виду	2	1
488	этой фразе	1	1
489	действующие лица	1	1
490	но далеко	1	1
491	два события	1	1
492	и от	2	1
493	мысль о	1	1
494	а когда	1	1
495	только то	1	1
496	слова а	1	1
497	но может	2	1
498	и совершенно	5	1
499	что произошло	1	1
500	и сам	1	1
501	интрига и	1	1
502	начала и	1	1
503	катастрофой в	1	1
504	к его	1	1
505	тот же	3	1
506	является в	1	1
507	если бы	10	1
508	простейший пример	1	1
509	и вообще	1	1
510	состоящий в	1	1
511	с ним	5	1
512	и здесь	3	1
513	тех кто	1	1
514	хронологической последовательности	4	1
515	в самой	6	1
516	внимание на	2	1
517	что каждый	1	1
518	в новелле	1	1
519	акта в	1	1
520	и во	1	1
521	его смысла	1	1
522	в драме	3	1
523	и всю	1	1
524	на одном	1	1
525	что и	3	1
526	является ли	1	1
527	и анализа	1	1
528	с матерью	1	1
529	это лишь	1	1
530	все время	24	1
531	если это	1	1
532	как прямая	1	1
533	с которыми	1	1
534	того что	4	1
535	ни слова	1	1
536	акта он	1	1
537	фабула и	2	1
538	с концом	1	1
539	мы увидим	2	1
540	которое мы	1	1
541	деле не	1	1
542	в уста	3	1
543	жизни однако	1	1
544	к конечной	1	1
545	и у	1	1
546	для рассказа	3	1
547	самую суть	1	1
548	в нашей	2	1
549	отцов и	1	1
550	которое превращает	3	1
551	а то	1	1
552	его текст	1	1
553	это требует	1	1
554	его и	2	1
555	не так	1	1
556	никто не	4	1
557	цели и	1	1
558	вовсе не	5	1
559	от тех	1	1
560	и характеристики	2	1
561	мы можем	5	1
562	из нее	3	1
563	жизни на	1	1
564	всего рассказа	1	1
565	всякий рассказ	2	1
566	что могло	1	1
567	именно как	2	1
568	в данный	1	1
569	мы воспринимаем	1	1
570	до сих	3	1
571	вовсе и	1	1
572	на ее	2	1
573	связаны с	1	1
574	здесь в	3	1
575	действующих лиц	1	1
576	рассказа а	2	1
577	понимать как	1	1
578	о ее	5	1
579	а на	2	1
580	ничем не	2	1
581	однако и	1	1
582	с которым	1	1
583	когда она	1	1
584	и уже	4	1
585	не об	1	1
586	вглядеться в	1	1
587	связь с	5	1
588	нет ничего	1	1
589	ни на	2	1
590	некоторые из	2	1
591	надо было	2	1
592	над ним	2	1
593	очевидно что	1	1
594	дает нам	1	1
595	совершенно иными	1	1
596	чтобы заставить	2	1
597	в тех	2	1
598	друг с	4	1
599	ней не	1	1
600	и было	1	1
601	заставить ее	1	1
602	дело здесь	1	1
603	быть не	2	1
604	в это	2	1
605	или хотя	1	1
606	с этой	4	1
607	и формы	2	1
608	еще раз	3	1
609	как только	2	1
610	человека который	1	1
611	с историей	1	1
612	сих пор	3	1
613	о его	1	1
614	к двум	1	1
615	в смысле	1	1
616	и конца	1	1
617	и разговоры	1	1
618	себя с	1	1
619	которых он	1	1
620	всего они	1	1
621	своей природе	1	1
622	с содержанием	1	1
623	ни одного	2	1
624	для нас	7	1
625	от него	1	1
626	бы он	1	1
627	а может	1	1
628	не должен	1	1
629	фразы к	1	1
630	но это	1	1
631	быть определена	1	1
632	идет об	1	1
633	есть уже	1	1
634	мы переходим	2	1
635	обратиться к	3	1
636	в обстановке	1	1
637	в общем	1	1
638	что слова	1	1
639	героя не	1	1
640	а о	1	1
641	первый раз	4	1
642	не быть	1	1
643	речи и	1	1
644	и энергично	1	1
645	в характере	2	1
646	не могла	1	1
647	который не	2	1
648	если же	1	1
649	которого нет	1	1
650	это было	4	1
651	из четырех	1	1
652	по поводу	4	1
653	от которой	1	1
654	все основные	1	1
655	и эта	2	1
656	во сне	1	1
657	и кажется	2	1
