N	2gram	Propp_Isto_4	Myshleni
561	со своим	1	1
562	не можем	1	1
563	одной из	1	1
564	и у	5	1
565	еще одно	1	1
566	чтобы он	2	1
567	мы кратко	1	1
568	не дает	2	1
569	он стремится	1	1
570	из них	2	1
571	но для	2	1
572	мы однако	1	1
573	выражена в	1	1
574	мы знаем	8	1
575	могло бы	2	1
576	как их	1	1
577	представлений о	2	1
578	их из	1	1
579	к ним	2	1
580	у него	5	1
581	им самим	1	1
582	должен был	3	1
583	в руки	3	1
584	и вместе	1	1
585	только самые	1	1
586	может рассматриваться	1	1
587	одно обстоятельство	1	1
588	к совершенно	1	1
589	не хочет	2	1
590	со стороны	1	1
591	другую сторону	1	1
592	а именно	3	1
593	что тот	1	1
594	бы назвать	1	1
595	им из	1	1
596	уходит в	1	1
597	у многих	3	1
598	нельзя сказать	1	1
599	и др	5	1
600	в середине	1	1
601	что не	1	1
602	социальной жизни	1	1
603	не на	3	1
604	до этого	1	1
605	не было	1	1
606	мы скажем	1	1
607	ничем не	1	1
608	зависит от	1	1
609	близка к	1	1
610	для чего	1	1
611	сообщает и	1	1
612	входить в	3	1
613	играют в	1	1
614	нет еще	1	1
615	тому как	1	1
616	к своему	3	1
617	предположить что	6	1
618	к жизни	1	1
619	наряду с	3	1
620	но сам	1	1
621	на которое	1	1
622	такого рода	2	1
623	собой в	2	1
624	элементы его	1	1
625	в ответ	1	1
626	в тех	4	1
627	содержат в	1	1
628	рассмотренном нами	1	1
629	сравнительно с	1	1
630	в это	1	1
631	ли собой	1	1
632	между прочим	2	1
633	совершенно то	1	1
634	это явление	1	1
635	но с	1	1
636	случаях когда	3	1
637	указать на	3	1
638	свете этих	4	1
639	или в	3	1
640	он по	1	1
641	показать как	1	1
642	а к	1	1
643	не представляет	1	1
644	представление что	1	1
645	как эта	2	1
646	это так	1	1
647	у них	1	1
648	из своего	3	1
649	полагать что	1	1
650	не будучи	1	1
651	достаточно ясно	1	1
652	ни к	1	1
653	по-видимому в	1	1
654	на одно	1	1
655	вот этот	2	1
656	они привели	1	1
657	всегда только	1	1
658	к ее	1	1
659	связь с	12	1
660	гораздо больше	1	1
661	только с	2	1
662	только как	1	1
663	именно к	1	1
664	есть и	2	1
665	на это	2	1
666	главе мы	2	1
667	но эти	1	1
668	к этой	3	1
669	и другие	3	1
670	и заменить	1	1
671	по поводу	1	1
672	это в	1	1
673	который не	1	1
674	точно так	5	1
675	все что	4	1
676	том числе	1	1
