N	2gram	Vygotskiy__4	Komedia
384	за другой	1	1
385	и тем	8	1
386	для них	1	1
387	же образом	1	1
388	он является	1	1
389	не всегда	1	1
390	друга в	1	1
391	время о	1	1
392	а потом	2	1
393	это нечто	1	1
394	такой же	2	1
395	одно из	1	1
396	линии в	1	1
397	из общего	1	1
398	ход их	1	1
399	имеет ничего	1	1
400	затем когда	1	1
401	таким же	2	1
402	в следующем	2	1
403	мы конечно	1	1
404	это делает	1	1
405	бы к	1	1
406	чем более	1	1
407	место в	2	1
408	не столько	1	1
409	в отличие	2	1
410	знаем что	1	1
411	признать что	1	1
412	точку зрения	1	1
413	образом и	1	1
414	которые в	4	1
415	но он	1	1
416	иным как	1	1
417	это предположение	4	1
418	и ребенка	1	1
419	том же	2	1
420	и вся	1	1
421	привлекает в	2	1
422	случае в	1	1
423	с которой	1	1
424	в обоих	3	1
425	свое время	2	1
426	того как	2	1
427	и притом	1	1
428	к этим	2	1
429	сводится в	1	1
430	же его	1	1
431	на котором	2	1
432	находятся в	2	1
433	и весь	1	1
434	и лишь	1	1
435	и по	1	1
436	по своей	6	1
437	во всем	3	1
438	свидетельствуют о	1	1
439	в сознании	4	1
440	одному и	4	1
441	ребенка не	7	1
442	несколько предметов	1	1
443	что на	2	1
444	с другом	7	1
445	точке зрения	1	1
446	мы встречаем	2	1
447	детей в	1	1
448	представляется нам	4	1
449	уже о	1	1
450	могут быть	7	1
451	сталкиваемся с	1	1
452	ставит в	1	1
453	как только	2	1
454	числе и	2	1
455	всего в	1	1
456	они становятся	1	1
457	указывает на	2	1
458	слова с	1	1
459	что при	2	1
460	здесь мы	2	1
461	размышления и	1	1
462	принять за	1	1
463	с собственной	1	1
464	с истинным	1	1
465	подобно тому	2	1
466	примером такого	1	1
467	приходит к	3	1
468	и открывает	1	1
469	от друга	1	1
470	и сами	2	1
471	что там	1	1
472	отношений и	3	1
473	и от	3	1
474	него совсем	1	1
475	можно сделать	1	1
476	в себя	1	1
477	и может	1	1
478	и совершенно	1	1
479	и когда	3	1
480	те же	6	1
481	характеризуется как	1	1
482	мог бы	1	1
483	на которую	1	1
484	своему происхождению	1	1
485	мы в	2	1
486	для этого	1	1
487	в настоящее	2	1
488	средством для	1	1
489	послужили основанием	1	1
490	ответа на	1	1
491	ситуации и	1	1
492	два момента	1	1
493	это явствует	1	1
494	кажется настолько	1	1
495	и та	1	1
496	настоящее время	2	1
497	является по-видимому	1	1
498	интересным примером	1	1
499	никак не	2	1
500	на что	1	1
501	после того	1	1
502	все его	1	1
503	может не	2	1
504	нас от	1	1
505	нас в	3	1
506	столь различных	1	1
507	первую очередь	4	1
508	то в	1	1
509	двух сторон	2	1
510	складывается из	1	1
511	этот момент	1	1
512	того в	1	1
513	вслед за	2	1
514	сомнения в	1	1
515	говоря что	1	1
516	своей природе	1	1
517	сначала он	1	1
518	не свободно	1	1
519	развития но	1	1
520	что здесь	2	1
521	но так	2	1
522	на которой	1	1
523	образом как	2	1
524	мы сталкиваемся	1	1
525	ребенок конечно	1	1
526	мы видим	10	1
527	с появлением	1	1
528	всю свою	1	1
529	только в	10	1
530	по этому	1	1
531	со всеми	3	1
532	чтобы потом	1	1
533	к какому	1	1
534	мысли что	1	1
535	и у	2	1
536	и латинском	1	1
537	только на	2	1
538	же из	1	1
539	в нашей	2	1
540	принадлежащих к	1	1
541	целого ряда	2	1
542	является не	4	1
543	этому вопросу	2	1
544	не из	1	1
545	каким образом	1	1
546	в ином	2	1
547	и других	3	1
548	к мысли	2	1
549	и их	1	1
550	на одном	2	1
551	не выражает	1	1
552	чтобы она	1	1
553	может служить	2	1
554	как его	1	1
555	которым они	1	1
556	образом что	4	1
557	что слова	5	1
558	из своей	1	1
559	интересующей нас	4	1
560	но вместе	2	1
561	из двух	1	1
562	с той	2	1
563	чем он	1	1
564	и между	6	1
565	из других	1	1
566	выводам из	1	1
567	а с	2	1
568	показывает что	2	1
569	то при	2	1
570	виде и	3	1
571	уже чем	1	1
572	близко к	1	1
573	остается еще	1	1
574	на которых	1	1
575	не на	1	1
576	эту возможность	1	1
577	с которым	2	1
578	однако и	1	1
579	же точно	1	1
580	различию между	1	1
581	в слове	2	1
582	ребенка и	9	1
583	место на	1	1
584	явствует из	1	1
585	брат и	1	1
586	не видит	1	1
587	зрения что	1	1
588	было в	1	1
589	он без	1	1
590	эти слова	1	1
591	уже сложившихся	1	1
592	или на	1	1
593	как эти	1	1
594	и потому	1	1
595	так называемом	1	1
596	относятся к	2	1
597	исследователей в	1	1
598	обратил внимание	1	1
599	видит в	1	1
600	основанием для	1	1
601	такого рода	6	1
602	одновременно с	3	1
603	тому как	2	1
604	в тех	1	1
605	в первой	1	1
606	образом на	1	1
607	если речь	1	1
608	друг с	7	1
609	в состоянии	1	1
610	быть не	1	1
611	основание для	1	1
612	в реальном	2	1
613	что между	1	1
614	ребенка это	2	1
615	и тому	5	1
616	на пути	1	1
617	что из	1	1
618	от окружающих	1	1
619	можно сказать	1	1
620	в основном	1	1
621	этом вопросе	2	1
622	в так	1	1
623	и таким	1	1
624	в смысле	4	1
625	он должен	1	1
626	нечто подобное	1	1
627	другой смысл	1	1
628	задолго до	1	1
629	еще одна	1	1
630	войти в	1	1
631	или в	1	1
632	в другой	2	1
633	о котором	1	1
634	своей собственной	1	1
635	отличаются от	1	1
636	на первый	4	1
637	последнего времени	2	1
638	для нас	4	1
639	могли бы	9	1
640	же что	1	1
641	у них	1	1
642	в этих	3	1
643	из современных	1	1
644	ничего более	1	1
645	времени значительно	1	1
646	отношении к	1	1
647	к самому	1	1
648	мышления из	1	1
649	не говоря	1	1
650	на смену	1	1
651	сказать что	6	1
652	и только	4	1
653	обычно не	1	1
654	но этот	1	1
655	поведения в	2	1
656	из более	1	1
657	указывают на	4	1
658	по поводу	1	1
659	они относятся	1	1
660	этой точки	4	1
661	том числе	2	1
662	они не	2	1
663	ничего общего	3	1
