N	2gram	Losev_Vlad_1	Problema
131	с ним	5	4
132	никак не	4	4
133	и во	1	4
134	во всех	1	4
135	и только	1	4
136	тем более	2	4
137	одной из	2	4
138	ни с	4	4
139	что не	1	4
140	уже давно	1	4
141	как раз	7	4
142	и для	2	4
143	же в	1	4
144	а в	9	4
145	в то	8	4
146	самом деле	1	3
147	он как	3	3
148	каком случае	1	3
149	но она	3	3
150	и на	3	3
151	он был	14	3
152	но как	5	3
153	заметим что	1	3
154	явлений и	1	3
155	тут же	7	3
156	мы сейчас	7	3
157	в истории	4	3
158	поскольку они	1	3
159	в своем	4	3
160	и к	6	3
161	сказать о	1	3
162	учение о	2	3
163	т д	2	3
164	но все	1	3
165	человека в	1	3
166	с другими	1	3
167	этом смысле	4	3
168	из них	2	3
169	в жизни	3	3
170	нас выше	1	3
171	глубоко и	2	3
172	как это	7	3
173	связи с	1	3
174	необходимо сказать	2	3
175	вплоть до	1	3
176	как о	1	3
177	дело не	2	3
178	правда в	1	3
179	на себе	1	3
180	и сама	1	3
181	имеем дело	1	3
182	уже и	2	3
183	в области	1	3
184	к тому	3	3
185	как мы	9	3
186	и весь	2	3
187	все в	1	3
188	к нему	4	3
189	в его	12	3
190	что и	5	3
191	всякого рода	2	3
192	то для	1	3
193	не мешает	1	3
194	для всех	1	3
195	конечно не	2	3
196	в начале	3	3
197	а это	2	3
198	только к	3	3
199	здесь мы	3	3
200	для него	7	3
201	себе и	1	3
202	мы можем	1	3
203	тем что	2	3
204	для того	2	3
205	не было	5	3
206	еще и	7	3
207	которые как	1	3
208	если не	3	3
209	в связи	3	3
210	тем больше	1	3
211	к его	3	3
212	из которых	1	3
213	и более	1	3
214	что мы	2	3
215	между прочим	11	3
216	это уже	1	3
217	не прямо	1	3
218	и как	4	3
219	мы должны	2	3
220	не говоря	1	3
221	совершенно не	2	3
222	что понятие	1	3
223	из этого	2	3
224	что в	14	3
225	и весьма	2	2
226	мы здесь	1	2
227	и то	10	2
228	нам кажется	1	2
229	почти всегда	1	2
230	и больше	1	2
231	в которой	4	2
232	время как	1	2
233	не вполне	1	2
234	ему в	2	2
235	и он	3	2
236	значительной мере	1	2
237	мы читаем	2	2
238	иное как	1	2
239	говоря уже	1	2
240	нам представляется	3	2
241	столь же	1	2
242	в чем	2	2
243	то мы	3	2
244	в петербурге	8	2
245	нет и	2	2
246	за пределы	3	2
247	что они	3	2
248	относится к	1	2
249	что во	1	2
250	все же	3	2
251	говорит что	4	2
252	более или	3	2
253	ясно и	1	2
254	не очень	5	2
255	то в	1	2
256	со своей	3	2
257	что к	3	2
258	тому же	2	2
259	если он	1	2
260	на его	3	2
261	он не	10	2
262	не к	1	2
263	с ее	1	2
264	том чтобы	2	2
265	новое и	1	2
266	не будет	1	2
267	на все	2	2
268	кажется что	2	2
269	этом мы	1	2
270	для них	1	2
271	далеко не	1	2
272	мы хотели	3	2
273	и тогда	1	2
274	или менее	3	2
275	в котором	6	2
276	она в	1	2
277	и понятия	1	2
278	то перед	1	2
279	но эта	1	2
280	не будем	2	2
281	с такою	1	2
282	того же	6	2
283	некоторого рода	1	2
284	друг друга	1	2
285	дело в	4	2
286	весь этот	1	2
287	но только	3	2
288	того чтобы	2	2
289	он с	1	2
290	по одному	1	2
291	и по	8	2
292	и притом	3	2
293	к ней	4	2
294	во всем	4	2
295	свидетельствуют о	3	2
296	до того	1	2
297	у меня	2	2
298	есть только	1	2
299	в стихотворении	1	2
300	для его	2	2
301	для себя	2	2
302	и это	2	2
303	самый настоящий	1	2
304	сравнении с	1	2
305	и совершенно	1	2
306	и когда	1	2
307	его структуре	1	2
308	можно только	1	2
309	уж во	1	2
310	и являются	1	2
311	и что	6	2
312	учения о	1	2
313	там же	13	2
314	в значительной	1	2
315	не раз	4	2
316	это было	6	2
317	с его	11	2
318	больше ничего	1	2
319	вся эта	3	2
320	этот последний	1	2
321	в литературе	1	2
322	ни к	1	2
323	тот же	3	2
324	с ними	2	2
325	дело с	1	2
326	то он	6	2
327	по этому	2	2
328	со всеми	1	2
329	себя в	4	2
330	только на	3	2
331	свидетельствует о	3	2
332	а то	1	2
333	заключается в	1	2
334	в конце	9	2
335	то время	2	2
336	должны сказать	1	2
337	не хотел	1	2
338	в других	1	2
339	о которых	1	2
340	же деле	1	2
341	в самом	2	2
342	а именно	2	2
343	что иное	1	2
344	это все	1	2
345	говорит о	1	2
346	а наоборот	1	2
347	об ее	1	2
348	как именно	1	2
349	в это	2	2
350	в меру	2	2
351	поэтому не	1	2
352	к своему	3	2
353	был в	3	2
354	самом же	1	2
355	действительность в	1	2
356	как предмет	1	2
357	представляется что	1	2
358	это можно	3	2
359	том виде	1	2
360	только что	2	2
361	ни было	1	2
362	жизни в	1	2
363	хотели бы	3	2
364	с ней	1	2
365	в частности	2	2
366	но этот	3	2
367	в сравнении	1	2
368	не что	1	2
369	успех и	1	1
370	как известно	1	1
371	к людям	1	1
372	можно говорить	1	1
373	и стремления	1	1
374	одним из	2	1
375	по адресу	1	1
376	и до	2	1
377	и вдохновенным	1	1
378	он всегда	1	1
379	ведь и	1	1
380	в году	30	1
381	сказать с	1	1
382	со второй	1	1
383	с с	1	1
384	что вся	1	1
385	если я	1	1
386	на первом	2	1
387	что если	1	1
388	и тут	2	1
389	случае это	1	1
390	вопрос о	1	1
391	и совсем	1	1
392	действительностью и	1	1
393	на себя	3	1
394	на свою	3	1
395	мы и	4	1
396	всю ночь	1	1
397	что можно	1	1
398	его основная	1	1
399	это время	3	1
400	и самого	1	1
401	множества разных	1	1
402	на них	1	1
403	не был	5	1
404	бы то	1	1
405	истории в	1	1
406	а следовательно	1	1
407	и всего	1	1
408	совсем не	4	1
409	россии и	2	1
410	к нам	1	1
411	мы будем	2	1
412	жить и	1	1
413	только потому	1	1
414	в быту	1	1
415	значение и	1	1
416	слова на	1	1
417	отношение к	3	1
418	своего сына	2	1
419	здесь весьма	1	1
420	годы этой	1	1
421	сознательно и	1	1
422	его на	2	1
423	интересует здесь	1	1
424	а иной	3	1
425	как к	2	1
426	в распоряжении	1	1
427	это был	5	1
428	всей этой	2	1
429	кто не	2	1
430	разного рода	6	1
431	этом же	1	1
432	когда он	5	1
433	и всецело	1	1
434	отношений в	1	1
435	был связан	1	1
436	даже просто	1	1
437	в противоположность	1	1
438	и хотя	1	1
439	в этот	4	1
440	для которого	1	1
441	говорят о	1	1
442	ни один	1	1
443	в целом	3	1
444	таковы например	1	1
445	с места	1	1
446	он в	3	1
447	жизни так	1	1
448	из этих	2	1
449	тоже не	1	1
450	образом историческое	1	1
451	им в	1	1
452	и те	1	1
453	как он	4	1
454	на то	5	1
455	но на	3	1
456	степени но	1	1
457	который у	1	1
458	ради примера	1	1
459	раз навсегда	1	1
460	и еще	2	1
461	нее и	1	1
462	в силу	1	1
463	считал себя	1	1
464	а потом	1	1
465	его от	1	1
466	что может	1	1
467	все с	1	1
468	одно и	1	1
469	поскольку она	1	1
470	от нее	2	1
471	больше всего	2	1
472	то ни	1	1
473	об этой	1	1
474	причем все	1	1
475	содержания но	1	1
476	потому как	1	1
477	укажем только	1	1
478	например с	1	1
479	но уже	1	1
480	и представить	1	1
481	и уже	1	1
482	жизни но	1	1
483	чем в	1	1
484	нисколько не	2	1
485	на первый	2	1
486	во время	3	1
487	и научно	1	1
488	и поскольку	1	1
489	в атмосфере	1	1
490	них все	1	1
491	в их	1	1
492	нет возможности	2	1
493	не как	1	1
494	бы мы	1	1
495	от его	1	1
496	приведем только	1	1
497	мы теперь	1	1
498	любовь и	1	1
499	для объяснения	1	1
500	вот эта	1	1
501	религиозное настроение	1	1
502	сам же	1	1
503	и приветствия	1	1
504	тоже весьма	1	1
505	и простотой	1	1
506	поэтому в	1	1
507	что особенно	1	1
508	выше мы	2	1
509	и вот	3	1
510	которые в	1	1
511	везде в	1	1
512	для которых	1	1
513	в россии	4	1
514	же тут	1	1
515	в своих	5	1
516	том же	1	1
517	что этот	3	1
518	на всю	2	1
519	свой труд	1	1
520	и почти	2	1
521	именно так	2	1
522	вместе со	1	1
523	даже в	2	1
524	и вся	1	1
525	тому что	1	1
526	раз и	3	1
527	этой области	2	1
528	иной раз	6	1
529	и против	1	1
530	к такой	1	1
531	человек и	1	1
532	с теми	1	1
533	что ему	1	1
534	на два	1	1
535	его жизнью	1	1
536	искусство также	1	1
537	но что	3	1
538	которого он	2	1
539	у него	15	1
540	даже больше	1	1
541	пока еще	2	1
542	много из	1	1
543	чем не	2	1
544	нам и	1	1
545	это мы	2	1
546	следовательно и	1	1
547	никогда не	9	1
548	ничего не	3	1
549	или как	1	1
550	тоже только	1	1
551	по своей	4	1
552	живые существа	1	1
553	и после	1	1
554	под названием	2	1
555	достаточно указать	1	1
556	весьма большой	1	1
557	и искусства	1	1
558	только с	1	1
559	постоянной и	1	1
560	окончательном виде	1	1
561	больше того	1	1
562	виде так	1	1
563	и далее	1	1
564	уже о	1	1
565	с разными	1	1
566	искусства и	1	1
567	не могут	1	1
568	мало чем	1	1
569	только еще	1	1
570	а что	1	1
571	за что	1	1
572	действительности поэтому	1	1
573	что уже	1	1
574	здесь под	1	1
575	жизни когда	1	1
576	в каждом	1	1
577	и материи	1	1
578	но к	1	1
579	указать хотя	1	1
580	другой области	1	1
581	однако по	1	1
582	и был	6	1
583	раз даже	3	1
584	что все	2	1
585	свою очередь	1	1
586	этих отношений	1	1
587	всего этого	1	1
588	к какой	1	1
589	уже с	1	1
590	только то	1	1
591	с самого	1	1
592	о тех	1	1
593	и сам	6	1
594	то как	2	1
595	говорит со	1	1
596	за то	1	1
597	особенно в	1	1
598	того и	2	1
599	мы приведем	2	1
600	которая была	1	1
601	сам он	1	1
602	не нужно	1	1
603	веры в	1	1
604	что дело	2	1
605	в эпоху	1	1
606	м а	2	1
607	не меньше	1	1
608	против этого	1	1
609	о ней	1	1
610	и нужно	1	1
611	познания и	1	1
612	и здесь	3	1
613	мы укажем	1	1
614	и поэтому	1	1
615	внимание на	1	1
616	настоящее время	1	1
617	не содержит	1	1
618	одного из	1	1
619	уже самое	1	1
620	нас в	1	1
621	этих двух	1	1
622	в которую	2	1
623	только своей	1	1
624	которые мы	1	1
625	природы и	1	1
626	вообще и	1	1
627	все существующее	1	1
628	не будучи	1	1
629	по своим	3	1
630	того что	2	1
631	известно что	2	1
632	на которой	1	1
633	поскольку здесь	1	1
634	и критика	1	1
635	время когда	1	1
636	что даже	1	1
637	и кажется	2	1
638	в разные	1	1
639	и так	3	1
640	и единственным	1	1
641	который в	1	1
642	по мнению	1	1
643	для нее	2	1
644	никак нельзя	2	1
645	в лучах	1	1
646	нас здесь	1	1
647	а после	1	1
648	с одной	1	1
649	ради которого	1	1
650	в эти	7	1
651	история и	1	1
652	этому поводу	1	1
653	он их	1	1
654	непонятным и	1	1
655	и у	4	1
656	петра i	1	1
657	ни одного	1	1
658	но содержит	1	1
659	до всякого	1	1
660	с трудом	1	1
661	веры и	2	1
662	и хорошо	1	1
663	тоже в	3	1
664	в известной	1	1
665	представлений о	1	1
666	с этими	3	1
667	для меня	4	1
668	уже нет	1	1
669	часто и	2	1
670	и никакой	1	1
671	заметить что	1	1
672	новое качество	1	1
673	отличались от	1	1
674	и вместе	1	1
675	ее на	1	1
676	он почти	1	1
677	необходимо заметить	1	1
678	толстой в	1	1
679	что тот	1	1
680	с той	1	1
681	писателя и	1	1
682	человеческого субъекта	1	1
683	мы еще	1	1
684	всякого человека	1	1
685	до конца	1	1
686	что для	4	1
687	обратить внимание	2	1
688	нужно сказать	1	1
689	мы скажем	1	1
690	многочисленных и	1	1
691	явлений но	1	1
692	однако и	1	1
693	его как	1	1
694	что также	1	1
695	его слишком	1	1
696	о чем	1	1
697	без которых	1	1
698	на эту	1	1
699	не заинтересованного	1	1
700	под влиянием	3	1
701	входить в	1	1
702	и особенно	4	1
703	мало и	1	1
704	человеческого познания	1	1
705	где же	2	1
706	в изображении	1	1
707	одной стороны	1	1
708	к жизни	2	1
709	который мы	1	1
710	она есть	1	1
711	заслуживает специального	1	1
712	связаны с	1	1
713	что весь	1	1
714	но который	1	1
715	что же	5	1
716	самого себя	1	1
717	ко всему	1	1
718	эти тоже	1	1
719	ней не	1	1
720	в очень	2	1
721	не худо	1	1
722	есть тот	1	1
723	вот с	1	1
724	которые отсюда	1	1
725	исканий с	1	1
726	с этой	1	1
727	путать с	1	1
728	первом плане	1	1
729	вот что	3	1
730	для тех	2	1
731	видно что	5	1
732	в который	1	1
733	на одной	3	1
734	за его	1	1
735	и часто	1	1
736	куда ты	1	1
737	уже на	1	1
738	этой книги	1	1
739	и самому	1	1
740	о котором	2	1
741	в настоящее	1	1
742	но отнюдь	1	1
743	а к	22	1
744	постоянно и	1	1
745	отрывки из	2	1
746	бы в	1	1
747	конце концов	3	1
748	но зато	2	1
749	его жизнь	1	1
750	логики и	1	1
751	конечно человек	1	1
752	хотя в	1	1
753	же касается	4	1
754	бы на	1	1
755	отношении к	1	1
756	нам в	1	1
757	о своем	1	1
758	в моем	1	1
759	между ними	1	1
760	из тех	1	1
761	в припадке	1	1
762	в свою	1	1
763	истории все	1	1
764	жизни а	1	1
765	он и	6	1
766	в заключение	1	1
767	к другим	1	1
768	к этой	2	1
769	и другие	1	1
770	по поводу	12	1
771	после окончания	2	1
772	как на	2	1
