N	3gram	Tiupa_Hudo_1	DiskursI
123	а по своей	1	1
124	выражает внеличную сторону	1	1
125	из того что	1	1
126	нечто смешное но	1	1
127	здесь действующие лица	1	1
128	в таком случае	1	1
129	убавить ни изменить	1	1
130	внеличную сторону индивида	1	1
131	сродни любому иному	1	1
132	тип высказывания реализующий	1	1
133	преступается не предначертанность	1	1
134	диада личности и	1	1
135	предносится целое нашего	1	1
136	том или ином	1	1
137	перед нами не	1	1
138	состоит в придании	1	1
139	определенной жанровой схемы	1	1
140	жанра высказывания жанр	1	1
141	исторически продуктивный тип	1	1
142	задания реализуют в	1	1
143	они хотят и	1	1
144	в противном случае	2	1
145	занять уготованной ему	1	1
146	схемы и в	1	1
147	сказания или анекдота	1	1
148	осуществляется или преступается	1	1
149	зависит от жанра	1	1
150	персонажи не выбирают	1	1
151	же время они	1	1
152	ним определенные задания	1	1
153	от жанра высказывания	1	1
154	любопытное занимательное неожиданное	1	1
155	ту или иную	1	1
156	одно и то	3	1
157	форме определенной жанровой	1	1
158	не могло быть	2	1
159	как уже говорилось	1	1
160	обязательно курьезное любопытное	1	1
161	к общему миропорядку	1	1
162	рода взаимная условленность	1	1
163	содержит в себе	1	1
164	можно даже сказать	1	1
165	не несет в	1	1
166	л.с выготским и	1	1
167	и т.д эта	1	1
168	именовал веком героев	1	1
169	связаны с языком	1	1
170	изменить ничего нельзя	1	1
171	и в том	1	1
172	любому иному роду	1	1
173	взаимная условленность конвенциональность	1	1
174	жанр это известного	1	1
175	нам всегда предносится	1	1
176	язык представляет собой	1	1
177	являет собой некоторую	1	1
178	двух сыновей в	1	1
179	является своего рода	1	1
180	о коммуникативной природе	1	1
181	автора и читателей	2	1
182	искусства не сводится	1	1
183	в этом состоит	1	1
184	всегда предносится целое	1	1
185	и потому что	1	1
186	в равной степени	2	1
187	в известном смысле	1	1
188	коммуникативную стратегию эстетического	1	1
189	собственно и составляющий	1	1
190	коммуникативного события в	1	1
191	в том случае	1	1
192	морализаторскую премудрость притчевого	1	1
193	в евгении онегине	1	1
194	или преступается не	1	1
195	и на его	1	1
196	целое нашего высказывания	1	1
197	имеем дело с	1	1
198	высказывания и в	1	1
199	суть то что	1	1
200	от воспринимающего сознания	1	1
201	параметрам сродни любому	1	1
202	своей судьбы они	1	1
203	но обязательно курьезное	1	1
204	не утрачивает своей	1	1
205	в связи с	1	1
206	в рассказе чехова	1	1
207	и не могло	2	1
208	премудрость притчевого назидания	1	1
209	закон собственно и	1	1
210	несет в себе	2	1
211	том что он	1	1
212	строим свою речь	1	1
213	их отношении к	1	1
214	это известного рода	1	1
215	тем или иным	1	1
216	не отделен от	1	1
217	форм высказывания в	1	1
218	произведение искусства не	1	1
219	выбирают а по	1	1
220	курьезное любопытное занимательное	1	1
221	когда ни прибавить	1	1
222	поступки только раскрывают	1	1
223	но в равной	1	1
224	и его поступки	1	1
225	сторону индивида и	1	1
226	определенные задания реализуют	1	1
227	нем определенные возможности	1	1
228	было и не	1	1
229	не выбирают а	1	1
230	что они хотят	1	1
231	судьбы они едины	1	1
232	условленность конвенциональность общения	1	1
233	в рамках которого	2	1
234	собой исторически продуктивный	1	1
235	объекта и адресата	1	1
236	она могла бы	1	1
237	того или иного	3	1
238	внеязыковое и потому	1	1
239	высказывания жанр в	1	1
240	предначертанность судьбы а	1	1
241	нельзя не сделав	1	1
242	ничего нельзя не	1	1
243	индивида и его	1	1
244	и н.и жинкиным	1	1
245	акте выбора осуществляется	1	1
246	нашего высказывания и	1	1
247	не в качестве	1	1
248	и неоспоримый круговорот	1	1
249	в эстетический объект	2	1
250	до известной степени	2	1
251	даже сказать что	1	1
252	к чему не	1	1
253	не предначертанность судьбы	1	1
254	гегель именовал веком	1	1
255	имея в виду	1	1
256	реализуют в нем	1	1
257	это и есть	1	1
258	в истории литературы	1	1
259	ни к чему	1	1
260	от своей судьбы	1	1
261	форме индивидуального речевого	1	1
262	как субъекты этического	1	1
263	вокруг я героя	2	1
264	хотят и свершают	1	1
265	в конечном счете	5	1
266	неожиданное маловероятное беспрецедентное	1	1
267	не сводятся к	1	1
268	моделью причастности к	1	1
269	далеко не сводится	1	1
270	с языком ставят	1	1
271	не сделав хуже	1	1
272	природе суть то	1	1
273	заключается в том	1	1
274	ставят перед ним	1	1
275	в известной степени	1	1
276	литературного произведения по	1	1
277	в данном отношении	1	1
278	коммуникативным параметрам сродни	1	1
279	предстают перед нами	1	1
280	и составляющий морализаторскую	1	1
281	в полной мере	1	1
282	действующие лица по	1	1
283	об отсутствии в	1	1
284	едины судьба выражает	1	1
285	которая своей карнавальной	1	1
286	фатально непреложный и	1	1
287	его поступки только	1	1
288	и то же	3	1
289	возможна только в	1	1
290	в том и	2	1
291	и прежде всего	1	1
292	тех или иных	2	1
293	кто говорит и	2	1
294	тем не менее	3	1
295	поведение двух сыновей	1	1
296	ни убавить ни	1	1
297	то что они	1	1
298	дело не в	1	1
299	судьбы а некий	1	1
300	евгении онегине но	1	1
301	а некий нравственный	1	1
302	заключать в себе	1	1
303	продуктивный тип высказывания	1	1
304	субъекты этического выбора	1	1
305	как и в	1	1
306	произведения по своим	1	1
307	стратегию эстетического по	1	1
308	в молчание бахтин	1	1
309	причастности к общему	1	1
310	занимательное неожиданное маловероятное	1	1
311	в том или	1	1
312	составляющий морализаторскую премудрость	1	1
313	персонажем в акте	1	1
314	они едины судьба	1	1
315	ни изменить ничего	1	1
316	смешное но обязательно	1	1
317	своим коммуникативным параметрам	1	1
318	в акте выбора	1	1
319	культуры в самом	1	1
