N	2gram	Tiupa_Hudo_1	StatiiOP
108	же и	1	4
109	никто не	2	4
110	мы находим	1	4
111	как раз	3	4
112	не было	1	4
113	к которому	4	4
114	в частности	13	4
115	как бы	9	4
116	тем более	1	4
117	или иного	3	4
118	того или	3	4
119	же как	1	3
120	я уже	1	3
121	того же	2	3
122	и без	1	3
123	еще не	3	3
124	в чем	2	3
125	своего рода	5	3
126	но не	11	3
127	не все	2	3
128	по отношению	9	3
129	или иное	1	3
130	и я	1	3
131	в истории	1	3
132	как к	2	3
133	говорит что	2	3
134	то в	2	3
135	в словаре	2	3
136	во многих	1	3
137	в каждом	1	3
138	в другом	3	3
139	лишь в	4	3
140	и тем	2	3
141	даже в	3	3
142	ни в	5	3
143	что не	1	3
144	тому что	2	3
145	в конце	1	3
146	а на	5	3
147	не по	1	3
148	в основе	4	3
149	этих двух	2	3
150	в каком	2	3
151	должен быть	1	3
152	для себя	2	3
153	то или	1	3
154	об этом	2	3
155	внимание на	1	3
156	тем или	1	3
157	между тем	4	3
158	но с	1	3
159	в какой	2	3
160	по этому	1	3
161	с одной	2	3
162	а именно	2	3
163	а с	2	3
164	что для	1	3
165	говорит о	1	3
166	с этой	1	3
167	не является	4	3
168	и для	2	3
169	не существует	1	3
170	в результате	1	3
171	или иным	3	3
172	отношению к	9	3
173	культуры в	2	3
174	в таком	1	3
175	отношения к	2	2
176	мере в	1	2
177	в первом	1	2
178	по его	1	2
179	которыми он	1	2
180	а как	1	2
181	мы имеем	6	2
182	не была	1	2
183	в сущности	1	2
184	или же	1	2
185	совпадает с	2	2
186	из того	1	2
187	подчеркнуть что	1	2
188	как правило	2	2
189	иных случаях	1	2
190	в сторону	2	2
191	русского языка	1	2
192	отношение к	5	2
193	за пределы	2	2
194	писателя в	1	2
195	идет о	1	2
196	более чем	1	2
197	в своем	2	2
198	есть в	2	2
199	к числу	1	2
200	в литературном	1	2
201	так или	3	2
202	бы не	1	2
203	раз в	1	2
204	в себе	9	2
205	но он	3	2
206	и те	1	2
207	но на	1	2
208	не могла	1	2
209	в случае	1	2
210	при этом	13	2
211	он не	4	2
212	свою собственную	1	2
213	он должен	3	2
214	и более	2	2
215	ни были	1	2
216	что все	1	2
217	его в	2	2
218	должен был	1	2
219	не всегда	1	2
220	согласен с	1	2
221	перед собой	1	2
222	места в	1	2
223	в такой	1	2
224	всякий раз	2	2
225	втором случае	2	2
226	которые в	1	2
227	их в	3	2
228	произведения в	1	2
229	наших глазах	2	2
230	тем самым	4	2
231	говорить о	3	2
232	случае не	2	2
233	вытекает из	2	2
234	имеем дело	2	2
235	стола и	1	2
236	тем не	3	2
237	пушкина что	2	2
238	начиная с	2	2
239	ли не	1	2
240	числе и	1	2
241	и такие	1	2
242	и это	2	2
243	то время	1	2
244	и иные	1	2
245	и сам	1	2
246	что от	1	2
247	для этого	1	2
248	то есть	18	2
249	а также	5	2
250	может не	1	2
251	крайней мере	1	2
252	также в	1	2
253	статье о	1	2
254	говорит в	2	2
255	для установления	1	2
256	к нему	3	2
257	быть и	2	2
258	на которой	1	2
259	по своей	7	2
260	со всеми	1	2
261	с которыми	1	2
262	из которого	4	2
263	оказывается в	3	2
264	свидетельствует о	1	2
265	если в	1	2
266	как более	1	2
267	одно из	2	2
268	у него	1	2
269	отношении что	1	2
270	никем не	1	2
271	или иначе	4	2
272	еще и	1	2
273	превращается в	2	2
274	одной стороны	2	2
275	однако и	1	2
276	по крайней	1	2
277	языка не	1	2
278	если не	1	2
279	стороны в	1	2
280	нет никаких	1	2
281	и потому	2	2
282	в иных	1	2
283	такого рода	10	2
284	я с	5	2
285	этого слова	2	2
286	этом случае	1	2
287	над тем	1	2
288	точно и	1	2
289	но для	1	2
290	о котором	1	2
291	истории литературы	2	2
292	зрения в	1	2
293	в этих	3	2
294	в равной	2	2
295	дело с	1	2
296	не знает	3	2
297	в своих	1	2
298	можно назвать	1	2
299	том числе	2	2
300	можно говорить	1	1
301	чтобы не	1	1
302	художественного произведения	3	1
303	свою личность	1	1
304	художественных произведений	1	1
305	на деле	3	1
306	и есть	1	1
307	здесь и	1	1
308	из его	1	1
309	исходит из	1	1
310	едва ли	1	1
311	анекдот не	1	1
312	и последующих	1	1
313	этом не	1	1
314	в каждый	1	1
315	от друга	1	1
316	как я	1	1
317	не знают	1	1
318	из перечисленных	1	1
319	революции в	1	1
320	пребывания в	1	1
321	во мне	2	1
322	и на	2	1
323	на них	1	1
324	между собой	2	1
325	внимание и	1	1
326	время в	1	1
327	бы то	1	1
328	с его	6	1
329	но как	2	1
330	а только	4	1
331	нет не	1	1
332	только при	1	1
333	с собою	1	1
334	времени то	1	1
335	друг от	1	1
336	это тот	1	1
337	как говорит	3	1
338	они ни	1	1
339	в одной	1	1
340	каждая из	2	1
341	перед нами	1	1
342	хотя и	3	1
343	это тоже	2	1
344	и к	3	1
345	некоторых частностей	1	1
346	или иную	1	1
347	и конечно	1	1
348	за это	1	1
349	в нашем	2	1
350	у каждого	1	1
351	то я	1	1
352	так в	4	1
353	право на	2	1
354	в известном	1	1
355	с их	2	1
356	если он	1	1
357	так с	1	1
358	всей его	2	1
359	время и	1	1
360	в узком	3	1
361	не как	2	1
362	у читателя	1	1
363	чтобы в	1	1
364	можно даже	1	1
365	все с	1	1
366	без исключения	4	1
367	ни был	2	1
368	значительной степени	1	1
369	том же	1	1
370	бы они	1	1
371	могла бы	2	1
372	содержит в	1	1
373	для перевода	1	1
374	том случае	1	1
375	в таких	1	1
376	а по	1	1
377	входит в	4	1
378	это было	1	1
379	но их	3	1
380	и дает	1	1
381	ср не	1	1
382	в них	2	1
383	даже сказать	1	1
384	соответствии с	1	1
385	далеко не	2	1
386	всю жизнь	1	1
387	только во	1	1
388	иначе говоря	4	1
389	и некоторые	2	1
390	от своего	2	1
391	что такое	1	1
392	представить себе	1	1
393	место в	4	1
394	не столько	3	1
395	от себя	3	1
396	оно стало	1	1
397	по душе	1	1
398	значение для	1	1
399	две стороны	1	1
400	который всегда	1	1
401	это разумеется	1	1
402	такова же	1	1
403	том и	2	1
404	однако в	4	1
405	с такими	1	1
406	и наоборот	1	1
407	не должно	1	1
408	быть не	1	1
409	превращая его	1	1
410	бы быть	1	1
411	по себе	2	1
412	нас к	1	1
413	таких случаях	2	1
414	из нас	1	1
415	в русской	3	1
416	на котором	1	1
417	одна из	2	1
418	и притом	3	1
419	он еще	1	1
420	в стилистическом	2	1
421	но только	1	1
422	не могло	2	1
423	из других	1	1
424	казалось бы	1	1
425	на язык	1	1
426	только и	1	1
427	с этих	1	1
428	и является	1	1
429	ему и	1	1
430	о чем-то	1	1
431	и делает	1	1
432	бы несколько	1	1
433	к изучению	1	1
434	ему не	1	1
435	мы встречаем	1	1
436	в момент	2	1
437	разрыв между	1	1
438	не могут	1	1
439	когда мы	1	1
440	отличается от	2	1
441	и другим	1	1
442	к тому	4	1
443	им по	1	1
444	то ни	1	1
445	вещей в	1	1
446	имеем перед	1	1
447	как мы	1	1
448	и о	3	1
449	в виду	5	1
450	проявляется в	1	1
451	ни одно	2	1
452	к нам	1	1
453	на основе	2	1
454	мысль о	1	1
455	только то	1	1
456	не подлежит	1	1
457	читателя в	3	1
458	времени и	2	1
459	мог бы	3	1
460	на которую	1	1
461	в научном	1	1
462	можно только	1	1
463	разного рода	1	1
464	но у	1	1
465	как ученый	1	1
466	настоящее время	1	1
467	при котором	1	1
468	в глаза	2	1
469	после того	1	1
470	что его	1	1
471	можно сказать	5	1
472	и который	2	1
473	времени в	2	1
474	это была	1	1
475	каждом из	1	1
476	однако с	2	1
477	его личности	1	1
478	данного текста	3	1
479	нуждается в	1	1
480	иными словами	1	1
481	во всей	3	1
482	в форме	4	1
483	в другой	1	1
484	новая форма	1	1
485	по собственному	1	1
486	той мере	1	1
487	для таких	1	1
488	тот же	1	1
489	с формой	1	1
490	языка на	1	1
491	который в	2	1
492	самые разнообразные	1	1
493	бы ни	1	1
494	тот что	1	1
495	себя в	7	1
496	бы свой	1	1
497	уже не	4	1
498	том чем	1	1
499	если мы	2	1
500	языка а	1	1
501	которых можно	1	1
502	слова не	1	1
503	случаях оказывается	1	1
504	его текст	2	1
505	языка но	1	1
506	ту или	1	1
507	себе в	1	1
508	ведь это	1	1
509	слова в	2	1
510	в одном	2	1
511	в прошлом	1	1
512	с этими	1	1
513	к ним	1	1
514	в случаях	1	1
515	чтобы оно	1	1
516	в текстах	2	1
517	о каком	1	1
518	видно из	1	1
519	стилистическом отношении	2	1
520	или иной	7	1
521	точек зрения	1	1
522	говорим о	1	1
523	на ее	1	1
524	и против	1	1
525	никакого определенного	1	1
526	с той	1	1
527	текст в	3	1
528	такое же	1	1
529	мира это	1	1
530	и др	2	1
531	больше и	1	1
532	в соответствии	1	1
533	иначе в	1	1
534	более того	1	1
535	не на	3	1
536	не означает	1	1
537	о чем	2	1
538	в одно	2	1
539	по мысли	2	1
540	является его	1	1
541	вместе с	1	1
542	на чем	1	1
543	но кто	1	1
544	в перспективе	1	1
545	мы говорим	1	1
546	к особенностям	1	1
547	текста во	1	1
548	из которых	1	1
549	чтения в	1	1
550	к своему	1	1
551	обратил внимание	1	1
552	его личной	1	1
553	с некоторыми	1	1
554	я сейчас	1	1
555	им с	1	1
556	пушкина я	1	1
557	для понимания	2	1
558	текста как	3	1
559	онегин и	1	1
560	в это	1	1
561	сказать не	1	1
562	всегда имеются	1	1
563	при условии	2	1
564	в культуре	3	1
565	этом смысле	3	1
566	к вопросу	1	1
567	писал в	1	1
568	каждой из	1	1
569	и позволяет	1	1
570	особенностям его	1	1
571	тем и	1	1
572	и от	1	1
573	котором он	1	1
574	сколько бы	1	1
575	или в	2	1
576	в настоящее	1	1
577	тот кто	2	1
578	обращается к	1	1
579	себя самого	1	1
580	всего что	1	1
581	это может	1	1
582	той или	4	1
583	в третьем	1	1
584	бы в	1	1
585	в литературной	1	1
586	пушкиным в	1	1
587	знаков в	2	1
588	пришлось бы	1	1
589	которое должно	1	1
590	я в	11	1
591	отношении к	2	1
592	одной из	2	1
593	слово в	1	1
594	но всякий	1	1
595	отдает себе	1	1
596	не быть	1	1
597	от всех	1	1
598	к его	2	1
599	перевод с	1	1
600	его произведений	1	1
601	оно не	1	1
602	из этого	2	1
603	в малой	1	1
604	слиться в	1	1
605	просто не	1	1
606	и другие	2	1
607	точно так	1	1
608	в роли	3	1
609	они не	1	1
