N	2gram	Tiupa_Disk_2	Myshleni
119	самом деле	1	3
120	с таким	2	3
121	приходит к	1	3
122	я не	1	3
123	из которых	1	3
124	же мере	1	3
125	ответ на	1	3
126	в новом	1	3
127	друг от	1	3
128	в одной	1	3
129	в своем	5	3
130	все же	6	3
131	еще на	1	3
132	в которой	1	3
133	из этих	3	3
134	в первую	2	3
135	его не	1	3
136	на две	1	3
137	такой же	2	3
138	в которых	1	3
139	она не	1	3
140	в самых	1	3
141	ничего не	1	3
142	во всем	1	3
143	в области	2	3
144	могут быть	3	3
145	и это	2	3
146	от друга	1	3
147	об этом	1	3
148	одного из	4	3
149	может не	1	3
150	и следовательно	1	3
151	всяком случае	1	3
152	вовсе не	1	3
153	общения и	2	3
154	на этот	1	3
155	во всех	1	3
156	превращается в	1	3
157	а не	14	3
158	речь не	1	3
159	и от	1	3
160	первую очередь	2	3
161	во всяком	1	3
162	речь идет	1	2
163	тех же	1	2
164	как такового	1	2
165	идет о	2	2
166	и до	1	2
167	той же	2	2
168	есть не	1	2
169	он как	1	2
170	в ее	1	2
171	из важнейших	2	2
172	за пределы	1	2
173	речи именно	1	2
174	что как	2	2
175	хотя и	1	2
176	когда он	1	2
177	и наконец	3	2
178	в противоположность	5	2
179	в первом	1	2
180	другого как	1	2
181	в нашем	1	2
182	различные формы	1	2
183	он должен	1	2
184	не к	2	2
185	одной и	1	2
186	на этом	1	2
187	одно и	2	2
188	но все	1	2
189	значительной степени	1	2
190	что является	1	2
191	том же	1	2
192	ближе к	1	2
193	который по	2	2
194	и во-вторых	1	2
195	в них	3	2
196	является для	1	2
197	письменной речи	1	2
198	несмотря на	1	2
199	должно быть	2	2
200	иначе говоря	3	2
201	на первый	2	2
202	в этих	3	2
203	переходе от	2	2
204	одном из	3	2
205	и той	1	2
206	что этот	1	2
207	даже в	1	2
208	дело в	2	2
209	того как	1	2
210	к этим	1	2
211	говорить о	2	2
212	никогда не	2	2
213	благодаря тому	1	2
214	же время	5	2
215	своей природе	1	2
216	на него	1	2
217	начиная с	1	2
218	всем протяжении	1	2
219	представляют собой	1	2
220	данном случае	6	2
221	действия и	1	2
222	не с	2	2
223	строго говоря	1	2
224	поэтому в	1	2
225	на их	1	2
226	на примере	2	2
227	в значительной	1	2
228	от них	1	2
229	в жизнь	1	2
230	в современной	1	2
231	один из	1	2
232	человека с	1	2
233	на всем	1	2
234	уже не	3	2
235	к теории	1	2
236	в равной	1	2
237	одно из	4	2
238	для него	5	2
239	и даже	1	2
240	с той	2	2
241	и слово	1	2
242	в частности	12	2
243	как это	1	2
244	при переходе	1	2
245	о чем	2	2
246	в данном	7	2
247	всего в	1	2
248	тенденцию к	1	2
249	там где	1	2
250	в состоянии	1	2
251	своего исследования	1	2
252	которая в	2	2
253	ключом к	2	2
254	также не	1	2
255	по самой	1	2
256	указывает на	1	2
257	а в	2	2
258	между ними	1	2
259	с ней	2	2
260	к его	4	2
261	занимает в	1	2
262	жизни и	3	2
263	ее в	1	2
264	можно назвать	4	2
265	и развитие	1	1
266	одним из	1	1
267	например в	3	1
268	значении этого	2	1
269	переход от	1	1
270	это игра	1	1
271	свидетельствует об	1	1
272	или по	2	1
273	занимать лишь	1	1
274	не имеют	1	1
275	основе которой	1	1
276	он ничего	1	1
277	время от	1	1
278	совпадает с	2	1
279	только это	1	1
280	принадлежит к	3	1
281	а для	1	1
282	не вполне	1	1
283	жизни как	2	1
284	но даже	1	1
285	и со	1	1
286	основе этого	1	1
287	в ней	2	1
288	разумеется не	4	1
289	в отличие	12	1
290	еще не	6	1
291	моменты как	1	1
292	и мн	2	1
293	качестве примера	2	1
294	во внешнем	1	1
295	не то	1	1
296	в сторону	1	1
297	конечном счете	1	1
298	отличие от	12	1
299	не просто	1	1
300	в рассмотренном	1	1
301	в истории	1	1
302	оказывается не	2	1
303	стороны и	2	1
304	просто как	1	1
305	в полном	2	1
306	чего не	3	1
307	предпосылки для	1	1
308	то в	1	1
309	гораздо раньше	1	1
310	себе как	1	1
311	непосредственное общение	1	1
312	мере может	1	1
313	что же	2	1
314	но без	1	1
315	раз в	1	1
316	с их	2	1
317	им в	1	1
318	но на	1	1
319	в расчет	1	1
320	в нем	7	1
321	о которой	1	1
322	на мысль	1	1
323	и еще	1	1
324	решить проблему	1	1
325	в принципе	2	1
326	чем у	1	1
327	к одному	1	1
328	в предыдущих	1	1
329	заключается прежде	1	1
330	силу своей	1	1
331	содержит в	2	1
332	звено между	1	1
333	его от	1	1
334	заключает в	2	1
335	и фактической	2	1
336	касается второго	1	1
337	здесь это	1	1
338	в жизни	1	1
339	из первых	1	1
340	как сказано	1	1
341	ведет к	3	1
342	реальности и	2	1
343	мир в	1	1
344	коммуникации и	1	1
345	можно так	1	1
346	но если	1	1
347	при изучении	1	1
348	присущих ему	1	1
349	если можно	1	1
350	однако этот	1	1
351	на каждом	1	1
352	от времени	1	1
353	о последнем	1	1
354	бы мы	1	1
355	в заключающем	1	1
356	тем не	1	1
357	состоит в	16	1
358	по крайней	1	1
359	остановимся на	1	1
360	проистекает из	1	1
361	сознании в	1	1
362	не менее	7	1
363	вплоть до	1	1
364	как о	1	1
365	в центр	1	1
366	всей их	1	1
367	и именно	1	1
368	а внутренней	1	1
369	чтобы стать	1	1
370	и всегда	1	1
371	в общих	1	1
372	преимущественно на	1	1
373	как будто	3	1
374	в некотором	1	1
375	однако это	1	1
376	ему не	1	1
377	в других	1	1
378	для этих	1	1
379	слова но	1	1
380	отличается от	1	1
381	числе и	1	1
382	столько в	1	1
383	той или	3	1
384	и строго	1	1
385	оно не	1	1
386	т.е в	1	1
387	опираясь на	1	1
388	с ее	2	1
389	из главных	1	1
390	для читателя	1	1
391	языка и	1	1
392	только то	1	1
393	во главе	1	1
394	всей своей	3	1
395	никак не	1	1
396	включает в	1	1
397	как с	1	1
398	в нескольких	1	1
399	живет в	2	1
400	одном и	1	1
401	сказано выше	1	1
402	еще в	3	1
403	во второй	1	1
404	мн др	2	1
405	мышления относительно	1	1
406	ситуации и	2	1
407	и здесь	1	1
408	внимание на	1	1
409	говорит об	2	1
410	нас же	1	1
411	а также	8	1
412	нас в	1	1
413	в конечном	1	1
414	общих чертах	2	1
415	привели к	1	1
416	на одном	1	1
417	что и	2	1
418	показывает как	1	1
419	это не	3	1
420	в форме	1	1
421	всех основных	1	1
422	слов и	1	1
423	может иметь	2	1
424	отклик в	1	1
425	но их	1	1
426	целое в	1	1
427	в ситуации	1	1
428	не само	1	1
429	также и	3	1
430	каждом шагу	1	1
431	мышления является	1	1
432	в контексте	3	1
433	жизнь личности	1	1
434	что из	1	1
435	так что	1	1
436	сколько в	1	1
437	со своим	2	1
438	оказывается в	1	1
439	одной из	1	1
440	еще одно	1	1
441	является не	2	1
442	слова не	2	1
443	не дает	1	1
444	по выражению	1	1
445	мышлению к	1	1
446	из них	3	1
447	но для	1	1
448	этом в	2	1
449	искать в	1	1
450	могло бы	1	1
451	ради этого	1	1
452	может служить	1	1
453	как при	1	1
454	ни для	4	1
455	звеном между	1	1
456	не были	1	1
457	ней и	1	1
458	со стороны	10	1
459	или иной	3	1
460	между которыми	1	1
461	в любой	1	1
462	соответствии с	3	1
463	и между	1	1
464	и др	1	1
465	необходимо понять	1	1
466	не нужна	1	1
467	к человеку	1	1
468	в соответствии	2	1
469	не на	2	1
470	быть названо	1	1
471	не было	3	1
472	и составляет	1	1
473	до конца	1	1
474	более того	1	1
475	представляющая собой	1	1
476	направленную на	1	1
477	возвращаясь к	1	1
478	отнюдь не	6	1
479	только от	1	1
480	в ряду	2	1
481	главе с	1	1
482	и том	1	1
483	решения вопроса	1	1
484	в одно	1	1
485	должна была	1	1
486	стороны в	1	1
487	почву для	1	1
488	с которыми	1	1
489	в строгом	3	1
490	внешнем мире	1	1
491	и столь	1	1
492	тому как	2	1
493	к своему	2	1
494	по своему	1	1
495	к жизни	3	1
496	такого рода	9	1
497	собой в	1	1
498	необходимо также	1	1
499	но который	1	1
500	человек с	1	1
501	в это	1	1
502	высказывания и	1	1
503	и развития	1	1
504	рассматривать как	1	1
505	но с	1	1
506	крайней мере	1	1
507	в книге	1	1
508	этапу развития	1	1
509	и для	2	1
510	от слова	1	1
511	он видел	1	1
512	указать на	2	1
513	живет и	1	1
514	от той	1	1
515	проблемы которые	1	1
516	своей собственной	1	1
517	а к	2	1
518	но об	1	1
519	на границах	1	1
520	которую он	1	1
521	не будучи	1	1
522	ни к	5	1
523	от всего	1	1
524	прошлого и	1	1
525	можно признать	3	1
526	хотя в	1	1
527	все то	1	1
528	так выразиться	1	1
529	слово в	1	1
530	первых двух	1	1
531	не быть	1	1
532	свойства в	1	1
533	поведения в	3	1
534	как слово	1	1
535	это в	2	1
536	который не	2	1
537	что касается	1	1
538	том числе	1	1
539	которая не	1	1
