N	2gram	Vinokur_Ku_1	Vladivir
402	я и	1	1
403	можно говорить	2	1
404	также что	1	1
405	речь идет	2	1
406	например в	5	1
407	в сфере	1	1
408	только потому	6	1
409	тех же	1	1
410	науки о	3	1
411	это и	4	1
412	и должны	1	1
413	и есть	2	1
414	жизни по	1	1
415	что слово	3	1
416	из самых	1	1
417	для оправдания	1	1
418	из его	1	1
419	удивляться что	1	1
420	все те	2	1
421	и больше	1	1
422	в погоне	1	1
423	для своего	1	1
424	с традиционными	1	1
425	свою работу	1	1
426	которую мы	1	1
427	та же	1	1
428	против чего	1	1
429	есть нечто	1	1
430	представлением о	1	1
431	которого мы	1	1
432	что иное	1	1
433	представление о	3	1
434	конечно и	1	1
435	в каждой	1	1
436	из одной	1	1
437	иное как	2	1
438	во всех	1	1
439	сознания а	1	1
440	то мы	3	1
441	ли также	1	1
442	иных случаях	2	1
443	если в	2	1
444	в общем	3	1
445	с совершенно	1	1
446	очевидно что	3	1
447	в новом	1	1
448	а всего	1	1
449	отличаются от	1	1
450	что они	4	1
451	к сожалению	1	1
452	относится к	2	1
453	как в	4	1
454	как начало	1	1
455	в противном	1	1
456	и где	1	1
457	убеждению во	1	1
458	когда он	3	1
459	это просто	1	1
460	какой смысл	2	1
461	как результат	1	1
462	и последний	1	1
463	допуская в	1	1
464	идеи было	1	1
465	точку зрения	1	1
466	себя то	1	1
467	в исправленном	1	1
468	как то	2	1
469	бы не	1	1
470	которые в	1	1
471	а может	1	1
472	думать что	1	1
473	в известном	1	1
474	не годится	1	1
475	как он	1	1
476	его но	1	1
477	так сказать	5	1
478	она все	1	1
479	теории и	1	1
480	даже с	1	1
481	больше всего	2	1
482	есть таким	1	1
483	в первую	4	1
484	чего следует	1	1
485	к одному	1	1
486	что еще	1	1
487	он пользуется	1	1
488	данном отношении	2	1
489	и вот	1	1
490	только ради	1	1
491	не исчерпывают	1	1
492	том и	2	1
493	различие между	1	1
494	а вместе	1	1
495	учением о	1	1
496	конечно в	1	1
497	его не	1	1
498	и никакого	1	1
499	не трудно	7	1
500	все признаки	1	1
501	на все	1	1
502	на этой	1	1
503	лишь в	2	1
504	заключается в	2	1
505	образом если	2	1
506	не находится	2	1
507	истории и	1	1
508	связанным с	1	1
509	а сейчас	1	1
510	о характере	1	1
511	в них	7	1
512	рядом с	5	1
513	все равно	2	1
514	как об	2	1
515	в сб	2	1
516	не всегда	2	1
517	можем дать	1	1
518	смысл и	2	1
519	со всей	1	1
520	возражать против	1	1
521	и при	2	1
522	и их	1	1
523	этого необходимо	1	1
524	в такой	1	1
525	и без	1	1
526	в письме	1	1
527	говорю что	1	1
528	что вся	1	1
529	мыслью в	1	1
530	каким был	1	1
531	ли так	1	1
532	в которых	6	1
533	простой и	1	1
534	должны были	1	1
535	чтобы можно	1	1
536	не раз	2	1
537	слово для	1	1
538	но он	1	1
539	возникла потребность	1	1
540	друг другу	1	1
541	речи в	4	1
542	имеет смысл	1	1
543	с такими	1	1
544	том же	2	1
545	с так	1	1
546	случае мы	1	1
547	сам он	1	1
548	любви и	1	1
549	и науки	1	1
550	как акт	1	1
551	он тоже	1	1
552	что с	2	1
553	одна из	1	1
554	что их	2	1
555	в науке	4	1
556	чтобы в	2	1
557	на себе	6	1
558	это еще	1	1
559	своего существа	1	1
560	письме к	1	1
561	вышло в	1	1
562	того как	4	1
563	только из	1	1
564	предполагать что	1	1
565	все дело	1	1
566	его системе	1	1
567	и является	4	1
568	это слово	3	1
569	ли из	1	1
570	и теперь	1	1
571	свидетельствуют о	2	1
572	его собственное	1	1
573	в процессе	1	1
574	до того	2	1
575	внутреннюю форму	1	1
576	не столь	1	1
577	доказать что	2	1
578	как будто	1	1
579	ли это	2	1
580	ч i	1	1
581	о таком	1	1
582	является то	1	1
583	относиться к	1	1
584	когда мы	2	1
585	всех произведений	2	1
586	и надо	1	1
587	но также	2	1
588	бы он	1	1
589	силу которого	1	1
590	указывает на	1	1
591	объекта и	1	1
592	и свое	1	1
593	строго и	1	1
594	и он	3	1
595	можно и	1	1
596	в критике	1	1
597	дать себе	1	1
598	этой статьи	1	1
599	нужно однако	1	1
600	историей русской	1	1
601	всем этим	1	1
602	говоря уже	1	1
603	чего я	1	1
604	без всякого	1	1
605	в ее	1	1
606	только не	1	1
607	в себя	1	1
608	только более	1	1
609	материи и	1	1
610	о тех	1	1
611	на данных	1	1
612	и сам	1	1
613	это можно	1	1
614	ясно что	3	1
615	так называемую	1	1
616	идти дальше	1	1
617	подойти к	2	1
618	когда в	2	1
619	том как	3	1
620	только отрицательно	1	1
621	целое столетие	1	1
622	разумеется что	2	1
623	самым дает	1	1
624	ли эти	1	1
625	лишь при	1	1
626	в известных	3	1
627	и должно	2	1
628	в самой	4	1
629	каждой из	1	1
630	свое изложение	1	1
631	то во	1	1
632	внимание на	4	1
633	язык и	1	1
634	осталось бы	1	1
635	одного из	1	1
636	можно сказать	3	1
637	распространение в	1	1
638	вопросу о	1	1
639	первую очередь	2	1
640	что люди	1	1
641	не могло	1	1
642	словом которое	1	1
643	является с	1	1
644	и во	1	1
645	а потому	5	1
646	нуждается в	3	1
647	для той	1	1
648	нас значение	1	1
649	даже для	2	1
650	кто в	1	1
651	и следовательно	1	1
652	если это	1	1
653	может иметь	2	1
654	и мы	2	1
655	и учение	1	1
656	еще о	1	1
657	не считать	1	1
658	в литературе	1	1
659	эта проблема	1	1
660	другое не	1	1
661	тут мы	1	1
662	один из	4	1
663	против того	1	1
664	эту точку	1	1
665	что только	1	1
666	смысле и	2	1
667	будто бы	1	1
668	этот факт	1	1
669	слишком уж	1	1
670	в эти	1	1
671	не то	1	1
672	самом деле	9	1
673	конечно не	2	1
674	литературы в	1	1
675	многое не	1	1
676	вопроса о	1	1
677	этом что	1	1
678	тем чтобы	1	1
679	первые три	1	1
680	целого ряда	1	1
681	а это	3	1
682	на этих	1	1
683	то только	2	1
684	не дает	1	1
685	и других	1	1
686	а ведь	1	1
687	этот раз	1	1
688	их как	1	1
689	тогда в	1	1
690	иначе как	2	1
691	самом процессе	1	1
692	не для	1	1
693	с него	2	1
694	русский язык	4	1
695	же невозможно	1	1
696	притом не	1	1
697	мало для	1	1
698	и абсолютный	1	1
699	имеем право	1	1
700	нужно было	2	1
701	на учение	1	1
702	тотчас же	1	1
703	или иной	3	1
704	говорим о	1	1
705	не надо	1	1
706	на примере	2	1
707	до сих	4	1
708	влияние на	1	1
709	однако что	1	1
710	по своим	2	1
711	не относится	1	1
712	к которому	3	1
713	во второй	1	1
714	в природе	1	1
715	себя и	1	1
716	что для	1	1
717	к более	1	1
718	от другого	1	1
719	противном случае	1	1
720	в некоторых	1	1
721	в подлинном	1	1
722	был в	2	1
723	на этот	2	1
724	здесь дело	1	1
725	а сам	1	1
726	как невозможно	1	1
727	многие его	1	1
728	именно так	2	1
729	необходимость не	1	1
730	о чем	2	1
731	человеческой жизни	1	1
732	него не	1	1
733	было в	2	1
734	я говорю	1	1
735	в частности	4	1
736	для них	2	1
737	раз на	2	1
738	мы говорим	2	1
739	в иных	2	1
740	в строгом	1	1
741	теме все	1	1
742	учению о	1	1
743	он занимается	1	1
744	по своему	1	1
745	строгом смысле	1	1
746	он говорит	1	1
747	к жизни	2	1
748	она есть	1	1
749	в последнем	2	1
750	на эту	2	1
751	проблем в	1	1
752	в тех	4	1
753	за рамки	1	1
754	для человека	1	1
755	уже об	1	1
756	своего развития	1	1
757	этим мы	1	1
758	которым он	1	1
759	в состоянии	2	1
760	том смысле	1	1
761	здесь идет	1	1
762	мы сказали	1	1
763	смысле его	1	1
764	этого слова	3	1
765	в контексте	2	1
766	слова и	4	1
767	нас интересует	1	1
768	психологии как	1	1
769	этом случае	2	1
770	сих пор	4	1
771	как предмет	1	1
772	своей жизни	1	1
773	только для	1	1
774	каждое из	1	1
775	все это	6	1
776	видно что	2	1
777	и таким	1	1
778	поэтому что	2	1
779	что историческое	1	1
780	должны быть	2	1
781	пока еще	1	1
782	и общим	1	1
783	в более	2	1
784	и после	1	1
785	и позволяет	1	1
786	только мы	1	1
787	образом есть	1	1
788	он конечно	1	1
789	ли в	2	1
790	уже на	2	1
791	о некоторого	1	1
792	имеют для	1	1
793	не подлежит	1	1
794	между ними	2	1
795	нашей современности	2	1
796	развития и	1	1
797	речи с	1	1
798	иное чем	1	1
799	эта сводится	1	1
800	интерес к	1	1
801	еще более	1	1
802	я хочу	1	1
803	чувствовал себя	1	1
804	есть уже	1	1
805	отношении к	1	1
806	даже при	1	1
807	здесь даже	1	1
808	же имеет	1	1
809	от всякого	1	1
810	нам не	3	1
811	может и	1	1
812	в свою	3	1
813	это все	1	1
814	не говоря	2	1
815	только как	1	1
816	в системе	3	1
817	это легко	1	1
818	о духе	1	1
819	сказали бы	1	1
820	не что	1	1
821	и идеи	1	1
822	ниже мы	1	1
823	в действительности	1	1
824	которой я	1	1
825	жизни и	1	1
826	но эти	1	1
827	он принадлежит	1	1
828	то оно	2	1
829	кажется ему	1	1
830	невозможна без	1	1
831	эти категории	2	1
832	все что	1	1
833	этой точки	2	1
834	они не	3	1
835	гораздо более	3	1
