N	2gram	Vygotskiy__1	Problema
621	этот вопрос	3	1
622	бы из	1	1
623	и действительно	1	1
624	мышление в	4	1
625	не имеющих	1	1
626	нее она	1	1
627	в контексте	1	1
628	между этими	6	1
629	звук и	2	1
630	именно на	1	1
631	человека с	2	1
632	для всех	4	1
633	это ни	1	1
634	со своим	1	1
635	уже не	2	1
636	своим собственным	1	1
637	желания и	1	1
638	осмыслить и	1	1
639	все многообразие	1	1
640	каким образом	1	1
641	речь в	2	1
642	тем чего	1	1
643	или даже	2	1
644	из них	1	1
645	этом в	1	1
646	для него	2	1
647	целом и	5	1
648	моментов в	1	1
649	относится не	1	1
650	к ним	1	1
651	может служить	1	1
652	или это	1	1
653	но что	1	1
654	только с	1	1
655	на некоторые	1	1
656	на их	2	1
657	не просто	1	1
658	для решения	1	1
659	зрения с	2	1
660	предмету но	1	1
661	и стремление	1	1
662	именно как	1	1
663	а эта	1	1
664	формы из	1	1
665	до сих	4	1
666	нас в	1	1
667	именно в	6	1
668	уходит в	1	1
669	вплотную к	1	1
670	и между	1	1
671	нашего исследования	8	1
672	обратиться к	3	1
673	только что	4	1
674	связано с	2	1
675	на этот	3	1
676	она является	1	1
677	до конца	1	1
678	или действительно	1	1
679	сдвиг в	1	1
680	мысль как	2	1
681	этой главы	2	1
682	направленную на	1	1
683	как ни	1	1
684	все время	6	1
685	основное положение	2	1
686	одну из	4	1
687	о чем	2	1
688	теоретического рассмотрения	1	1
689	решения вопроса	1	1
690	что мы	5	1
691	слова которое	1	1
692	мы просто	1	1
693	близка к	1	1
694	и ему	1	1
695	нигде не	2	1
696	стороны в	1	1
697	его помощью	1	1
698	входить в	1	1
699	вместе с	9	1
700	так же	16	1
701	до этого	1	1
702	согласии с	1	1
703	мы говорим	1	1
704	но этот	2	1
705	всей полноте	1	1
706	направление в	1	1
707	исследований в	2	1
708	если так	1	1
709	видит в	1	1
710	в удовлетворении	1	1
711	сравнению с	5	1
712	который мы	2	1
713	образом и	3	1
714	на которое	1	1
715	смысле этого	3	1
716	анализу и	2	1
717	тому как	1	1
718	место только	1	1
719	и исторической	1	1
720	слов в	1	1
721	и менее	1	1
722	составу и	1	1
723	есть и	1	1
724	этого слова	4	1
725	активности и	1	1
726	эти два	1	1
727	как например	1	1
728	сих пор	4	1
729	первый шаг	1	1
730	этого метода	1	1
731	работы по	1	1
732	в смысле	2	1
733	самое существенное	1	1
734	к вопросу	2	1
735	формы с	1	1
736	живет и	1	1
737	не существует	1	1
738	к тому	4	1
739	что делает	1	1
740	что кроме	2	1
741	в результате	4	1
742	и слов	1	1
743	которая в	2	1
744	полном согласии	1	1
745	пр в	1	1
746	для современной	3	1
747	бы в	5	1
748	и которое	3	1
749	переносится в	1	1
750	в одинаковой	2	1
751	исследования не	1	1
752	хотя в	1	1
753	проблему а	1	1
754	только нечто	1	1
755	значения для	1	1
756	отношении к	1	1
757	значения в	1	1
758	но эта	1	1
759	но если	1	1
760	скажем только	2	1
761	мышления остается	1	1
762	связей и	2	1
763	затем к	1	1
764	из этого	5	1
765	занимает в	2	1
766	в которой	3	1
767	в действительности	1	1
768	другого рода	1	1
769	жизни и	2	1
770	но эти	1	1
771	к этой	1	1
772	как слово	1	1
773	с первого	1	1
774	это в	1	1
775	это понятие	2	1
776	которая не	1	1
