N	2gram	Losev_Dial_1	Istorich
249	с другой	6	2
250	а также	1	2
251	что эта	4	2
252	к ней	4	2
253	в него	2	2
254	оказывается что	1	2
255	из видов	2	2
256	но с	3	2
257	д и	2	2
258	в новой	1	2
259	с ними	2	2
260	и так	2	2
261	итак в	1	2
262	можно установить	1	2
263	уже в	1	2
264	является не	2	2
265	а то	1	2
266	при помощи	1	2
267	он имеет	1	2
268	и их	2	2
269	всегда только	1	2
270	заметить что	2	2
271	и вместе	1	2
272	и только	1	2
273	не было	6	2
274	в особенности	5	2
275	и из	3	2
276	именно в	2	2
277	здесь в	2	2
278	что мифы	1	2
279	а с	2	2
280	но есть	2	2
281	превращается в	1	2
282	зависит от	1	2
283	самый факт	2	2
284	становится ясным	1	2
285	нет еще	3	2
286	где же	1	2
287	происходит в	1	2
288	да и	6	2
289	по существу	1	2
290	зрения так	2	2
291	и часто	1	2
292	много но	2	2
293	говорится в	1	2
294	чтобы понять	3	2
295	тот кто	2	2
296	и вызывает	1	2
297	то не	2	2
298	за него	1	2
299	в мифе	12	2
300	не знает	2	2
301	сказать что	10	2
302	не что	1	2
303	также не	1	2
304	и наиболее	1	1
305	можно говорить	2	1
306	что образ	1	1
307	сам по	6	1
308	он может	1	1
309	в стороне	1	1
310	к своей	1	1
311	это и	4	1
312	перед лицом	1	1
313	почти не	2	1
314	это очень	1	1
315	или по	2	1
316	почти всегда	4	1
317	не вижу	1	1
318	почему же	1	1
319	то самое	1	1
320	и этот	1	1
321	по его	1	1
322	и могут	1	1
323	этот обряд	3	1
324	в гоголевском	1	1
325	а как	1	1
326	есть не	3	1
327	теперь мы	1	1
328	и о	3	1
329	бы что	1	1
330	этом не	1	1
331	в бешенство	1	1
332	вообще т	1	1
333	говорить о	5	1
334	но она	3	1
335	только самый	1	1
336	на себя	1	1
337	направлению к	1	1
338	себе а	2	1
339	же что	1	1
340	себе что	1	1
341	и он	5	1
342	вопрос об	1	1
343	он сам	5	1
344	не приходит	1	1
345	есть очень	1	1
346	говорят только	1	1
347	приведенные в	1	1
348	другой пример	1	1
349	но как	2	1
350	а только	3	1
351	существа в	1	1
352	не то	6	1
353	в сторону	1	1
354	а он	3	1
355	конечно совершенно	1	1
356	отнюдь не	9	1
357	себя за	1	1
358	а самый	1	1
359	в душу	4	1
360	этой стороны	2	1
361	и той	1	1
362	и где	2	1
363	просто как	2	1
364	и как	7	1
365	что по	1	1
366	не зная	2	1
367	говорит об	1	1
368	и к	1	1
369	себе не	5	1
370	следующим образом	1	1
371	он на	2	1
372	от этого	3	1
373	и этим	1	1
374	еще на	1	1
375	как то	1	1
376	мне не	2	1
377	так или	1	1
378	потом только	1	1
379	бы объяснить	1	1
380	говорит не	1	1
381	друг от	1	1
382	или она	1	1
383	есть но	1	1
384	образ и	4	1
385	является сам	1	1
386	может так	1	1
387	интересно и	1	1
388	свою собственную	1	1
389	на земле	2	1
390	одной и	1	1
391	что ни	3	1
392	так например	1	1
393	которое как	2	1
394	не будет	1	1
395	не скажет	1	1
396	связанные с	2	1
397	что действующие	1	1
398	них не	1	1
399	для своей	1	1
400	с целью	1	1
401	это было	2	1
402	обоих случаях	1	1
403	без нее	1	1
404	а это	1	1
405	или другого	1	1
406	для них	1	1
407	из нее	1	1
408	но уже	2	1
409	в них	3	1
410	это положение	1	1
411	цвет есть	1	1
412	далеко не	1	1
413	можем сказать	2	1
414	не всегда	1	1
415	этим и	1	1
416	несмотря на	10	1
417	в сон	1	1
418	к своему	1	1
419	к величайшему	1	1
420	явление или	1	1
421	есть он	2	1
422	с ужасом	1	1
423	но я	1	1
424	что значит	1	1
425	в своей	2	1
426	что такое	10	1
427	также есть	1	1
428	к одному	1	1
429	данного мифа	2	1
430	мы теперь	1	1
431	эта не	1	1
432	но эта	3	1
433	мифе и	1	1
434	а есть	4	1
435	которые в	1	1
436	наконец как	1	1
437	земле и	1	1
438	над ними	1	1
439	тем не	1	1
440	можно указать	2	1
441	по себе	25	1
442	даже в	3	1
443	и очень	1	1
444	брак однако	1	1
445	как акт	1	1
446	не становятся	1	1
447	власть в	1	1
448	вещи не	1	1
449	не менее	2	1
450	вплоть до	3	1
451	или что	2	1
452	понимать буквально	1	1
453	как можно	2	1
454	мы пока	1	1
455	от нас	1	1
456	виду что	1	1
457	как о	2	1
458	и вместо	1	1
459	это нам	2	1
460	что их	2	1
461	в науке	3	1
462	в то	6	1
463	нового т	2	1
464	не фактическое	1	1
465	которых и	1	1
466	наука и	4	1
467	правда в	1	1
468	не думаю	1	1
469	и воскресения	1	1
470	этих двух	1	1
471	тогда она	1	1
472	во всем	2	1
473	по земле	1	1
474	к живой	1	1
475	должны поставить	1	1
476	так то	1	1
477	в каком	8	1
478	с другом	1	1
479	только мы	1	1
480	у меня	1	1
481	это далеко	1	1
482	и оно	1	1
483	со стороны	2	1
484	если он	1	1
485	не могут	1	1
486	относиться к	3	1
487	почему все	1	1
488	как только	2	1
489	его с	3	1
490	указывает на	3	1
491	всегда есть	2	1
492	например на	1	1
493	на это	1	1
494	только одну	1	1
495	если же	1	1
496	можно судить	1	1
497	как мы	4	1
498	с глазами	1	1
499	от друга	1	1
500	не ест	1	1
501	как один	2	1
502	миром и	1	1
503	факт не	1	1
504	с каким	1	1
505	при котором	1	1
506	быть вполне	1	1
507	характер и	1	1
508	бывает что	1	1
509	в дальнейшем	5	1
510	идет речь	2	1
511	и совершенно	2	1
512	здесь он	1	1
513	д все	1	1
514	этим в	1	1
515	мира и	1	1
516	эта сказка	1	1
517	о котором	1	1
518	это может	2	1
519	с ним	6	1
520	миф же	1	1
521	связанное с	1	1
522	ее лицо	1	1
523	под этим	1	1
524	вот почему	1	1
525	увидел что	1	1
526	совершенно одинаковы	1	1
527	это происходит	1	1
528	ли или	1	1
529	мифе о	1	1
530	происходит не	1	1
531	от него	4	1
532	все в	1	1
533	чтобы получить	1	1
534	или иначе	1	1
535	нуждается в	3	1
536	есть ряд	1	1
537	вслед за	2	1
538	и подобных	1	1
539	слова для	1	1
540	у ворот	1	1
541	и следовательно	2	1
542	гоголевском вие	1	1
543	может иметь	3	1
544	спросим себя	1	1
545	значит что	14	1
546	в частности	2	1
547	быть и	4	1
548	но так	2	1
549	формы а	1	1
550	сделать это	1	1
551	зная что	2	1
552	в какой	1	1
553	на природу	1	1
554	должен быть	1	1
555	голосом и	1	1
556	из которого	1	1
557	переходит в	1	1
558	уже не	2	1
559	не можем	1	1
560	если мы	2	1
561	только на	3	1
562	него и	1	1
563	от других	1	1
564	это сказка	1	1
565	убить его	1	1
566	и других	1	1
567	сущность и	1	1
568	ни с	6	1
569	роль и	1	1
570	не слыхал	1	1
571	то они	1	1
572	цветок для	1	1
573	себе в	1	1
574	никто не	2	1
575	вовсе не	7	1
576	это верно	1	1
577	но что	3	1
578	ее на	2	1
579	сопоставление всех	1	1
580	эти явления	1	1
581	поскольку это	1	1
582	что это?	1	1
583	чему же	1	1
584	доходит до	1	1
585	именно как	2	1
586	только сказать	1	1
587	не были	1	1
588	есть то	1	1
589	ней и	1	1
590	и можно	1	1
591	нельзя сказать	1	1
592	будет ли	1	1
593	и между	1	1
594	такое же	1	1
595	в природе	1	1
596	мы еще	1	1
597	у бесов	1	1
598	что не	7	1
599	однако надо	1	1
600	них и	1	1
601	по направлению	3	1
602	она вполне	1	1
603	их можно	1	1
604	а на	1	1
605	ничем не	3	1
606	место и	1	1
607	жизнь в	1	1
608	на весь	1	1
609	а вы	1	1
610	а по	1	1
611	одну из	1	1
612	обряда с	1	1
613	о чем	2	1
614	он находит	2	1
615	и стать	1	1
616	и ему	1	1
617	не знаю	1	1
618	и глубокое	1	1
619	входить в	1	1
620	увидим в	1	1
621	говорится о	1	1
622	видели в	1	1
623	и потому	3	1
624	в европе	1	1
625	не сами	1	1
626	в брак	1	1
627	а если	1	1
628	с него	2	1
629	в той	1	1
630	друг с	1	1
631	что же	3	1
632	по которому	1	1
633	кто из	1	1
634	там где	1	1
635	обряд этот	1	1
636	на свете	1	1
637	это значит	11	1
638	сам в	1	1
639	здесь так	1	1
640	с этой	2	1
641	болезнь и	1	1
642	я мог	2	1
643	божества и	1	1
644	думают что	6	1
645	представление которое	1	1
646	кто не	1	1
647	только одна	1	1
648	этих мифах	1	1
649	не знаем	1	1
650	указать на	1	1
651	ли в	1	1
652	хотя они	1	1
653	религиях и	1	1
654	при таком	1	1
655	верно только	1	1
656	на небе	1	1
657	не буду	3	1
658	в результате	1	1
659	это как	1	1
660	который дает	1	1
661	она уже	1	1
662	который является	1	1
663	но об	1	1
664	у них	3	1
665	еще более	3	1
666	как явление	1	1
667	ни к	2	1
668	стороны в	2	1
669	бы показать	1	1
670	все они	1	1
671	через реку	1	1
672	иначе она	1	1
673	она его	1	1
674	друга но	1	1
675	к самому	2	1
676	только можно	1	1
677	его к	1	1
678	уже ясно	1	1
679	другое мы	1	1
680	по одному	1	1
681	в отдельности	2	1
682	из этого	1	1
683	в самом	3	1
684	только о	1	1
685	и состоит	2	1
686	этом отрывке	1	1
687	то оно	1	1
688	и эта	2	1
689	к этому	2	1
690	в таком	1	1
