N	2gram	Tiupa_Hudo_1	Psycholo
355	с нашим	1	1
356	и читателя	1	1
357	не как	2	1
358	подобно тому	1	1
359	заключает в	1	1
360	все с	1	1
361	мы обнаруживаем	1	1
362	русском языке	1	1
363	однако все	2	1
364	не будет	2	1
365	а затем	1	1
366	значение в	1	1
367	которыми он	1	1
368	том случае	1	1
369	глубокий и	1	1
370	все их	1	1
371	того или	3	1
372	с другими	4	1
373	есть не	1	1
374	это не	2	1
375	как говорил	1	1
376	менее определенным	1	1
377	в итоге	2	1
378	в жизни	2	1
379	к области	3	1
380	самые различные	1	1
381	чаще всего	1	1
382	нас к	1	1
383	в слове	3	1
384	этим и	1	1
385	он и	1	1
386	о чем	2	1
387	перейдем к	1	1
388	рода и	1	1
389	должно быть	1	1
390	обратимся к	1	1
391	же я	1	1
392	и становится	1	1
393	или менее	5	1
394	первой части	2	1
395	о ком	1	1
396	что такое	1	1
397	представить себе	1	1
398	заключать в	1	1
399	не сумеет	2	1
400	в их	5	1
401	на каждом	1	1
402	от себя	3	1
403	и доказать	1	1
404	есть высшая	2	1
405	теми же	1	1
406	однако в	4	1
407	с такими	1	1
408	в повести	2	1
409	бы быть	1	1
410	даже в	3	1
411	случае мы	1	1
412	то с	1	1
413	так он	1	1
414	ведет нас	1	1
415	в таких	1	1
416	с которой	1	1
417	на многих	1	1
418	принадлежат к	1	1
419	дело в	1	1
420	и притом	3	1
421	не по	1	1
422	героев и	1	1
423	в уме	1	1
424	это еще	1	1
425	не могло	2	1
426	он мог	1	1
427	а тот	1	1
428	того и	1	1
429	этих двух	2	1
430	в русском	1	1
431	картину и	1	1
432	смешивать с	3	1
433	мире и	2	1
434	смысл не	1	1
435	не принадлежит	2	1
436	своей цели	1	1
437	одним из	1	1
438	которого он	1	1
439	мы встречаем	1	1
440	но напротив	1	1
441	чувства которая	1	1
442	и такие	1	1
443	евгении онегине	1	1
444	всего в	1	1
445	не есть	1	1
446	нет на	1	1
447	искусства как	3	1
448	в каждой	1	1
449	на мягкую	1	1
450	не ограничивается	1	1
451	и весело	1	1
452	значения и	2	1
453	литературных героев	1	1
454	как один	1	1
455	действующие лица	1	1
456	только при	1	1
457	в собственном	1	1
458	который может	1	1
459	мысль о	1	1
460	собственные законы	1	1
461	смерти в	1	1
462	роль в	1	1
463	так и	11	1
464	те же	1	1
465	не с	2	1
466	мог бы	3	1
467	шиллер в	1	1
468	образа в	1	1
469	в результате	1	1
470	литературных жанров	1	1
471	у нее	1	1
472	может не	1	1
473	сказанного выше	1	1
474	определенным образом	2	1
475	всеми теми	1	1
476	к действительности	3	1
477	в новую	1	1
478	можно сказать	5	1
479	основе своей	1	1
480	времени в	2	1
481	в евгении	1	1
482	эта перемена	1	1
483	это было	1	1
484	в конечном	5	1
485	мы понимаем	1	1
486	не уничтожается	1	1
487	или иначе	4	1
488	в форме	4	1
489	в другой	1	1
490	под именем	1	1
491	вслед за	1	1
492	по содержанию	1	1
493	быть и	2	1
494	но с	1	1
495	дело с	1	1
496	вступить в	1	1
497	или же	1	1
498	по этому	1	1
499	с которыми	1	1
500	без этого	1	1
501	из которого	4	1
502	себя и	2	1
503	в поэзии	1	1
504	смысла в	1	1
505	что сама	2	1
506	за ним	1	1
507	поэзии есть	1	1
508	ведь это	1	1
509	является именно	1	1
510	с этими	1	1
511	для меня	2	1
512	тому же	1	1
513	наши мысли	1	1
514	она пользуется	1	1
515	не говорит	1	1
516	образом что	1	1
517	не было	1	1
518	момент в	1	1
519	лицом и	1	1
520	а на	5	1
521	для эстетической	1	1
522	как у	1	1
523	именно в	2	1
524	по своим	1	1
525	никакого определенного	1	1
526	а именно	2	1
527	к которому	4	1
528	и прежде	1	1
529	тому как	1	1
530	в отличие	7	1
531	души и	1	1
532	что для	1	1
533	бы никакого	1	1
534	эмоционального строя	1	1
535	напротив мы	1	1
536	быть названо	2	1
537	превращается в	2	1
538	полагал что	1	1
539	понимаем что	1	1
540	и составляет	3	1
541	в рассказе	3	1
542	зависит от	1	1
543	жизнь в	1	1
544	когда же	1	1
545	могут служить	2	1
546	которое существует	1	1
547	разговор с	1	1
548	что из	1	1
549	если не	1	1
550	для иллюстрации	1	1
551	в момент	2	1
552	вступает в	1	1
553	в частности	13	1
554	о себе	2	1
555	ясно говорит	2	1
556	и особенно	2	1
557	и заключительные	1	1
558	мы говорим	1	1
559	подробностей и	1	1
560	нимало не	1	1
561	у себя	1	1
562	ним как	1	1
563	в область	1	1
564	одновременно с	1	1
565	им с	1	1
566	для понимания	2	1
567	восприятия все	1	1
568	художественное произведение	1	1
569	действительность в	1	1
570	о его	1	1
571	текст и	1	1
572	отличается от	2	1
573	чтобы этот	1	1
574	каждой из	1	1
575	не является	4	1
576	в мировой	1	1
577	для автора	2	1
578	тем и	1	1
579	ногами и	1	1
580	имеет дело	1	1
581	трагизма в	1	1
582	тот кто	2	1
583	от него	1	1
584	собственно говоря	2	1
585	от всех	1	1
586	я думаю	2	1
587	поэт в	1	1
588	ту форму	1	1
589	отношении к	2	1
590	себе никакого	1	1
591	в романе	3	1
592	между ними	4	1
593	это на	1	1
594	жизни а	1	1
595	автора в	1	1
596	или иного	3	1
597	мере в	1	1
598	просто не	1	1
599	жизни и	1	1
600	случае если	1	1
601	тем самым	4	1
602	все что	1	1
603	этой точки	1	1
