N	2gram	Vygotskiy__4	Analitik
282	говоря мы	3	1
283	она в	1	1
284	и значение	1	1
285	к художественному	1	1
286	мы не	5	1
287	но никто	1	1
288	время была	1	1
289	впечатление от	2	1
290	он как	1	1
291	равно как	1	1
292	принадлежит к	2	1
293	и другая	1	1
294	как я	3	1
295	событий и	3	1
296	что можно	1	1
297	как не	1	1
298	нельзя как	1	1
299	в ней	6	1
300	свою очередь	1	1
301	над ним	2	1
302	литературы и	2	1
303	он сам	1	1
304	это возможно	1	1
305	заключенное в	1	1
306	быть в	1	1
307	жизни однако	1	1
308	в чем	1	1
309	если исходить	1	1
310	во всех	2	1
311	тем как	1	1
312	или во	1	1
313	в ее	2	1
314	истинный смысл	2	1
315	чем это	1	1
316	мы будем	5	1
317	но как	1	1
318	к которой	3	1
319	в сторону	3	1
320	и сказать	1	1
321	художественное задание	1	1
322	иметь дело	2	1
323	связи и	1	1
324	первый взгляд	1	1
325	независимо от	1	1
326	как в	3	1
327	за этим	3	1
328	их последовательность	1	1
329	о жизни	1	1
330	есть в	1	1
331	что ее	2	1
332	что касается	2	1
333	и той	2	1
334	в полном	1	1
335	расходится с	1	1
336	и наконец	2	1
337	та и	1	1
338	я начинаю	1	1
339	о самом	1	1
340	со своей	1	1
341	та же	3	1
342	что самая	2	1
343	с какой	1	1
344	что это	13	1
345	следует понимать	1	1
346	не оставляет	1	1
347	диалектическом противоречии	1	1
348	и чему	1	1
349	только один	1	1
350	нам как	1	1
351	и те	1	1
352	двух других	1	1
353	если он	2	1
354	силу и	1	1
355	к некоторому	1	1
356	всех этих	3	1
357	в виде	3	1
358	а о	1	1
359	из него	1	1
360	его от	1	1
361	что ни	2	1
362	в основу	3	1
363	но все	2	1
364	от нее	1	1
365	здесь мы	3	1
366	что все	11	1
367	тем в	1	1
368	и может	5	1
369	была в	1	1
370	все их	1	1
371	его в	3	1
372	заключается в	5	1
373	которого не	1	1
374	к словесному	1	1
375	еще одно	1	1
376	или хотя	1	1
377	смерть и	1	1
378	и романа	1	1
379	этом мы	1	1
380	в них	2	1
381	исходили из	1	1
382	общего смысла	1	1
383	с тем	4	1
384	и уже	4	1
385	одна и	2	1
386	от художественного	1	1
387	в восприятии	1	1
388	несет в	3	1
389	в этих	1	1
390	во время	6	1
391	этой связи	1	1
392	и ее	2	1
393	со всяким	1	1
394	в отношении	1	1
395	взгляд на	2	1
396	в такой	2	1
397	ни малейшего	2	1
398	не от	1	1
399	что говорит	2	1
400	в которых	3	1
401	свой смысл	1	1
402	бы мы	3	1
403	одном из	1	1
404	есть его	1	1
405	него не	1	1
406	точку зрения	1	1
407	но он	6	1
408	и эти	2	1
409	борьбу с	3	1
410	их в	3	1
411	от начала	3	1
412	у читателя	1	1
413	ним в	2	1
414	мы встречаемся	1	1
415	тому что	6	1
416	произведения представляет	1	1
417	этой второй	1	1
418	сущности говоря	2	1
419	все три	1	1
420	одна из	4	1
421	и остается	2	1
422	к этим	1	1
423	на него	4	1
424	и холодного	2	1
425	виду не	1	1
426	все мы	1	1
427	в самых	3	1
428	одной и	2	1
429	из этой	3	1
430	последние десятилетия	1	1
431	эстетический смысл	2	1
432	ничего не	2	1
433	независимым от	1	1
434	к концу	1	1
435	за которой	2	1
436	такая же	1	1
437	во всем	2	1
438	но это	1	1
439	вместо этого	2	1
440	эти три	2	1
441	слова о	1	1
442	мы и	1	1
443	в каком	8	1
444	на известную	1	1
445	с другом	4	1
446	художественной литературы	1	1
447	уже о	1	1
448	начиная с	1	1
449	прощается с	1	1
450	его с	1	1
451	на это	1	1
452	говорит о	4	1
453	при анализе	2	1
454	но по	1	1
455	его текста	1	1
456	в виду	2	1
457	два события	1	1
458	когда наконец	1	1
459	уже с	2	1
460	на той	1	1
461	как с	1	1
462	что может	3	1
463	те же	2	1
464	вызвано было	1	1
465	к действительности	1	1
466	драме но	1	1
467	том как	3	1
468	является в	1	1
469	этой жизни	4	1
470	простейший пример	1	1
471	в глубине	1	1
472	образом в	2	1
473	с целым	2	1
474	об одном	1	1
475	воли и	2	1
476	материала и	2	1
477	словесного искусства	1	1
478	его художественной	1	1
479	в самой	6	1
480	для своей	1	1
481	акта в	1	1
482	внимание на	2	1
483	слова как	3	1
484	но мы	2	1
485	и что	25	1
486	пор пока	2	1
487	может не	1	1
488	столкновения двух	1	1
489	это была	1	1
490	и во	1	1
491	от автора	1	1
492	в которую	1	1
493	его смысла	1	1
494	в драме	3	1
495	творчества в	1	1
496	эти два	1	1
497	не вызвано	1	1
498	автор как	1	1
499	во всей	3	1
500	действия все	1	1
501	этом как	1	1
502	и только	7	1
503	которое однако	1	1
504	столько сколько	1	1
505	сомнения в	1	1
506	непременно должен	2	1
507	в ту	1	1
508	все время	24	1
509	своей природе	1	1
510	указывает и	1	1
511	ради которых	1	1
512	тех пор	2	1
513	тот же	3	1
514	мы увидим	2	1
515	что даже	1	1
516	романа как	1	1
517	с прежним	1	1
518	все они	2	1
519	так что	7	1
520	связи с	2	1
521	не можем	3	1
522	эпизод с	3	1
523	чтобы он	2	1
524	действующего лица	1	1
525	от других	1	1
526	а то	1	1
527	двух основных	1	1
528	его текст	1	1
529	в душе	1	1
530	что речь	1	1
531	но от	1	1
532	за ним	1	1
533	самом убийстве	1	1
534	только одно	2	1
535	не так	1	1
536	для другой	1	1
537	всяком случае	3	1
538	могло бы	3	1
539	слова в	1	1
540	в одном	3	1
541	он полагает	2	1
542	от тех	1	1
543	у него	6	1
544	всегда только	1	1
545	как раз	9	1
546	и вместе	1	1
547	введено в	1	1
548	были бы	1	1
549	только на	1	1
550	в особенности	1	1
551	не до	1	1
552	автором в	1	1
553	она и	1	1
554	и даже	1	1
555	даже не	2	1
556	в данный	1	1
557	нам не	1	1
558	до сих	3	1
559	или иначе	1	1
560	здесь в	3	1
561	вслед за	3	1
562	с той	2	1
563	действующих лиц	1	1
564	может показаться	1	1
565	переработки и	1	1
566	и др	1	1
567	что для	5	1
568	превращается в	1	1
569	не было	3	1
570	и опять	3	1
571	целым рядом	4	1
572	в рассказе	8	1
573	таком взгляде	1	1
574	однако и	1	1
575	других для	1	1
576	долгое время	1	1
577	его собственной	1	1
578	означало бы	3	1
579	речи и	1	1
580	не об	1	1
581	бы как	1	1
582	в связи	1	1
583	связь с	5	1
584	говорит нам	2	1
585	исходить из	1	1
586	ни на	2	1
587	как это	14	1
588	в лице	1	1
589	требует от	1	1
590	искусства но	1	1
591	в течение	1	1
592	смысле этого	3	1
593	чтобы увидеть	1	1
594	в обратном	2	1
595	да и	3	1
596	начала к	1	1
597	друг с	4	1
598	развития действия	2	1
599	рассказ в	1	1
600	смысл в	1	1
601	же точно	7	1
602	с этой	4	1
603	еще раз	3	1
604	художественный смысл	1	1
605	событие которое	1	1
606	сих пор	3	1
607	о его	1	1
608	и действия	1	1
609	и таким	1	1
610	вокруг него	1	1
611	перед смертью	1	1
612	перед нами	6	1
613	к другим	1	1
614	этом смысле	1	1
615	является ли	1	1
616	с автором	1	1
617	только одна	2	1
618	глубине души	1	1
619	и для	3	1
620	это правило	1	1
621	решение вопроса	1	1
622	не имея	1	1
623	при таком	3	1
624	и от	2	1
625	или в	1	1
626	что оно	3	1
627	в результате	2	1
628	человек и	1	1
629	я не	4	1
630	на первый	1	1
631	ее и	2	1
632	для нас	7	1
633	от него	1	1
634	из себя	1	1
635	составляющих его	1	1
636	мы должны	6	1
637	только с	2	1
638	идет об	1	1
639	же в	1	1
640	есть уже	1	1
641	утверждал что	1	1
642	личности и	1	1
643	в своих	3	1
644	в сюжете	1	1
645	до тех	2	1
646	к самому	2	1
647	жизни в	1	1
648	в свою	1	1
649	сюжет есть	1	1
650	совершенно не	4	1
651	к его	1	1
652	этом все	1	1
653	из этого	5	1
654	в действительности	2	1
655	просто не	1	1
656	жизни и	4	1
657	а может	1	1
658	ее в	4	1
659	по поводу	4	1
660	и эта	2	1
661	это понятие	1	1
662	не дал	1	1
663	который не	2	1
664	во всяком	3	1
665	этой точки	1	1
666	встречаемся с	1	1
667	событий в	3	1
