N	2gram	Bakhtin_Fr_3	Psycholo
150	его в	1	3
151	и тем	1	3
152	ни в	4	3
153	в них	9	3
154	далеко не	2	3
155	в один	2	3
156	со всей	1	3
157	она в	1	3
158	мы говорили	1	3
159	всякий раз	1	3
160	с теми	1	3
161	в то	6	3
162	в плане	2	3
163	к концу	1	3
164	весь этот	3	3
165	в основе	5	3
166	где он	1	3
167	и о	4	3
168	каждого из	1	3
169	к тем	2	3
170	он был	3	3
171	были бы	1	3
172	и только	1	3
173	здесь не	3	3
174	уже говорили	3	3
175	которое мы	1	3
176	дано в	1	3
177	не так	3	3
178	ее не	2	3
179	тем что	3	3
180	такое же	1	3
181	что не	1	3
182	этот рассказ	1	3
183	в сборнике	1	3
184	только для	3	3
185	но это	3	3
186	все это	4	3
187	главным образом	1	3
188	одновременно и	2	3
189	к этому	6	3
190	как на	1	3
191	в таком	1	3
192	отношения к	1	2
193	например в	2	2
194	с с	1	2
195	что образ	1	2
196	на самом	3	2
197	которую они	1	2
198	по преимуществу	2	2
199	все те	1	2
200	той же	8	2
201	здесь с	1	2
202	с но	1	2
203	между собой	1	2
204	на их	2	2
205	всего этого	1	2
206	это имеет	1	2
207	видели что	1	2
208	но как	2	2
209	в общем	1	2
210	отнюдь не	1	2
211	и я	1	2
212	в истории	4	2
213	в одной	1	2
214	и наконец	3	2
215	со своей	1	2
216	представляет собой	1	2
217	он в	2	2
218	и придает	1	2
219	думать что	2	2
220	не могла	1	2
221	всех этих	3	2
222	и вот	2	2
223	одной и	2	2
224	и по	1	2
225	так например	1	2
226	мы слышим	4	2
227	в совершенно	1	2
228	показывает что	1	2
229	и уже	1	2
230	такой же	1	2
231	в эту	4	2
232	места в	1	2
233	и ее	2	2
234	своем роде	1	2
235	и той	2	2
236	образом и	1	2
237	но он	2	2
238	друг другу	1	2
239	но они	1	2
240	и эти	1	2
241	и более	1	2
242	их в	3	2
243	что сам	1	2
244	в этих	6	2
245	и очень	2	2
246	говорит если	1	2
247	этими двумя	1	2
248	дело не	3	2
249	нельзя не	1	2
250	ничего не	1	2
251	под этим	1	2
252	на те	1	2
253	у нас	4	2
254	очень часто	2	2
255	не могут	1	2
256	что оно	1	2
257	свою очередь	1	2
258	данном случае	2	2
259	только то	1	2
260	одного из	2	2
261	он до	1	2
262	вошел в	1	2
263	том как	1	2
264	мы в	1	2
265	для этого	3	2
266	с ним	1	2
267	внимание на	1	2
268	от смерти	2	2
269	и во	4	2
270	говорит он	2	2
271	слов и	1	2
272	и следовательно	3	2
273	что здесь	1	2
274	и одновременно	1	2
275	что только	1	2
276	что даже	1	2
277	здесь несколько	1	2
278	и часто	1	2
279	она требует	1	2
280	узнаем что	1	2
281	все они	1	2
282	со всеми	5	2
283	в качестве	1	2
284	для всех	1	2
285	чтобы он	1	2
286	в виде	1	2
287	следует что	1	2
288	одно из	3	2
289	для него	5	2
290	всяком случае	1	2
291	в конце	3	2
292	к первой	1	2
293	но что	1	2
294	заметить что	1	2
295	и вместе	1	2
296	к самому	1	2
297	без всякой	1	2
298	здесь в	4	2
299	как же	1	2
300	еще и	2	2
301	говорит о	1	2
302	до конца	6	2
303	однако и	1	2
304	хотя бы	2	2
305	к своему	1	2
306	в данном	4	2
307	к самой	1	2
308	смысле этого	1	2
309	это есть	2	2
310	в первой	2	2
311	с здесь	1	2
312	присутствовать при	1	2
313	этого слова	2	2
314	своей жизни	2	2
315	так ли	1	2
316	о мире	2	2
317	ко второй	1	2
318	к смерти	1	2
319	вовсе нет	2	2
320	же в	1	2
321	так же	1	2
322	этом примере	1	2
323	его к	2	2
324	из своей	1	2
325	к этой	3	2
326	и другие	2	2
327	они не	3	2
328	во всяком	1	2
329	как известно	2	1
330	если вы	1	1
331	ли мы	1	1
332	в обычном	2	1
333	он получает	1	1
334	рассказ об	1	1
335	именно эта	1	1
336	он считает	2	1
337	художественного произведения	1	1
338	переходит к	1	1
339	и потому	4	1
340	дело вовсе	1	1
341	это и	2	1
342	так у	1	1
343	том именно	1	1
344	относятся к	1	1
345	и есть	3	1
346	в первом	1	1
347	и до	8	1
348	из его	1	1
349	уже указывали	1	1
350	и самое	3	1
351	высшей степени	1	1
352	над ней	1	1
353	в несколько	1	1
354	рядом других	1	1
355	к художественному	1	1
356	мы имеем	1	1
357	историю но	1	1
358	с более	1	1
359	и тут	1	1
360	и момент	1	1
361	видов и	1	1
362	что уже	1	1
363	большую роль	2	1
364	одновременно в	1	1
365	и стиль	2	1
366	образом его	1	1
367	свою особую	1	1
368	и такой	1	1
369	между этими	1	1
370	что ж	1	1
371	и он	1	1
372	быть понято	1	1
373	принадлежит и	1	1
374	еще не	3	1
375	здесь нет	2	1
376	с его	3	1
377	но конечно	2	1
378	при жизни	1	1
379	но не	2	1
380	на основе	2	1
381	в комментариях	1	1
382	отношение к	8	1
383	с истиной	1	1
384	отличие от	3	1
385	тут же	2	1
386	нет и	1	1
387	из важнейших	2	1
388	что два	1	1
389	доказать что	1	1
390	относится к	1	1
391	это самое	2	1
392	они ни	1	1
393	этим конечно	1	1
394	к новому	2	1
395	все остальные	1	1
396	кроме того	3	1
397	и где	1	1
398	они дают	1	1
399	так одна	1	1
400	мест в	1	1
401	и каждое	1	1
402	имеет в	2	1
403	тон и	1	1
404	следует остановиться	1	1
405	и глубокой	1	1
406	поэтому он	3	1
407	в себя	1	1
408	не учит	1	1
409	за это	1	1
410	характера не	1	1
411	или во	1	1
412	в известном	1	1
413	это тот	1	1
414	и тот	1	1
415	творчество и	1	1
416	этого образа	1	1
417	имеем в	1	1
418	на его	2	1
419	теории и	1	1
420	сторону мы	1	1
421	заявляет что	3	1
422	и еще	2	1
423	который часто	1	1
424	никакому сомнению	2	1
425	не как	1	1
426	хотя он	3	1
427	однако он	1	1
428	в корне	2	1
429	писатели имеют	1	1
430	том чтобы	1	1
431	так часто	1	1
432	своего времени	1	1
433	подобно тому	1	1
434	него было	1	1
435	ее жизни	1	1
436	но все	3	1
437	это конечно	1	1
438	всех отношениях	1	1
439	что почти	1	1
440	как они	1	1
441	а затем	1	1
442	есть все	1	1
443	чего он	1	1
444	и сделал	2	1
445	которое характерно	1	1
446	только не	1	1
447	и с	8	1
448	которое с	1	1
449	с другими	1	1
450	есть не	1	1
451	для нее	1	1
452	это не	2	1
453	прямо заявляет	1	1
454	указанием на	1	1
455	из первых	1	1
456	действий и	1	1
457	для них	1	1
458	в высшей	1	1
459	все равно	1	1
460	нашего исследования	1	1
461	тот самый	1	1
462	но тон	1	1
463	он и	7	1
464	о чем	2	1
465	когда автор	1	1
466	в тоне	1	1
467	должно быть	1	1
468	и ко	1	1
469	было не	1	1
470	и при	1	1
471	мысль и	1	1
472	таким же	1	1
473	ту исключительную	1	1
474	интерес и	1	1
475	нас не	1	1
476	это делает	1	1
477	во времена	1	1
478	в их	4	1
479	и посвящена	1	1
480	мысли и	1	1
481	уже самый	1	1
482	но эта	1	1
483	плане это	1	1
484	и вообще	1	1
485	даже в	4	1
486	случае мы	1	1
487	и вся	1	1
488	мудрости и	1	1
489	в таких	3	1
490	на глазах	1	1
491	как о	2	1
492	считает что	2	1
493	дело в	2	1
494	и притом	1	1
495	ее с	1	1
496	и форм	2	1
497	борьбы между	1	1
498	свою роль	1	1
499	героев и	1	1
500	он мог	1	1
501	он с	2	1
502	так много	3	1
503	что ни	1	1
504	именно с	1	1
505	глазах и	1	1
506	как она	1	1
507	сопоставить эти	1	1
508	мире и	1	1
509	вот что	1	1
510	с таким	1	1
511	этом отношении	2	1
512	что на	1	1
513	точном смысле	1	1
514	этих образов	1	1
515	за ними	1	1
516	одним из	2	1
517	в стиле	1	1
518	мы встречаем	4	1
519	этой истории	1	1
520	на костер	1	1
521	и такие	2	1
522	нет мы	1	1
523	всего в	1	1
524	бы он	1	1
525	все еще	1	1
526	все слова	1	1
527	примерах что	1	1
528	отказаться от	1	1
529	всегда в	1	1
530	в применении	1	1
531	найдем в	1	1
532	контраст с	1	1
533	и весело	1	1
534	встречаем и	1	1
535	с каким	1	1
536	не удавалось	1	1
537	в собственном	1	1
538	характер и	2	1
539	знаем что	1	1
540	смерти в	1	1
541	говорили что	1	1
542	принимают участие	1	1
543	роль в	4	1
544	можно было	3	1
545	так и	3	1
546	здесь он	2	1
547	те же	5	1
548	не с	1	1
549	это вовсе	2	1
550	во все	3	1
551	именно этот	1	1
552	в результате	1	1
553	мировой литературе	4	1
554	по сравнению	2	1
555	не исчерпывается	2	1
556	понятно что	1	1
557	даны в	2	1
558	это чрезвычайно	1	1
559	могла не	1	1
560	все дело	1	1
561	что часто	1	1
562	но этого	1	1
563	язык и	2	1
564	можно сказать	2	1
565	основе своей	2	1
566	нас в	2	1
567	это было	1	1
568	положения и	1	1
569	нет это	1	1
570	серьезности и	2	1
571	которые оказались	1	1
572	которых в	1	1
573	подробное описание	1	1
574	этот момент	1	1
575	не видел	1	1
576	в форме	2	1
577	в другой	1	1
578	только там	1	1
579	еще более	4	1
580	и она	1	1
581	находим и	2	1
582	по содержанию	1	1
583	быть и	1	1
584	порядка и	1	1
585	моменты в	1	1
586	всякого рода	1	1
587	дошло до	1	1
588	дело с	1	1
589	будто бы	1	1
590	пор не	1	1
591	или же	2	1
592	задом в	1	1
593	до наших	2	1
594	образов в	2	1
595	характер ее	1	1
596	и у	2	1
597	только на	4	1
598	новую и	1	1
599	почти до	1	1
600	в нашей	2	1
601	в начале	3	1
602	и других	6	1
603	участие в	1	1
604	роль и	1	1
605	и их	1	1
606	эти три	1	1
607	ведь это	1	1
608	представлений о	1	1
609	поэтому все	1	1
610	с этими	1	1
611	и аргументация	1	1
612	каждый из	1	1
613	широко и	1	1
614	не понимал	1	1
615	у самого	2	1
616	в других	3	1
617	конца в	1	1
618	следующее все	1	1
619	смерти и	1	1
620	одном слове	1	1
621	не было	5	1
622	момент в	2	1
623	именно как	1	1
624	со всем	2	1
625	если хотите	1	1
626	обычном смысле	1	1
627	рассказывает в	1	1
628	значение которое	1	1
629	именно в	2	1
630	а именно	1	1
631	и прежде	3	1
632	чем он	2	1
633	характерно для	2	1
634	тому как	1	1
635	в отличие	3	1
636	что для	2	1
637	положений и	1	1
638	превращается в	1	1
639	рассказывает он	1	1
640	от этого	1	1
641	мир а	1	1
642	много в	2	1
643	на которых	1	1
644	с большей	1	1
645	ничем не	1	1
646	и самый	1	1
647	так это	1	1
648	жизнь в	3	1
649	по внешнему	1	1
650	которые как	1	1
651	мы знаем	2	1
652	для этой	3	1
653	как люди	1	1
654	которой в	1	1
655	в частности	3	1
656	своей основе	1	1
657	своей книги	1	1
658	и особенно	1	1
659	который дал	1	1
660	согласии с	1	1
661	характера и	1	1
662	ни от	2	1
663	и глубоко	1	1
664	сравнению с	2	1
665	применении к	1	1
666	месте своей	1	1
667	тело и	1	1
668	быть только	1	1
669	из этой	2	1
670	для понимания	3	1
671	на свете	1	1
672	здесь все	1	1
673	смысл в	2	1
674	рифму и	1	1
675	и смерти	3	1
676	рта и	1	1
677	каждый раз	1	1
678	отличается от	1	1
679	ни для	4	1
680	смех но	1	1
681	нисколько не	1	1
682	в мировой	4	1
683	в точном	1	1
684	имеет дело	1	1
685	начала и	5	1
686	же к	2	1
687	его жизнь	1	1
688	дана в	1	1
689	с он	1	1
690	дает такое	1	1
691	всех тех	1	1
692	гораздо больше	2	1
693	мир который	1	1
694	именно здесь	1	1
695	в романе	15	1
696	между ними	3	1
697	они как	1	1
698	больших и	1	1
699	и так	2	1
700	комментариях к	1	1
701	в последнем	2	1
702	ко всему	2	1
703	и жизнь	1	1
704	есть и	2	1
705	в заключение	4	1
706	жизни и	4	1
707	это в	2	1
708	тем самым	1	1
709	все что	2	1
710	гораздо более	1	1
