N	2gram	Potebnia_M_4	Psycholo
296	иначе как	1	2
297	мысли и	7	2
298	бы мы	1	2
299	и другого	1	2
300	стало быть	8	2
301	одном из	2	2
302	внешняя форма	3	2
303	каждое из	1	2
304	теми же	2	2
305	тем не	4	2
306	их в	3	2
307	том и	2	2
308	том же	2	2
309	даже в	2	2
310	что те	1	2
311	что есть	3	2
312	не менее	5	2
313	тем самым	4	2
314	на два	1	2
315	в науке	3	2
316	казалось бы	1	2
317	ничего не	1	2
318	таким путем	1	2
319	видим что	1	2
320	личного творчества	1	2
321	в сознании	4	2
322	что речь	1	2
323	уже и	2	2
324	этом отношении	1	2
325	мысли так	1	2
326	мы найдем	1	2
327	есть только	5	2
328	же самое	4	2
329	отказаться от	1	2
330	если же	4	2
331	в нас	3	2
332	в применении	1	2
333	на вопрос	4	2
334	и поэтому	1	2
335	образы и	3	2
336	без всякого	1	2
337	и ту	1	2
338	том случае	3	2
339	это только	1	2
340	силу того	1	2
341	с ним	5	2
342	в настоящее	1	2
343	и здесь	2	2
344	настоящее время	1	2
345	история искусства	1	2
346	там же	3	2
347	но и	11	2
348	нас в	2	2
349	этих двух	1	2
350	и во	1	2
351	что с	1	2
352	или как	1	2
353	когда оно	2	2
354	в другой	2	2
355	и следовательно	3	2
356	как она	2	2
357	и другую	1	2
358	к нему	5	2
359	что здесь	1	2
360	что только	2	2
361	видели что	1	2
362	тот же	2	2
363	и потому	10	2
364	в разные	1	2
365	по мнению	1	2
366	бы ни	2	2
367	по этому	1	2
368	в качестве	1	2
369	которой оно	1	2
370	из которого	1	2
371	частей то	1	2
372	уже не	3	2
373	в поэзии	3	2
374	упуская из	1	2
375	из них	1	2
376	что содержание	1	2
377	одно из	1	2
378	и их	3	2
379	в одном	4	2
380	к ним	2	2
381	но что	2	2
382	речь и	1	2
383	и вместе	3	2
384	а слово	1	2
385	в каком	4	2
386	то и	4	2
387	не быть	1	2
388	во внимание	1	2
389	в связи	1	2
390	мы видели	1	2
391	такой степени	6	2
392	слова то	4	2
393	смысле этого	1	2
394	что же	5	2
395	образ и	1	2
396	чувства и	1	2
397	может считаться	1	2
398	в изучении	1	2
399	и таким	3	2
400	стоит только	1	2
401	к другим	2	2
402	одного и	1	2
403	не знаем	2	2
404	должна была	1	2
405	и состоит	3	2
406	и может	4	2
407	не существует	2	2
408	это можно	2	2
409	его не	1	2
410	об искусстве	1	2
411	и самым	1	2
412	ее и	1	2
413	от него	2	2
414	бы в	2	2
415	и как	2	2
416	только что	3	2
417	или не	1	2
418	до тех	6	2
419	что даже	2	2
420	из этого	2	2
421	только о	2	2
422	что то	3	2
423	имеет в	2	2
424	и слов	1	2
425	по поводу	4	2
426	это в	1	2
427	обществе и	1	1
428	всегда в	1	1
429	непременно должны	1	1
430	который должен	1	1
431	что отношение	1	1
432	ни его	2	1
433	всем ее	1	1
434	в объяснении	1	1
435	к нашему	1	1
436	связана с	1	1
437	внешней форме	1	1
438	не зависящая	1	1
439	цветов звуков	1	1
440	наук о	2	1
441	смотрит на	1	1
442	в первом	3	1
443	когда человек	4	1
444	построены на	1	1
445	не дано	2	1
446	из обрывков	1	1
447	это объяснение	2	1
448	в несколько	1	1
449	и значение	3	1
450	шаг и	1	1
451	что если	6	1
452	которую мы	1	1
453	в первый	2	1
454	читатель или	1	1
455	не была	1	1
456	происходит это	1	1
457	еще до	3	1
458	и над	1	1
459	что иное	2	1
460	чувственные образы	1	1
461	чувство может	1	1
462	я не	2	1
463	не видим	1	1
464	же мало	1	1
465	ему в	1	1
466	то это	8	1
467	мы при	1	1
468	которое в	3	1
469	действия как	1	1
470	поэзия как	3	1
471	это время	1	1
472	в ней	2	1
473	свою очередь	1	1
474	все остальное	1	1
475	в основание	1	1
476	меньше чем	1	1
477	еще не	3	1
478	и на	3	1
479	и многие	2	1
480	поэтому совершенно	1	1
481	в последних	1	1
482	может сделать	1	1
483	во всех	1	1
484	только после	1	1
485	тем как	2	1
486	не без	1	1
487	по своему	2	1
488	без которого	2	1
489	то мы	3	1
490	а следовательно	1	1
491	друг к	1	1
492	понятий но	1	1
493	то он	2	1
494	это слово	4	1
495	явлений и	1	1
496	другие предметы	1	1
497	тогда как	4	1
498	это сравнение	2	1
499	нет и	1	1
500	человеку и	1	1
501	за пределы	1	1
502	и чем	2	1
503	один и	5	1
504	относится к	1	1
505	меньше всего	1	1
506	что как	4	1
507	в известной	1	1
508	и нет	1	1
509	перед нами	1	1
510	виду и	1	1
511	и слова	2	1
512	от изучения	1	1
513	могли бы	4	1
514	как уже	1	1
515	с понятием	1	1
516	и каждое	1	1
517	его к	2	1
518	в непосредственной	1	1
519	конечно не	2	1
520	можно сделать	1	1
521	и хотя	3	1
522	котором она	2	1
523	то в	3	1
524	стороны мы	1	1
525	при создании	1	1
526	стремится не	1	1
527	но отсюда	1	1
528	а во-вторых	1	1
529	всякое понимание	1	1
530	что нас	1	1
531	не оставляет	1	1
532	человек то	1	1
533	при понимании	1	1
534	образом при	1	1
535	бы только	2	1
536	только один	1	1
537	во многих	2	1
538	и те	1	1
539	не приводит	1	1
540	какую роль	1	1
541	как следующее	1	1
542	суть продукты	1	1
543	эту мысль	2	1
544	на его	3	1
545	значения слова	1	1
546	как оно	2	1
547	не следует	2	1
548	означает нечто	1	1
549	и лучше	1	1
550	время и	1	1
551	всех остальных	4	1
552	человек не	2	1
553	и легко	1	1
554	иначе это	1	1
555	которые составляют	1	1
556	скоро и	1	1
557	и еще	1	1
558	следующее то	1	1
559	эта последняя	2	1
560	этимологическое исследование	2	1
561	даже тогда	1	1
562	же это	1	1
563	к одному	3	1
564	в ряд	2	1
565	что цель	1	1
566	наша обыденная	1	1
567	в степени	1	1
568	но вместе	1	1
569	и субъективное	1	1
570	приходим к	1	1
571	что ни	1	1
572	цели то	1	1
573	чтобы их	1	1
574	действительно так	1	1
575	заключает в	8	1
576	картины и	1	1
577	в нее	3	1
578	но все	1	1
579	человека в	2	1
580	а вместе	1	1
581	мы его	3	1
582	этом суждении	1	1
583	своей исходной	1	1
584	пока мы	2	1
585	есть все	1	1
586	в мире	2	1
587	таком же	1	1
588	об этом	2	1
589	сочетание с	1	1
590	и чтобы	1	1
591	на все	1	1
592	времени и	1	1
593	с чтобы	1	1
594	а как	2	1
595	по выражению	1	1
596	не умеет	1	1
597	понятие об	1	1
598	это не	7	1
599	окажется что	1	1
600	и мы	5	1
601	он есть	1	1
602	трудом и	1	1
603	на этот	2	1
604	есть средство	4	1
605	деятельности с	1	1
606	идет от	2	1
607	тех которые	2	1
608	это положение	1	1
609	его частей	1	1
610	она и	2	1
611	все равно	3	1
612	отдельного лица	1	1
613	быть искусственно	1	1
614	различаем в	1	1
615	не ради	1	1
616	значит не	1	1
617	чем в	2	1
618	ведет к	3	1
619	п но	1	1
620	значение как	1	1
621	и тому	1	1
622	части но	1	1
623	обратимся к	1	1
624	и того	1	1
625	понятия и	1	1
626	убедиться что	1	1
627	этимологическое значение	1	1
628	роль играют	1	1
629	мысли что	2	1
630	слова что	1	1
631	для него	5	1
632	та что	1	1
633	но если	1	1
634	к тем	1	1
635	оказываются только	1	1
636	и при	2	1
637	есть известная	1	1
638	как искусство	3	1
639	взгляд на	1	1
640	и выражение	1	1
641	быть названы	2	1
642	и музыке	1	1
643	одним и	1	1
644	возможны только	1	1
645	представлений и	2	1
646	мы называем	1	1
647	народной поэзии	7	1
648	эстетического удовольствия	1	1
649	стоит в	1	1
650	значение то	2	1
651	значение слова	5	1
652	признать что	2	1
653	природы но	1	1
654	до такой	5	1
655	почти совершенно	1	1
656	а есть	1	1
657	образом и	1	1
658	ряд наук	2	1
659	в прямом	1	1
660	и более	4	1
661	или что	2	1
662	оказалось бы	1	1
663	и наоборот	1	1
664	ясна и	1	1
665	что этот	1	1
666	мере и	1	1
667	есть всегда	3	1
668	же мы	2	1
669	случае мы	1	1
670	с которой	1	1
671	и потом	1	1
672	и науки	2	1
673	теми или	1	1
674	лошадь и	1	1
675	оба эти	1	1
676	в таких	2	1
677	что сущность	1	1
678	имеет свое	1	1
679	виду что	2	1
680	самого начала	2	1
681	как о	1	1
682	дело не	2	1
683	дело в	1	1
684	к новым	1	1
685	к изучению	1	1
686	что каждое	1	1
687	бытия и	1	1
688	в самых	1	1
689	и отношений	1	1
690	это опять	1	1
691	на котором	4	1
692	это совершенно	1	1
693	того как	6	1
694	имеем дело	2	1
695	поэтическое произведение	1	1
696	или когда	1	1
697	связи с	3	1
698	может выражаться	1	1
699	не принадлежит	1	1
700	следует что	1	1
701	так то	3	1
702	же самым	3	1
703	не потому	1	1
704	факта что	1	1
705	перед ним	1	1
706	сравнить с	2	1
707	и проза	4	1
708	об одной	2	1
709	к таким	1	1
710	что поэзия	3	1
711	и такие	1	1
712	лежит в	1	1
713	числе и	1	1
714	уже было	2	1
715	большее количество	1	1
716	одну и	1	1
717	наоборот в	1	1
718	понять что	1	1
719	эстетическое впечатление	1	1
720	они и	1	1
721	а можно	1	1
722	перейти к	1	1
723	оно не	2	1
724	и понятие	1	1
725	которой она	1	1
726	слов все	1	1
727	же бы	1	1
728	формы есть	1	1
729	слово которое	2	1
730	звуковая форма	1	1
731	известный способ	1	1
732	вижу есть	1	1
733	как не	1	1
734	но при	1	1
735	такое что	1	1
736	не могу	2	1
737	языка и	3	1
738	мысль о	6	1
739	останавливаясь на	1	1
740	языка так	1	1
741	об отношении	2	1
742	с самого	1	1
743	духа и	2	1
744	в пределах	1	1
745	мнение что	1	1
746	мере это	1	1
747	что могло	1	1
748	следовательно и	1	1
749	можем убедиться	1	1
750	выражения с	1	1
751	что может	2	1
752	с первым	1	1
753	из двух	1	1
754	на нее	3	1
755	того и	1	1
756	столько же	1	1
757	мысль можно	1	1
758	можно только	2	1
759	том как	1	1
760	что от	2	1
761	и возникновения	1	1
762	мыслью и	1	1
763	самое сравнение	1	1
764	основана на	1	1
765	эти чувства	1	1
766	быть может	4	1
767	и вообще	2	1
768	смысле и	1	1
769	образ или	2	1
770	живописи и	1	1
771	о нем	1	1
772	процессы мысли	1	1
773	мысль именно	1	1
774	что мысль	3	1
775	мысли которая	2	1
776	поэзии в	1	1
777	художественные произведения	1	1
778	и та	4	1
779	образ есть	1	1
780	обращается к	1	1
781	что наша	2	1
782	в глаза	1	1
783	явлений когда	1	1
784	еще дальше	2	1
785	можно сказать	4	1
786	пор пока	2	1
787	в различных	2	1
788	а также	1	1
789	ли она	1	1
790	может не	1	1
791	как форма	1	1
792	так бывает	1	1
793	только посредственно	1	1
794	нас от	1	1
795	и познания	1	1
796	не заключает	1	1
797	как у	1	1
798	образом мы	3	1
799	мы намерены	1	1
800	внешней формы	1	1
801	все в	2	1
802	о влиянии	1	1
803	которого оно	1	1
804	творчества так	1	1
805	которые мы	2	1
806	при исследовании	1	1
807	во втором	1	1
808	к произведению	1	1
809	я вижу	2	1
810	вообще и	3	1
811	отдельного слова	2	1
812	поэтического произведения	5	1
813	бывает и	1	1
814	ее можно	1	1
815	мы хотим	2	1
816	и об	1	1
817	сравнение с	1	1
818	степени что	1	1
819	и мир	1	1
820	тех пор	6	1
821	но так	2	1
822	в ту	2	1
823	образом как	1	1
824	эти направления	1	1
825	но с	1	1
826	слово с	6	1
827	есть процесс	2	1
828	увеличивает его	1	1
829	обе эти	1	1
830	в двух	2	1
831	такое чего	1	1
832	одной из	1	1
833	в вопросе	1	1
834	как нечто	1	1
835	только содержание	1	1
836	чего-то другого	1	1
837	и ряд	1	1
838	же при	1	1
839	процессов в	1	1
840	же отношении	1	1
841	одна и	2	1
842	иное как	2	1
843	в выражении	2	1
844	к звуку	1	1
845	можно выразить	1	1
846	каждом слове	1	1
847	племени а	1	1
848	составить себе	1	1
849	отнести к	1	1
850	и всякая	1	1
851	значение и	2	1
852	своим предшествующим	1	1
853	в нашей	1	1
854	же явления	1	1
855	состоит чтобы	1	1
856	но самое	2	1
857	а это	1	1
858	каким образом	2	1
859	и обратно	1	1
860	разъяснение того	1	1
861	за ним	2	1
862	к содержанию	1	1
863	между обоими	1	1
864	предмет и	1	1
865	и значения	1	1
866	который как	1	1
867	не так	2	1
868	разница только	1	1
869	с увеличением	1	1
870	сами по	2	1
871	прибавить что	1	1
872	случае когда	2	1
873	от тех	1	1
874	для меня	10	1
875	можно с	1	1
876	ребенок впервые	1	1
877	которое является	1	1
878	которые могут	1	1
879	как при	1	1
880	заметить что	6	1
881	человеке по	1	1
882	ее на	1	1
883	поэзии но	1	1
884	в других	2	1
885	слово до	1	1
886	не противоречит	1	1
887	к науке	2	1
888	но из	1	1
889	же роль	1	1
890	ей не	1	1
891	для поэтического	1	1
892	сколько нужно	1	1
893	и из	3	1
894	если признать	1	1
895	искусством в	1	1
896	же раз	1	1
897	что человек	3	1
898	именно в	3	1
899	здесь в	1	1
900	в свою	2	1
901	мысли с	1	1
902	на чем	1	1
903	такое же	2	1
904	а с	1	1
905	и др	2	1
906	в воображении	1	1
907	практического применения	1	1
908	больше и	1	1
909	близко к	1	1
910	эти звуки	1	1
911	процесс в	1	1
912	три элемента	1	1
913	мы станем	1	1
914	и музыка	1	1
915	влияние этой	1	1
916	целым рядом	1	1
917	своего рода	1	1
918	его как	1	1
919	искусств в	1	1
920	была бы	1	1
921	понятие о	1	1
922	как ни	2	1
923	если это	1	1
924	виде в	2	1
925	так называемых	3	1
926	о различном	1	1
927	между собою	4	1
928	было в	3	1
929	или словом	1	1
930	быть объяснено	1	1
931	с первого	1	1
932	границы между	1	1
933	относятся к	2	1
934	мы говорим	7	1
935	в разной	1	1
936	без помощи	1	1
937	разве мы	1	1
938	всем остальным	2	1
939	наблюдение что	1	1
940	только с	1	1
941	о границах	1	1
942	себе мысль	1	1
943	если так	2	1
944	другу и	1	1
945	он говорит	1	1
946	быть во	1	1
947	а если	2	1
948	той и	2	1
949	она есть	1	1
950	в той	4	1
951	произведение если	1	1
952	народная поэзия	2	1
953	что бы	1	1
954	на эту	1	1
955	а потом	1	1
956	быть только	1	1
957	значение его	1	1
958	никакой возможности	1	1
959	из этой	1	1
960	мысли все	1	1
961	слов в	4	1
962	ему при	1	1
963	него есть	1	1
964	для понимания	2	1
965	выходит что	1	1
966	форма в	1	1
967	есть признак	1	1
968	и философии	1	1
969	развития но	1	1
970	должно быть	5	1
971	в это	2	1
972	и восприятие	1	1
973	слова есть	1	1
974	слова и	5	1
975	как из	1	1
976	как предмет	1	1
977	судить о	2	1
978	слова так	1	1
979	искусства различие	1	1
980	но для	1	1
981	д то	1	1
982	вещь а	1	1
983	же значение	1	1
984	можно сравнить	2	1
985	материалом поэзии	1	1
986	равным образом	1	1
987	в более	2	1
988	восприятия и	1	1
989	в самые	1	1
990	совершается в	1	1
991	становится возможным	1	1
992	при таком	1	1
993	мысль есть	1	1
994	различаем три	1	1
995	или в	1	1
996	произведения без	1	1
997	его с	1	1
998	наметить в	1	1
999	когда пушкин	1	1
1000	то не	1	1
1001	существует для	1	1
1002	понимание есть	1	1
1003	место только	1	1
1004	на других	1	1
1005	и смысл	1	1
1006	мы должны	2	1
1007	находится в	5	1
1008	стороны в	1	1
1009	зрения в	1	1
1010	хотя бы	4	1
1011	скажем что	1	1
1012	же в	1	1
1013	же предмет	1	1
1014	всего человека	1	1
1015	указано выше	1	1
1016	между ними	4	1
1017	из тех	2	1
1018	только как	4	1
1019	в их	1	1
1020	понимается как	2	1
1021	что такие	1	1
1022	легко заметить	1	1
1023	с ними	3	1
1024	не что	2	1
1025	к другу	1	1
1026	при изучении	1	1
1027	языка то	2	1
1028	людей но	1	1
1029	сами нуждаются	1	1
1030	в действительности	3	1
1031	до степени	1	1
1032	никто не	2	1
1033	которым они	1	1
1034	а может	2	1
1035	видим в	1	1
1036	случае если	1	1
1037	а нечто	2	1
1038	как всякое	2	1
1039	думать что	4	1
1040	от ее	2	1
1041	том числе	1	1
1042	слова это	1	1
