N	2gram	Bakhtin_sl_1	Narrotol
207	вовсе не	7	2
208	в других	3	2
209	только на	2	2
210	именно в	3	2
211	а с	2	2
212	в настоящем	1	2
213	героя и	1	2
214	только по	1	2
215	на фоне	7	2
216	так же	2	2
217	в него	3	2
218	к своему	6	2
219	автора в	2	2
220	по своему	2	2
221	о чем	1	2
222	в течение	1	2
223	его жизни	1	2
224	у героя	1	2
225	но это	1	2
226	потому не	1	2
227	в результате	3	2
228	интерес к	2	2
229	бы в	1	2
230	тем более	1	2
231	хотя бы	3	2
232	вступает в	1	2
233	о своем	1	2
234	в свою	3	2
235	как на	1	2
236	они не	1	2
237	а между	2	1
238	как все	1	1
239	не должны	2	1
240	одним из	4	1
241	также и	3	1
242	например в	2	1
243	рассматривается как	1	1
244	которого в	1	1
245	словами и	1	1
246	к своей	2	1
247	фон для	1	1
248	каждый из	1	1
249	далее и	1	1
250	чего не	1	1
251	от самого	1	1
252	в определенный	1	1
253	из его	1	1
254	противном случае	1	1
255	ведь и	1	1
256	в зависимости	3	1
257	века в	2	1
258	из персонажей	1	1
259	двух и	1	1
260	именно к	1	1
261	высказывания в	1	1
262	оба эти	1	1
263	но она	1	1
264	как во	1	1
265	в некотором	1	1
266	мы и	2	1
267	зависимости от	3	1
268	как свой	1	1
269	на другом	1	1
270	собой в	1	1
271	установку на	1	1
272	во всех	17	1
273	могло быть	1	1
274	в отвлечении	1	1
275	только изнутри	1	1
276	в сторону	1	1
277	не входит	1	1
278	свою жизнь	1	1
279	в общем	1	1
280	в новом	1	1
281	отношение к	7	1
282	произведение не	1	1
283	не просто	1	1
284	за пределы	4	1
285	не принимает	1	1
286	герое нашего	1	1
287	в одной	1	1
288	данный момент	4	1
289	и нет	1	1
290	в противном	1	1
291	и наконец	4	1
292	его к	1	1
293	более или	3	1
294	о самом	1	1
295	то в	2	1
296	в которой	4	1
297	бы и	3	1
298	так или	1	1
299	бы не	1	1
300	только два	1	1
301	между настоящим	1	1
302	тонах и	1	1
303	или чаще	1	1
304	по преимуществу	4	1
305	совершенно новые	1	1
306	говорит не	1	1
307	не могла	2	1
308	быть только	2	1
309	рассказе и	1	1
310	нашего времени	1	1
311	в плане	6	1
312	какой бы	1	1
313	из него	2	1
314	на этом	2	1
315	его можно	1	1
316	людей и	1	1
317	без исключения	1	1
318	в нее	1	1
319	и ответ	1	1
320	есть все	1	1
321	конечно в	1	1
322	его не	1	1
323	а его	1	1
324	высказывание в	1	1
325	в единую	1	1
326	входит в	4	1
327	есть не	1	1
328	рассказчика и	3	1
329	в это	1	1
330	смерть и	1	1
331	ни в	1	1
332	событием самого	1	1
333	но уже	1	1
334	исходили из	1	1
335	автору и	1	1
336	жизни но	2	1
337	это система	1	1
338	должно быть	2	1
339	автора и	4	1
340	и ничего	1	1
341	между ними	2	1
342	или менее	3	1
343	или поддержка	1	1
344	есть в	1	1
345	и без	1	1
346	всяком случае	5	1
347	целого но	1	1
348	теперь эта	1	1
349	не от	1	1
350	в которых	1	1
351	его отношение	1	1
352	мир и	1	1
353	есть его	1	1
354	на авторскую	2	1
355	в подлинное	1	1
356	рассказчика за	1	1
357	вместе со	2	1
358	содержание и	1	1
359	связи с	2	1
360	в отношении	6	1
361	случае в	1	1
362	при всех	2	1
363	она не	3	1
364	будучи по	2	1
365	дело не	2	1
366	персонажей но	1	1
367	на котором	1	1
368	которое нельзя	1	1
369	его внутренняя	1	1
370	в основе	5	1
371	время как	2	1
372	в единство	2	1
373	того и	1	1
374	последние десятилетия	1	1
375	возможно и	1	1
376	находятся в	1	1
377	и лишь	1	1
378	такая же	2	1
379	а лишь	1	1
380	рождается в	1	1
381	с социальным	1	1
382	от действительного	1	1
383	сопротивление или	1	1
384	только с	1	1
385	интенции автора	2	1
386	в каком	1	1
387	к той	1	1
388	не звучат	1	1
389	не бывает	1	1
390	xx века	2	1
391	не могут	3	1
392	на границе	1	1
393	есть только	1	1
394	во все	1	1
395	говорящего и	2	1
396	как только	3	1
397	того о	1	1
398	не встречается	1	1
399	не предполагает	2	1
400	встречаются и	1	1
401	и возникает	1	1
402	как мы	8	1
403	тем и	2	1
404	в едином	1	1
405	и о	2	1
406	это движение	1	1
407	как сопротивление	1	1
408	но по	2	1
409	с ее	4	1
410	что все	2	1
411	в виду	1	1
412	языка и	12	1
413	и иных	2	1
414	то время	2	1
415	приводит к	1	1
416	углубляется как	1	1
417	сознания в	1	1
418	по аналогии	1	1
419	не с	2	1
420	особенно в	1	1
421	каждого из	1	1
422	оно как	2	1
423	превращаясь в	1	1
424	в чужом	1	1
425	это только	1	1
426	всей вероятности	3	1
427	жизнь и	1	1
428	может послужить	1	1
429	своей социальной	1	1
430	не на	5	1
431	иного порядка	1	1
432	произведения как	3	1
433	в самой	1	1
434	время в	1	1
435	или на	1	1
436	таким же	1	1
437	в которое	1	1
438	может не	8	1
439	аналогии с	1	1
440	в евгении	2	1
441	это было	1	1
442	почти полное	1	1
443	к нему	5	1
444	не умел	1	1
445	с одним	1	1
446	возникает и	1	1
447	и во	3	1
448	художника слова	1	1
449	а потому	1	1
450	в другой	2	1
451	в споре	1	1
452	наконец в	2	1
453	все время	3	1
454	и она	1	1
455	на будущее	1	1
456	быть и	4	1
457	но с	1	1
458	оно и	4	1
459	к чужому	6	1
460	в двух	1	1
461	кроме самого	1	1
462	среди других	2	1
463	одной из	3	1
464	из существеннейших	3	1
465	ценностный кругозор	1	1
466	которым он	1	1
467	с каждым	1	1
468	ли он	4	1
469	героев при	1	1
470	и говорящей	1	1
471	и так	1	1
472	даже вовсе	1	1
473	именно на	1	1
474	так что	2	1
475	того же	6	1
476	может существенно	1	1
477	только себя	1	1
478	в большинстве	10	1
479	затем следует	1	1
480	вернуться к	1	1
481	обстоит дело	2	1
482	и чисто	3	1
483	большинстве случаев	6	1
484	и социально	1	1
485	автор с	1	1
486	и их	1	1
487	в прозе	1	1
488	в одном	2	1
489	но что	1	1
490	в системе	1	1
491	п не	1	1
492	для того	2	1
493	где в	1	1
494	в последние	2	1
495	именно как	2	1
496	жизнь слова	2	1
497	до сих	2	1
498	в обращении	1	1
499	в ряде	1	1
500	чем он	2	1
501	же о	1	1
502	по всей	3	1
503	что не	1	1
504	на этот	1	1
505	ничем не	1	1
506	более того	3	1
507	однако и	1	1
508	с которым	2	1
509	его как	2	1
510	стороны и	1	1
511	формируется в	1	1
512	и с	4	1
513	ни о	2	1
514	на эту	1	1
515	когда она	1	1
516	что мы	1	1
517	отвлечении от	1	1
518	с помощью	1	1
519	может иметь	1	1
520	в специальном	1	1
521	речь но	3	1
522	вместе с	1	1
523	и потому	4	1
524	как сказано	3	1
525	как вещь	2	1
526	в плоскости	1	1
527	без другого	2	1
528	из комнаты	1	1
529	и света	1	1
530	одно без	2	1
531	даже с	1	1
532	него есть	1	1
533	евгении онегине	2	1
534	возможность такого	1	1
535	слова и	13	1
536	и от	4	1
537	сих пор	2	1
538	все это	5	1
539	нем самом	1	1
540	от социального	1	1
541	тому или	1	1
542	к еще	1	1
543	которых он	1	1
544	слова но	1	1
545	этому миру	1	1
546	речи как	1	1
547	или в	8	1
548	как рассказчик	1	1
549	и среди	1	1
550	но эти	3	1
551	в этих	2	1
552	еще более	5	1
553	протяжении веков	1	1
554	настоящим и	1	1
555	самому и	1	1
556	определяется его	1	1
557	но оно	3	1
558	первый раз	1	1
559	в романе	21	1
560	не знает	1	1
561	у предшественников	1	1
562	отношением к	1	1
563	в последнем	1	1
564	одновременно и	2	1
565	бы его	2	1
566	из этого	3	1
567	который не	1	1
568	в действительности	1	1
569	о себе	1	1
570	этой точки	1	1
571	к этому	2	1
572	во всяком	7	1
