N	2gram	Potebnia_M_4	Psycholo
109	видит что	1	4
110	это было	2	4
111	с тем	7	4
112	слова и	5	4
113	в своей	1	4
114	с точки	3	4
115	ее с	1	4
116	а в	5	4
117	у нас	2	4
118	как мы	2	4
119	и о	4	4
120	что у	3	4
121	можно было	2	4
122	об этом	2	4
123	о нем	1	4
124	того что	14	4
125	в двух	2	4
126	этот вопрос	3	4
127	только в	15	4
128	и так	3	4
129	при помощи	3	4
130	и других	3	4
131	но совершенно	1	4
132	из них	1	4
133	никто не	2	4
134	по поводу	4	4
135	что не	6	4
136	целым рядом	1	4
137	в частности	1	4
138	исходя из	1	4
139	первый раз	1	4
140	жизни и	1	4
141	ее в	1	4
142	это в	1	4
143	в таком	4	4
144	речь идет	1	3
145	например в	3	3
146	к своей	1	3
147	идет о	1	3
148	и до	3	3
149	и за	1	3
150	это совершенно	1	3
151	что если	6	3
152	в первый	2	3
153	говорить о	5	3
154	то это	8	3
155	что его	2	3
156	слова как	1	3
157	но не	1	3
158	от действительности	1	3
159	как в	7	3
160	увидим что	1	3
161	не можем	5	3
162	та же	1	3
163	он все	2	3
164	из этой	1	3
165	какой бы	1	3
166	что может	2	3
167	на этом	1	3
168	здесь мы	2	3
169	его в	4	3
170	должен был	1	3
171	этого слова	7	3
172	далеко не	1	3
173	должно быть	5	3
174	обратимся к	1	3
175	но если	1	3
176	мы в	3	3
177	в которых	3	3
178	бы мы	1	3
179	т п	4	3
180	их в	3	3
181	тому чтобы	1	3
182	что этот	1	3
183	тем самым	4	3
184	она не	2	3
185	в то	4	3
186	в самых	1	3
187	и для	2	3
188	нас от	1	3
189	в пределах	1	3
190	мнение что	1	3
191	в мире	2	3
192	так и	6	3
193	и здесь	2	3
194	это то	1	3
195	что и	7	3
196	вслед за	1	3
197	и другую	1	3
198	том как	1	3
199	к делу	1	3
200	дело с	1	3
201	с одной	1	3
202	конечно не	2	3
203	мы получим	1	3
204	в виде	2	3
205	всяком случае	3	3
206	могло бы	1	3
207	в одном	4	3
208	сами по	2	3
209	из нее	2	3
210	тем что	10	3
211	бы это	1	3
212	и из	3	3
213	до сих	4	3
214	но и	11	3
215	на этот	2	3
216	здесь в	1	3
217	и затем	1	3
218	не было	12	3
219	одной стороны	1	3
220	эти слова	1	3
221	из которых	2	3
222	он говорит	1	3
223	в той	4	3
224	смысле этого	1	3
225	никакой возможности	1	3
226	да и	4	3
227	сих пор	4	3
228	при таком	1	3
229	указывает на	2	3
230	тот же	2	3
231	почему он	1	3
232	в своих	2	3
233	точно так	2	3
234	во всяком	5	3
235	сам по	4	2
236	все остальное	1	2
237	и то	5	2
238	он может	1	2
239	что эти	3	2
240	а как	2	2
241	мы имеем	4	2
242	нам в	1	2
243	нас это	1	2
244	это время	1	2
245	не был	1	2
246	столь же	2	2
247	во всех	1	2
248	с психологической	2	2
249	со стороны	3	2
250	она есть	1	2
251	меньше всего	1	2
252	как говорит	1	2
253	того не	1	2
254	действие на	1	2
255	что нет	1	2
256	однако не	1	2
257	нам кажется	2	2
258	не в	11	2
259	и к	6	2
260	в действительности	3	2
261	но в	8	2
262	тому как	2	2
263	бы и	5	2
264	бы не	3	2
265	по которым	1	2
266	из этих	2	2
267	думать что	4	2
268	если он	1	2
269	при этом	15	2
270	т д	3	2
271	тем и	6	2
272	обратите внимание	1	2
273	одной и	1	2
274	приходим к	1	2
275	что ни	1	2
276	в нее	3	2
277	есть конечно	1	2
278	и чтобы	1	2
279	на все	1	2
280	вот например	1	2
281	только одно	1	2
282	в них	3	2
283	всю жизнь	1	2
284	человеческой природы	2	2
285	взгляд на	1	2
286	в такой	1	2
287	в котором	4	2
288	в их	1	2
289	вопрос о	2	2
290	и той	1	2
291	допустим что	5	2
292	быть не	2	2
293	даже в	2	2
294	же мы	2	2
295	надо было	1	2
296	и другое	2	2
297	не имеет	5	2
298	не по	1	2
299	только не	3	2
300	же время	3	2
301	во всем	1	2
302	только с	1	2
303	не потому	1	2
304	перед ним	1	2
305	к таким	1	2
306	есть только	5	2
307	но все	1	2
308	лежит в	1	2
309	и другим	3	2
310	мысли о	2	2
311	мы могли	2	2
312	перейти к	1	2
313	что при	1	2
314	могли бы	4	2
315	без всякого	1	2
316	в ее	2	2
317	то время	1	2
318	самое это	1	2
319	что такой	1	2
320	до самого	1	2
321	и когда	2	2
322	переход к	1	2
323	на нее	3	2
324	те же	3	2
325	времени и	1	2
326	когда его	1	2
327	и с	4	2
328	основана на	1	2
329	в словах	1	2
330	ничего не	1	2
331	можно сказать	4	2
332	образом в	5	2
333	в виду	3	2
334	о ней	1	2
335	внимание на	5	2
336	и та	4	2
337	но мы	2	2
338	пор пока	2	2
339	какое значение	1	2
340	которой все	1	2
341	и смысл	1	2
342	один из	2	2
343	связи с	3	2
344	уже в	5	2
345	чтобы он	1	2
346	в нашей	1	2
347	не все	1	2
348	одно из	1	2
349	эти три	1	2
350	это нужно	1	2
351	образом что	2	2
352	к самому	1	2
353	даже не	2	2
354	видим что	1	2
355	с другой	2	2
356	именно в	3	2
357	с той	1	2
358	а с	1	2
359	прежде всего	1	2
360	тех пор	6	2
361	в руках	1	2
362	была бы	1	2
363	ее на	1	2
364	одна и	2	2
365	до этого	3	2
366	и потому	10	2
367	слов в	4	2
368	для понимания	2	2
369	как нельзя	1	2
370	в это	2	2
371	и формы	1	2
372	на пути	1	2
373	и другом	1	2
374	заставляет нас	1	2
375	стоит только	1	2
376	поводу этой	1	2
377	совершается в	1	2
378	его не	1	2
379	ее и	1	2
380	хотя бы	4	2
381	впечатление которое	1	2
382	до тех	6	2
383	слово в	4	2
384	и эта	1	2
385	другой стороны	1	2
386	а другой	1	2
387	самое что	1	2
388	в искусстве	3	2
389	а нечто	2	2
390	себя как	1	1
391	который должен	1	1
392	это однако	1	1
393	этого в	1	1
394	таком случае	2	1
395	от самой	1	1
396	человека и	3	1
397	художественного произведения	1	1
398	начинается с	1	1
399	взятых из	1	1
400	отделен от	1	1
401	связана с	1	1
402	того же	1	1
403	ним или	1	1
404	которых для	1	1
405	на деле	2	1
406	тем же	1	1
407	в первом	3	1
408	к другому	1	1
409	материал таким	1	1
410	каком отношении	1	1
411	в несколько	1	1
412	есть не	4	1
413	со всех	1	1
414	всего того	1	1
415	и значение	3	1
416	к художественному	1	1
417	для своего	1	1
418	которого не	1	1
419	которую мы	1	1
420	к новой	1	1
421	наша мысль	2	1
422	имеет свою	2	1
423	не была	1	1
424	одной только	1	1
425	что иное	2	1
426	как во	1	1
427	и другая	1	1
428	но даже	2	1
429	мы и	2	1
430	что можно	1	1
431	которое в	3	1
432	перед нашим	1	1
433	себе что	1	1
434	во мне	1	1
435	еще не	3	1
436	заключенное в	2	1
437	иное как	2	1
438	тем как	2	1
439	природы и	2	1
440	предположим что	1	1
441	то мы	3	1
442	друг к	1	1
443	самым мы	1	1
444	всходит на	1	1
445	признать что	2	1
446	но как	1	1
447	заметим что	3	1
448	значение и	2	1
449	в обыкновенном	1	1
450	по отношению	10	1
451	очевидно что	7	1
452	это сравнение	2	1
453	ведь мы	1	1
454	и речи	1	1
455	за пределы	1	1
456	и чем	2	1
457	относится к	1	1
458	которые не	2	1
459	же мало	1	1
460	и я	2	1
461	в истории	4	1
462	более чем	3	1
463	что могло	1	1
464	и сделал	1	1
465	первый взгляд	1	1
466	посмотреть на	1	1
467	же с	2	1
468	независимо от	6	1
469	общего с	1	1
470	дает нам	1	1
471	холодной и	1	1
472	словом в	1	1
473	переходя от	1	1
474	мы тем	1	1
475	необходимо сделать	1	1
476	не имеющие	1	1
477	неизмеримо более	1	1
478	имеет в	2	1
479	и хотя	3	1
480	ход мысли	1	1
481	чтобы довести	1	1
482	формы в	3	1
483	так или	2	1
484	в нашем	2	1
485	не оставляет	1	1
486	на поле	1	1
487	хотя эти	1	1
488	он думает	2	1
489	такое значение	1	1
490	его части	2	1
491	только один	1	1
492	не годится	1	1
493	чувств и	1	1
494	говорят о	1	1
495	и те	1	1
496	огромное количество	1	1
497	слово это	1	1
498	так сказать	5	1
499	эту мысль	2	1
500	на его	3	1
501	поводу этого	1	1
502	мы их	1	1
503	главным образом	1	1
504	своем развитии	2	1
505	о начале	1	1
506	образом для	1	1
507	он пользуется	1	1
508	это если	1	1
509	вообще не	1	1
510	и сам	1	1
511	но вместо	1	1
512	наших глазах	1	1
513	чем она	1	1
514	из него	2	1
515	подобно тому	2	1
516	нем представление	1	1
517	несоответствие между	1	1
518	есть все	1	1
519	в другом	1	1
520	к другу	1	1
521	них не	1	1
522	она получила	1	1
523	кажутся нам	1	1
524	от одного	3	1
525	ко второму	2	1
526	деле в	1	1
527	не вся	1	1
528	истории и	1	1
529	например с	2	1
530	еще одно	1	1
531	если вместо	1	1
532	причины не	1	1
533	этом мы	2	1
534	идет от	2	1
535	за ним	2	1
536	но уже	3	1
537	она и	2	1
538	слагаются в	1	1
539	с пути	1	1
540	дает ей	1	1
541	можно считать	2	1
542	и было	1	1
543	понятия и	1	1
544	перед собой	1	1
545	и еще	1	1
546	на первый	1	1
547	в эту	1	1
548	в этих	3	1
549	для него	5	1
550	в связь	1	1
551	но что	2	1
552	та что	1	1
553	нет для	1	1
554	то следовало	1	1
555	мысль и	1	1
556	что такое	7	1
557	этой связи	1	1
558	и без	2	1
559	на внутренней	1	1
560	что до	2	1
561	не от	3	1
562	мысли и	7	1
563	с уверенностью	1	1
564	от его	2	1
565	ответить на	3	1
566	природы но	1	1
567	значение для	1	1
568	приблизительно так	1	1
569	является только	1	1
570	одном из	2	1
571	его жизнь	1	1
572	есть его	1	1
573	образом и	1	1
574	которые в	1	1
575	и более	4	1
576	том и	2	1
577	бы быть	1	1
578	образ не	2	1
579	можем сказать	2	1
580	без него	2	1
581	что есть	3	1
582	в отношении	1	1
583	нечто вроде	1	1
584	но они	1	1
585	можно с	1	1
586	что с	1	1
587	элементов так	1	1
588	этот образ	2	1
589	мысли в	2	1
590	тогда когда	8	1
591	того как	6	1
592	сущности есть	1	1
593	к этим	1	1
594	весь этот	1	1
595	не производит	1	1
596	в нас	3	1
597	значение этого	2	1
598	вытекает из	1	1
599	дело в	1	1
600	что сами	1	1
601	находятся в	1	1
602	или как	1	1
603	с одним	1	1
604	к ней	2	1
605	связь и	2	1
606	и мысли	2	1
607	быть здесь	1	1
608	не находим	1	1
609	в сознании	4	1
610	что речь	1	1
611	до того	3	1
612	раз как	2	1
613	так то	3	1
614	лежащие в	1	1
615	что на	2	1
616	что нельзя	1	1
617	у меня	1	1
618	самое в	1	1
619	начиная с	1	1
620	и такие	1	1
621	этого одного	1	1
622	он имел	1	1
623	в высокой	2	1
624	одну и	1	1
625	последних словах	1	1
626	бы он	1	1
627	образом достигает	1	1
628	если же	4	1
629	открывает нам	1	1
630	значение это	1	1
631	сослаться на	1	1
632	как не	1	1
633	свою очередь	1	1
634	меня в	1	1
635	служит только	1	1
636	не могу	2	1
637	они ни	1	1
638	мысль о	6	1
639	с первого	1	1
640	на той	2	1
641	слова а	1	1
642	как с	1	1
643	себя что	1	1
644	нужно было	1	1
645	более сложное	1	1
646	он объясняет	1	1
647	это только	1	1
648	что от	2	1
649	является в	1	1
650	он сам	1	1
651	должны признать	1	1
652	и вообще	2	1
653	состоящий в	1	1
654	мы старались	1	1
655	действительность и	2	1
656	быть в	1	1
657	нечто совсем	1	1
658	или действия	1	1
659	существовало до	1	1
660	художественные произведения	1	1
661	как форма	1	1
662	другими словами	8	1
663	почему из	1	1
664	все содержание	2	1
665	к действительности	1	1
666	на наших	1	1
667	а также	1	1
668	может не	1	1
669	и во	1	1
670	в природе	1	1
671	он берет	1	1
672	все в	2	1
673	к нему	5	1
674	большое количество	1	1
675	которые мы	2	1
676	при исследовании	1	1
677	его с	1	1
678	на одном	1	1
679	в другой	2	1
680	непосредственно в	1	1
681	сомнения в	1	1
682	от нее	1	1
683	в теории	1	1
684	мы хотим	2	1
685	речи которые	1	1
686	следовало бы	1	1
687	который бы	2	1
688	и связи	1	1
689	всех сторон	1	1
690	каких-либо других	1	1
691	с здесь	1	1
692	чтобы ответить	1	1
693	показывают что	1	1
694	но так	2	1
695	но с	1	1
696	что только	2	1
697	если скажем	1	1
698	одной из	1	1
699	на другие	1	1
700	что даже	2	1
701	могло быть	1	1
702	с прежним	1	1
703	между тем	9	1
704	в обществе	2	1
705	ее от	1	1
706	бы ни	2	1
707	именно на	2	1
708	лишь бы	1	1
709	промежуток времени	1	1
710	есть в	5	1
711	же самым	3	1
712	можно выразить	1	1
713	если это	1	1
714	и у	2	1
715	и насколько	1	1
716	только на	4	1
717	слова в	3	1
718	сделать и	1	1
719	не из	5	1
720	эти свойства	1	1
721	в душе	1	1
722	но от	1	1
723	не так	2	1
724	себе в	3	1
725	и их	3	1
726	но нет	2	1
727	его материал	1	1
728	иначе как	1	1
729	от тех	1	1
730	составленное из	1	1
731	ее не	3	1
732	и никогда	1	1
733	и вместе	3	1
734	другое что	1	1
735	уже совершенно	1	1
736	рядом с	1	1
737	были бы	1	1
738	к его	2	1
739	и старается	1	1
740	есть действительно	1	1
741	себе всю	1	1
742	и даже	2	1
743	в данный	1	1
744	не следует	2	1
745	с другим	1	1
746	или иначе	2	1
747	психологической стороны	1	1
748	длинный ряд	1	1
749	высокой степени	2	1
750	если только	1	1
751	к которому	1	1
752	и самая	1	1
753	и глубокий	1	1
754	во второй	1	1
755	и др	2	1
756	в воображении	1	1
757	превращается в	2	1
758	здесь дело	1	1
759	мы станем	1	1
760	три элемента	1	1
761	в ту	2	1
762	с которым	2	1
763	как ни	2	1
764	вопрос можно	1	1
765	только от	3	1
766	в живой	1	1
767	всего остального	1	1
768	сделать ряд	1	1
769	не об	1	1
770	душевной жизни	3	1
771	на слово	1	1
772	и об	1	1
773	я говорю	3	1
774	слов к	1	1
775	а есть	1	1
776	есть что	1	1
777	что каждый	1	1
778	себе может	1	1
779	так в	3	1
780	то можно	1	1
781	одно с	1	1
782	в течение	2	1
783	этим мы	1	1
784	на эту	1	1
785	это есть	3	1
786	отношению к	8	1
787	только чтобы	1	1
788	чувства и	1	1
789	там где	3	1
790	выходит что	1	1
791	сам не	1	1
792	это значит	1	1
793	поэзии на	1	1
794	останавливаться на	1	1
795	есть много	1	1
796	художественное произведение	2	1
797	только для	2	1
798	но это	3	1
799	и таким	3	1
800	в чем	1	1
801	к двум	1	1
802	им в	1	1
803	но для	1	1
804	в смысле	3	1
805	к другим	2	1
806	противоречие и	1	1
807	для мысли	2	1
808	себя с	1	1
809	мы найдем	1	1
810	один вопрос	1	1
811	в связи	1	1
812	правильно с	1	1
813	и состоит	3	1
814	это можно	2	1
815	или в	1	1
816	мы только	1	1
817	та и	1	1
818	думает что	1	1
819	которая в	1	1
820	чтобы понять	2	1
821	человек и	1	1
822	который дает	1	1
823	и самым	1	1
824	от него	2	1
825	из себя	2	1
826	бы в	2	1
827	на других	1	1
828	на языке	1	1
829	скажем что	1	1
830	значение с	1	1
831	или не	1	1
832	же в	1	1
833	есть уже	4	1
834	от всякого	1	1
835	в нечто	1	1
836	что слова	1	1
837	говорить на	1	1
838	нет ничего	3	1
839	а о	1	1
840	есть от	2	1
841	в свою	2	1
842	новый и	1	1
843	из тех	2	1
844	не быть	1	1
845	равно как	2	1
846	их с	1	1
847	в глаза	1	1
848	внимания к	1	1
849	тесно связаны	1	1
850	по которой	1	1
851	в сравнении	4	1
852	не что	2	1
853	приблизительно в	1	1
854	что под	1	1
855	делается не	1	1
856	это так	1	1
857	но еще	1	1
858	указывают на	1	1
859	а может	2	1
860	во сне	2	1
861	ничего общего	1	1
